ID,diary.household.id,diary.person.id,diary.trip.id,carD,carP,pt,bike,walk
MA44311L32,MA44311L,3,2,0.0,0.8683341494668716,0.04138993216865789,0.01197329405926282,0.07830262430520761
MA44311L33,MA44311L,3,3,0.0,0.20414659644348734,0.006323959965861414,0.020865987870248338,0.768663455720403
MA44311L42,MA44311L,4,2,0.0,0.8683341494668716,0.04138993216865789,0.01197329405926282,0.07830262430520761
MA44311L43,MA44311L,4,3,0.0,0.20414659644348734,0.006323959965861414,0.020865987870248338,0.768663455720403
MA44329P32,MA44329P,3,2,0.05039428538237784,0.06063661960431784,0.01592324075134923,0.0010268741446734055,0.8720189801172816
MA44329P33,MA44329P,3,3,0.04712262317761661,0.056700011810821835,0.021672649143580473,0.0010236058587245083,0.8734811100092565
MA44336E12,MA44336E,1,2,0.2670118127314145,0.3212803514446855,0.05708270717776192,0.002666743218530532,0.35195838542760755
MA44339K14,MA44339K,1,4,0.19620227919640307,0.020485673798931875,0.004166098943664653,0.00438812559350766,0.7747578224674927
MA44339K27,MA44339K,2,7,0.2115735740990364,0.05262136301021766,0.005098272109435088,0.004727933767065146,0.7259788570142458
MA44372Q42,MA44372Q,4,2,0.2801667140202238,0.029252483387268203,0.006059768619264649,0.005678214753610615,0.6788428192196327
MA44372Q43,MA44372Q,4,3,0.2725137362350694,0.02845342841635113,0.006990302926295093,0.005569689474227742,0.6864728429480564
MA44372Q44,MA44372Q,4,4,0.16375230250798584,0.01709753967559471,0.003747503034150923,0.0038364734609639298,0.8115661813213046
MA44381E22,MA44381E,2,2,0.6494826316216672,0.325585039179509,0.023862669870276777,9.373048729569608E-4,1.3235445558999775E-4
MA44382B12,MA44382B,1,2,0.431263025866892,0.21619175377015795,0.00851646475659949,0.008606811012486065,0.33542194459386454
MA44386E14,MA44386E,1,4,0.16123207164665965,0.08144241807944486,0.05197184779258927,0.0026646118321545067,0.7026890506491517
MA44386E26,MA44386E,2,6,0.16123207164665965,0.08144241807944486,0.05197184779258927,0.0026646118321545067,0.7026890506491517
MA44390E24,MA44390E,2,4,0.1577052495052023,0.07905749490292079,0.006352995438073386,0.003694799982137031,0.7531894601716664
MA44401K12,MA44401K,1,2,0.6568831659949934,0.32929492017797785,0.013766876279177035,5.0149571504042973E-5,4.887976347721597E-6
MA44401K13,MA44401K,1,3,0.6616540862202035,0.3316865780496731,0.006595879884718789,5.827523114955669E-5,5.180614254977662E-6
MA44401K16,MA44401K,1,6,0.6481234221992968,0.32490366876020976,0.022011636490242,0.0022114573113025805,0.0027498152389489345
MA44401K17,MA44401K,1,7,0.6488381981069173,0.3252619852579214,0.021118963515933585,0.00209729279019169,0.0026835603290361644
MA44442D12,MA44442D,1,2,0.6575636718033713,0.32963605710681204,0.011314003549736768,8.355572870211672E-4,6.507102530585786E-4
MA44464C12,MA44464C,1,2,0.6491258372341201,0.3254061784848689,0.01671375096456482,0.003662891902633137,0.005091341413813081
MA44464C22,MA44464C,2,2,0.8021527351405108,0.16881051780083536,0.0206539014188824,0.004526393173226104,0.003856452466545514
MA44530Q14,MA44530Q,1,4,0.8909440560058456,0.09302434905031243,0.015789152546320972,2.3687802793304405E-4,5.56436958794265E-6
MA44530Q24,MA44530Q,2,4,0.7894478035120476,0.19634691914208977,0.013990453960588477,2.0989290808039255E-4,4.9304771938472195E-6
MA44531Q22,MA44531Q,2,2,0.7864164552321992,0.1955929796251932,0.006413491825388264,0.004262889180998752,0.007314184136220601
MA44531Q42,MA44531Q,4,2,0.0,0.954042450716689,0.011879092586752078,0.02457404880971201,0.009504407886846838
MA44531Q52,MA44531Q,5,2,0.0,0.954042450716689,0.011879092586752078,0.02457404880971201,0.009504407886846838
MA44532J12,MA44532J,1,2,0.7918214436935979,0.19693727728195148,0.009384657524524533,0.0011730613597510334,6.835601401752297E-4
MA44536N12,MA44536N,1,2,0.0,0.019349414256524186,0.05549927021421163,0.0017314074230786547,0.9234199081061856
MA44538P12,MA44538P,1,2,0.0,0.022478464962157173,0.03352928132717511,0.0020404544630891466,0.9419517992475787
MA44563M12,MA44563M,1,2,0.0,0.03124506505086817,0.04014651385801221,0.0025178318573939114,0.9260905892337258
MA44566J12,MA44566J,1,2,0.5144936727726577,0.05371879264197807,0.009719965069988543,0.009155935454924814,0.41291163406045084
MA44566J13,MA44566J,1,3,0.9032526217703017,0.09430949856139907,0.0024366258501659207,1.2533906527345583E-6,4.2748035085171315E-10
MA44566J14,MA44566J,1,4,0.854168514141791,0.08918457839376541,0.05627961503565456,1.6320390928068403E-4,2.040885195084312E-4
MA44570Q12,MA44570Q,1,2,0.248771661950189,0.06187305756818365,0.005035957142795348,0.005341330448240425,0.6789779928905917
MA44593N12,MA44593N,1,2,0.0,0.02051328923680112,0.024805742379270742,8.801924620249845E-4,0.9538007759219032
MA44593N22,MA44593N,2,2,0.0,0.03760130220629806,0.019770265827741305,0.003843259350930939,0.9387851726150296
MA44593N32,MA44593N,3,2,0.0,0.03760130220629806,0.019770265827741305,0.003843259350930939,0.9387851726150296
MA44594Q12,MA44594Q,1,2,0.04787613110602957,0.11610982407259934,0.025152968624114713,0.0011678541860036158,0.8096932220112527
MA44594Q22,MA44594Q,2,2,0.0,0.27314862005700685,0.009453071192497707,0.031661111092579096,0.6857371976579163
MA44600O12,MA44600O,1,2,0.5830136266260421,0.06087302871460383,0.008025701061857286,0.0074086666130360294,0.34067897698446076
MA45368E22,MA45368E,2,2,0.0,0.0068619924374246815,0.024087433235889175,6.773316851289827E-4,0.9683732426415572
