Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_55up,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_p.disability_lot,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_55up,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_p.disability_lot,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_55up,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_p.disability_lot,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_55up,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_p.disability_lot,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_55up,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_p.disability_lot,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
91,3619.3919629005295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2892357336522826,1.24595976244281,-0.42066825947789455,0.0,0.8198733878619329,4.214944579363918,-1.343620768910553,-1.8342892358259746,1.6997878581994568,0.25284023517391285,-1.2673166003049823,1.100450394363861,-0.43447126483606363,-0.571056811711944,0.4371436431941707,5.4203462435917515,-1.5691843389052411,-2.0925343714875755,1.5104338199112088,0.4422262297086107,-0.7541950742622877,1.2298320448646458,-0.706405946626243,-1.337123579255171,-0.06808921873790695,5.293959623186428,-1.59218708114005,-2.01964846851319,-7.510401203493927,0.6520341326695098,2.2942557485882284,1.3917776781001445,0.0,0.0,-0.14578233544511002,5.399641348015479,-1.1261845195854703,-1.6895541847623483,-17.135573466189157,0.24748007073278422,-0.15998468847948674,-0.03668359693140005,-0.036995090094598115,-0.10004936729798983,31.667558170655855,2.455607471836387,3.584665190380621,0.4469241023377739,3.3249616730991414
92,3619.391751110476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2891748025980263,1.2457801865234928,-0.4205970372743846,0.0,0.8198023094789672,4.215845796012544,-1.3433568476954973,-1.834058705872638,1.6996186985793298,0.2529162290961105,-1.2671962845382354,1.1002097985128938,-0.43435250585154633,-0.5710368179683125,0.43713686301714433,5.42097485435132,-1.5689581970628892,-2.0922169886817445,1.5100209682172683,0.4420874514496222,-0.7533316937986978,1.2292600918379935,-0.7056914802830135,-1.336519197215189,-0.06969480385725117,5.2945291540983215,-1.5912293318127309,-2.0191042186129042,-7.511865656672739,0.6516916867068029,2.2938355338813485,1.3915035069787856,0.0,0.0,-0.14593984920254727,5.40006971266381,-1.1261300042893787,-1.6893956708522533,-17.100419923804747,0.24751608544743536,-0.15993953953656093,-0.03667229647417882,-0.037073157724021887,-0.10007411825508354,31.62827836598353,2.4485982347372057,3.5706992143472007,0.44572590443710497,3.322897626193844
93,3619.3917180318886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2891146360488275,1.2456764125678383,-0.42054372592957345,0.0,0.8197406073457553,4.216117304803185,-1.3431915513513486,-1.8338927172303066,1.69948626733155,0.25295325104892047,-1.267133474277218,1.1000720193845417,-0.43427731675244235,-0.5710072427414618,0.4371093063931971,5.421085311311693,-1.5688143625816597,-2.092022353772958,1.5097924300821093,0.4420300656854373,-0.7531941125039784,1.2289829979992961,-0.7053073291693868,-1.336187454461766,-0.06976166076985205,5.294629039396878,-1.5907279781390917,-2.018853066421729,-7.513459863173283,0.6515033177781647,2.293594396470306,1.3913601868297936,0.0,0.0,-0.14594399501505773,5.400086578229026,-1.126123443564185,-1.6893482881504416,-17.10578887237668,0.2475229963220783,-0.15989837037371124,-0.03666186483810354,-0.03706217283521172,-0.10007013858916677,31.63881248565103,2.4495767692667316,3.57196495754451,0.4453857786559498,3.3238418433192343
94,3619.3917155394956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890975656948482,1.2456620162157086,-0.42052967615462405,0.0,0.8197258390857984,4.216150034461494,-1.3431591241609482,-1.8338536676670991,1.699451214481207,0.25295700975090496,-1.2671273865001582,1.1000555931957867,-0.4342618297191965,-0.5709950654586787,0.43710167578160886,5.4210935079034535,-1.568789349189274,-2.0919909536579633,1.5097631985651885,0.4420279620385879,-0.753215838441131,1.2289540941013986,-0.7052588090545273,-1.3361438289870105,-0.06962294742252874,5.294642053773901,-1.5906702685472767,-2.0188337237790828,-7.513639376734228,0.6514806192165538,2.293561050390694,1.3913457169298098,0.0,0.0,-0.1459293501745456,5.400088130103009,-1.1261304801502336,-1.6893562494455732,-17.107560559680262,0.24752269017694448,-0.1598892031230007,-0.036659542631768266,-0.037057451651467406,-0.10006508318157849,31.640610933247434,2.449855996343268,3.5730209540602353,0.44542278572532745,3.324458638663567
95,3619.391713350907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890812951389297,1.2456559245632994,-0.4205163423931769,0.0,0.8197141494899093,4.216157963256788,-1.343134626139158,-1.8338185217466796,1.6994176458688546,0.2529566493292001,-1.2671289530253085,1.1000526290342982,-0.4342495221355014,-0.570981287118998,0.43709675189627956,5.421090584446514,-1.5687735386576658,-2.0919729981460247,1.5097536718132187,0.4420323990518339,-0.7532341771299028,1.2289472993816692,-0.7052431501920826,-1.3361239745866786,-0.06951079081437346,5.2946442901108774,-1.5906574460425056,-2.018833468698374,-7.514233929178718,0.6514746158107214,2.2935477691361883,1.3913438215795089,0.0,0.0,-0.1459164140703469,5.400085502557967,-1.1261411501888083,-1.6893726022139446,-17.108526679513464,0.24752176864278405,-0.15988235092444808,-0.036657811881423315,-0.037054407289228646,-0.10005901129848425,31.64245227309571,2.449979232008657,3.573771252042325,0.445500633251235,3.3252630119673956
96,3619.391709116533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289058496214178,1.2456513382412826,-0.4204974406997136,0.0,0.8196991437317939,4.2161684634103676,-1.3431033119023628,-1.8337696197801583,1.699369767251197,0.2529537460234949,-1.267135075971682,1.1000548663146925,-0.4342335091770476,-0.5709607497220475,0.43709099912552735,5.421092077672659,-1.5687552167822254,-2.0919536615317362,1.509749031071161,0.4420422091453637,-0.7532529439656842,1.2289462380623193,-0.7052374965456296,-1.3361059023391317,-0.06938336719136692,5.294651705803517,-1.5906594244436802,-2.0188382664731246,-7.516355276267523,0.6514733651990667,2.29353734712667,1.3913465358420323,0.0,0.0,-0.14589968091823136,5.400089685887981,-1.1261579126247128,-1.6893993969528125,-17.10971839461659,0.24752036551195591,-0.1598735515992768,-0.03665558908560555,-0.03705051986080141,-0.10004995386972722,31.648071637229563,2.4500933024771703,3.5746147372116535,0.44562861848173446,3.3264769742627567
97,3619.3916992183194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289023932056119,1.2456475031894965,-0.4204686839552093,0.0,0.8196773746940346,4.216189696878855,-1.3430581175993317,-1.8336959612645287,1.6992967540235868,0.25294756140835584,-1.2671475174637206,1.1000630009225574,-0.43421006304183113,-0.570928676012111,0.4370829358217358,5.421103692216917,-1.5687300204326533,-2.091928413313968,1.5097482787457372,0.4420598364420944,-0.7532725188952523,1.228948363526216,-0.7052436299794446,-1.3360867631620157,-0.06921706809427786,5.294669155313904,-1.5906759466556053,-2.018845538684235,-7.522859646476429,0.6514739137194118,2.2935283177472363,1.3913543871580776,0.0,0.0,-0.14587585154993768,5.4001070820328545,-1.1261845952895688,-1.6894426533509628,-17.11199969069116,0.24751759524760428,-0.1598605087303235,-0.0366522863902442,-0.037043904036201974,-0.10003546877159337,31.66513940390925,2.450253209012089,3.5758259659048575,0.4458452454967689,3.3283883831502545
98,3619.391677541383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2889792715079715,1.2456454836244213,-0.42043165753428113,0.0,0.819649806993161,4.216230518819385,-1.3430021481731305,-1.8336018164367047,1.6992024612524363,0.2529377115498061,-1.2671664005623156,1.1000774631883932,-0.4341808424793093,-0.5708865948504943,0.4370717447867662,5.421134581520297,-1.568699706445625,-2.0918995601200283,1.509752072317661,0.44208584144525537,-0.7532898154685711,1.2289493078709388,-0.7052705737288765,-1.336071627887812,-0.0690106821820042,5.2947002693109635,-1.5907060630614158,-2.0188464250904974,-7.539577806241993,0.6514701541062572,2.2935235106205245,1.3913675198997661,0.0,0.0,-0.14584431871135575,5.400146609921276,-1.1262203306673992,-1.6895009933912757,-17.11670090954728,0.2475123787591354,-0.15984325742339042,-0.03664789578339866,-0.03703243850175525,-0.10001548355296126,31.70913774785753,2.45049518102138,3.5775963030844853,0.44615979366535824,3.3309477166841965
99,3619.391637732737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2889418841764426,1.2456476606660336,-0.42040146527970074,0.0,0.8196268272954791,4.216290108851804,-1.34295909176329,-1.8335256366267152,1.6991248680790565,0.25292680077123264,-1.2671857888654463,1.1000940417986478,-0.43415839523360783,-0.5708511900479015,0.43705901533096025,5.421187210365397,-1.5686771979648986,-2.0918804890919662,1.5097598489893247,0.44211271624041765,-0.7532933485153789,1.228937713825352,-0.7053285743907287,-1.3360759875157249,-0.06881842981710647,5.294734913301712,-1.59073580409105,-2.0188201644562205,-7.574610892770452,0.6514476378661731,2.2935306889478464,1.391381479829145,0.0,0.0,-0.145813672032832,5.400207055603362,-1.126251874583919,-1.6895526244989725,-17.125411355204236,0.24750342206370346,-0.15982712069747693,-0.03664373500389974,-0.03701484729333149,-0.09999613110196748,31.80153670851896,2.4508206820086724,3.5798716548548635,0.4464897433365101,3.3332865837457053
100,3619.3915898262508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28895377160378,1.245655329753407,-0.4204136512211579,0.0,0.8196333932512038,4.216330272885144,-1.3429820717428214,-1.8335573793799669,1.6991542492189555,0.25292399984705694,-1.2671872328654776,1.1000974914871156,-0.43417097109422886,-0.5708630099098975,0.43705228233908006,5.421230066342103,-1.5686906983146989,-2.09189814333752,1.50976510059549,0.442116725818579,-0.753270392551825,1.2289007449212734,-0.7054019129726286,-1.3361172931403984,-0.06879187078221985,5.294731919841263,-1.5907265669123938,-2.018747190976806,-7.623370770997295,0.6513940933181902,2.293555619120061,1.3913820959129486,0.0,0.0,-0.14580897518522334,5.400246866674237,-1.126245426610866,-1.6895418203149108,-17.136652557656294,0.24749297225906186,-0.15982696070441454,-0.03664355976452226,-0.03699685309326023,-0.09999531011665184,31.93050056885834,2.451131514212835,3.581638092177828,0.44655591005453527,3.333102117763213
101,3619.39156193364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289019833661576,1.2456629036507842,-0.42047131243912383,0.0,0.8196722434534257,4.216305196729977,-1.3430718525628365,-1.8337037989814344,1.6992994760185012,0.2529342354304078,-1.2671634401701226,1.1000793018114279,-0.43421908028747,-0.5709272835192145,0.4370572246076017,5.421216116086666,-1.5687392906642823,-2.0919481950163688,1.5097602111707944,0.44208760084404025,-0.7532377305729262,1.2288543834843328,-0.7054375045640834,-1.336172601483926,-0.06897756605226305,5.294668972321301,-1.590666755575199,-2.0186632948797407,-7.655290656121266,0.6513354021712255,2.293582495632724,1.3913629360181365,0.0,0.0,-0.14583939612258867,5.400216429382238,-1.1261944073653964,-1.6894573913010797,-17.143905421614665,0.24748766316393142,-0.15984682895411775,-0.036648473864547386,-0.0369895001151958,-0.10001898137825721,32.01572788528591,2.451346246815884,3.5817452075348317,0.44622529800287464,3.329853171035812
102,3619.391555953502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890688388385905,1.2456645051137054,-0.42051336429708996,0.0,0.8197009212109952,4.216253678346765,-1.3431347350953275,-1.8338098955696744,1.6994060292029942,0.25294451278302577,-1.2671421777911465,1.1000611107445732,-0.4342527666717951,-0.5709751865219201,0.437064208264181,5.421171499787488,-1.568772314865595,-2.091979993176551,1.5097517845338535,0.44206074604250184,-0.753225547346142,1.228832033305758,-0.7054281438415894,-1.33619604202816,-0.06913556916101853,5.2946058988605005,-1.5906172975232014,-2.0186273708407305,-7.658156853788079,0.6513108591547112,2.2935912581424596,1.3913454355629387,0.0,0.0,-0.14586636155455696,5.400158596801251,-1.126154907503034,-1.68939177660062,-17.14475351965209,0.24748814962354876,-0.15986323132115612,-0.036652595571360184,-0.03699148675435438,-0.10003914961942283,32.02372265009897,2.451436358934162,3.581080545886132,0.44591184021292685,3.327274668262654
103,3619.391555408956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890803289225006,1.2456636314478602,-0.42052318267042177,0.0,0.8197074668068555,4.216227605643284,-1.343148578139847,-1.8338343778006394,1.6994310084300175,0.2529476729052822,-1.2671360481388771,1.1000553498324341,-0.43426018190468074,-0.5709865605340123,0.43706639095849803,5.42114646100054,-1.5687791782085088,-2.091985894027077,1.5097481065248015,0.4420529631314996,-0.7532250324732312,1.2288282918075955,-0.7054173828929621,-1.3361971292480157,-0.06917307734540265,5.294579989864485,-1.5906026843006478,-2.0186234371570704,-7.654892416808222,0.6513080240166752,2.2935909412811375,1.3913402141473743,0.0,0.0,-0.14587355140447789,5.40012988836222,-1.1261452936216294,-1.6893756185233144,-17.143901845159284,0.24748905136328275,-0.15986745948548828,-0.03665367102687046,-0.03699375358932518,-0.10004443591950032,32.01410316107243,2.4514128301366145,3.580764886786311,0.44582226926019153,3.3266604036332534
104,3619.3915552242424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289082628909124,1.2456629936768413,-0.420525183062337,0.0,0.8197086736046517,4.216215946065767,-1.3431511039354842,-1.83383923990905,1.6994361396340119,0.25294853346537155,-1.267134398426968,1.1000536657630673,-0.4342615850803151,-0.570988952808781,0.43706689212014166,5.421134807081152,-1.5687803320910485,-2.091986649339165,1.5097467208134445,0.44205092330671025,-0.7532256454361375,1.2288275366698542,-0.7054128911679586,-1.3361960659979515,-0.06917903139010607,5.294568805316446,-1.5905983142553033,-2.0186232293762725,-7.653778156869973,0.6513077255411971,2.2935902938635855,1.391338724301874,0.0,0.0,-0.14587513729339596,5.400117123700434,-1.1261432452450235,-1.6893720829010717,-17.143461720281167,0.2474893632789197,-0.1598684230729676,-0.03665391944350361,-0.03699469927683258,-0.10004567337621537,32.00957491877029,2.4513875885696943,3.580665431222351,0.4457986142172311,3.3265453672760708
105,3619.391554579178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890872644740026,1.2456612277461905,-0.42052930733634836,0.0,0.8197109788608204,4.216183879994643,-1.3431560405655214,-1.8338490858610474,1.6994467445154198,0.2529504366547496,-1.2671306547409464,1.1000497367859032,-0.4342644256276296,-0.570993954464885,0.43706786598868197,5.421102619140478,-1.5687825188263707,-2.0919878389399202,1.5097432608357264,0.44204636926020097,-0.7532277828580792,1.2288256174003647,-0.7054020959958196,-1.336192853980125,-0.06918831794389202,5.294537722613203,-1.5905878144475363,-2.0186225557294324,-7.6525918051006165,0.6513068207976181,2.2935886070554283,1.3913352090202893,0.0,0.0,-0.14587836689208192,5.4000821147605285,-1.1261389848196444,-1.6893645914676083,-17.142428358594046,0.24748997472850295,-0.15987046869674607,-0.03665444900314968,-0.036996900330319375,-0.10004833639959924,31.999031051229988,2.4513212624377996,3.5804517461644187,0.4457448878913454,3.326333268409281
106,3619.3915531266784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890934660901725,1.2456584938866695,-0.42053491548319294,0.0,0.8197139513185362,4.216132818286839,-1.3431625799222602,-1.8338623522075506,1.699461173368894,0.2529530884202073,-1.267125332241213,1.1000440748871831,-0.4342682748071978,-0.5710007939116123,0.4370691012715927,5.421051326834823,-1.5687853684891242,-2.0919892171982584,1.50973809512332,0.4420399551665618,-0.7532314045132004,1.2288225968923492,-0.7053865877409606,-1.3361878070859305,-0.06919843525207031,5.294487800095334,-1.5905723935422877,-2.018621104086564,-7.654335654375753,0.6513051679230942,2.2935861748194406,1.391330085706844,0.0,0.0,-0.14588269141806293,5.400026501671196,-1.1261331923617686,-1.6893542851373562,-17.14099994431833,0.24749072292092092,-0.1598732850836354,-0.03665517933872781,-0.03699998289557604,-0.10005201591820469,31.984322165600464,2.451223822984215,3.5801648803296806,0.4456683361207439,3.326072241758898
107,3619.3915492038022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2891036050109568,1.2456536292562606,-0.42054419203817894,0.0,0.8197186982954239,4.216039536272014,-1.3431732331843445,-1.8338841817921692,1.699484970706865,0.25295753083626843,-1.2671162966451321,1.100034401716002,-0.4342746318800473,-0.5710121277804642,0.4370710604736191,5.420957649666932,-1.5687899633995046,-2.0919912607712146,1.5097290068762323,0.44202911808686757,-0.7532381176888278,1.2288172494242946,-0.7053601034713991,-1.3361787477161908,-0.06921280360927559,5.294396238226891,-1.5905457969473247,-2.0186182223840436,-7.666345274696583,0.6513020797972443,2.2935820766629345,1.3913212691706642,0.0,0.0,-0.14588980938393054,5.399925157468277,-1.1261236391843608,-1.6893371568330828,-17.138628797701013,0.2474918821163173,-0.15987799628948923,-0.03665640240569724,-0.03700521820329442,-0.1000581561777585,31.95948497437949,2.451052170551793,3.57968898084039,0.4455381188394737,3.3256724525338184
108,3619.3915396643188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2891181798636575,1.2456462069345595,-0.4205576336022584,0.0,0.8197254109317642,4.215893450839722,-1.343188510163293,-1.8339157577724334,1.6995191893510546,0.25296406011178346,-1.267102931440482,1.1000200745863644,-0.43428382726174125,-0.5710285526321345,0.43707386621012945,5.420811042464815,-1.568796516630209,-2.0919940008526643,1.509715039357389,0.44201313261467623,-0.7532485944359469,1.2288094337988125,-0.7053205321339427,-1.3361647374142327,-0.06923150363961998,5.294252747474547,-1.5905062878097564,-2.018614072677839,-7.707110073148572,0.6512975988805911,2.2935760832011995,1.391308169363079,0.0,0.0,-0.145900165349709,5.399766913661551,-1.1261098525867228,-1.6893123269440167,-17.135156214171325,0.24749357224639654,-0.1598849348970949,-0.0366582058480458,-0.0370131813052167,-0.10006713310847833,31.92210022979063,2.450778776682394,3.5789744985572827,0.445345125209965,3.3251275685612898
109,3619.391517419565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289136936512992,1.2456361373406348,-0.4205750360756392,0.0,0.8197339492275265,4.215688918649744,-1.343208111560751,-1.8339567003839263,1.6995627104814053,0.25297270588244725,-1.2670852405042672,1.1000011904727878,-0.43429568794199086,-0.5710497823989872,0.4370775906645303,5.420606031122903,-1.5688049170134744,-2.091997340012277,1.5096954903196165,0.44199200721210785,-0.7532630250966879,1.2287999685304838,-0.7052670900142949,-1.336145267101227,-0.0692538396543008,5.294052402288793,-1.5904544301469952,-2.0186100901878192,-7.820868032591975,0.6512926673181075,2.293568259106499,1.3912909257234773,0.0,0.0,-0.1459137750943829,5.399546322355649,-1.1260921219528417,-1.689280330761469,-17.13055424309146,0.24749599810498255,-0.1598941708826621,-0.03666061048368102,-0.03702449379213103,-0.10007890696590202,31.869984112981992,2.45036305667642,3.577965213402174,0.44508909786311546,3.324459418728372
110,3619.3914723087396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289153090489503,1.2456267553437939,-0.42059011687847075,0.0,0.8197412267593948,4.215486557902488,-1.3432248749553957,-1.8339925152191767,1.6995984836547753,0.25298062853927117,-1.2670692536581238,1.0999844275176758,-0.43430585850035675,-0.5710680689230451,0.4370811952348276,5.420403766381997,-1.568812164906845,-2.0920000573317505,1.5096755720381305,0.441972934660656,-0.7532767065141723,1.228794060352726,-0.7052162172959202,-1.336126046067498,-0.06927169067154793,5.293856151608081,-1.5904093598045306,-2.018611176033855,-8.08048546097315,0.651291255986018,2.2935613512851756,1.391275791331519,0.0,0.0,-0.14592611306482225,5.399330077776007,-1.1260770003051563,-1.6892531015372394,-17.12639648640728,0.2474988636738948,-0.1599027465839748,-0.03666285153492285,-0.03703673201652705,-0.1000894398391938,31.815785857332244,2.449856051804078,3.576871238234899,0.4448565671153213,3.3239217509575236
