Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_aadt
399,3631.5136864919414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2461369181863895,1.232783241448568,-0.4276309006261349,0.0,0.8165821016601787,4.20331656680656,-1.3633358847745212,-1.8581389503360601,0.2483640277190478,-1.2226401797879793,1.0908935733201381,-0.4378150615111844,-0.5599000706422036,0.4316472932479244,5.415884533595809,-1.5869049059601616,-2.109194413858447,0.4407983815714486,-0.7128859799598856,1.201731322573587,-0.7546196038589736,-1.4041042619911959,-0.11574507087935643,5.312935249858253,-1.589742125612678,-2.018877502649966,0.656380786352111,2.4619338920034295,1.2862340529846752,-0.1574963618928148,-0.14888280448515712,-0.1388774655155513,5.40683854654132,-1.1228269295313913,-1.6409493759323472,0.23581475578688874,-0.16055973747868196,-0.03707990544482512,-0.04821267066793157,-0.10619667657395207,26.48706844512679,1.6186637403540756,2.6905220447143012,0.5258831362162377,3.519420765056398,0.0019660806669991836,-3.8823183939275606E-5
400,3631.5135905831944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460084549106893,1.2326718457162782,-0.4276187755638875,0.0,0.8164658663003289,4.20189908984824,-1.3632663708630741,-1.8580460808699968,0.24836348172405087,-1.2226052641449285,1.0908881987461942,-0.43780255876856783,-0.5598737419675772,0.4316241485518265,5.414471734336938,-1.586866258161042,-2.1091314279259494,0.4408019058566932,-0.7128360591517281,1.2017417680212228,-0.7547338681728517,-1.4043885190503913,-0.11561245537624615,5.311502724331635,-1.5900238840687235,-2.0192617518836182,0.6565050550892161,2.4621938997235726,1.2862111735826771,-0.15752400136338773,-0.14894980821715573,-0.138923522836942,5.405375915689856,-1.1228921413611677,-1.6409570959141624,0.23591353772208257,-0.1605481520616314,-0.03707758923686873,-0.04819529816893325,-0.10614014045247532,26.51675456385433,1.6192201390673984,2.692110326127355,0.526424790856827,3.5208448233112164,0.001982980103671864,-3.885310400427425E-5
401,3631.513506739897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24617420572245,1.232814800425478,-0.4276333362643271,0.0,0.8166143988884128,4.20364596514619,-1.3633556663078814,-1.8581643253120548,0.24836444341331054,-1.2226524305012463,1.0908903220585846,-0.43781832026626916,-0.5599076883312453,0.4316541059822676,5.416206134418157,-1.586910888012592,-2.109206435327681,0.4407991574024168,-0.7130006849032395,1.2017460029666684,-0.7545730347737853,-1.4040168155608832,-0.11576861779419455,5.313267945310509,-1.5896763722705864,-2.018791385710781,0.6563601946143384,2.461842928160241,1.2862412173924584,-0.15748334922722193,-0.1488579063034688,-0.13885498981489905,5.407165127005931,-1.1228110969648426,-1.6409455521387255,0.23579610850553415,-0.16055757089959818,-0.0370791602893197,-0.04818792890342805,-0.10618499803721795,26.471547474150807,1.620516195325108,2.691861363975296,0.5260065214566658,3.519546843938506,0.001980863543469335,-3.883386435850894E-5
402,3631.513372193731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460223168377205,1.2326831487849286,-0.4276191202466453,0.0,0.8164771085641686,4.201977574683389,-1.3632735336305497,-1.8580546894008616,0.24836378200931286,-1.2226109439766468,1.090884435817361,-0.4378035830320307,-0.5598765667483079,0.4316267229714616,5.414543908694015,-1.5868657141762819,-2.1091326002506703,0.44080315355141103,-0.7129318271532747,1.2017565972278308,-0.7547094716073826,-1.4043534452914646,-0.11561319133640331,5.311581853205592,-1.590007968934277,-2.019243256361927,0.656505607062672,2.4621518702543517,1.2862140897591443,-0.15751653007443805,-0.14893767437691988,-0.13891033094708394,5.405444899877087,-1.1228878941048417,-1.6409548136798353,0.2359119191453141,-0.16054440954129684,-0.03707655922395768,-0.048170307289023426,-0.10612090058608013,26.507338512280935,1.6209765073927924,2.693563160208845,0.5266194517095063,3.521177610746156,0.0019989097147456794,-3.8867344210144734E-5
403,3631.5132510226304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246128150288565,1.2327742330234923,-0.4276281928077661,0.0,0.8165716271201529,4.203074222494413,-1.3633304823930474,-1.8581298679414697,0.248364467722125,-1.2226415352815692,1.0908847202712968,-0.43781357592686027,-0.5598982422304429,0.43164586483494377,5.415631177247928,-1.5868930592281116,-2.109179131233809,0.4408018006896903,-0.7130591904719598,1.201763216577633,-0.7546038036852103,-1.4041150285194415,-0.1157094786653397,5.312689984058209,-1.5897896398593228,-2.0189485835165852,0.6564165436804897,2.461924313344188,1.2862333482902861,-0.1574894877709339,-0.14887780404806286,-0.13886455312820611,5.40656503704205,-1.122836813564896,-1.6409470378846902,0.2358391596634118,-0.16054919541465223,-0.03707724740025887,-0.04815900232205701,-0.10614334209963079,26.47693294510617,1.6222517739891147,2.693804817809499,0.5264143827904497,3.520467691033806,0.0020019008154202184,-3.885933526159212E-5
404,3631.5131678504995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460087866323,1.232670678315115,-0.42761696130299737,0.0,0.8164636165993497,4.201755643202553,-1.3632659448064377,-1.8580436194286283,0.24836399014145485,-1.22260910953601,1.0908797070712262,-0.43780197827708217,-0.5598737928085826,0.4316243353856922,5.4143169434009115,-1.5868571465908123,-2.1091206406523884,0.44080509603765394,-0.7130130607371977,1.2017729226657223,-0.754709984497348,-1.404379267697991,-0.11558598892638793,5.311357389148671,-1.5900515555189836,-2.0193057925383426,0.6565320585877806,2.4621658638024337,1.2862120073557475,-0.15751518922528313,-0.1489400906734546,-0.13890730765000658,5.405204413060914,-1.122897403627424,-1.640954129721513,0.23593098363669843,-0.16053840301492517,-0.03707508797170432,-0.0481427732518514,-0.10609070639736201,26.504538893501948,1.6227741360556305,2.69528676373537,0.5269186756337675,3.5217924903437483,0.002017653066231635,-3.8887211614816994E-5
405,3631.5130962095704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2461652356585873,1.2328056457664172,-0.42763069463742764,0.0,0.8166038240200878,4.203406692974876,-1.3633502055375162,-1.8581552443464455,0.2483648744867391,-1.2226536002169106,1.0908817502928232,-0.4378168398241852,-0.5599058210772245,0.4316526267645545,5.415956286868619,-1.5868992920661575,-2.1091914354288477,0.44080247085096613,-0.7131676678146248,1.2017768252956722,-0.7545582319572028,-1.4040283616848976,-0.11573371260783803,5.313025861843451,-1.5897233724493098,-2.0188615535976355,0.6563952015906356,2.4618346838806007,1.2862404091749131,-0.15747682741882807,-0.1488533589552234,-0.13884272807770454,5.4068956600363025,-1.1228208776603934,-1.6409432951546863,0.2358200240300262,-0.16054735300629902,-0.037076586286439416,-0.04813609175567794,-0.10613342530892343,26.461837368378585,1.6239837334962661,2.695037921543573,0.526520339138589,3.520560044825961,0.002015420385056803,-3.8868791336865964E-5
406,3631.512976757539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24602242139398,1.2326818095467285,-0.42761737006268463,0.0,0.8164747338278131,4.201836651197239,-1.3632730377905207,-1.858052208720392,0.24836428404418756,-1.2226146014046666,1.0908762171226847,-0.4378030065109872,-0.5598765750148916,0.43162685279082835,5.414392067007586,-1.586856839982053,-2.109122079340403,0.4408062433108003,-0.7131027410427232,1.20178670347858,-0.754686592665986,-1.4043450305330967,-0.11558734230470619,5.311439136028381,-1.59003520817437,-2.01928650112128,0.6565319065459526,2.462125198218428,1.2862148108927662,-0.1575080712126005,-0.14892841791830913,-0.13889475795330944,5.4052768462022325,-1.1228930704866287,-1.6409519220284203,0.23592891509656005,-0.16053497243260312,-0.0370741389748516,-0.0481195609121068,-0.10607315962878958,26.49555417187972,1.624412931198551,2.696636389725407,0.527096564574076,3.522092946223806,0.0020323599846781134,-3.890027310543647E-5
407,3631.512870070151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246120184015377,1.2327659537465847,-0.42762573912243396,0.0,0.8165620335376894,4.202850097753128,-1.3633256342134334,-1.8581216605188307,0.24836490956687945,-1.2226428662047892,1.0908764493677392,-0.4378122260544324,-0.5598965908067505,0.43164454112874673,5.415396828765777,-1.5868820537270933,-2.109164994850699,0.4408049955968453,-0.7132210141814582,1.2017929483849674,-0.7545888735886099,-1.4041247177362204,-0.11567629637566997,5.3124632531474045,-1.5898336064514815,-2.019014425271831,0.6564497255738545,2.4619148768393817,1.2862326196863756,-0.15748304487295317,-0.14887306648739976,-0.1388524392348963,5.406311971193184,-1.1228458959429934,-1.64094474743546,0.23586173365647506,-0.16053936869829807,-0.03707476838496,-0.048108963453432824,-0.10609384091946909,26.467370548604535,1.6256051748443254,2.696871485219684,0.5269078088530742,3.5214379678512584,0.002035175839906857,-3.8892910066904065E-5
408,3631.512797828842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460091699280444,1.2326695999081863,-0.4276153229790012,0.0,0.8164615708018071,4.201622450081343,-1.363265656151959,-1.8580414815750643,0.24836449115366407,-1.2226127238040851,1.0908717691483396,-0.4378014565820338,-0.5598738642029846,0.43162449638340333,5.414173220113227,-1.5868486502382704,-2.109110624093037,0.4408080789278577,-0.7131783524165379,1.2018019777667357,-0.7546876341330068,-1.4043705720874904,-0.11556120790322894,5.311222539665941,-1.5900773010133775,-2.0193468012487155,0.6565572021827046,2.4621394920521746,1.2862127002899708,-0.15750696458682192,-0.14893101962664962,-0.13889216587026243,5.405045139527316,-1.1229022453425974,-1.640951272101648,0.23594716918078926,-0.16052930605904248,-0.03707275336957183,-0.048093787263868176,-0.10604479355076282,26.493067001573987,1.626096083574987,2.6982555354498974,0.5273777274613479,3.5226715603038588,0.0020498718041710193,-3.891890406034383E-5
409,3631.5127365927674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2461569511602635,1.2327971224890515,-0.42762828562521843,0.0,0.8165940203167067,4.203184021842022,-1.363345226393973,-1.8581469346744126,0.24836530507310944,-1.2226547236645868,1.0908737353673823,-0.4378154815911874,-0.5599041068038225,0.4316512331513652,5.415723794626614,-1.5868884808775945,-2.109177496161325,0.44080557155124356,-0.7133236768213514,1.201805571079686,-0.7545443449654962,-1.4040390506018192,-0.11570103260033611,5.312800657163676,-1.5897671358857814,-2.0189269169733435,0.6564278049317216,2.4618267488565175,1.286239568311178,-0.15747073748899526,-0.14884910412058144,-0.13883126034026583,5.406644893558271,-1.1228299305830425,-1.6409410928618788,0.235842245283426,-0.16053781418349977,-0.03707418260821851,-0.04808772320049339,-0.106085490532698,26.452715603232882,1.6272260031400483,2.69800788159788,0.5269982192315429,3.5215007680702026,0.0020475481395996558,-3.8901266786907804E-5
410,3631.51263038911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460225523830286,1.2326805400078644,-0.4276157829363377,0.0,0.8164725351500517,4.201705353786626,-1.3632726562222819,-1.858050014017622,0.24836477685436587,-1.2226180309767125,1.0908685298812701,-0.43780248402922683,-0.559876598398634,0.43162695410644764,5.4142506277055755,-1.5868485509184553,-2.1091122869918606,0.4408091349411909,-0.7132624082409608,1.2018147916762316,-0.7546652094536737,-1.4043371902406359,-0.11556308654774684,5.311306251368154,-1.5900606363921674,-2.019326882181318,0.6565564332093772,2.4621001710147246,1.2862153984656781,-0.15750018018645337,-0.14891978960567853,-0.13888022028882954,5.405120299917088,-1.1228978545756905,-1.6409491402176595,0.23594471791384283,-0.16052615859411587,-0.03707187813409323,-0.04807220103809941,-0.10602878115362958,26.484505197473784,1.6276265946281498,2.699510603982061,0.5275403809834166,3.5229429083106107,0.0020634625621667874,-3.893089305201658E-5
411,3631.512536346392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2461129331445897,1.2327583361216474,-0.42762350916298186,0.0,0.8165532332085748,4.20264263311827,-1.3633212724284824,-1.8581142258638101,0.2483653481352178,-1.2226441683169418,1.090868715960619,-0.43781099796003836,-0.5598950974495941,0.4316433113822096,5.415179855858371,-1.5868718190629676,-2.1091519018518015,0.44080798434496404,-0.7133723383836795,1.201820681686237,-0.7545747711305001,-1.4041334412498663,-0.11564531840271854,5.3122534449686105,-1.589874326308879,-2.019075460063301,0.6564805364738001,2.461905619729916,1.2862318786561722,-0.15747700128666287,-0.14886857332863715,-0.1388410641301266,5.406077595898705,-1.1228542508340453,-1.6409425128864255,0.23588263626044334,-0.16053019858511117,-0.037072453796471824,-0.048062252959229675,-0.1060478506793437,26.458371582406393,1.6287421931370545,2.6997392835273293,0.5273665354094925,3.5223382454970085,0.002066117177062395,-3.892412149505796E-5
412,3631.51247350367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246009590886529,1.2326686039333974,-0.4276138383330029,0.0,0.8164597063729179,4.201498694907063,-1.3632654781467641,-1.8580396190245467,0.24836498097676507,-1.2226161227179932,1.0908643429728455,-0.43780098746391005,-0.5598739524918402,0.4316246330632335,5.414039673915867,-1.5868407206436028,-2.1091013122976014,0.4408108711398237,-0.7133328521524754,1.201829090443885,-0.7546667113642722,-1.404362388779795,-0.1155379736932005,5.311097315416513,-1.59010126678694,-2.0193849998831377,0.6565806219652368,2.4621146752559206,1.2862132738461904,-0.15749928102929606,-0.14892254041547712,-0.1388780112038117,5.404897109114753,-1.1229067038685732,-1.6409485243369715,0.23596219828735512,-0.16052080838849953,-0.03707057197796359,-0.04804804785277991,-0.10600210896163825,26.482312972337485,1.6292039786816372,2.701033074893546,0.527804786129117,3.523487914718383,0.002079839070406986,-3.894837945867329E-5
413,3631.512421147513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246149280495943,1.2327891745756274,-0.4276260819005448,0.0,0.8165849134189057,4.202976569867648,-1.3633406708333828,-1.8581393077540453,0.24836573068160953,-1.2226557995844125,1.090866235044107,-0.4378142333261877,-0.559902529591256,0.4316499167158706,5.415507207088854,-1.586878390265583,-2.109164524631558,0.44080847634816755,-0.7134695600243232,1.201832395917725,-0.7545313236937502,-1.4040489674073988,-0.11567039455769385,5.312590902417475,-1.5898079286154463,-2.0189878600177327,0.6564581909654983,2.46181913750276,1.2862387064789644,-0.15746504709409423,-0.14884511964042949,-0.13882052682436893,5.406411265861192,-1.1228383211544446,-1.6409389517817088,0.23586291547503704,-0.16052889953441038,-0.03707193556463019,-0.04804253893622401,-0.10604089234850882,26.444168242908965,1.6302603544808414,2.700787516473749,0.5274430845584116,3.5223752043657632,0.002077445939755918,-3.893149061798882E-5
414,3631.512326597764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246022699856825,1.2326793361218054,-0.42761433859345604,0.0,0.816470493869856,4.2015829339300055,-1.3632723660738972,-1.858048062918181,0.24836525714843716,-1.2226212485203765,1.0908613341742588,-0.43780200999819396,-0.5598766340580392,0.4316270289094683,5.414118771802054,-1.5868408016622948,-2.1091031620708316,0.44081184407338253,-0.713411701610424,1.201841011421675,-0.7546452181420373,-1.4043298774359854,-0.11554029754673273,5.311182410271236,-1.5900843873882626,-2.019364603923492,0.6565793147592198,2.462076678177829,1.2862158724972197,-0.1574928124103925,-0.14891173652968462,-0.13886663551025308,5.4049743525797505,-1.1229022802784228,-1.6409464686199562,0.2359594240804817,-0.16051791824519937,-0.03706976400452206,-0.048027951221242246,-0.1059874891737746,26.47416404436102,1.6306346015311193,2.702201367119177,0.5279535806840958,3.5237330251011256,0.002092408926151132,-3.89593909659449E-5
415,3631.512243612493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246106322464114,1.2327513200900524,-0.4276214769274098,0.0,0.8165451489149439,4.202450425290081,-1.3633173389438846,-1.8581074759128977,0.24836577946180852,-1.2226454384378838,1.0908614795468028,-0.4378098793982832,-0.5598937455906173,0.4316421662167752,5.414978791123748,-1.586862292004543,-2.109139760675826,0.4408107830860234,-0.7135139641666517,1.2018465650644887,-0.7545614549131896,-1.4041412974875362,-0.11561636441857878,5.312059112349774,-1.5899120696282012,-2.0191320771983503,0.6565091615665926,2.4618965702197464,1.2862311339499881,-0.1574713281741685,-0.14886430806719683,-0.13883037426806394,5.405860335305031,-1.1228619439867296,-1.640940340088312,0.23590200911609394,-0.16052163240766615,-0.03707029053375133,-0.04801860095536305,-0.1060050829794958,26.449922668158344,1.6316793318056104,2.7024237302672516,0.5277933627787406,3.5231744566391687,0.0020949140738684762,-3.895316050143001E-5
416,3631.512188865101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246010038199892,1.232667684280752,-0.4276124884840871,0.0,0.8164580037026584,4.2013836350794485,-1.3632653888639181,-1.8580379912646512,0.24836545676948715,-1.2226193207750258,1.0908573903843055,-0.43780056545672474,-0.5598740545743013,0.43162474692454056,5.4139154961516365,-1.586833313937249,-2.109092646230833,0.4408134875336709,-0.7134773883268343,1.2018544035602292,-0.7546471187687169,-1.4043546788472288,-0.11551616545107472,5.31098093684595,-1.5901235861136718,-2.0194205915959507,0.6566024426319733,2.4620913121056245,1.2862137457592397,-0.1574920968119927,-0.148914604438156,-0.1388647665928176,5.404759427276095,-1.1229108124341127,-1.6409458862120292,0.23597616434386445,-0.1605128625967052,-0.03706853171529585,-0.0480052928352521,-0.10596239027456954,26.472249042075312,1.632114102733304,2.703634190375317,0.528202402763156,3.5242468060593457,0.0021077364517314186,-3.89758154453108E-5
417,3631.512144092876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246142161780341,1.2327817526731706,-0.4276240601236588,0.0,0.8165764384063147,4.2027830988604995,-1.3633364895216262,-1.8581322877853321,0.24836614784536235,-1.2226568275769658,1.0908592109748336,-0.4378130843207992,-0.559901075630419,0.4316486702381793,5.415305225408796,-1.5868689626543244,-2.109152438301303,0.4408112003223222,-0.7136060847052775,1.2018574412458363,-0.7545191194857466,-1.404058185632195,-0.11564163797026794,5.312395320439519,-1.5898459885978264,-2.019044727682169,0.6564865281999525,2.461811856682469,1.2862378328881616,-0.1574597268139266,-0.14884138530345797,-0.13881047355535653,5.406193378431337,-1.1228461071291782,-1.6409368762739551,0.23588216232701678,-0.16052055980443516,-0.03706983286146309,-0.048000283764379065,-0.10599936093570697,26.436178238659974,1.6331024988077816,2.7033914942652237,0.527857559358721,3.523188877367973,0.002105292278189148,-3.8959642122208355E-5
418,3631.512059815035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460228561053106,1.2326781941770906,-0.42761301982376737,0.0,0.8164685939187378,4.201468711187816,-1.3632721487896449,-1.8580463200327106,0.24836572247417635,-1.222624268616966,1.0908545936958236,-0.4378015795177728,-0.5598766796392306,0.4316270791397414,5.413995756641174,-1.5868335511655776,-2.1090946498357512,0.4408143847106797,-0.7135514101861647,1.2018654989269557,-0.75462652291007,-1.4043230496045644,-0.11551886469364592,5.311066899061012,-1.5901065829863263,-2.0193998533709547,0.6566006682108481,2.462054617024627,1.286216249625983,-0.15748592767779396,-0.148904211438118,-0.13885392976164596,5.404838180945874,-1.1229063777156614,-1.6409439062984523,0.23597312031203063,-0.1605102066293717,-0.037067785165581936,-0.04798656315083922,-0.10594903617834858,26.464501733729907,1.6334524465778446,2.7047227249045824,0.5283385740861122,3.524468238263134,0.0021193708522708648,-3.898593469962647E-5
