Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
30,21338.124751324893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5198145462590014,0.0,-0.613987085513049,-0.18196446426666912,0.7965230003991921,0.3765962105913073,0.11401378608844367,0.3243566680960444,-1.7171735843822935,-3.037545042967667,-7.322919118697441,-1.7573637574124144,0.07585327279826967,1.65757710863916,-0.9862225133484912,0.8147197266463576,-2.4616660954434475,-1.2055770675008177,-0.1638585444004418,-0.20778108257334554,-0.23672663991898876,0.2762883119934716,-0.10779081976520778,0.05062733691394866,0.981887388245749,-1.5762045667809517,-0.2313973722404919,-0.1536281685958623,0.48268196468854907,0.5314769263237709,-0.04665218438088631,0.26136682552281143,-0.011842837752712675,-0.003896389536323077,-0.19242205228965392,-0.16792012349829544,2.050270258704695,0.4342652804179242,-3.6963044522573534,0.41400453388720054,-0.1728837721845416
31,21204.456492216963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2844601111886842,0.0,-0.6436317000985088,-0.23546246352511468,0.6785601341149021,-0.009508660162595273,-0.0815578237697589,0.05353002774292387,-1.8183356418933279,-2.960264153596741,-7.950760244156124,-1.9960734496580501,0.20301369328692168,1.525125685475924,-1.0020827498044071,1.2320781249958872,-1.6838411112554832,-2.005149293247904,-0.46233041008365283,-0.9540217324619813,-0.366839517388798,-0.2248544320958875,-0.46460444810414253,-0.885205492819011,1.204747465227062,-1.564719459863117,-0.2931250693003423,-0.23003106427132933,0.360344955019415,0.2070178578566399,-0.22477897273509903,-0.16576456112286359,-0.01102186551954375,-0.0035649972851827852,-0.18607524991454052,-0.16329549692033285,2.255396221578885,0.42096681124241775,-2.8725850700551887,0.1398887335733185,0.11652261514278467
32,21061.381949924908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.155306953028824,0.0,-0.7507849734569341,-0.28627952127694056,0.4980244807805279,0.13456377850108653,-0.019407964821844974,0.26025405148692093,-1.8212262028170094,-3.6492921597938626,-7.756374640573282,-1.9067642931780338,0.4260169706332091,1.2458858784302413,-0.8631277345524494,1.0887878769666783,-1.3820710511920336,-1.540110086649838,-1.0369900807927235,-1.6172592780519965,-0.5831375656803246,-0.1870488742002469,-0.5992374313615204,-1.431143065337825,1.6436029516179254,-1.7989414396682692,-0.833730411864151,-0.8238045012715846,0.11940321290127834,0.4536133489496059,-0.1392706650303676,-0.0909657958419854,-0.010058830451908618,-0.003249570683232691,-0.1737072496070461,-0.1572773121455569,2.506619475788745,0.42471501446224175,-1.9030405618277557,0.15170915390483491,0.10301799577800101
33,20904.71229774103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6767476634392733,0.0,-0.37130025542183104,0.4629937000247185,0.4169682846067976,-0.09837953375697492,0.30155758782172537,1.0802695852207618,-1.6982191097141093,-9.645659750855561,-3.64815768321977,-1.2491562665184701,-0.2501702176681352,0.6698107647736108,-0.1414437411541487,-1.776680399630926,-3.620434453828597,-1.835008856908734,-0.32213882972008734,-2.46002412934677,0.9337328857731682,0.8943493916677494,0.6180158953201148,-1.1023985845966549,0.10370041308225586,-1.2024608430404395,0.018887951714058215,0.20481413197644327,0.26382876806403444,0.9541149135990967,0.6018099427131909,-0.45015239540365043,-0.003637095404210127,-0.0010971051023607337,-0.06845837495000988,-0.10797284730213219,3.9995269169752454,0.28460971110749533,3.590792489106428,-1.0144501900826,1.2961272220789697
34,20803.50547052185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6810831337922754,0.0,-0.3254710563067706,0.5602352540061677,0.35554403649780425,-0.12204502391193729,0.27654883263810254,1.145902056124405,-1.7054090514911422,-10.020684308802048,-3.0500674652960686,-1.5510624267613307,-0.3313310236477457,0.9832659164159071,-0.406811896179634,-1.6071028952304496,-3.537749292105559,-1.8878385950447847,-0.1962540096823681,-1.649230674037805,0.6437982171233194,0.8359680514391423,0.33273126555514426,-0.6414976452113719,0.22368798036434442,-1.2699506012906605,-0.03706790389723804,0.17567961499785134,0.16387593735236106,0.9255371379712184,0.5401051374828502,-0.5137420434664075,-0.0031509991301960547,-9.311852130627701E-4,-0.06570765438770647,-0.10565177717106666,4.1189369409791805,0.2776195876921185,3.9668520103097062,-1.052740717871342,1.3354262716627974
35,20745.547160089856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7242227040878981,0.0,-0.3090105086643914,0.5869696805520306,0.37793802876821464,-0.03643940315575478,0.27492536990516564,1.1501186034164461,-1.7209907890237202,-9.920204269508334,-2.5828202774787066,-1.7093882022973006,-0.3745219042681166,0.8162477249310587,-0.3213114414958174,-0.735705874466659,-3.6805064643174457,-2.010977269013989,-0.24240030722485906,-1.217587829722779,0.6614305892541289,1.434967916217527,0.2798335035926498,-0.7388109269391889,0.28642025993849335,-1.3736368230783025,-0.08009198225694267,0.17757242234652795,0.1450762108352024,0.9892895976799077,0.4794492703698821,-0.6532607073517692,-0.003078473484751193,-9.717097922521777E-4,-0.06220173408827003,-0.10520785518896597,4.175703537980282,0.27500516936426067,4.0140557555336995,-1.06848291059133,1.3524211098669916
36,20681.522448139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.722644887228903,0.0,-0.3104961384456888,0.5732107510253475,0.3586336053269734,-0.04918096988883141,0.3079434636407318,1.1703510370015928,-1.845375950921746,-9.782380630261196,-2.350953768982953,-1.6732427112363901,-0.4112199224085348,0.8528518915881371,-0.35509686648250743,0.04172701926036848,-3.8218426956818248,-1.8910075429831017,-0.024273943246087254,-1.11017625952851,0.563808264291553,1.3138226975459892,0.596029449887514,-0.8408794793802115,0.320167601105868,-1.4036115255632422,-0.11497244041312757,0.12685013844188042,0.11131067144605528,0.955390264020549,0.5211476114245317,-0.5742862887161687,-0.0030297037153497294,-9.575906445624874E-4,-0.06095108019432827,-0.10507867878310898,4.21457098598498,0.27052069395076767,3.939598562674324,-1.0494308173376448,1.3331863785001434
37,20614.456937007195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5473603282742228,0.0,-0.5435277055112295,0.2595657733610735,0.5200668017101786,-0.05103381434481807,0.05507223429344926,0.7372899839629916,-3.437602944023025,-8.249926660924297,-2.398448314834292,-0.5382512358048643,0.1657751190487322,2.0428919133934382,0.23846244691249313,2.8411348264988163,-4.391531648884557,-0.2263434131218387,-0.03217399910302572,-0.8317834087102676,1.6845855088827022,0.2770738541004478,-1.4993586978161542,-0.8160611576232895,0.3280967243696842,-1.106488636651347,-0.14320756554254832,0.047470292936386854,0.3204420356204167,0.7007879529801795,0.11820283195112263,-0.6423766168753592,-0.0030577653966829235,-7.763284339394784E-4,-0.049292261661628235,-0.10358732985512466,4.496166708959615,0.25606666718113075,2.549888696144542,-1.0676043926444134,1.3913022584238839
38,20186.845381725452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4829266788493358,0.0,-0.6377368414658617,0.03860844244956499,0.5529789434023867,0.07822536236350541,0.04410954746837127,0.3691151222347566,-5.1156276433484695,-5.7844527029786175,-2.8892601999485574,-0.36294101655904465,1.2252087092895796,3.083383127263663,1.8397740419890236,2.714241625594002,-3.825047984921688,-0.5905947715002382,-0.1994886913742948,-0.11766899758774829,0.7286311765202269,0.3234186400084412,-1.4505873720518248,-0.9349401691413756,0.9108051309857724,-1.4484507618340288,-0.5226218931794686,-0.35545471188490607,0.1283239048691218,0.4066427293460006,-0.1398339829232671,-0.6696452856106255,-0.003527979822610118,-7.680722940789883E-4,-0.058850361569258894,-0.1082989757202258,4.789400384486012,0.2530340131831562,0.7149212658276465,-1.0829567632985895,1.4522556040963432
39,19839.863006880914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3776461450856328,0.0,-0.7903352052580256,-0.2618220922453858,0.5962705237102292,0.15172894201818593,0.018508362961544685,0.19106688805036362,-4.283373466363964,-3.6018792835358546,-3.312772008274139,-1.7323843857801502,1.0681432173038226,2.3934016269981884,0.47644048375653947,2.3497515979078836,-3.515463686633881,-0.8808432480928131,-0.8850372332470524,-0.8514504785403956,0.5696556783918579,0.3641776909765158,-1.3059971114125646,0.10514780304655191,1.2205586042895225,-1.583148601621845,-0.8076235304966353,-0.7332965397366349,0.11135639834814262,0.21922048060787303,-0.30328082626054076,-0.4193987962900835,-0.004299543761421916,-9.938024471719694E-4,-0.07132067537572853,-0.11261705470781604,4.988132298189004,0.24536327737935137,-0.6011039450829543,-0.9930760135159202,1.3891902988335092
40,19778.553543347123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3772521400753688,0.0,-0.7769040547757688,-0.23485987038801012,0.5710669908622413,0.1651920677903752,0.015407441857165763,0.17563199442947333,-3.874209185945181,-3.60365221929184,-3.7208677680733637,-0.902187444869064,0.8768342745710433,1.7174393131016235,-0.09943810488437022,2.241374877679392,-3.3391835313848026,-1.0784961079498958,-0.8734620917350711,-0.4955841362833858,0.2922142554761295,0.43254862432900687,-1.3306007140735594,0.1472955512029262,1.2988188855335328,-1.636406351532778,-0.8505412529521248,-0.731464370336321,0.05876884680396142,0.18290687533552266,-0.33183873232917,-0.39724613042672613,-0.004295724587177143,-9.78906637764687E-4,-0.07412978170129506,-0.11252454528506646,5.048667609110573,0.24864453091348562,-0.7161912830263377,-0.975227081675478,1.3783014498651867
41,19536.859589011972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3007805798638792,0.0,-0.763753773933026,-0.2690962957132766,0.540494226720061,0.11031452753923529,-0.027843095959410723,-0.02758768896335201,-2.9896078938437034,-3.1696774799179726,-3.0767698039267755,-1.2700973513527893,0.779090204737805,0.7033176619765695,-0.6664880511155757,1.0255023712174955,-3.6651319221488396,-0.5343534353887588,-0.24138206952769625,0.22459111010463872,0.21989787726473153,0.10394421904780499,-1.4412902801167464,-1.054931149247896,1.4191061946259107,-1.658784207866309,-0.8759065061918977,-0.7611677323577117,0.01568018101220655,0.05233140384409543,-0.3880976633330948,-0.5265030108008184,-0.004293250917296399,-0.0010949892667795685,-0.0697785814691782,-0.10871807769075753,5.381374342773146,0.24526628234296377,-0.36652432806749796,-0.9204843554428811,1.3590018591572846
42,19188.47603557621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3892612703883025,0.0,-0.7105373442272376,-0.26402510588561207,0.5313623209006677,0.19139975306779733,0.08771338624322583,0.1717910324272252,-2.6157220405081265,-2.0971418998094196,-0.49609926882095534,-0.25384820810730324,0.26100520745446076,0.6020896769538358,-0.7929545133980197,0.4191516825866184,-2.8644438956654,-1.6612504190701824,-1.324108897799252,-1.3864032259093075,-0.44389678783551945,0.22856315431704194,-1.0028093856283398,0.982200721135678,1.269851006863896,-1.688657831802813,-0.8163931222410609,-0.7911322036414796,0.03817700865946876,0.1430746436617341,-0.1956626158930499,0.1136225699571537,-0.0036803155449069334,-0.0011007290017236249,-0.06790847592772611,-0.09714441900507054,6.163505872698497,0.23361644554125358,0.5399756351998337,-0.9357990896133636,1.453673748777855
43,19103.752294093643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3970811993519794,0.0,-0.7013906754737242,-0.2613423737740858,0.5276533007844932,0.20843372596109996,0.10913010515901239,0.1917099407477211,-2.481367350379504,-1.6163755878241113,-0.6604319971427447,-0.5295573645576248,0.20374065863868276,0.4622886271875126,-0.765261440248975,0.3937583837177769,-2.924787603664923,-1.6961017382126238,-1.253249658214299,-1.3860914209953714,-0.5423468633792731,0.34813528932509635,-0.8221225024898987,0.7087694474365496,1.2809801384585027,-1.7205877811137127,-0.8136189549541981,-0.7969783176737542,0.02546776209358698,0.17435049542955056,-0.1592509475773144,0.13029894613509763,-0.003340003614632683,-9.87661093360542E-4,-0.062450142959930684,-0.09531058791312917,6.351418157286303,0.22296334991065742,0.32558436926320566,-0.9360607157447879,1.4675451000190503
44,19042.731932797993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4380126650762073,0.0,-0.6685157874012037,-0.22604791800665633,0.5442383446824544,0.21592321009131843,0.12903217965837682,0.22822288554275671,-2.256678822954879,-2.100872223716788,-0.5382688939998348,-0.88152588831404,0.11888367120562575,0.23430681014868082,-0.7552845329015696,0.24209030496642278,-3.022806263936088,-1.7831904678563006,-1.0809681636069486,-1.2690919657179769,-0.6195019884403647,0.4548000286118548,-0.6298569247950091,0.3272850944530126,1.217589471137317,-1.7247034731780406,-0.7394592214740286,-0.7162960149336318,0.03426502147557487,0.22510710059483557,-0.10965218884975958,0.09789597985545638,-0.003072242317460134,-8.615917491627574E-4,-0.056447484874729496,-0.09674178134192402,6.446580201282264,0.21669155647947386,0.22084777422484775,-0.9370041469515907,1.456636848799492
45,18958.258334223396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5115225031121924,0.0,-0.5932071228119972,-0.12204073063107437,0.5669335082726622,0.21368102493882862,0.14403735518272937,0.3407891553151014,-2.049957968758715,-2.0620110047124514,-1.3289548993981475,-0.8249237245678054,-0.021441267700356245,0.2573305983929512,-0.4179052606952206,0.12182726197546347,-3.057291452288797,-1.9842215386255724,-0.8393784553481445,-1.1551789664179921,-0.7867698008575581,0.5494058424613667,-0.4619779606339577,0.03275556116951034,1.015554311944507,-1.6470899034710553,-0.5475452084635338,-0.5148851228860627,0.0805110289679164,0.33242218499387155,-0.018112360006672726,0.12341114198828229,-0.0030621716733869463,-8.363112765623857E-4,-0.0533014888502024,-0.10228548085000788,6.5135769511245085,0.21643571597618091,-0.8712844366499644,-0.8720731262013761,1.3705921140767787
46,18953.222694354743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5361202460370433,0.0,-0.5303395084975819,-0.03822658456631592,0.5971695811368102,0.16556363356234188,0.11562366313327897,0.36054024550352043,-2.5630027140438747,-1.7542889686091105,-1.0465920905603667,-0.9326838147965822,0.4410572820998383,0.8182185810772997,0.31281449733844735,0.6064900491060866,-3.1451711030815015,-2.097217889960129,-0.451571617413563,-0.7022095828647529,-0.8540555437392358,0.5162831000295596,-0.41947540124077043,-0.5893655188129685,0.9125827925004744,-1.5848688299801779,-0.4151447698022559,-0.37941119204224044,0.15092185213682213,0.3516586934109573,-0.006883832249851634,0.016093939409204172,-0.0031781835134359277,-8.81040997380916E-4,-0.05619048837124898,-0.09468264815508673,6.701299196951616,0.22039859384598967,-2.4945407958010595,-0.6281708881809989,1.2120292122978578
47,18926.110606305992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5304106443554515,0.0,-0.5664586254795131,-0.07155448481069776,0.614124805515027,0.15523136934588905,0.11265785683015313,0.32147170045636286,-2.224147962266843,-2.0598723246528583,-1.1632114039372454,-0.6064368728842957,0.3433827890970075,0.5949654573243686,-0.5146736113192103,0.04599614066492952,-3.151486850150746,-2.1057642699072696,-0.43774709036933285,-0.7985197147028205,-0.7271835003421644,0.46318684661942056,-0.53017977529651,-0.6372487060501952,0.9182967338598574,-1.556786463162874,-0.45693460915420364,-0.4133629845737226,0.17131401809543437,0.33442385918904993,-0.02818027438083752,0.02599730740811957,-0.0031439330618260124,-8.39629916538754E-4,-0.05606733138311167,-0.09443465204146544,6.68101175508305,0.22069706533610836,-3.0562431726147263,-0.5348398870122154,1.1252027175305743
48,18922.895287916323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52189828893699,0.0,-0.6006071608174297,-0.11523874994308547,0.5911049762991363,0.19937714211848695,0.12128605064616152,0.323961700799071,-2.0791883160289144,-2.1365281987129974,-1.1067816508849286,-0.7616137188065215,0.06683413521546344,0.6138049932178822,-0.22572748605803306,0.301825544412463,-3.0139857895027067,-2.2109316724892447,-0.59252803193132,-0.9738166624095246,-0.7484287858693293,0.4446899387951686,-0.572298513002208,-0.5051802032385919,0.9674926709051255,-1.5817555064877822,-0.5241563856081713,-0.4854017706872136,0.13053182418014106,0.32837134258157524,-0.03661618580381323,0.08938020516238593,-0.003278792808322741,-9.478621122236803E-4,-0.06098533189268187,-0.1018944215002249,6.584480191926956,0.21471327604484985,-3.272896270817489,-0.5662292601098202,1.1127476304506656
49,18912.001110882058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52156170597435,0.0,-0.5933731824623668,-0.10291748523446395,0.5981113959512475,0.18384088244147567,0.12147240466771009,0.3434784828143917,-2.2171221599067996,-2.0442818898191764,-1.1537794810629538,-0.8590102490208154,0.20708627156865694,0.5677402699663302,-0.2153240964044151,0.2581826230695296,-3.000653429682971,-2.3014410661833464,-0.6066977137412602,-0.9713644221429788,-0.774316743393809,0.43284602711648273,-0.5815407297338546,-0.46137706910738835,0.9747357620157127,-1.5919243731682007,-0.5064979546340003,-0.46980920702082396,0.13647365931714833,0.3306140668539516,-0.030436048428150786,0.0874581156774887,-0.0031329806599412987,-8.514203834044619E-4,-0.05561585712181125,-0.0965564331982893,6.707843080694545,0.22172011707672096,-3.4946992214139017,-0.4868298108811101,1.0753112236468585
50,18910.95614629214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5229017603996837,0.0,-0.5810413359865496,-0.08774421467750684,0.595500220435514,0.16897875235493973,0.11532985504091257,0.33214786215547415,-2.2463539010342033,-1.9354940360013921,-1.0831044649821708,-0.6890534171579994,0.2981190969962395,0.5803785025225403,-0.2627225974185719,0.22553073847829114,-3.0336042733643787,-2.3123866550397567,-0.536546219038716,-0.9135753743734695,-0.7504860865013647,0.40687491090083366,-0.6212505082886152,-0.5372419105477664,0.9619767140015862,-1.5790542002122536,-0.49320023457926854,-0.45647383976001454,0.14081081113775407,0.3295923020249503,-0.03166984431005635,0.06293988242492257,-0.003229473517191892,-8.93694850794632E-4,-0.05779266993331682,-0.09667677808582455,6.767793990965077,0.22048931448633652,-3.9137989129289315,-0.4290123955514033,1.0318375800064001
51,18909.679435038903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.52433379682835,0.0,-0.5818998790319466,-0.09251748464091818,0.5981682654971727,0.17064961791891833,0.11858809676792469,0.328184704106679,-2.221330581091824,-2.065081441773534,-1.1272327756072478,-0.7081438607607521,0.2330232954357233,0.6172617253877786,-0.22519200819058394,0.25897358496350437,-3.01745770184568,-2.362803454457603,-0.5258982281680745,-0.943461715446991,-0.7364569066510769,0.42194234524433094,-0.6248901625892364,-0.5746965793753521,0.9655571349667122,-1.584253149508364,-0.4921745590597349,-0.46152375128741596,0.14207470594382865,0.3379151938371028,-0.02447353425276364,0.0628662830755323,-0.0031387231836360746,-8.683941570723911E-4,-0.05725062210260912,-0.09470344526945336,6.785296289715809,0.22012467463690638,-4.0567682526462265,-0.37887381242409923,0.9986068509243742
52,18908.660434950794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5235949673783944,0.0,-0.5903524049874049,-0.10138337205995973,0.5970831606839069,0.17741784439741948,0.12072690124847728,0.33178370901529236,-2.214856680604453,-2.044307805267773,-1.126769702865463,-0.8047810555251533,0.19866829238301772,0.602832191283499,-0.2347755938425894,0.24793471683312798,-3.0073236581885143,-2.4170104389401486,-0.566772297753902,-0.9807949444717787,-0.7370536874098359,0.42213457948698246,-0.6504043050617886,-0.47566143540316663,0.9819718532778081,-1.5948681731593426,-0.5104817744640432,-0.4768818791924114,0.13182973262673708,0.3310917668660109,-0.03147815221823482,0.0766130913559398,-0.00319442455063382,-8.721452807582627E-4,-0.056396844230423494,-0.09555393089650877,6.831994274189567,0.22272680863874672,-4.1663827354965735,-0.35540011277223116,0.9802052858861561
