ID,diary.household.id,diary.person.id,diary.trip.id,carD,carP,pt,bike,walk
MA44581M23,MA44581M,2,3,0.712770464728429,0.0782065516885774,0.20781950253863252,0.0012034809817384933,6.26226607368914E-11
MA45438Q32,MA45438Q,3,2,3.586078356506964E-4,4.807374882790347E-4,0.00256032801477496,2.0780881357446322E-5,0.9965795457799379
MA45438Q33,MA45438Q,3,3,3.586078356506964E-4,4.807374882790347E-4,0.00256032801477496,2.0780881357446322E-5,0.9965795457799379
OL36832P14,OL36832P,1,4,0.8295641613686738,0.09102138160254619,0.06717110646082891,0.01174067741569744,5.02673152253761E-4
OL37426B12,OL37426B,1,2,0.8956490243587971,0.02724779184039285,0.07475919391154451,0.0023439869175420195,2.9717236927817723E-9
OL37426B13,OL37426B,1,3,0.2790436728596099,0.008489177909729332,0.006799236271272803,0.010633432383626391,0.6950344805757617
OL37426B14,OL37426B,1,4,0.27906220148976113,0.008489741595105767,0.0073981001609348665,0.009766864231908921,0.6952830925222893
OL37441M12,OL37441M,1,2,0.3730902438132635,0.01135030020088847,0.01155470711932807,0.01757682846921492,0.5864279203973051
OL37449H13,OL37449H,1,3,0.8505500519521646,0.09332399403931982,0.052693877125912975,0.0034317224341802646,3.544484222744749E-7
OL37449H14,OL37449H,1,4,0.8659512177133885,0.0950138396849702,0.03568295469410751,0.0033518002603961866,1.8764713748662586E-7
OL37742I12,OL37742I,1,2,0.8408737024846454,0.025581395151705662,0.13217532121329176,0.0013695810996142061,5.0742980037670476E-11
OL37782I24,OL37782I,2,4,0.8764164071809394,0.02666268948985613,0.043436062862666554,0.021435339710541474,0.032049500755996614
OL37792J12,OL37792J,1,2,5.410027445008949E-4,7.252499100347517E-4,0.00342804269821293,2.8270270183711482E-5,0.9952774343770677
OL37804B12,OL37804B,1,2,0.7303499122267673,0.08013540261249892,0.1832863889153063,0.0061927689505819,3.5527294845774424E-5
OL37888J12,OL37888J,1,2,7.414425276339493E-4,9.939526775572041E-4,0.004247200147043164,3.5871484849484084E-5,0.9939815331629163
OL37888J13,OL37888J,1,3,7.414425276339493E-4,9.939526775572041E-4,0.004247200147043164,3.5871484849484084E-5,0.9939815331629163
OL37888J14,OL37888J,1,4,0.0045429701034750865,0.006090151468409834,0.01170493566207128,1.7421786171994548E-4,0.9774877249043239
OL37895P22,OL37895P,2,2,0.8267374469360773,0.09071122903685881,0.05814312995723032,0.01588877180351745,0.00851942226631618
OL37989Q22,OL37989Q,2,2,0.04837934684074702,0.005308275351732014,0.005718445103280195,0.00280352342280549,0.9377904092814353
OL37989Q23,OL37989Q,2,3,0.04837934684074702,0.005308275351732014,0.005718445103280195,0.00280352342280549,0.9377904092814353
OL38018M12,OL38018M,1,2,0.38136565165199227,0.041844175683588655,0.032370123809993816,0.016961928974915087,0.5274581198795102
OL38018M13,OL38018M,1,3,0.47308468857962416,0.05190776551687442,0.04130577559894643,0.017232820720835183,0.4164689495837198
OL38094J12,OL38094J,1,2,0.8835068511273998,0.0969400776815764,0.01836735917291988,0.0011856090488755841,1.0296922832859834E-7
OL41038B22,OL41038B,2,2,0.9035415633151971,0.02748790180839078,0.05805207298813521,0.010905492223084155,1.296966519298194E-5
OL41038B23,OL41038B,2,3,0.9188607047313911,0.027953946838452447,0.043643636356244776,0.009535018310570471,6.693763341288734E-6
OL41661P22,OL41661P,2,2,0.7237764978290254,0.02201901728853272,0.032825247450636634,0.01955707068891275,0.20182216674289244
OL41661P23,OL41661P,2,3,0.8829568814365109,0.026861666406266946,0.07836817861452663,0.010926327832274667,8.869457104209869E-4
OL41662J12,OL41662J,1,2,0.9392060519407561,0.028572901105809758,0.013520327602910663,0.014863142507835447,0.0038375768426882335
OL41662J13,OL41662J,1,3,0.942923065588098,0.028685981577485784,0.009879154180829861,0.014811942189868267,0.0036998564637182475
OL41996M34,OL41996M,3,4,0.7036430410095239,0.08408977365276994,0.07153272278842422,0.02708612638454703,0.11364833616473503
OL42006B22,OL42006B,2,2,0.9493033786322573,0.0288800860056442,0.018941485161855412,0.0028740340747028846,1.0161255403244778E-6
OL42026G12,OL42026G,1,2,0.8377156693724579,0.025485320208814333,0.13679900637087897,4.047848948843141E-9,2.444319477754864E-39
OL42114Q13,OL42114Q,1,3,0.6583960102157891,0.07224048154704706,0.06775328886000379,0.023416878673203547,0.17819334070395657
OL42114Q14,OL42114Q,1,4,0.2708388785519228,0.029716964721339206,0.027520068133135636,0.011369325717350689,0.6605547628762518
OL42114Q15,OL42114Q,1,5,0.19806724181281893,0.02173232022254183,0.02064093235109322,0.00968083622745539,0.7498786693860906
OL42213L32,OL42213L,3,2,0.08480372605226855,0.01013457920143098,0.007812242289312115,0.0045663103530890385,0.8926831421038992
OL42213L33,OL42213L,3,3,0.08480372605226855,0.01013457920143098,0.007812242289312115,0.0045663103530890385,0.8926831421038992
OL42267M22,OL42267M,2,2,0.6160303262005417,0.2655173256218977,0.10571319720416254,0.011084273792738655,0.001654877180659304
OL42278B14,OL42278B,1,4,0.9138236481683395,0.02780070749470775,0.0171381538765913,0.012335492707543983,0.02890199775281759
OL42278B15,OL42278B,1,5,0.8280694270323257,0.025191858377028076,0.014438142773660114,0.028446480973881243,0.10385409084310492
OL42304M22,OL42304M,2,2,0.7364303325646053,0.08080255807273616,0.18051728084869248,0.002249826012865027,2.501101032871599E-9
OL42309O12,OL42309O,1,2,0.273185344138369,0.03264736864432171,0.01748472668572285,0.012257588292901243,0.6644249722386852
OL45886P12,OL45886P,1,2,0.10425364222946941,0.01143891093025007,0.011983064693236784,0.005968485728788178,0.8663558964182556
OL46426L12,OL46426L,1,2,0.3380545971612681,0.03709200315493856,0.020591662420942028,0.016647096003613054,0.5876146412592382
OL46426L13,OL46426L,1,3,0.34037408319087714,0.03734650164083566,0.024555946204796487,0.018789505292641746,0.578933963670849
OL46435M12,OL46435M,1,2,0.03929451960840563,0.20692717557743312,0.612231735110348,9.934723258791223E-4,0.14055309737793412
OL46435M13,OL46435M,1,3,0.04557943124344101,0.24002387777285644,0.6335362587721479,0.0010090284426428646,0.07985140376891167
RD37511G24,RD37511G,2,4,0.16055961742211453,0.004884608718937547,0.004245453980446985,0.007870521361054579,0.8224397985174463
RD37517L32,RD37517L,3,2,3.557094148935208E-4,0.001873186013819399,0.00922572480807546,2.0612921452806942E-5,0.9885247668417587
RD37517L33,RD37517L,3,3,3.557094148935208E-4,0.001873186013819399,0.00922572480807546,2.0612921452806942E-5,0.9885247668417587
RD37545E12,RD37545E,1,2,0.815211706417606,0.02480069567230383,0.15983772070421548,1.4987720583636304E-4,3.8597411958706735E-14
RD37549B12,RD37549B,1,2,0.5155003032468194,0.015682755827914348,0.4687531442954345,6.379662983030603E-5,1.3421290331353036E-15
RD37587P32,RD37587P,3,2,0.0041273572233357925,0.02173489792814001,0.05688593826716746,1.9715347646537696E-4,0.9170546531048913
RD37607G12,RD37607G,1,2,0.9384992199602658,0.028551397581385883,0.03154814853866073,0.0014012337916288478,1.2805888938252336E-10
