Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_o,g_walk_speed,g_walk_speed_c,g_walk_speed_o
63,11017.781122975457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0898772883252112,0.0,1.2911642970750214,-0.3065442897708582,-0.23091940365871172,1.2213046944046309,-0.6467021301456735,3.216114505374456,-0.1297473745837823,-0.34730800680840296,0.0,0.4458577659489224,0.0,-2.7366386063191017,-0.9786413920970918,2.4989203658593553,0.5681484226398298,0.2995788799855597,0.5369595533426795,-0.6353121720112958,5.697912788046148,-0.6955750208804429,-0.989260493939394,0.4029645093827553,0.39353764238141686,-0.47069151251879876,-4.229999304965199,-0.9185635342433559,2.359470963975861,0.0,-1.8437858087389931,-0.2028762449223736,-0.06965555356224871,5.536917039411806,-0.7826504561904415,-3.2704107332429873,0.903617332134991,1.787245307490518,0.6046749957856503,1.3915960097183138,-1.0591974788489409,1.8377332540571454,-0.07890997718919214,-0.9554402074252011,0.2741303059346802,-0.3183428657334541,5.554228355138015,-0.4142963396048781,-0.7959809118281803,0.39953327710018577,1.402976176356906,0.19177895745170406,-0.2358546725958056,-0.05091753975784989,-0.1623648933820613,-0.1841169901374233,5.619274645450591,-0.3330150239273271,0.37104031537099347,0.2809350599020171,-0.24822609813828383,0.09067692461537069,3.567535433485325,-2.5123280387255624,-0.5776799702489432,0.4270360984971537,0.239062633962079
64,11011.151661505284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1371687388180327,0.0,1.3671795255438233,-0.26568641291645756,-0.1840281023776389,1.2249374035045237,-0.6105520667234056,3.246653768417335,-0.14589174397263666,-0.3537555586944965,0.0,0.438116385646676,0.0,-2.665000776260799,-1.0840756997733683,2.4842284032817923,0.5528411144783683,0.31678784166921037,0.5270219618698446,-0.6349912489788785,5.738161532811627,-0.7458944718538423,-1.1259579981098473,0.41898260613613153,0.318912382502269,-0.5067882541158266,-4.221198609902695,-0.9798342580178585,2.3918774631167725,0.0,-1.8275772410859898,-0.3608464321068209,-0.041395670623337336,5.572619282365157,-0.8354335572488543,-2.6734156038135555,0.9378797293653343,1.7231462752466908,0.5810558512457904,1.429396282955887,-1.204566050878828,1.8316697571663554,-0.11041532475613662,-0.9816205458292571,0.2662656760751556,-0.336822289076848,5.552755824429503,-0.4048154199766202,-0.8144646480465263,0.4044889689187182,1.371920779522568,0.17214399976286912,-0.23869519735272526,-0.05230780945705431,-0.15774018127029102,-0.1835185193727709,5.740339734923781,-0.3156938196324483,0.3606717455646318,0.28786625954916284,-0.25376987913425386,0.10875874016471236,3.3245568792685614,-2.769058251434389,-0.5793527623627595,0.4185722846121425,0.25148785633440474
65,11009.044816070445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1965814466746287,0.0,1.4135094246178455,-0.2214795009359098,-0.12749529144915855,1.2343410167641085,-0.5732036042158497,3.317410275569896,-0.148181346755686,-0.33280453337989513,0.0,0.4372396332653236,0.0,-2.6494739340955133,-1.1870802866238748,2.4575677390069606,0.5536871218411071,0.3359500893535781,0.5193592930898185,-0.6239012225733859,5.783844646371864,-0.7507610138977717,-1.1361914547688712,0.408233902790062,0.2955994308284154,-0.5324871503962669,-4.21427405573387,-1.2083808804629033,2.3206256685221422,0.0,-1.8727275779985695,-0.34585230353121527,-0.0632554053798676,5.63031706113972,-0.6859699338632738,-2.687356462018317,0.5568212258191667,1.7617643419183973,0.585294093042489,1.418527586208591,-1.2721324613277216,1.8099687902469996,-0.11836738929853498,-0.9483898186090391,0.26428579763388227,-0.33409329650742614,5.596777662652688,-0.3832551967423143,-0.7827868767998706,0.36603397656426406,1.372839876319039,0.1641088627972998,-0.23528214587164137,-0.05125115036165432,-0.1542267809187868,-0.18172166629605854,5.994970463075485,-0.3165863268341296,0.3876413733401509,0.2791228314175334,-0.2555570775560395,0.11510540195953907,3.2852758137725244,-2.9105701073785686,-0.5806873009459441,0.43462392525236504,0.26474772714414596
66,11005.358975687936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2202371384902315,0.0,1.4983407514970262,-0.18461428521047835,-0.0872371211840636,1.229219338938735,-0.5343685897771535,3.4098570028146282,-0.17120251586683596,-0.32767469305220137,0.0,0.41984778021790053,0.0,-2.6648086427254514,-1.1440440913657417,2.535900280790184,0.5975955917392168,0.4098714783737565,0.504022094074622,-0.578154772858457,5.841010289539448,-0.7974712207793178,-1.3415433589086732,0.4620255898870813,0.2506622208626977,-0.5751215902506778,-4.112601969771702,-1.185358017549253,2.398552487776332,0.0,-1.873218373157634,-0.4194986724440695,-0.09780947102921236,5.625098742684438,-0.9332050698331213,-2.7988668620145933,0.8691268216803536,1.7117730006634293,0.558690620972495,1.4228602978602058,-1.2504479524127419,1.831649154110025,-0.13955900107513683,-0.9208248510135387,0.26212005983729686,-0.34014465291532464,5.655745145941239,-0.3816249569256579,-0.7601058322964409,0.3644114598651365,1.3621061577750948,0.14599228578682644,-0.2279910266102604,-0.04884248247582892,-0.14836348787570497,-0.17831499392281472,6.520072945095124,-0.32167780729481454,0.41281603392894867,0.3329301694706147,-0.2556876056343532,0.12523311083834096,3.279533245974104,-3.1510023859890826,-0.5859612637018855,0.483204349327768,0.2862439275838299
67,11001.363330548042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2190159174978892,0.0,1.500227775342489,-0.18965575906986426,-0.09152888370879765,1.2337614018189806,-0.5474132865960957,3.5260492429284587,-0.16992702223073733,-0.32337623024529083,0.0,0.42662525152908265,0.0,-2.6061082671186275,-1.2120071948391027,2.5186913765941226,0.5674731532526164,0.3656780334701582,0.5066396838600881,-0.5911433859557376,5.982392770882296,-0.8065907053059967,-1.3429982762222379,0.46741944955440845,0.2566048368971907,-0.561297273455494,-4.055272337646591,-1.153476842577006,2.4331165152332557,0.0,-1.8608905735363734,-0.4552114249192348,-0.13606023419806224,5.736753560066709,-0.9889160796555168,-3.0685849496341175,0.9253413024784711,1.6773629097808183,0.5149533122821628,1.4278883924072774,-1.2386742624371139,1.833574349213183,-0.14724447475532929,-0.9468841067203931,0.2606389977306279,-0.35333383214034764,5.789633953584317,-0.3755051191030845,-0.744990467597257,0.374041969938213,1.3553987562251368,0.1495380818059507,-0.23604321204758666,-0.05159971564201252,-0.14978033813362007,-0.17676724226780063,7.329127605282837,-0.33034336450398244,0.46009729724287496,0.40695156673678956,-0.25614030220353545,0.1394321068807786,3.225108887981603,-3.439587259054653,-0.5833423452552554,0.5354685761131077,0.30563739959396874
68,10994.674750390051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2132593362863113,0.0,1.4918201986276953,-0.20564805186362234,-0.10234724148717315,1.2410249150373036,-0.5706238762264527,3.8736242879678247,-0.15659134709616726,-0.33399940645806675,0.0,0.43320507927980306,0.0,-2.662114778393805,-1.2298604519363687,2.567631185896273,0.5670800652738178,0.35163206760210747,0.510252982069993,-0.6190264023262406,6.370823839868021,-0.8272755503025574,-1.363360083908015,0.49073824119881115,0.2930367751135883,-0.5391996495937301,-4.195098007203366,-1.0280808126233014,2.501557170166075,0.0,-1.7027842942124236,-0.42395397269045554,-0.1300592093707998,6.213284908460602,-0.9821041173586313,-3.030847700259599,1.0000370580299125,1.715995101944162,0.5012774677475869,1.3950090520644376,-1.1019156127565881,1.8546175654052808,-0.13101523287499334,-0.9498921624076994,0.26340051699742684,-0.35495973625247856,6.159498497627731,-0.3884478914459209,-0.7668370979658486,0.3913076121382453,1.3616549588005813,0.15205225981941328,-0.23500002148140842,-0.05085369321637355,-0.1463521854567629,-0.16950947807410527,9.571533073208009,-0.36811784841034706,0.5928475399221274,0.5954284629425193,-0.26312978173645607,0.15157729543062975,3.54390681406515,-3.8951436784910616,-0.5766960288173998,0.6872153429988526,0.3448063283680996
69,10991.789670802827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1880367093021602,0.0,1.4619004542635556,-0.22023257840801874,-0.13092918348734506,1.2381851926960832,-0.5792703097817175,4.10495495143832,-0.1580481892735007,-0.33341219716860426,0.0,0.4320466825010959,0.0,-2.6589134223157016,-1.2040089992874916,2.547348604256664,0.5712029667257457,0.3343310812101345,0.5163216583820937,-0.6204585112490447,6.603091266420371,-0.799506978365308,-1.2882700808832133,0.46793042665478796,0.3135502683633975,-0.5461635343791804,-4.260733670239127,-0.8685897723241867,2.471710591723715,0.0,-1.718967676844268,-0.2935790754234284,-0.1243667712643688,6.439887017160012,-0.9707179234807366,-3.562076568680589,0.9692776522305956,1.7605014836041204,0.5282620288611181,1.3814516591864543,-0.9528886565916033,1.8350367593561088,-0.13324205432595138,-0.9440117652957912,0.26700098989425564,-0.35564121572650154,6.378987709306469,-0.3910815036805641,-0.777876674072406,0.3937376031031422,1.3618640995796147,0.1528513310725691,-0.235076338413407,-0.051103699036766856,-0.14313190922522287,-0.16527271148528555,11.1193994525662,-0.3967824083238555,0.7014051514393638,0.7390912440068407,-0.26921058626803346,0.15740299431454985,3.5639721059396807,-3.8317419489245603,-0.5558790862140971,0.7932870754165076,0.3516517497369802
70,10989.476090890981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1778500915307282,0.0,1.4549229276247628,-0.22491125023923605,-0.13773648695632199,1.233561368599467,-0.5783090838622644,4.280962198473427,-0.15824767122529831,-0.3350651642927604,0.0,0.4297534258287386,0.0,-2.702608454079084,-1.1592077081557444,2.5764819636052247,0.5908083155531837,0.3647304070550277,0.5107527664954088,-0.6180726958486332,6.778050973960666,-0.783839345178061,-1.264288089142151,0.45609006174510286,0.31856857625553847,-0.5421555556704722,-4.329353765355087,-0.7889615962191374,2.459261713630446,0.0,-1.81154692302178,-0.16943523667210728,-0.10717300706361355,6.623375324084557,-0.939600050567632,-3.645529968992451,0.9266911425757753,1.7790682249816239,0.5459197533629245,1.37004336582517,-0.8747449250920101,1.842807383192543,-0.12383495766301132,-0.9224018604355947,0.2723344374426818,-0.35098553984849273,6.55767800110349,-0.3935860088268096,-0.7839153608791652,0.38711317705430953,1.3693228038963703,0.1523451616116967,-0.2340371197326978,-0.05042548585491136,-0.1388462321955839,-0.1625968289038337,12.544313956790058,-0.4149453552713684,0.7960644237873078,0.8603345254933962,-0.28582324518396496,0.15899787118113765,3.603096004771545,-3.535165382738863,-0.5287168020640753,0.8667676188197224,0.3428096189536144
71,10987.154421806976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1713818278176313,0.0,1.4538549122048188,-0.22637215983270031,-0.14335693864370802,1.2295965021608872,-0.5775314336363663,4.4360444615268975,-0.15858270952063358,-0.339347598716506,0.0,0.42832220831178247,0.0,-2.713057370996069,-1.1534884021230065,2.5748946778528157,0.5988769804151794,0.35350977470486233,0.5158753488180357,-0.6171479959486809,6.925750693108739,-0.7805573577876354,-1.2527701472122164,0.45607521549588953,0.3208407599170759,-0.5481168983608407,-4.375241715722837,-0.6682749367284114,2.4487140825117337,0.0,-1.9753858532022035,-0.059127764890001294,-0.09555645089712549,6.765902598466561,-0.9119437285160928,-3.557495973129421,0.9083287928213467,1.7865401697079306,0.5727265269983914,1.3837252590345952,-0.82970125265895,1.8389098362046792,-0.1276433345592076,-0.9308002016703132,0.26830883310376624,-0.3535651703933708,6.707701605121801,-0.3953640599457775,-0.784811290275143,0.3907330706799297,1.375192578605482,0.1503189733048117,-0.23011149319285254,-0.049406519826173306,-0.13303414901341015,-0.15950338623911642,14.218898407238406,-0.4286062702320271,0.8878248883125447,1.02061042479825,-0.3111553430941881,0.16446986886632103,3.647829154789711,-3.167749379491928,-0.49470263282390464,0.9362367454988391,0.3272727121184325
72,10985.066847462473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1722539098908782,0.0,1.4618640599244785,-0.22267456584161174,-0.13918802197567873,1.225952904569799,-0.5727073100726057,4.498303933358816,-0.15967312006364276,-0.33937371817735607,0.0,0.42869555300270945,0.0,-2.7111471232847566,-1.148867959615887,2.5833051574056918,0.5966775262017843,0.36460689212251207,0.5041509482725701,-0.6190013789634294,6.984548586161629,-0.7744941521113424,-1.2903690344713805,0.45554069185973206,0.3108504313700016,-0.5441109276200496,-4.368784382528968,-0.5941519683652484,2.4520804280410395,0.0,-2.1277742411203957,-0.010036660853654622,-0.09026467070074547,6.82177968174554,-0.8964983776772159,-3.219999367274647,0.8954789616596536,1.7728164329449894,0.5810800162276526,1.3931549635118226,-0.8130475014356702,1.8497186794890137,-0.129241642839759,-0.9357184893797663,0.26765857472699545,-0.3552910007122882,6.783921105796675,-0.3948694637691478,-0.7835379529399062,0.3888033204921204,1.380719890088361,0.14883275997657644,-0.23063454003495948,-0.049371264277873986,-0.13105159811781145,-0.1566217169924082,15.847784561726492,-0.43439759351815416,0.962369042859051,1.18109824529661,-0.3384411649028086,0.18056003696824227,3.7042326492420448,-2.964601061561874,-0.46553736694521203,0.9893691612313957,0.318529035774193
73,10982.177643600657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1746632635079657,0.0,1.4722584631841817,-0.21874270570987928,-0.1364421144193678,1.2256099080789111,-0.5713518179275066,4.488366792218684,-0.1627973780959651,-0.3434717000881865,0.0,0.4301359804530234,0.0,-2.6979609135911624,-1.1710001053040615,2.579299082110067,0.5909852485565256,0.3514746448438847,0.5058385542010452,-0.6218182093856484,6.975961532137802,-0.7938663331605142,-1.3004486356239449,0.4634407034783682,0.3032856570059568,-0.5509632635708699,-4.317620180108389,-0.4591894134646112,2.460400359984389,0.0,-2.2841218610497545,0.028340399881082418,-0.09540870199697217,6.786477464218122,-0.8968075089613852,-2.7311465691884536,0.9017217030013868,1.7451287159917839,0.5815633967539091,1.4135550929639986,-0.8147229237900375,1.8547755673512418,-0.13623499888199345,-0.954474493124151,0.26284916873615144,-0.36005939324513225,6.778180746744661,-0.39427399146693504,-0.7878600298661005,0.395390844630669,1.3789167952240753,0.14822226605068478,-0.22736978724363086,-0.048564057778503956,-0.12827458153998597,-0.15045970627446895,18.159328539879787,-0.4394078294128383,1.0512930981072888,1.4356255573546797,-0.3739809824327524,0.21684370543668116,3.8149151270679975,-2.9821190568185436,-0.4294713882207024,1.0503743529020046,0.32057303421026867
74,10978.644012217414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1779042170337846,0.0,1.4736733285001264,-0.21736990404512022,-0.13381541470625766,1.2293533941131283,-0.5713841662288134,4.3234851404799866,-0.166203477825936,-0.3397241599800638,0.0,0.431016545732118,0.0,-2.694166942990675,-1.177775520498345,2.579370939573726,0.5868683317910854,0.3544582783113497,0.505181335036449,-0.623845563585125,6.819627018631716,-0.7781766719124511,-1.3449909731556828,0.4679551487573337,0.29990447977967905,-0.5476087907988018,-4.2275501101074004,-0.3166860847496002,2.448611130638475,0.0,-2.3717343496730723,0.08816796494452905,-0.08929344654717707,6.600974989596144,-0.8919160092649131,-2.420901575393268,0.8711566264996866,1.7043274230435104,0.5652211205304923,1.4225630016577513,-0.8225440307631574,1.8518790160225203,-0.14342945638453303,-0.9667233517426885,0.26073087776207804,-0.3603387070049268,6.61874314586471,-0.39074261550297507,-0.7756901371485433,0.3945355562259882,1.3704174392215807,0.1511169633553686,-0.227641175762797,-0.048826808287624875,-0.1285496365969009,-0.14215426125122052,20.95394643721195,-0.442947305770596,1.1495605701309022,1.7668543160435741,-0.4104995436841547,0.27776582234826197,3.941229994773506,-3.2627312383409346,-0.38706623975912086,1.1045073168788193,0.33449036223976303
75,10975.37346963984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1719162625824342,0.0,1.4633374094728429,-0.22206918802042977,-0.14131655840683144,1.2312892914389146,-0.5771261866694414,3.9383993093220018,-0.16972092120727228,-0.34580109650124335,0.0,0.4302710737711496,0.0,-2.683045115748175,-1.1814340730915758,2.565627080407439,0.5808649137904203,0.3574404005655514,0.4985994237024225,-0.6371747258010784,6.450041278079716,-0.8134492762808473,-1.311501638440634,0.4644826430195337,0.2947743092078997,-0.5566945590738028,-4.103041606159062,-0.182425354741987,2.4268654842540776,0.0,-2.290590108833199,0.1426991218969014,-0.10241551606071267,6.162853148301732,-0.896353016816341,-2.622273599030313,0.8414484353362945,1.6446020714665912,0.5177154697715166,1.4331643330072756,-0.8624190480851709,1.849224890483839,-0.1451694365362488,-0.9723930317877723,0.2637430766591213,-0.36023730515998703,6.231168264327011,-0.38531861732522105,-0.7867605375367637,0.39489789241764484,1.3501329755834435,0.1523299515229919,-0.2271488791533857,-0.04861409475103674,-0.1284248883153062,-0.13476600017702378,23.15512219434487,-0.43916989203942847,1.2095525806566836,2.086505613938981,-0.4285608863788666,0.34889296665118763,4.050445691820337,-3.788720839684272,-0.3507476953799733,1.1042284968596234,0.35788031877270704
76,10973.478370142671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1913016224764492,0.0,1.464926850009758,-0.21333853522112128,-0.11982351181003287,1.2325540165700786,-0.5657996493009767,3.5721782010492067,-0.16583296902377442,-0.33264281449186844,0.0,0.4329948443350667,0.0,-2.7161645631140927,-1.1917785258882816,2.577907761424346,0.59985618419411,0.36686244071640467,0.5123170904252163,-0.6078939263489727,6.074242675590555,-0.753784817274648,-1.317510570398488,0.4734669205559009,0.3130524798078525,-0.544959352503538,-4.16826318348311,-0.16979429947522887,2.411243624728974,0.0,-2.085657645266619,0.11816125878875053,-0.07636040937449923,5.864494100115978,-0.8602185169619129,-2.2532241883194617,0.8737831279450113,1.6597895087805477,0.5107880197070654,1.416664903800608,-0.9072113166171959,1.84101656280442,-0.1380409076415561,-0.9576933579442712,0.2632695891315075,-0.3511469430537766,5.857944324989895,-0.3796160690367522,-0.7566099230249512,0.38908259160009706,1.344370816668208,0.15426231796335718,-0.22777652863629794,-0.04918395356863822,-0.12498075272163547,-0.13020877557790977,24.15714565057378,-0.4210378073895899,1.2073945008325753,2.2710260749638023,-0.43475126986424734,0.39940211748355986,4.201009372615959,-4.295991363171901,-0.33343789606817764,1.0798761065305902,0.3832842753583502
77,10972.00163667468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1806115063581977,0.0,1.4501816031133878,-0.21838990242310433,-0.1286462983903494,1.2292147282529244,-0.5720655151669133,3.497142141796328,-0.1602475072650417,-0.3364534089363952,0.0,0.425726705881264,0.0,-2.6931505056088025,-1.175252780289689,2.5576715249487196,0.5852182283388433,0.3660487076247016,0.502378718555418,-0.617002546220491,5.989445435538639,-0.785411407598279,-1.2941797062392075,0.4639145595975132,0.3029008890078857,-0.5456978348934595,-4.205822046894059,-0.1767986363299226,2.411663767319755,0.0,-1.8896324951487071,0.09325507232161437,-0.09174096217050069,5.780019051095652,-0.8752571823375737,-2.7111533925235705,0.8727418593666779,1.6588678709282692,0.5071722495873582,1.4202505067102462,-0.8913038314628644,1.8351303963082746,-0.13737057541378025,-0.9591123735144795,0.26581388544841617,-0.3509429087298886,5.785341382756093,-0.3847224331965511,-0.7684075674959577,0.39341739434635475,1.3384330445972668,0.15059991293290634,-0.22605525067598803,-0.04853471298806207,-0.1188622586620867,-0.1294008213054749,24.098915718501548,-0.417302536774604,1.2029448544261523,2.3041158858903388,-0.4182206250440426,0.40720631424817033,4.313301664400612,-4.559390603256706,-0.333042421450093,1.0744950115003986,0.4004817482699413
