Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_stressJct_o,g_walk_aadt,g_walk_aadt_c,g_walk_aadt_o
58,11012.598978847423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2411584400260893,0.0,1.4512563963354608,-0.19829985841080303,-0.05777482104635043,1.2306311459582246,-0.5460496228863385,3.3874958412389664,-0.15889918828302027,-0.3279417081348866,0.0,0.4520508084169919,0.0,-2.680990733604478,-1.1999358129227076,2.453107071819248,0.5299407931552873,0.3919981108180598,0.441716678158597,-0.5452147262217435,5.807978679983384,-0.7465909541416745,-1.3571011452637527,0.4732730969595115,0.356268943011756,-0.4857184403670816,-3.953318917450179,-1.2350302072503307,2.2018872572520807,0.0,-1.451059738715236,-0.5620353929384072,-0.20242613721585,5.576511343355203,-0.9762363102219511,-2.884042571794477,0.8351429188175445,1.623142391864565,0.34725856004661143,1.3753170534443848,-1.7641869241022294,1.77879292399204,-0.13479173593164823,-0.9315709593080048,0.24641824476211244,-0.31182422583067837,5.612844203505458,-0.36138452664542037,-0.6668520346720741,0.28107253325636805,1.3987105658823142,0.1515224919703384,-0.23280397902978112,-0.04938957751464576,-0.060532442339107505,-0.15427302420321842,3.958870971599019,1.2748660897880453,1.0155796383252649,1.7748561884971674,-0.5986102077560767,-0.10286019361412829,3.3475301384299043,-2.742448900469191,-4.064237617169651,-0.11893575713278019,0.37519314073423854,0.3892605850643791
59,11011.832330724954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2485411894430758,0.0,1.444147898001651,-0.19406701298856158,-0.0557607439124412,1.2338788050664062,-0.5494550949638825,3.4053194022975832,-0.15621465292080636,-0.31045366394606283,0.0,0.4484066115040918,0.0,-2.672420000738904,-1.2153362251056647,2.4562659672456433,0.5612346395630944,0.41096423376445873,0.4436234224173916,-0.5721336130366717,5.799986479923583,-0.792043530883492,-1.3161978920682844,0.4796616319374758,0.3497903986779907,-0.47582956698462864,-3.8835784074437414,-1.2562840291816602,2.241462472894938,0.0,-1.5794245636733502,-0.5553096685669068,-0.22027687803632232,5.554328390988514,-0.9891159242348208,-2.883550444517531,0.7881498328992147,1.5354830214904942,0.33273373708132015,1.356828679633,-1.7605023560631865,1.7867415363146668,-0.1156785517216965,-0.9134109797460881,0.25254760110322483,-0.32161785096872597,5.636051750909793,-0.3756613797842669,-0.6605082586880426,0.3436520726025485,1.3984416996174167,0.1591398008834529,-0.23276921492635722,-0.049471264742191254,-0.06025047495105918,-0.15425817618098478,3.981065816553396,1.2922830544765345,1.0322924991845919,1.779496341009039,-0.6436098055075462,-0.10499442842774437,3.3715949793954585,-2.722398131074392,-4.046473747554078,-0.11708261609537221,0.3746184654056464,0.3914741898373006
60,11010.62675769575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2312850863104716,0.0,1.48734913025995,-0.1993800198057982,-0.08128298813983512,1.2322886976432375,-0.5598546219598037,3.374011884060254,-0.16285103687980723,-0.3431078182083295,0.0,0.45119684721886216,0.0,-2.6739493312222864,-1.1944837723939852,2.531252711924057,0.5596312662273207,0.37611111750461906,0.4627063150373451,-0.5878082242028823,5.80166201699069,-0.7873993322266499,-1.238092797616326,0.5134834112405621,0.3255229004077949,-0.5118475722814979,-3.8264559231346134,-1.2351121500870335,2.2605342080953204,0.0,-1.816429794521928,-0.4880071403898081,-0.25062583192082166,5.518901299992253,-0.9780536341521489,-2.874097535281466,0.7618535631269954,1.5073171213454866,0.27447320844878975,1.3743727377164188,-1.7411671504216462,1.8705068695206604,-0.10742091314529834,-0.929104879724101,0.2580996397475344,-0.32064904319833953,5.6083654284756195,-0.3872305594763576,-0.7284024919354471,0.32345206623906303,1.3911933729421686,0.14703838461794497,-0.23062191985325423,-0.04896694561808985,-0.059528683221849246,-0.15415200492735917,4.022392475542072,1.311288986683952,1.0584361536709619,1.7797526103886627,-0.6966620137673949,-0.10641590704705267,3.4293552833871983,-2.6778315302177873,-4.019489738055749,-0.11634727445102166,0.3736257624329259,0.38958410527421716
61,11008.507555459517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2250423002576245,0.0,1.4697645472079393,-0.20822288647969867,-0.10038334666261987,1.232004184723132,-0.5716555070536381,3.3684786451730617,-0.15233668298151537,-0.337795061285308,0.0,0.45874079751215524,0.0,-2.65020799832546,-1.188475366158652,2.5303466384961015,0.56390322895964,0.34910719840795473,0.4826611959726586,-0.5961728939554161,5.7894004670405215,-0.7509139114972228,-1.2487166259846938,0.31513622298026445,0.33943074199110396,-0.5245365762414772,-3.9408655676617537,-1.1576198966923301,2.273196002119164,0.0,-1.9827811163669216,-0.3257242205062381,-0.310353007941726,5.524039210847101,-0.975088397799907,-2.8388169487066257,0.8958654866479026,1.6420259518796894,0.4176203178101965,1.3876931666059449,-1.729286194225341,1.8664921882387149,-0.10804111101080809,-0.9512091973135013,0.2741138136987495,-0.3303237348511336,5.602937748255674,-0.3800910311025982,-0.7067467027794392,0.34706368285300504,1.4055159758278357,0.1570011135257933,-0.23176643212089312,-0.04978079793342596,-0.059806634439467675,-0.15486187019358527,4.115633227545538,1.302774258909076,1.2182646931232997,1.878738960919711,-0.7903870027992402,-0.10889839040579592,3.5537419837551343,-2.561455738869656,-3.986711376322841,-0.11443278852674629,0.37612565006848586,0.3851110420427649
62,11006.784408408992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1915664823526486,0.0,1.3689860076278546,-0.2394277640196097,-0.13676256210137977,1.2253790660166617,-0.5849197978361631,3.39732152389256,-0.13554108978020285,-0.3137789571755312,0.0,0.45057574988805027,0.0,-2.6680772522520275,-1.1289891015899136,2.4672551718367224,0.5931470281432768,0.3641489668230019,0.5201716632348273,-0.6393828294050394,5.848444539062318,-0.7498129884845045,-1.258545179674509,0.5619131277708709,0.3287260540847831,-0.5245875889473625,-4.172901759153487,-0.8407321509669003,2.1544888663962936,0.0,-1.9688053049829182,-0.18913188612924897,-0.15971128762046788,5.586353904813397,-1.0673343712218644,-2.752860774384413,1.03349125256784,1.7525122870787575,0.656503356440256,1.4191696846016209,-1.6783518684833116,1.75551030504846,-0.12217737086750635,-0.982564782283539,0.2847875035308564,-0.3319269467692448,5.649861880560718,-0.37989457643456265,-0.7097012667210482,0.415600311045279,1.4084895716947712,0.18140585326846945,-0.2317767906243324,-0.050598966603649154,-0.060050090527480324,-0.15566207157100106,4.269842042982985,1.2923800250322526,1.3095188357720253,1.9857327049202722,-0.836927221831735,-0.1112535564808429,3.7218013747809717,-2.3711349038329295,-3.9550296037352215,-0.11416014840136379,0.38488484108632337,0.3810338193215072
63,11004.906760874464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1813192680151625,0.0,1.405660807208591,-0.24080877604878306,-0.14181908479322575,1.2211810611930436,-0.5864521344968971,3.401780959385379,-0.13055997529478305,-0.3240525967285076,0.0,0.4334284282475389,0.0,-2.6344366763453,-1.1601305344476294,2.4986903461966734,0.5707511806526718,0.33537244800130295,0.5332904283964606,-0.637921580848224,5.870327638650685,-0.7462869104299277,-1.2342640920781662,0.4889111020274675,0.30064223786681776,-0.5472046105335892,-4.306971577199955,-0.6317019617546614,2.3517886874046723,0.0,-1.6639407660032903,-0.3122997789585479,-0.0031638582664125225,5.69968131695534,-0.9069433748723752,-2.67603048640855,0.9537407390098249,1.6896128138248618,0.6121769057951829,1.4266815981845409,-1.645592998069193,1.802784614640876,-0.1214262070499532,-0.9835512045856022,0.28040351003902547,-0.3249993304554474,5.670816892221912,-0.37996461660179326,-0.7596518116788378,0.43680905076043347,1.4028119765514464,0.183628925860255,-0.22872884945340932,-0.050186172393602096,-0.059958953304724075,-0.15551421020562078,4.393845225982297,1.3035227041386532,1.2156115379015986,2.0395821350031422,-0.8123033764615116,-0.1114223223137104,3.772715943131185,-2.2351872723341866,-3.960111177961102,-0.11416725980755642,0.39094561052924937,0.3809653651285679
64,11004.73888059673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1893889118490306,0.0,1.456449167905247,-0.21299691679840027,-0.1413503518185043,1.2261726861969957,-0.5736607593687795,3.480585459634688,-0.1488429453256562,-0.33632883519263185,0.0,0.4359423581036748,0.0,-2.669334070772844,-1.1361197374993288,2.5626063176849594,0.6070238918833841,0.3436761804939087,0.5168561804840798,-0.6194331755577699,5.948609354083361,-0.7795191105809505,-1.2622446774282894,0.38601871581447045,0.3190167277855158,-0.5341392055037634,-4.464530108288667,-0.8115557248507226,2.28322960404522,0.0,-1.7690406615391365,-0.2625312285200363,0.004577623356220191,5.755870784372018,-0.6847680306240798,-2.666237811017576,0.2955549754029746,1.9317494466154248,0.8385460554517238,1.3710115134815912,-1.588875647988284,1.8603243910831475,-0.10083447238277643,-0.962201071769947,0.282650115684254,-0.31815260512738897,5.715458928475984,-0.38270117976665863,-0.7972319622537438,0.41910918508964223,1.3986418048996205,0.19110552109034115,-0.23372864018391604,-0.050482518078145314,-0.061068978052519325,-0.1542503097323089,4.831417170086637,1.263689081991222,1.298277315653115,2.1005892751084847,-0.7869353231989771,-0.08609557638997824,3.2618102086957843,-1.9900920734995131,-4.127093083532132,-0.10434771072203573,0.4044049165109232,0.3935956228109876
65,11001.399025040397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.185176354209459,0.0,1.5127376768688057,-0.19348733205278176,-0.14074001487178403,1.2217186488142304,-0.5600451540664587,3.5580510218522514,-0.17181263985175713,-0.3428691941602494,0.0,0.4299163558606587,0.0,-2.682068374814117,-1.1202137013007316,2.637033633265311,0.6142057166792056,0.34371293293194854,0.49184198940207274,-0.5992689118739533,6.0244803430008265,-0.7837561212831118,-1.3149115894009176,0.35590665325835585,0.3079184444281934,-0.5483712662431369,-4.397624915771853,-0.8158909137601692,2.464937451798084,0.0,-1.882152078042544,-0.2568760097672253,-0.07064640079560058,5.843597254884019,-0.8112911119576615,-2.692006108328632,0.7570736329472071,1.7831526212477196,0.6712916327728191,1.349908810035707,-1.5640950475295001,1.9145164164867754,-0.10979586761733055,-0.9731093201648285,0.27404216332008596,-0.3233590517330139,5.782349259758544,-0.38300889028097324,-0.8066233051021346,0.4350533473286232,1.3814166711480518,0.17403892942933769,-0.23616549842739368,-0.05022857442233454,-0.06176844201863976,-0.15238974519020254,5.2766108684220345,1.2540799575135566,1.424938463785295,2.2439686404657126,-0.8891715783417925,-0.062461006601842714,2.8365106213366893,-1.7677195801790604,-4.258568830429702,-0.0942422204869447,0.4152455603377145,0.40225823613806233
66,10996.393266160238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1987189344454667,0.0,1.487199003508812,-0.20503284978302566,-0.11940322215583533,1.2337983172730633,-0.5606634252251541,3.7174250018805495,-0.1605527576510203,-0.3545897943337923,0.0,0.4269326037785871,0.0,-2.67996029109456,-1.1850467322310574,2.5832478735292734,0.563304772863441,0.31249769768028424,0.4864067774004658,-0.602494595632189,6.169092726875116,-0.7640885277905521,-1.2560211147500746,0.3738558563262507,0.3212638044912312,-0.5309233126055283,-4.2182486061342965,-0.7524411508716348,2.4856978560594674,0.0,-1.8932385341031706,-0.3480915712572886,-0.10355907511431475,5.976614163946827,-0.9285209930374789,-3.4406393499570473,1.0592533873130716,1.6557067741087945,0.5101277926401114,1.403494850296319,-1.6142522792380807,1.847076944570201,-0.11572666735577568,-1.003221811418235,0.2770960579024536,-0.3229922649601927,5.958389832804243,-0.37717718379067233,-0.7841011781628934,0.41000985658791167,1.3846184261372563,0.17821905724848194,-0.22354052146470688,-0.04725072461214491,-0.05823620197173264,-0.1495810864226304,6.027953241338795,1.2597994382492637,1.5173395851824607,2.5262244822964157,-0.9351636036999356,-0.07113352121421253,3.4850784347202746,-1.443142208027545,-4.022265708735138,-0.09060017203411287,0.43180469224617063,0.39428314855417507
67,10992.42983372973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1884883333395655,0.0,1.4633758385487163,-0.22509155504827996,-0.1279361022480755,1.2280441411104275,-0.575591524659227,3.8527446775700525,-0.15062660219093452,-0.34173820580335906,0.0,0.4417909164094201,0.0,-2.67754989091471,-1.176052945516531,2.5725676241217665,0.5732083609070435,0.3410904482213207,0.5178769683101986,-0.6050503079807451,6.3321671278868665,-0.7737461529578137,-1.2997348378682183,0.45397178311109904,0.31960738778400155,-0.5306898257125824,-4.337083691449934,-0.6028015398318033,2.473689265920763,0.0,-1.9315771581994323,-0.2954603663988188,-0.08790126215312856,6.211451482503048,-0.9524327515487498,-3.313354029169614,1.1029313690011375,1.6729686810432618,0.5262830259556351,1.4215489353845585,-1.5942836313345796,1.8462383083227356,-0.13215922359748522,-1.0035469805210697,0.26813266420485493,-0.3342054551774387,6.132709061766484,-0.3870726268268196,-0.7663253755752317,0.39532372668735727,1.4040841296732771,0.1767088209140612,-0.22796673848866827,-0.04948033458477862,-0.05863405329840612,-0.1479040059728234,7.066410332008151,1.2212347865360857,1.7188059803375693,2.88940237835426,-0.9755889671573529,-0.04391806602053935,3.4597893090121103,-0.9953048480420666,-3.984298702681988,-0.08085358388123334,0.45048507885753913,0.39887470104262407
68,10988.160967366592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1884586311187746,0.0,1.4548959238560575,-0.22533037476153425,-0.13038921642518456,1.2312007748766634,-0.5768881009573291,4.144397556044752,-0.14698229962077813,-0.3349596069986317,0.0,0.4372211949612181,0.0,-2.6933330267522857,-1.1980175217258153,2.5600026998965877,0.5714889543266803,0.33360438865963626,0.5107388792472752,-0.6240487922783322,6.645787677841465,-0.7934852160226187,-1.2922960734925641,0.49882489320199574,0.31729950340211355,-0.5509134238327233,-4.553150411888768,-0.4129285911090669,2.4438375049029117,0.0,-1.9752172412390439,-0.1965973791052153,-0.06777080889857676,6.547387260188337,-0.963064524157104,-3.446237428476592,0.9962660856360386,1.7756423251864948,0.6353820518124609,1.4094064246166425,-1.5053918996778515,1.834908428646812,-0.1310318882876488,-0.9911899240979308,0.2723230093914087,-0.3354904334262606,6.42506234308493,-0.384642346158105,-0.7686143772909628,0.4021144530605437,1.3959357896621403,0.1763372355230698,-0.22625674506382454,-0.048487102574397235,-0.05631130207740204,-0.14189007612503093,9.224968473830529,1.115843943894356,2.044342243584921,3.5592984956543807,-0.9600735669899968,0.006532358902021335,3.533951818241285,-0.150022311615012,-3.9696211061162145,-0.06957482552604558,0.5069077009279419,0.41184821956793644
69,10986.400702907968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1872104803715782,0.0,1.4716241023123664,-0.21956097452298204,-0.13580509834055132,1.2364594275895506,-0.5768222533853099,4.297559910466359,-0.155217195656193,-0.34271234394024014,0.0,0.43457019357720433,0.0,-2.7025227933111142,-1.1848197342068627,2.6029832982515986,0.5899592896039251,0.3384490501241026,0.5149027454365238,-0.6180580927908698,6.808793867619349,-0.8002989956040264,-1.3198367754820237,0.48323858361109057,0.3197856780608953,-0.5466144542337474,-4.587687263350303,-0.3940306269975298,2.47053456268455,0.0,-1.9974196438452376,-0.1886551635134405,-0.07448082737607893,6.685091889690197,-0.998789271431505,-3.8949404561182774,0.9737974801229985,1.80560453521751,0.6584534070065934,1.4033226005516497,-1.4612236126512306,1.856149139060634,-0.12806185819189111,-0.9902290968716481,0.27228467780521615,-0.3379864896867134,6.578021144056117,-0.38898717617508544,-0.7730885648489273,0.3996572248901069,1.3815891692865785,0.17494799867321875,-0.22895293746008893,-0.04938809031638457,-0.05576109064241269,-0.13868370395042123,10.796742085133776,1.0341425818398478,2.18056248969797,3.9698893518696963,-0.8680300791359888,0.05358895352685816,3.4359901703877895,0.23519304311217243,-4.017809013899202,-0.06712606364914672,0.5462755557082309,0.42194934244279353
70,10984.748049309846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1926898860416937,0.0,1.480183631818538,-0.21628436264046585,-0.13297587832030724,1.2356692989885287,-0.5764429852129002,4.409652058306659,-0.1560355378086386,-0.33790520007443003,0.0,0.43953786317332705,0.0,-2.7282432088085136,-1.1712246588722521,2.625299929276896,0.6016622089587704,0.35381335207084913,0.5084988054279749,-0.6203768150175134,6.91651779865007,-0.8030773292969201,-1.3347321296830064,0.4654581574843837,0.3203820444625793,-0.5528065069239323,-4.615473989786429,-0.36335477903522395,2.471272135811886,0.0,-2.0024827779689987,-0.14858410017716658,-0.0992764806573236,6.79557832889254,-0.9925605881256896,-4.004982592106339,0.9557024565699129,1.834016954748054,0.6552120358132887,1.3938603021606564,-1.4346997436200006,1.8700809106889626,-0.12485187629857673,-0.9783682974834538,0.2735577236956759,-0.33677230315050205,6.68577470850465,-0.3880674144889365,-0.7686363418582037,0.39903792869135074,1.3769908017510206,0.16803139247994336,-0.22614591905557882,-0.04818686559051723,-0.05490354277442292,-0.13512941758512712,12.453500130855762,0.9681769120852446,2.2795018690951228,4.337334875560043,-0.781380616986963,0.10142685125127215,3.481647067514403,0.3770226162719273,-4.077098081756644,-0.07269672945977378,0.5867740312682412,0.43221542888277137
71,10982.291223529848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1894114234821491,0.0,1.4774670782604862,-0.21447824017699102,-0.13458398409727557,1.232245687584033,-0.5765595649235083,4.464013960654792,-0.15909811167277715,-0.3332599833083689,0.0,0.43718075995349265,0.0,-2.694666693887417,-1.2048694362263979,2.5971055857442176,0.5784886504432774,0.3261112452840176,0.5002766468766988,-0.6297223710112619,6.96049016923398,-0.7974495952954422,-1.2948566736879548,0.4461676348209834,0.31670777806899636,-0.5621033366454774,-4.577622543071885,-0.2818593539226398,2.4490543449662336,0.0,-1.9930599758475218,-0.10893655270769007,-0.12868153617296413,6.815286425118003,-1.0141139894761926,-4.281085331402682,0.935888696461303,1.8312509952378158,0.6248319798809217,1.4138317903569357,-1.4286011030087353,1.85928527940416,-0.1310038581695084,-0.99632693632724,0.27360476416321944,-0.3430109856152371,6.737692890944439,-0.3867261005345004,-0.7601023292089438,0.40468627701048615,1.3659939058114865,0.15949978609916005,-0.2284227309206764,-0.04863241419593664,-0.0555012884153657,-0.13182988537077464,15.105813990740177,0.8558274676763145,2.3609730182595787,4.886534659618449,-0.5923181587125259,0.1799554229619076,3.600253336498291,0.31459202815339876,-4.246319773631898,-0.08906236401470137,0.6452975318512719,0.44787455507128315
