Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
86,10969.776420477414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1828921311516711,0.0,1.463123955193372,-0.21746593142518633,-0.13204908394633308,1.2325844120101572,-0.5743805410578082,3.710070349656058,-0.16031971760985306,-0.3373175181903513,0.0,0.4282582947840787,0.0,-2.697358898891277,-1.170273431837881,2.574650591528541,0.584089235812075,0.3418781215214511,0.5165865909045163,-0.6136148550757549,6.194862504692881,-0.7860679349116765,-1.296216028759868,0.4599960136962907,0.3074353716668518,-0.5508973244767548,-4.097695897568895,-0.43121428697331776,2.4284650595451645,0.0,-1.8162753851973472,-0.9230608525228301,-0.13143968728286162,5.967561353426589,-0.9281238827477228,-3.2813338058198034,0.9219295286559825,1.722233989473798,0.5408052956204109,1.5078410597887637,-0.806135068607252,1.827609482520727,-0.1281152890767347,-0.92557060902737,0.24655407702622412,-0.3640634539970955,6.008054933766615,-0.39036203397243013,-0.7757924478791457,0.3946285960620931,1.3041788971295332,0.14277388322374465,-0.22446781375668023,-0.047890065023618436,-0.10843193138758928,-0.10535601031767966,35.476265362358696,-0.2390950114336056,3.701977854021204,-0.29401080992601825,0.6821666023594941,8.808013078939176,-0.1935760792167138,1.5216113330958103,0.2689139414587203
87,10969.771818930269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1828851262297573,0.0,1.4631029658647958,-0.21747735714307667,-0.13206251214345432,1.2325871466968377,-0.5743904907156693,3.7103415436387497,-0.16033465531859717,-0.3373392851966388,0.0,0.4282596159963091,0.0,-2.6973185458517497,-1.1703118315437135,2.574633813583647,0.5840384902571522,0.34181940427216184,0.5165636031518296,-0.6136575191804767,6.1951431533817,-0.7860584763066305,-1.2962187662773994,0.45998867481494216,0.30744132781028793,-0.5509040915343382,-4.097927286113754,-0.43255312247767186,2.428359560051578,0.0,-1.8173026487502684,-0.9235585099669004,-0.1316376967925788,5.967798927895668,-0.9282029486824684,-3.278881021310136,0.9222675262658762,1.7222347634927642,0.5410262334204675,1.5076543039605936,-0.8061776222749996,1.8275592894129649,-0.12808395903447273,-0.9253881296366571,0.24658633897756882,-0.3640829168390203,6.0082699970604,-0.39034232520698453,-0.7757962336767603,0.3946899457531982,1.3042729881028405,0.142767605490779,-0.2244507282843463,-0.0478853728756109,-0.10823322031542922,-0.10528733403405877,35.584222017139204,-0.2373803972271362,3.707578265066965,-0.29514179910790617,0.6824140166447459,8.799870718911594,-0.19179613788978547,1.5229432495438444,0.2692053025660919
88,10969.431028699822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1825442091378704,0.0,1.4622611066669993,-0.21788043422257553,-0.13256960554473163,1.2325799390547503,-0.5747466030808055,3.7276471899338945,-0.16145632284605171,-0.338064302641019,0.0,0.42862376214797254,0.0,-2.6949059177832084,-1.1723209200893439,2.5742889673468023,0.5813299360826104,0.3386737939549378,0.5153069570613448,-0.6156364670473518,6.212769934808171,-0.7852031792091312,-1.296117345066911,0.46029672910819736,0.3083509199645637,-0.5513275686928715,-4.113089762204065,-0.5111108544643794,2.4237997443926314,0.0,-1.8767183906418883,-0.9528261300571317,-0.14194413355581606,5.985398366870016,-0.9333989722704478,-3.163125424663292,0.9424179230146896,1.722867997303135,0.5546093696228814,1.4960258848878585,-0.796094018310464,1.8250057816343728,-0.12592520312392003,-0.9144174226863284,0.2486032114927221,-0.36537550100097926,6.022327149886276,-0.3888391056245307,-0.7758640723091814,0.39860269526988296,1.309523034279234,0.14211389809958722,-0.22344112273913236,-0.0476088004181495,-0.09531691963504563,-0.1009128759589234,42.65324972861448,-0.12639758067316065,4.086900333996254,-0.3667264973507515,0.6975540418632635,8.322959908357719,-0.07902934765498085,1.6226417831676025,0.28789804325103424
89,10969.416461110795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1827251603099915,0.0,1.4621528499707814,-0.2181120026386976,-0.1328909680442833,1.2329956407254539,-0.5749827208771112,3.731084656205349,-0.16170477866694502,-0.33781343213497483,0.0,0.428341576896589,0.0,-2.6938696359531296,-1.1737792661364719,2.5743583801340555,0.5804156267316015,0.3377538947406193,0.5150023945469374,-0.616132498085432,6.216160620769803,-0.7847774969095527,-1.2950046766989654,0.45972632427174664,0.3088629185549002,-0.5510402859838732,-4.118151014488974,-0.5381307125516832,2.422643761089156,0.0,-1.8966384022414517,-0.9612572041326833,-0.1435546866659414,5.989627696112659,-0.9362190749637984,-3.1268814361355615,0.9480046919041564,1.7238776648929484,0.5581823542911939,1.4917261849076286,-0.7892437478729533,1.8241134863677586,-0.1240577898547629,-0.9074737421183744,0.24866783840836615,-0.3664717293386839,6.023723107832186,-0.38778166766319394,-0.7749936315922274,0.4003333878975508,1.3112309115594474,0.14208806761692663,-0.22341161193673092,-0.04760236603807157,-0.09060819631903846,-0.09924188701069023,45.698430368490754,-0.07787435312157112,4.251111369467275,-0.39808682195294853,0.7017553566297057,8.102737083353519,-0.029395219621568817,1.6698659822048942,0.2988916848446829
90,10969.355807423493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1827931210223188,0.0,1.4620176180963431,-0.2187873637536861,-0.13366001675705322,1.2336172072181293,-0.575309050987767,3.7207206002581916,-0.16172313238182792,-0.3368663782884195,0.0,0.4273490504613395,0.0,-2.6930211618099604,-1.1745726291380945,2.574685314899665,0.5803813119277432,0.337950491259989,0.5152974196168223,-0.6160257734080739,6.206755227612675,-0.7842190269231472,-1.292111362588394,0.4592244495850585,0.30870188027746914,-0.5504979109836652,-4.1098265996552135,-0.5331266894022537,2.4232520697733264,0.0,-1.898128376954117,-0.9631858530336415,-0.144029872487329,5.977460280583621,-0.9391046040288871,-3.132287401202938,0.9457291280476109,1.7240574259330592,0.5561371805514361,1.4906466933426394,-0.7724148359627592,1.8236214156432462,-0.12400959199494702,-0.9069560990116767,0.24786679220275012,-0.3666990920325024,6.013343173792192,-0.3872130475589842,-0.7735948760854036,0.40133885482133597,1.3123421108475235,0.14242689002752132,-0.22432504460707775,-0.04786071105406926,-0.09280966200484389,-0.09953662145348262,46.039844673277024,-0.0687576086566671,4.259682444217103,-0.407095831642614,0.6938732323730196,7.968079697060691,-0.015177689643040004,1.7012878366826913,0.30173790608225054
91,10969.256873435106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1826632032366762,0.0,1.4597727644322553,-0.21945009431097545,-0.13404886280256456,1.23356515011544,-0.5756441799093164,3.6909192595846463,-0.15968878754234653,-0.33725621458125327,0.0,0.4263473747396823,0.0,-2.695383460977911,-1.1725914578815144,2.5728684098737316,0.5801314907020406,0.3386351312811592,0.5154284296964923,-0.6163604427697941,6.1777103105243985,-0.7858014199719675,-1.2945705360484379,0.45742410191638844,0.3084412958767651,-0.5501243052530529,-4.10909392670613,-0.5395651768524053,2.4184884306602585,0.0,-1.8796854947715396,-0.9553398778040572,-0.1389799007604169,5.945392286545658,-0.9364590466697951,-3.119474984555301,0.9449013867912434,1.7201787190223996,0.5544717859282399,1.4885944184765516,-0.7821314027586216,1.8223804507337604,-0.1231702456256798,-0.9024467389636032,0.24659752834669865,-0.367021472413452,5.980113273996761,-0.3876223556137675,-0.7724004450575158,0.4011188538304848,1.3099280925120358,0.1431933029675658,-0.223343266700321,-0.04761761811751808,-0.09056072627618697,-0.09905128084903782,47.09215195012005,-0.05471820791876349,4.325322605786576,-0.41428278210419084,0.6865228599680815,8.11151606408264,-0.005296614253439365,1.7011359009407334,0.30646143119530617
92,10969.13331336308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1817337225710773,0.0,1.4588206355180342,-0.21880055237251111,-0.1339422420345335,1.232464499402336,-0.5757209059569298,3.663091912414945,-0.15834526902033963,-0.33788513650781715,0.0,0.4262919201345723,0.0,-2.6978873842729825,-1.1676161848866298,2.5726571443649764,0.5817647870227767,0.33886557364367126,0.5158322136051844,-0.6164549106972044,6.149101526369109,-0.7869046326625285,-1.2985977639228308,0.4566237647590784,0.3092102451965374,-0.5511916219587818,-4.110202316308636,-0.554313156532805,2.4148580415469443,0.0,-1.8710990323709895,-0.9442828949623159,-0.13219762724058334,5.917139990491955,-0.9417479114732633,-3.132784979999486,0.9478679875803924,1.7232060463125574,0.5583378679889778,1.4818457660058364,-0.780812364002358,1.8220789148167225,-0.12006681933687213,-0.8939379841923524,0.2476369626259714,-0.3676067313389883,5.94865546057798,-0.3880021532033074,-0.7730902787044219,0.40200186833128787,1.3089619826289067,0.14294813388943634,-0.2221385367587269,-0.04731864510623418,-0.08680820004302177,-0.09752133426149981,49.69873076087193,-0.013500142965376931,4.471665613497339,-0.4399819538752843,0.6820673282751223,8.117150572831358,0.029982683141730006,1.733364409117649,0.3207294663814745
93,10969.12862521668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1820510607815666,0.0,1.4599165311364841,-0.21856390339655543,-0.13368420675619896,1.232684183162014,-0.5754339519919361,3.669448395866366,-0.15900120708308257,-0.33758702599753165,0.0,0.42654569472973225,0.0,-2.6962803112985188,-1.169977675843828,2.572992601534815,0.5809488254815032,0.3379736829934271,0.515772133555581,-0.6163270505110119,6.154815343755256,-0.7862535480363476,-1.2973250801921272,0.4566262839879063,0.3087915849670693,-0.5513366675678203,-4.1099530906942165,-0.546521944275802,2.418151057967039,0.0,-1.8774758575497112,-0.9458849720613839,-0.13335277080151436,5.925685642796325,-0.9412921870934513,-3.149569314249909,0.9485379819295598,1.7247310954382125,0.5582652390257695,1.4847425399841812,-0.777079770309284,1.8222870070779293,-0.1205623617403131,-0.8947976760862739,0.24782642103346725,-0.3677724111719056,5.957215582840512,-0.38762521588666443,-0.7732985746012243,0.40160748637433125,1.3097591920956237,0.14262901506513787,-0.2225461040100312,-0.0474174598904517,-0.08822465868251123,-0.09809361811473258,48.92085942905054,-0.023862704239316558,4.427402634319669,-0.4340779443750813,0.6826415176474128,8.147182214841566,0.01714893400739396,1.7272401987545865,0.32028085161093056
94,10969.128528747204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1820534610316042,0.0,1.4599231869798863,-0.21856242427830527,-0.13368112049693653,1.2326845825593675,-0.5754309000056103,3.669500853310209,-0.15900666617433537,-0.3375877419787393,0.0,0.4265515529266248,0.0,-2.6962771599721105,-1.1699873357828414,2.572997898164131,0.5809505958715702,0.33797326922525417,0.5157715040897204,-0.6163259784908746,6.154869293663944,-0.7862500826768865,-1.2973216993670202,0.4566391927712754,0.3087901989605977,-0.5513380844161458,-4.109973718543694,-0.5464845331501139,2.418178805062812,0.0,-1.8774977873265106,-0.9458893226415831,-0.13335443747637252,5.925768740727936,-0.9412966660163383,-3.149873034767935,0.9485525086919443,1.7247534461141267,0.5582718144611833,1.4847625607928066,-0.7770579086115018,1.822297046763359,-0.12056214905144749,-0.8948078570303527,0.24782644935608267,-0.3677709192578011,5.9572801353772284,-0.38762436604266887,-0.7733051516666903,0.4016067172014823,1.3097600179361535,0.1426270317801835,-0.22254813068690713,-0.0474179683874606,-0.08823062099368113,-0.09809613404028011,48.916620197215934,-0.023905396306328583,4.42715771090576,-0.43404954828731307,0.6826599961635786,8.147522684401823,0.017061583407855175,1.727198463034414,0.3202884189819744
95,10969.127805163373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1820589860547779,0.0,1.4599366420249595,-0.2185607277515845,-0.13367486390247185,1.2326843199345534,-0.5754225884242329,3.6695409310707485,-0.15902052531307795,-0.337585491061425,0.0,0.42656399180488913,0.0,-2.696262810333926,-1.1700237627124845,2.573008199797783,0.5809503995695218,0.3379656151251508,0.5157662927035596,-0.6163216220509431,6.154915638220995,-0.786240153771215,-1.2973083038443467,0.45666719037462944,0.3087882138702126,-0.551337426657218,-4.110036668921881,-0.5464495553275793,2.4182681774137547,0.0,-1.8775433905676617,-0.9459154674345513,-0.13334287978479925,5.925920141553435,-0.9413024768979049,-3.151033795822399,0.9486084687430097,1.7248137764023523,0.558287056228876,1.4848248812050409,-0.7769667383650327,1.8223188263299772,-0.1205550303102796,-0.8947990334588275,0.2478193530844668,-0.3677772359016167,5.95735765049613,-0.3876210839083513,-0.7733189017676785,0.4016020026703733,1.3097599031733833,0.14262291104861521,-0.2225551247029354,-0.04741971713849472,-0.08824012217753884,-0.09810281818556178,48.90884101641576,-0.02391143932590789,4.4266747245196285,-0.43403242106253714,0.6826899529105397,8.149460323754115,0.016819741126230865,1.7271472702938757,0.3203723762374254
96,10969.126724458723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1820633278665487,0.0,1.4599484287750075,-0.2185596713406607,-0.13367019601658323,1.2326824170881716,-0.5754133535720145,3.6695364160798607,-0.1590381244579946,-0.3375827022865212,0.0,0.4265796403807356,0.0,-2.696250369751753,-1.170052891439362,2.573025826680283,0.580960085760869,0.337960047682001,0.515760868511478,-0.6163154177567817,6.1549215579859515,-0.7862273240886829,-1.2972937393233814,0.4567115264402729,0.30878792439355945,-0.5513347568210829,-4.110132487330534,-0.5464474421945523,2.418388616588677,0.0,-1.8775731189562133,-0.9459574979637766,-0.13331746947306064,5.926067384002093,-0.9413080310850391,-3.1527854853760924,0.9486854033784795,1.7248947576387497,0.5583146358190278,1.484900288769609,-0.7768289470446328,1.8223434742503586,-0.12053894037070748,-0.8947695339458493,0.2478091673982216,-0.3677896384605008,5.957397330947133,-0.3876190082980055,-0.7733388112202477,0.4015952099215248,1.3097546007802296,0.14262060766719864,-0.2225645849187504,-0.04742218020799394,-0.08824962519126492,-0.0981107137234224,48.899679393351335,-0.0238457860396081,4.42607445239405,-0.4340467306379628,0.6827150889338316,8.152952100426237,0.0164777138878651,1.727107193734142,0.32051065025422254
97,10969.126710331146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18206343848512,0.0,1.4599485944387558,-0.21855964040547385,-0.13367008099317104,1.2326824103838596,-0.5754132283238125,3.6695358241954845,-0.15903831499232457,-0.3375826863035919,0.0,0.42657982373338543,0.0,-2.6962501968933124,-1.1700533540503169,2.5730259738013697,0.580960167709882,0.3379599486921959,0.5157607713820316,-0.61631534141562,6.154921022030887,-0.7862272152510442,-1.2972935755465067,0.45671200934134115,0.30878793364622514,-0.5513347365563389,-4.1101337816797034,-0.5464480749378336,2.418390010763139,0.0,-1.8775735660092159,-0.9459581405935688,-0.1333171541924268,5.9260685287789485,-0.9413081188310531,-3.1528067173271905,0.94868638110116,1.7248957065227148,0.5583149721676743,1.4849012590680744,-0.7768273214821796,1.8223437518739642,-0.12053873841402092,-0.8947691377694404,0.24780902485743614,-0.3677897603248798,5.95739721913122,-0.38761896358805825,-0.7733390416412038,0.401595117175432,1.3097545151863303,0.1426205968404439,-0.22256469148490485,-0.04742220671427201,-0.0882496818691958,-0.09811081126606216,48.89957718652805,-0.023844358155499144,4.426067351761946,-0.43404724692599334,0.6827154438772873,8.15299874250183,0.016473418446219062,1.7271068176277677,0.3205123350509715
98,10969.126696529656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1820635037871288,0.0,1.4599487190021103,-0.21855963221894176,-0.1336700364073367,1.2326823948501375,-0.5754131295534359,3.669534571962142,-0.15903849522431737,-0.3375826756461987,0.0,0.42657998708003214,0.0,-2.6962501417552143,-1.170053660628345,2.573026227603121,0.5809603451048808,0.3379599582422597,0.5157607099120739,-0.6163152757915945,6.154919896998223,-0.7862270875968775,-1.2972933692345214,0.45671251590721745,0.30878795613219834,-0.5513346505240636,-4.110135243442929,-0.546449003551062,2.4183915140402448,0.0,-1.877573822328771,-0.945958945348484,-0.13331681665488432,5.926069092268492,-0.9413081046300938,-3.1528269083635667,0.9486874143622672,1.7248966826981502,0.5583153642885469,1.484902119150115,-0.7768255640622926,1.8223440599757073,-0.12053851435683349,-0.8947688351400691,0.24780889102953949,-0.3677898248124188,5.957396316320918,-0.3876188855864922,-0.7733391939311252,0.4015951762205409,1.3097545066959537,0.1426206449153292,-0.22256481016874377,-0.04742223759650515,-0.08824965489034761,-0.09811087215302038,48.89955026433719,-0.0238415128422045,4.426064293300906,-0.4340486392484177,0.6827151223975692,8.153045352417157,0.016470931109004494,1.727107570315556,0.32051396143239225
99,10969.12669456865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.182063514518286,0.0,1.4599487322177995,-0.21855962980654917,-0.13367002480198437,1.232682391609903,-0.5754131151808499,3.6695344375672874,-0.1590385179949544,-0.3375826714085046,0.0,0.42658000756637066,0.0,-2.6962501180069953,-1.1700537121918042,2.5730262420210197,0.5809603564332816,0.3379599452571918,0.5157606959936502,-0.6163152664399316,6.15491977107733,-0.7862270739080331,-1.2972933511983773,0.4567125743533946,0.30878796350208176,-0.5513346464888633,-4.1101354363216105,-0.5464492108591646,2.4183916889817545,0.0,-1.877573911095405,-0.9459590578351325,-0.13331676872874812,5.926069183770907,-0.9413081412858204,-3.152829667544045,0.9486875540510906,1.7248968217990743,0.5583154244084519,1.4849022319578282,-0.7768253412294639,1.8223440900541068,-0.1205384869125533,-0.8947687851289604,0.24780887320972972,-0.36778984025468664,5.957396235908758,-0.3876188818104582,-0.7733392216054569,0.4015951664445646,1.3097544964425931,0.14262064465048532,-0.22256482307595263,-0.04742224088139149,-0.08824965073902766,-0.09811088089688155,48.89954261254665,-0.023841136988501356,4.426063611240718,-0.43404881816798274,0.6827151318048766,8.153051798061727,0.016470492529569856,1.7271076199847881,0.3205141624002095
100,10969.126692319815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1820635269695512,0.0,1.4599487463939986,-0.21855962709239748,-0.13367001230755246,1.2326823895157502,-0.5754130997938294,3.669534263697889,-0.15903854211940155,-0.33758266918677904,0.0,0.42658002869991546,0.0,-2.696250098045553,-1.1700537631431365,2.5730262609625285,0.5809603711639161,0.3379599384498555,0.5157606836964506,-0.6163152559392483,6.15491960669764,-0.7862270588829635,-1.2972933293685418,0.4567126386201009,0.30878796556564675,-0.5513346399250965,-4.110135662439902,-0.5464494526923247,2.418391874869908,0.0,-1.8775740254125086,-0.9459591897226614,-0.13331671938962883,5.926069254181336,-0.9413081812239218,-3.152832606571911,0.9486877058050622,1.7248969714659896,0.5583154873224541,1.4849023603517633,-0.776825112247912,1.8223441232988915,-0.12053846011232473,-0.8947687414921784,0.24780885301781622,-0.3677898531323909,5.9573961166328395,-0.3876188775000818,-0.7733392508102471,0.4015951577702569,1.3097544820400298,0.14262064513029704,-0.22256483713757658,-0.04742224447648916,-0.08824964456438467,-0.09811089121567891,48.89953266500503,-0.02384069334755755,4.426062760098064,-0.4340490287550681,0.6827151539298085,8.153059096689118,0.016469979605936314,1.727107649368028,0.32051435876393586
101,10969.126692065147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.182063528110214,0.0,1.4599487476035893,-0.218559626839303,-0.13367001108443174,1.232682389194254,-0.575413098200301,3.669534242272513,-0.15903854466763429,-0.33758266886714217,0.0,0.42658003081123524,0.0,-2.6962500959631357,-1.1700537680839647,2.5730262628476077,0.5809603729097981,0.33795993788111917,0.5157606823441933,-0.61631525483501,6.154919586231506,-0.7862270573465084,-1.2972933270821012,0.4567126452767955,0.308787965946688,-0.5513346391980365,-4.110135687798361,-0.5464494832486961,2.4183918948131833,0.0,-1.8775740390218445,-0.9459592046916477,-0.1333167136602047,5.9260692590131265,-0.9413081865539358,-3.15283292036609,0.9486877225212526,1.7248969882917016,0.5583154947193052,1.4849023743014218,-0.7768250879454283,1.8223441266233549,-0.12053845738234727,-0.8947687374373013,0.24780885089803,-0.3677898544848376,5.957396101158375,-0.3876188772554579,-0.7733392540424402,0.40159515667174855,1.309754480275923,0.1426206451431978,-0.22256483864160723,-0.047422244862765944,-0.08824964378077566,-0.09811089234488578,48.8995314585937,-0.023840640980555026,4.426062657412949,-0.43404905367335045,0.6827151570898315,8.153059913105409,0.016469921607266857,1.7271076512592916,0.3205143782662681
102,10969.126691758946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1820635296014461,0.0,1.459948749001419,-0.21855962647400443,-0.13367000950608712,1.2326823888977736,-0.5754130963244991,3.669534214394304,-0.1590385475434417,-0.33758266860305225,0.0,0.426580033197268,0.0,-2.696250093586184,-1.1700537739128583,2.573026264887051,0.5809603749094114,0.3379599373408491,0.5157606807778558,-0.6163152535631563,6.154919559253518,-0.7862270556435786,-1.2972933244279738,0.45671265275497713,0.3087879662590529,-0.5513346383386012,-4.110135718367059,-0.5464495227465307,2.4183919177711304,0.0,-1.8775740566662,-0.9459592226713802,-0.1333167068864117,5.92606926145242,-0.9413081932509335,-3.152833279130431,0.9486877425012632,1.724897008309432,0.5583155036786784,1.4849023908409846,-0.7768250605330502,1.8223441304318273,-0.12053845445065627,-0.8947687335279283,0.24780884840942696,-0.36778985577200624,5.957396079980902,-0.38761887695578523,-0.7733392577505237,0.40159515543653784,1.309754478111277,0.1426206452001552,-0.2225648403609315,-0.047422245303333256,-0.08824964260179717,-0.09811089366677553,48.89952999365275,-0.023840574549423087,4.426062531641618,-0.43404908552439203,0.6827151614684606,8.153060877016404,0.01646985337326375,1.7271076527667137,0.32051439908629475
103,10969.126691722591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1820635297561393,0.0,1.4599487491341143,-0.21855962643690044,-0.13367000933803833,1.2326823888563125,-0.575413096115929,3.6695342109398306,-0.1590385478699647,-0.3375826685681211,0.0,0.426580033456741,0.0,-2.6962500933217863,-1.1700537745341073,2.573026265113417,0.5809603751494511,0.337959937301894,0.5157606806033741,-0.616315253417451,6.154919555909128,-0.7862270554448444,-1.2972933241215192,0.4567126535943779,0.30878796629430016,-0.5513346382297303,-4.110135721963503,-0.5464495277415042,2.4183919203927413,0.0,-1.8775740588523844,-0.945959224799822,-0.13331670607445875,5.926069261490144,-0.9413081941011262,-3.1528333200258043,0.9486877448444563,1.7248970106723507,0.5583155047656443,1.4849023927416531,-0.7768250574380265,1.822344130852577,-0.12053845413154249,-0.8947687331493411,0.24780884812569004,-0.36778985591088764,5.957396077294677,-0.38761887693738767,-0.7733392581773024,0.40159515528931927,1.3097544778466437,0.14262064520455592,-0.22256484055815237,-0.04742224535427268,-0.08824964244622482,-0.09811089381693587,48.89952981627356,-0.02384056630537571,4.426062516333384,-0.43404908949160825,0.6827151620220077,8.153060989480457,0.016469845453106667,1.7271076528793305,0.32051440129642306
std.err,,,,,,,,,,,,,,,0.08529398219968806,,0.11802524247298607,0.06947131036181586,0.08815031251274859,0.05567960929304041,0.06319280605925442,0.2983171538646011,0.05851328542924046,0.09650091426519262,,0.058943036303014444,,0.15144755346587868,0.1738937913836797,0.16403443723856637,0.12286734938463542,0.1428838655931344,0.08291131304925815,0.10486459333214383,0.3002069938701462,0.11349086348776094,0.20651226626265687,0.15306574144864596,0.09649835816921948,0.0948199703388523,0.2517129893385421,0.3788745784359081,0.2132043507936156,,0.4081118414311489,0.20626738161314068,0.19548927936387947,0.339952438601237,0.24874249132107426,0.9753640504450611,0.28819966814710707,0.20299718614901976,0.2205185405657481,0.11377294401943927,0.21040857469764218,0.13765561563404105,0.08420943844756645,0.1311732702543286,0.06713584687762204,0.08005506069421413,0.29951820296251974,0.07918590756701742,0.13502175828710153,0.11532992797769076,0.07747783018524403,0.07385959640770386,0.011376977516537875,0.0033518664578566395,0.017943580577447157,0.00826621648962112,18.672115623281893,0.26172578422510007,2.3736169535916267,0.2171038080728143,0.14845337817852006,1.956030905687119,0.17474228299301767,0.3199043245859708,0.10623179104665223
t.test,,,,,,,,,,,,,,,-13.858697873769367,,12.369800887875924,-3.146041514095714,-1.5163872427418397,22.1388476770506,-9.10567407904592,12.30078178006935,-2.717990396596145,-3.4982328523895174,,7.2371574355921835,,-17.803193459505138,-6.728554051435325,15.685890770431888,4.728354424988518,2.3652771143821365,6.220630956561468,-5.877248305015204,20.502252384471173,-6.92766828344409,-6.281918975561142,2.9837679501105505,3.1999297413206733,-5.814541348826197,-16.328659608565392,-1.4422966301866669,11.34307021123492,,-4.600636071396971,-4.5860824789737755,-0.681964282175832,17.432053983414434,-3.7842677746846847,-3.2324682446386643,3.291772509468031,8.497147391028896,2.5318302185987,13.051454416859798,-3.6919838393198887,13.238429267551995,-1.4314126344233553,-6.821273354049161,3.6911554653865633,-4.594211193165321,19.88992995540961,-4.895048738430309,-5.727515831433063,3.482141733124148,16.904893628475566,1.930969733672685,-19.562738893930856,-14.148011548346998,-4.918173497498243,-11.868899627794864,2.618853203506393,-0.09108986482153923,1.8646911455684159,-1.9992698117300312,4.598852315782402,4.1681657308049695,0.09425220485281612,5.398825586726913,3.0171231995483114
