Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_stressJct_o,g_walk_speed,g_walk_speed_c,g_walk_speed_o,g_walk_aadt,g_walk_aadt_c,g_walk_aadt_o
51,11017.876462728787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.206649221208331,0.0,1.4410458489283873,-0.2160667532251488,-0.20371138186451243,1.2442178732595057,-0.545350462284616,3.1430569575188203,-0.21079357982123126,-0.2925037138108875,0.0,0.42863759484082653,0.0,-2.5069044185945053,-1.360242126370841,2.3594636293975433,0.4618521532403335,0.15768001316280655,0.44576002544752014,-0.6864511359725165,5.667953078517518,-0.7135667759419936,-1.1035312124974692,0.4771887385231448,0.24991314477782034,-0.5374843087587049,-4.261958649426686,0.2976913752777864,2.49376882266155,0.0,-1.8674479252772829,0.4627000718549378,0.06189878767320979,5.460843912181563,-0.9142664161392636,-2.3271610796022952,0.9795900366147734,1.276609734655438,0.30418364088386923,1.3735559879642443,-1.3546680735324341,1.7480573829109045,-0.10400760003328519,-0.9255383494433799,0.4259652418805818,-0.3522086619920149,5.568976309735574,-0.36739096165392077,-0.7079835911629969,0.3258983759368162,1.311088017659581,0.16670441257155602,-0.2169324721533595,-0.04662917387407967,-0.06526120650884434,-0.16942819365324716,2.778354710461943,0.49386098442876525,2.8544940921427324,6.828594715079299,-0.3428649949754753,0.06404198021603374,3.4087652824483974,-5.311385783262394,-5.200257646261255,-0.6370137097350113,1.0928120459896697,0.2414090722074443,0.19052580204220557,-0.5084636747381688,0.21344298644100249
52,11008.307834499234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1939803899255346,0.0,1.3714491605678514,-0.22874742570929174,-0.1938365448967343,1.2500029925455087,-0.5582722881712864,3.1905648060507676,-0.17246425985201277,-0.2779408995351856,0.0,0.43409423701076844,0.0,-2.5144213973782423,-1.2231157188700337,2.386099033968704,0.5022046949118819,0.2179873253983658,0.4869351127752005,-0.6361482838322391,5.679707950754784,-0.6977830584682648,-0.760804464524587,0.3902243808545087,0.24499212129121922,-0.5845522896588213,-4.168156942404799,0.3010636046127441,1.9881522238514,0.0,-2.167785714727348,0.1914933939468927,-0.14230362185320072,5.583442222602228,-0.8384648366822545,-2.338411026522421,0.9296620459139098,1.543289279181319,0.29032252202183856,1.4011385985033027,-1.536083407918046,1.6871702553426193,-0.1132844359458876,-0.9316441716747793,0.3620387409503144,-0.35478247883094194,5.6187982123969915,-0.3759780559994865,-0.6885255092650238,0.34300152412419144,1.3507609730158034,0.17125222889848582,-0.22059560923873375,-0.04898622183110671,-0.07135569890888435,-0.16938045035391977,2.873937488247732,0.4468891065208173,2.2960657736592087,7.185214479872016,-0.23784161746917443,0.08628499084130292,4.122387235646084,-5.257102399073654,-5.065842956562294,-0.6867145912909224,0.7790991602765881,0.30542783384831473,0.1766244678290555,-0.2561323605336405,0.16455366964274165
53,11005.440850492343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1879656012928428,0.0,1.3634043740603856,-0.22286060943647212,-0.17735786609644408,1.2416528575799177,-0.561719856147183,3.2318512067320686,-0.16954640002228363,-0.26006387019260335,0.0,0.4280339722877417,0.0,-2.5835447097133297,-1.1511086110245914,2.324041243162364,0.5051669202119271,0.24746169088021372,0.4968831257354574,-0.6052166482043083,5.743100999784296,-0.729433237555235,-0.7445660227294286,0.3382875880662074,0.3390151478990169,-0.5525544761394027,-4.173935898170349,0.2739678336272011,1.9703399033170195,0.0,-2.219963948826302,0.1291492787192393,-0.2074308568283439,5.605682626264475,-0.8184834539491525,-2.295277619444091,0.927655177710415,1.5423658642728506,0.42856676755525336,1.467102514533437,-1.5380888013935434,1.7087545121704062,-0.1097768169564566,-0.9348191223482002,0.3254951611805076,-0.3571475370765178,5.588515092385728,-0.4063312434688187,-0.7250302744757526,0.3388258395028731,1.3142693920092363,0.13437829989789135,-0.2220484155991718,-0.04895804687172869,-0.07187645288283648,-0.16960217810114994,2.8992025861913855,0.44935014426050807,2.1731689407476167,7.198855589596653,-0.24778971427664473,0.07217756512801098,4.294854253003925,-5.2376773886328305,-5.027148777305081,-0.633318214720962,0.7286133032907043,0.22898315358906424,0.13447810342033858,-0.21118772003205458,0.22967010155835887
54,11001.984870797389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.180878551915419,0.0,1.3390311892404554,-0.23308835306137984,-0.18286314558421657,1.2447134148027696,-0.5580121845998474,3.297711353207308,-0.1623192772313381,-0.2921038422759432,0.0,0.4187243723140394,0.0,-2.631443640876088,-1.114460848759555,2.3727210332932587,0.5384774772359107,0.3031186065167692,0.4985849755283008,-0.5638779969888771,5.788185941022342,-0.7173921433382329,-0.7970931975256228,0.26684995838095665,0.3120186265627734,-0.4480436552487336,-4.210271748798181,0.20376298754220717,2.0319439326307527,0.0,-2.239326305401621,0.07260464220006688,-0.23385490531206363,5.581635458523161,-0.7821612438534149,-2.194079784727672,0.9497526480780526,1.559990301295359,0.6096868135192446,1.416930058802768,-1.5129051140775545,1.6807707050383032,-0.13998571310321523,-1.0393547168356918,0.3302008300098759,-0.3224554105526857,5.670019971537222,-0.39494928854992106,-0.7657886981097002,0.36049494725884207,1.3390494138914126,0.20086230355283213,-0.22229897338270238,-0.04961298108197498,-0.07071089220918828,-0.16872168127011186,2.931865801020077,0.484756540197476,2.058821051410547,7.134766203979724,-0.28623309911282513,0.0951332625419242,4.489060612889382,-5.209039690448002,-4.971233055636288,-0.6425119462968975,0.7029860508510137,0.10718123159246692,0.11768966438717995,-0.19448996502334462,0.3150411145389705
55,11000.042782535058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.277592443867104,0.0,1.5247585337893756,-0.18527739417027914,-0.07441407626933165,1.2582216990160642,-0.5323827496746245,3.3127801583168193,-0.13793548137824324,-0.25957492514370034,0.0,0.409019215578836,0.0,-2.751530458380007,-1.1102749382455466,2.668844526452414,0.6347234438089011,0.4618215397442687,0.5036677447148107,-0.5011376878108259,5.829251399283861,-0.65455947192038,-1.2021202476458595,0.2684046779692125,0.21917265272917213,-0.6534709842455875,-4.407972281869945,-0.0071254019331257745,2.208299039635772,0.0,-2.097754753477654,-0.07186120816509733,-0.07103320707609118,5.694281670299363,-0.7750759523177871,-1.8264935614012767,1.0043266880070167,1.8239844099351146,0.7269117367472747,1.451962113009297,-1.4926848246106836,1.8437657604764868,-0.19076138127502307,-1.0751451010501794,0.2360133112666018,-0.3340609492669263,5.6258993264811625,-0.3586187874295016,-0.5507644351062828,0.3111962617266568,1.3009869637885056,0.0987734550633242,-0.21910715393335123,-0.04769717832832349,-0.07034563743854594,-0.1681418754504809,3.0262691777396316,0.529328336652624,1.9557237746161291,6.708800229276861,-0.27056195794590293,0.12336542665084418,4.903053836176763,-5.11997389259903,-4.792613553515532,-0.7294828101123755,0.8658065499098218,0.08378630804559306,0.1444265055618112,-0.32230593071102764,0.3090848560248105
56,10996.346901096163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3005241049020608,0.0,1.5454433049520877,-0.17009119809235737,-0.03879633301141938,1.2705277659393486,-0.5279404289345286,3.317848646632728,-0.14673550552059583,-0.31377569102669756,0.0,0.4152580933463986,0.0,-2.7907155564522554,-1.14437091040943,2.7018400282041184,0.6728191260189221,0.5204492240666402,0.5276362510757646,-0.48322806900625737,5.819100260366678,-0.7870249700339955,-1.3782466839653469,0.37562915412019393,0.26863809708224007,-0.6145702660323723,-4.457257663969767,-0.03603357465565144,2.2815643086523183,0.0,-1.8797314759580006,-0.033592578978625505,-0.09741563452046172,5.704012538773685,-0.783090202659897,-1.7059193792619092,0.9266632983070702,1.827912012055399,0.6427068830791892,1.3963174794746447,-1.4576327584546551,1.8897632336112296,-0.14530980851417793,-0.9617470214605796,0.23745199158220934,-0.3308739653773474,5.614218952119501,-0.40220998417898973,-0.70182602072055,0.38314244529629904,1.3197284942383594,0.10042716253856125,-0.21895530304013447,-0.047661797657059655,-0.06779180177990475,-0.16783064372878412,3.068640733071288,0.5373301098514596,1.9834022363635606,6.558469286713387,-0.21472953611721926,0.14078218971242668,5.021455163714434,-5.091009587972598,-4.718835532153292,-0.7991389161029889,0.883892034791295,0.2064702380071567,0.18150706364942795,-0.33781055806640303,0.2075074834104224
57,10994.457034336783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2975115370916015,0.0,1.54315648004757,-0.15803519844109498,-0.021971352508465727,1.266150862644284,-0.5277966184330857,3.322032807407822,-0.13936721447373612,-0.3139342834867509,0.0,0.4185758565657537,0.0,-2.7811177861155505,-1.202910282544227,2.6586883870847413,0.65867622393715,0.5047407399911823,0.529737196311929,-0.537999044312849,5.819749018968821,-0.7228002532762008,-1.4637548733651042,0.460546586104216,0.28453834564724206,-0.595720462292957,-4.421484882332219,-0.021381760427652573,2.2429371215767833,0.0,-1.673077693867283,0.008667624037598735,-0.1280542157538337,5.689906947101737,-0.7872941931396837,-1.7337806089143304,0.8646322788669362,1.7847442603372767,0.5451196685976376,1.3733400427140965,-1.428028053087268,1.9154376088664182,-0.1222525309212442,-0.9526901176595722,0.23730501485553201,-0.30428136243040305,5.628781680565268,-0.3907081005552887,-0.711977882370935,0.3510117054748396,1.3318705254920942,0.10557263525325376,-0.2200168065534121,-0.047971355138133095,-0.06914098431391336,-0.16782086270244714,3.097237872477757,0.504637845587072,2.161801126392974,6.606804110711276,-0.18892016240899084,0.14481440872396711,5.02355094082599,-5.089271737558778,-4.700095542050835,-0.7726006259111124,0.8549403076476254,0.1450466869809604,0.15808199005399448,-0.30027203863750274,0.2648012661345199
58,10994.374367039556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2153800889398616,0.0,1.4759927329832192,-0.20530698762463,-0.08148580060587512,1.2371406092620192,-0.5607340439577126,3.3538009667528064,-0.11874816636441121,-0.25411203516633557,0.0,0.3992879969790016,0.0,-2.615262416327444,-1.1749590826718377,2.605517403956161,0.5747009381357951,0.39027942503579083,0.4866812727170399,-0.567800600904323,5.774629192249368,-0.8990719246939951,-1.4777598389437943,0.5101001901872245,0.2161128275662359,-0.6212274250785037,-4.421721839886961,0.11367554027136836,2.3863359289646513,0.0,-1.3777630355610508,0.11927118562503192,-0.16608948721545097,5.646604569321299,-0.7836891056198133,-2.055002262414932,0.7937911247761669,1.6772197010495733,0.493994790825684,1.448352414816561,-1.4813371728100009,1.8696176730228715,-0.16638922336830286,-1.0297899882581407,0.2300268284316249,-0.33696010535194265,5.664150629634558,-0.3696446896186842,-0.5387254945350242,0.41148603789021576,1.3021802296142462,0.0940652169412738,-0.21888534220481787,-0.047255376991850874,-0.06718685959363241,-0.1674658727801801,3.160384671629009,0.4705828091677947,2.3907430511076964,6.614991849908338,-0.1322238825082341,0.16124793614393426,4.914959340833416,-5.108442504572527,-4.690209942287788,-0.7403424500844384,0.7100245489001293,0.11173114419319688,0.1310435053063339,-0.17950630037029836,0.29817565716978905
59,10993.198723505504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1308049030716232,0.0,1.4127764572197485,-0.2502467236531304,-0.15097487140466825,1.2135666948396875,-0.5830021175699234,3.3222471736545964,-0.13935846919659128,-0.34597108015251044,0.0,0.4065137300823406,0.0,-2.570259939525835,-1.2752438278386977,2.482347290859855,0.4842182617668842,0.2752131187489957,0.4501355979101978,-0.5985743892237485,5.791534993880143,-0.831566180688666,-1.4332456973218481,0.4260830747631445,0.2544721240298097,-0.602440255156173,-4.481169377956119,0.34582891250615655,2.4822797663995275,0.0,-1.2358592259334251,0.19310799142601479,-0.11307455656695348,5.624636008934936,-0.8129117580523958,-2.611102407616409,0.8731319833484339,1.6726912820697732,0.456282711530668,1.5981222630338208,-1.615280027330257,1.7207862654395065,-0.2631276248960774,-1.165752595813651,0.19110631609045053,-0.38314802192945707,5.619605993955245,-0.377410942898329,-0.6877533993884837,0.3156639728726505,1.3147291483927044,0.10320469754483785,-0.2194125689603619,-0.04617071764219969,-0.06567510369559494,-0.16703515997621354,3.251096494156711,0.4441166018346748,2.610136419554326,6.516648980273441,-0.12999257684405832,0.2066043063303886,4.687855150194066,-5.146731119788328,-4.696383295134708,-0.7868523182106699,0.6227790458484384,0.1569024313721069,0.14467584804283132,-0.108102749982178,0.26423044286867203
60,10991.53589714822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1299850018995525,0.0,1.3995638910356245,-0.2547411425621935,-0.15657162880830774,1.2137804967567825,-0.5887466727659155,3.3436013235774205,-0.13571623485074313,-0.3336110603125563,0.0,0.4123453192349316,0.0,-2.5697337982505606,-1.3078569956365618,2.440161101607278,0.4546589472441794,0.23257570535977576,0.45901816915633953,-0.6285595728844975,5.820563909579222,-0.7771082638452939,-1.3983031622488988,0.385739800433411,0.274131186088299,-0.5817313577808627,-4.503600482826027,0.3947088416127239,2.429979976023297,0.0,-1.2804084111443945,0.26159814912166424,-0.06822893186258916,5.619536293455797,-0.8781290802880244,-2.9054286269013176,0.9135376881412799,1.6798687919958426,0.4689081637233847,1.5596474738302541,-1.5667588307701206,1.7322286666065234,-0.24271824769854777,-1.141606951274859,0.20478468756568027,-0.39664613715130725,5.631197100846102,-0.40447100305400885,-0.7226053855623257,0.46283941217471913,1.3281582833579761,0.11408888636137011,-0.22221001192323714,-0.04653312021276069,-0.06554066340857301,-0.1671712876979995,3.301886672633021,0.43679943862835663,2.660299737259489,6.463396866876135,-0.1313720798547166,0.19818614529105663,4.548112668502832,-5.17240292939302,-4.709410042037261,-0.7651166247139217,0.6546203193636605,0.15389780028457026,0.13807124499033557,-0.12461171376094418,0.2698631038841648
61,10989.300127549299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1336749239536035,0.0,1.3868705408187552,-0.2560537381710141,-0.15379383693509452,1.2121786699916273,-0.5807325547492542,3.393107182710961,-0.14044177398339852,-0.35369731846608665,0.0,0.40908582186802306,0.0,-2.565184391628358,-1.282953631132603,2.4069031045872546,0.44549253254772725,0.22248347949372047,0.46975078859691444,-0.6073441819436135,5.861391799866577,-0.8107160091203045,-1.3304643530960172,0.4116776250241961,0.26040837380581516,-0.5922337375731775,-4.490012111432245,0.3768363259180166,2.3732717822409395,0.0,-1.4137878078207853,0.3569024832047916,-0.09159460718542392,5.614410228409374,-0.9840557575399316,-3.2873693900731094,0.9413065375850319,1.6773024869348103,0.5215448086335525,1.4456676826366834,-1.3712309376293939,1.7749599608519149,-0.18773303739863326,-1.0450439791256116,0.24239650384301,-0.3368551083157307,5.688523305297057,-0.38597684779520164,-0.7624632775142546,0.3679503026140223,1.3316431934772093,0.11709809583661372,-0.22655473382254043,-0.04741807334251819,-0.06543113847347444,-0.16791855835057862,3.376934582710606,0.4289918139150043,2.6849820687756902,6.415979871504762,-0.1308977356065755,0.2149217889228279,4.349557987686882,-5.211718483207417,-4.729536187323724,-0.7771617046781407,0.736811264826237,0.1533603276374124,0.1373217373691375,-0.1676058547713761,0.2800887832279469
62,10988.347600308982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1124695223719596,0.0,1.3950514042375304,-0.2603406834269592,-0.16565773213229268,1.198054146616979,-0.5962503118502732,3.382996174948176,-0.14950335854017188,-0.33956208250773595,0.0,0.4214225734087867,0.0,-2.637477510432692,-1.156150840185664,2.5199163154733313,0.5231701058640437,0.3097844526833957,0.44781043983697205,-0.6366470108116518,5.856601744302435,-0.7788916038805037,-1.3087676940295643,0.45351503169752927,0.308541889934952,-0.5397900914739143,-4.305849816649079,0.2886822625673142,2.421617238013929,0.0,-1.6254301101018505,0.2715614253353894,-0.2586397455074679,5.52791251764086,-0.9261853302331109,-3.434079279997559,0.93878466877436,1.6422099388495661,0.5587425401641265,1.4261136163581425,-1.308748297848678,1.8099796453789787,-0.1657695263855532,-0.9805078196129688,0.22152114372839288,-0.3574633057159288,5.6946100580796895,-0.38447929727939595,-0.7614234485296631,0.3829274385170078,1.3648232470576658,0.1471306404478697,-0.22740557337732004,-0.04788176082420175,-0.06702453233001178,-0.16835077302173065,3.455299744307991,0.4418916675813325,2.788927724670729,6.509943847548248,-0.2119365079133054,0.20924716648958225,4.1857206171941455,-5.243601448371302,-4.742492392505454,-0.7946256677892224,0.8489357107155193,0.2259613699807172,0.16477363963094543,-0.2476074598259071,0.22606581528745207
63,10987.742485071405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1333088171705978,0.0,1.4415664115786346,-0.24363496608475893,-0.1555572831546095,1.2205150296889304,-0.5873558543131001,3.3586181008552587,-0.1617939888862916,-0.3691363903579704,0.0,0.42270472196349435,0.0,-2.7139623529972474,-1.057395341631182,2.625176929384478,0.5881511167657122,0.3596843732788791,0.49670499230828374,-0.6192538743798249,5.8320424516849005,-0.7952300207348542,-1.307776825188273,0.4525362342397101,0.28357652579637055,-0.571516425492276,-4.2547078667506675,0.18395563004035165,2.4240267725018674,0.0,-1.7685903076201792,0.33757993113107065,-0.25774162909209725,5.493618842363212,-0.9154964349117527,-3.371235559777441,0.869610392803984,1.5390094510055001,0.4375974569772982,1.4446602835073608,-1.3525949795649947,1.8318163552009235,-0.1792892131284883,-1.035286760316717,0.24973507810550813,-0.3583127487285359,5.657998650981595,-0.40640687634532957,-0.8437107925908492,0.39902435178982365,1.3577165557612922,0.14122532779574135,-0.2270370558881942,-0.04731934591786514,-0.06636896578602283,-0.16817314190478383,3.5228420103577696,0.4474202721790191,2.696354414696885,6.587330339463809,-0.24186537066161493,0.203180204283436,4.11099956965459,-5.260554742095793,-4.746949565526172,-0.7682060998269429,0.8583002982422453,0.16604447789201374,0.15134951090097556,-0.2539670772725482,0.2729645892795034
64,10986.358024628022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1644428002501501,0.0,1.4599152928446695,-0.21981277815966402,-0.1309255266483617,1.2236894075472318,-0.5703472823571106,3.422115261930271,-0.1696846193709625,-0.3612033845142181,0.0,0.42598292389875775,0.0,-2.7368897389704756,-1.0664982997229386,2.6303912597987895,0.6069734123767325,0.3892240883110755,0.49732477257978225,-0.5786129076848248,5.888643062055529,-0.7818542594058214,-1.3233337193865167,0.41767463651242964,0.302667049901324,-0.5415367688280903,-4.235431617913739,0.2660637270719009,2.433782607607135,0.0,-1.8756453708981549,0.22926184015798184,-0.13607833220421217,5.573986496301078,-1.0042122312484631,-3.118149671851635,0.7804158201610731,1.4825343838240188,0.3909258088612272,1.392962985859206,-1.401248254917969,1.847083807386415,-0.14954556024695131,-0.9729278750181565,0.26312054154376907,-0.3293192260102574,5.73199251969989,-0.40647384799521197,-0.822475992579867,0.37467096913904907,1.3554710502896463,0.1522121813364258,-0.22488232787861295,-0.04732513380245152,-0.06613494631822005,-0.16761503446238427,3.621722359932233,0.4803039666883598,2.5454766228893284,6.68084443408144,-0.3251148470627499,0.19561949846222756,4.081266702993949,-5.271543022536244,-4.730593047495635,-0.7404912071239701,0.7703840889036754,0.16765964530299934,0.13582912403878025,-0.18857624390354413,0.27532802115739036
65,10984.650931466665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1783266771860599,0.0,1.4334927710859922,-0.22235518806871005,-0.136718238904866,1.2315165332963391,-0.5707481246062559,3.467112615857195,-0.15720466826823498,-0.34414328140563494,0.0,0.42840681534020597,0.0,-2.705961821420536,-1.1050246885758854,2.54300642212501,0.5855349218288701,0.3560284712695483,0.5080220749817292,-0.601002436638005,5.926977068434442,-0.7678072351285024,-1.2792088681698082,0.4980285534707785,0.31369413480404984,-0.5095647675348346,-4.416005541613423,0.2921409385950998,2.330732545922608,0.0,-1.7280129983792634,0.1087374879717307,-0.10158107500769131,5.749766690660927,-0.8612738576560438,-2.742873725922969,0.8009648406253655,1.579017892382435,0.4887220720182386,1.379467093199796,-1.3414744812139694,1.8017325497806402,-0.14943667059659763,-0.9812677537746797,0.28326615119752585,-0.3482798383719681,5.776806063017739,-0.3911397396570486,-0.810513442504599,0.3782676909208581,1.3640023447526175,0.16343669099738584,-0.22492264156659747,-0.047861501951082096,-0.06617787387414455,-0.1680684053406205,3.7772193806341874,0.4896405620145588,2.2361180680924653,6.850990546576899,-0.3043262750610035,0.1738959357861109,4.126881865196835,-5.264661597685732,-4.6824041032638135,-0.7195841649448014,0.8650432586581218,0.16222330643673108,0.12973651842257575,-0.25001354317924757,0.2784572557378493
