Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_p.disability_lot,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_p.disability_lot,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_p.disability_lot,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_p.disability_lot,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_p.disability_lot,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_d,g_walk_speed,g_walk_speed_d
52,10962.790158855903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1813946661957355,0.0,1.5187051344915752,-0.19973093463472286,-0.23292881529488774,1.1632316766429862,-0.47214103807925967,0.6201960007772717,3.3051455389314457,-0.1293216735906912,-0.28376469598951987,0.0,0.5188587994981716,0.0,-2.7180587644176666,-1.0577599773822797,2.669038533193816,0.6915178685719291,0.3969075106351324,0.42046457792773295,-0.7528888576837045,-0.33840475315438656,5.932401880935128,-0.8637630775688844,-1.4499435823076803,0.3643106771752619,0.313015312423433,-0.6022554294035185,-3.5693561348555827,-1.779744696439589,1.941595476091509,0.0,-1.7039675771496918,-0.7748858359371257,-0.6188334664027196,-2.741528803021164,5.342861534872582,-0.8842353138072492,-2.87639478840443,0.8261066529802518,1.9240702638422031,0.6790242700543035,1.5300339851661722,-1.9253602210804257,1.7967458948534083,-0.09588084278755815,-1.0269065783286144,0.24466452194640015,-0.39094534416845916,-0.15391363826391397,5.667614757536162,-0.3530710397729175,-0.7586318575967071,0.3298998251013786,1.3083740229445906,0.19049968851802349,-0.22256560495308605,-0.04875415303098456,-0.07332142081767175,-0.16595549096867135,3.4871860492629048,1.1532735875775935,0.08084995520374742,0.07197286817152408,4.164888403867233,-0.5361858245246292,-0.4681081970643755,0.5982376082213932
53,10960.441302850879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2833229824229555,0.0,1.7210016627644067,-0.1411919142705659,-0.10285423036269614,1.1704404373692383,-0.40835308376265517,0.6496706059085824,3.233546990156476,-0.1375175248309103,-0.3682892895142591,0.0,0.5054641197254262,0.0,-2.8293480444497963,-1.0585339633696025,2.7932368759493977,0.5693292988529896,0.3545814799198197,0.49213911958811585,-0.6865184237746353,-0.1303780751694761,5.865611368465601,-0.9153237174423461,-1.3782069240039527,0.7614582181719857,0.45721870777941226,-0.4505727086016846,-3.697253125595472,-1.7988918245368442,2.6003589012722452,0.0,-1.4823849630432873,-0.9230181026181002,-0.4028916423240977,-2.5528871159014273,5.332834062604856,-0.8597128615826636,-2.8822120706734027,0.8116178102706672,1.8239909562016854,0.6469129726466357,1.4031662686734019,-1.955195738027322,2.1062701779070223,-0.0067605165241547,-0.9208497248651042,0.23360290672680434,-0.3224133438026264,-0.2776967954852113,5.575574608600072,-0.42805145935650146,-0.9042088636048995,0.5069685133873774,1.3810731022394727,0.2572507219315856,-0.22508119454443906,-0.048865214689907385,-0.07693038703198977,-0.1657865353256507,3.613868603798502,1.1278601557171521,0.07018879372188497,0.024933185134146302,3.9111374489701065,-0.4432874581217664,-0.40160256183751647,0.5486569444540449
54,10955.931392930064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4171113628436822,0.0,1.8784439818003444,-0.10753985461535553,-0.020561945032773782,1.235364323168308,-0.3505392436553672,0.7169863164142238,3.1513095519640997,-0.12354239664038465,-0.43645975674169535,0.0,0.4560284650806257,0.0,-2.799981722198064,-1.4455903173544147,3.0335890529243628,0.6918367124008127,0.5724954145326526,0.422705102886914,-0.5540376519366219,-0.11630401689986816,5.751817029268728,-0.8465576839008767,-1.2330256108267297,0.8605352639177752,0.29097420543723806,-0.4513216312411011,-4.092976003435475,-1.5233064631979283,2.8500220797768607,0.0,-1.1836977825033173,-0.7356887910850761,-0.10026180769419174,-2.2878268874557026,5.432078467284012,-0.8632727409805296,-2.9237160752394438,0.9614043507834672,1.5653846074651208,0.5457940371122029,1.33055028762026,-1.9969545894810288,2.225846335978629,-0.012589402241886573,-0.8443598862184676,0.26492530278096715,-0.21948736851042006,0.08035853080680239,5.52206480771024,-0.4077781777119347,-1.0262451844004519,0.2560509994096526,1.3154564897705834,0.24495886890660878,-0.23162850633869211,-0.051082050093501516,-0.07266518202679699,-0.1672048146353047,3.808172551836185,1.0778608602454511,0.2050923205697501,0.09310733986242489,3.151880622278797,-0.33960001071562684,-0.44087969739513544,0.6498510552191649
55,10947.5146521274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.48477422332487,0.0,1.8961663626717722,-0.09759190144433474,0.018939469140250555,1.265651525317891,-0.34244445134555784,0.7405085863946661,3.1586554652114676,-0.10485026636374162,-0.388265774578221,0.0,0.45589625412295026,0.0,-2.792096824718713,-1.4097176869713832,2.970732522573511,0.6577351124877504,0.5506388177017513,0.5113309801036461,-0.5313426256940458,-0.14565879297379827,5.750002290264828,-0.7135166788557721,-1.2625086111411044,0.6586575456277226,0.24297173178618586,-0.5250332676276755,-4.273471496152665,-1.3070929424698527,2.845564416219743,0.0,-1.0534967263527826,-0.7347996332416485,0.044659404156268845,-2.146859736415308,5.532707276032705,-0.9133960444611207,-2.9538888509065044,1.028086042404821,1.582578868802527,0.45059424487227145,1.2763398499405771,-2.0529056975644084,2.2126295442598174,-0.015778655433642458,-0.8298874871485254,0.2818044081428989,-0.23964851976985893,0.26997862315908705,5.5486739153751925,-0.4155054142474111,-0.8601488606420269,0.4379931894878485,1.3439261176434718,0.21970500109746507,-0.23759325054618297,-0.05222836372812035,-0.07140563957674805,-0.16810476387764745,3.922104614844512,1.0478995255429475,0.3244686748903104,0.11691068521393433,2.637783522297619,-0.287141560457853,-0.4408994596804612,0.7049695227161481
56,10940.337748506294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3859949054976124,0.0,1.6952631054642722,-0.18693562859896928,-0.08444656680541268,1.2324429943482618,-0.3944025889955214,0.7584955904649282,3.2427342258572027,-0.09221971148851951,-0.36738263032092805,0.0,0.45474532576916404,0.0,-2.766885936735452,-1.2911065082912703,2.81956838648403,0.6199729028906706,0.5245856499406547,0.4836987327876642,-0.4656978010912205,-0.06651577936967223,5.817404526537952,-0.6601481143736858,-1.3057893073751938,0.5327521326965312,0.35057373380333984,-0.4194141701297302,-4.315743438708689,-1.161639771807245,2.7749026518567166,0.0,-1.0584872415955484,-0.8593883279981933,0.10064637188963813,-2.055640219223334,5.688534763041278,-0.9989734278054065,-2.9789829743477956,1.0397615734865062,1.6883178116362363,0.49642434183413653,1.3497364450645437,-1.9919218129945198,2.0125527951892934,-0.09713275506580712,-0.9202608836378979,0.2530338494561257,-0.24858100948383807,0.17210125030859846,5.642747379966737,-0.3691678545115927,-0.7819065287417855,0.28364043567406916,1.3914729294666188,0.24115212751696635,-0.24226811446229873,-0.05461639182314525,-0.07218455176465895,-0.16926692239097163,4.02022995316868,1.0336056434528145,0.3736209232298543,0.1450686287579324,2.168259004718622,-0.2482206483466628,-0.4381512493441167,0.6682342272721857
57,10936.700768009468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3306715602297357,0.0,1.6108311985920463,-0.21906631546187405,-0.11491623182748045,1.220080090851992,-0.4256232933262575,0.7093650856767949,3.310953985217333,-0.1000030717225354,-0.37091699535697825,0.0,0.4196664051841807,0.0,-2.6936141794288746,-1.1888436290406401,2.7300152135433238,0.6096105710213828,0.5127260344841614,0.4937193374554835,-0.48910011321618835,-0.17179157515106974,5.862835257460195,-0.6831656487069491,-1.2805129742717365,0.6561242446011443,0.2389076814824736,-0.4612417435657677,-4.282068043189553,-1.189989670960461,2.5798364192948564,0.0,-1.1540262394189198,-0.9123368262929521,0.047980710817981234,-2.041909983952087,5.721187441043206,-0.9918690759552582,-2.9854266052345433,0.992141872166062,1.6706131430094575,0.6735864711704287,1.4338656098063316,-1.9967095038607725,1.900022515134677,-0.13270395880022204,-0.9599017132028291,0.23522244504600065,-0.2826353047530982,0.02306732461811703,5.693555217428079,-0.3885627099926626,-0.8351611837302428,0.3448520193841453,1.3583063461942821,0.2353663701365066,-0.24370420019038094,-0.05528111601136763,-0.07101211370964487,-0.16954812115637216,4.0715228741161615,1.0354637526738462,0.3891344615703375,0.15998727494311143,1.9488318988354563,-0.22693886078989228,-0.4361973446765001,0.6361673014438273
58,10933.67805425372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3423205049906242,0.0,1.5651382587668365,-0.21021038130359143,-0.11732574125903623,1.2349009499828152,-0.45261341681251727,0.6891617648545415,3.252502476004269,-0.09887730550225626,-0.357965390003484,0.0,0.45334189954413995,0.0,-2.693664290768181,-1.3736208796093972,2.638092350580808,0.6432608040645076,0.48092605046245884,0.5006996581560959,-0.6436221039699066,-0.37560773379501183,5.845505856240281,-0.6518297524984302,-1.2794055987115462,0.7484916901027557,0.35994291737235334,-0.43205183655184165,-4.071821429728258,-1.5332374917851062,2.260193652486346,0.0,-1.5593023858059052,-0.9451912852280822,-0.18327501509808508,-2.1746297072673886,5.700096011196867,-0.9679777605654609,-2.969584725332028,0.8798244373340038,1.8546300384387309,0.6680658972831962,1.436445838026707,-2.029784866635314,1.8707850119635523,-0.10774808267062586,-0.9889942324116782,0.22399327503392125,-0.33646200731805515,-0.09146337475191142,5.6797027765223325,-0.3919495691368884,-0.7600118076601141,0.3409806152348082,1.432956402089129,0.2347422686665606,-0.2403767646893784,-0.053785952673100434,-0.07055311255410844,-0.16928524721016716,4.136991617843584,1.0415374770004038,0.3712105353561066,0.15308032191240756,1.7995582844720324,-0.19156340200157865,-0.41987806523818066,0.6217311135189999
59,10930.13662491347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3706410916246297,0.0,1.5756364214047627,-0.2031337460075848,-0.1027080689540156,1.249127208768112,-0.44775614492494015,0.7358542518584983,3.29387630688396,-0.10196848457206042,-0.354356962130038,0.0,0.4459894467005667,0.0,-2.6144604210104676,-1.4643762259472164,2.569219165237675,0.5579846654602352,0.4066604741885926,0.5065422701385002,-0.5942784785326538,-0.2683361381476266,5.833354123041328,-0.724060759310537,-1.2944288184840709,0.5770007786816366,0.3228320295702222,-0.44642463408406935,-3.8686475511125473,-1.8998725803740313,2.091179862732942,0.0,-1.895058814279886,-0.9704019038726018,-0.38011543212328447,-2.361865494419344,5.687053717831877,-0.9393009628507225,-2.946724700769451,0.8377429292857184,1.8529458175148827,0.7634907584792316,1.4199862395818728,-2.039859031827621,1.8809554266905961,-0.09989862807474548,-0.9844908423483237,0.22797191434153466,-0.329629981278532,-0.08024461299618652,5.7190592048620195,-0.39047745500627434,-0.7451829179206274,0.3393698194649702,1.4330209534846907,0.24190422424715388,-0.2385024970920758,-0.05309499595210485,-0.0702864681156671,-0.16934172091743768,4.188038613862622,1.056369085622123,0.32020587908231424,0.15220117345582085,1.7653722852706355,-0.1597341584331307,-0.41430579494441344,0.6056101565663988
60,10929.020977562373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3026580267796228,0.0,1.497548849962626,-0.24781368455091132,-0.18435310039352631,1.251683721923906,-0.4910820433143956,0.7464629944226735,3.2864727255973083,-0.1078143101541707,-0.3721000527013948,0.0,0.44236542323557315,0.0,-2.627453451841096,-1.38040047506224,2.5045299998456407,0.545795129833285,0.3154214436872366,0.5219465675902986,-0.6380248879334718,-0.23637660327096,5.881050909210941,-0.6973705390099177,-1.3079800119213674,0.5498288079821347,0.3250883201686899,-0.4980779205863942,-3.7599785218142383,-2.1113739754051104,2.046643339174507,0.0,-1.8312193672735313,-0.9769731189219829,-0.41373070017629215,-2.57635319649946,5.735279719940469,-0.9130884001514299,-2.9114154663988003,0.9272342649444759,1.8118089620936921,0.6246850268640208,1.534269402686974,-2.0594731924983924,1.7790372705477193,-0.16783912788563046,-1.1067338505234705,0.22700374408559343,-0.37546391059188916,0.07750119868370539,5.70855604590661,-0.4256981866402917,-0.8880031857736504,0.3774227195852021,1.4067145590217967,0.2069463062687224,-0.23409870236893957,-0.05122321166962151,-0.06918297854447301,-0.1690329370708119,4.230656912922204,1.0805172897397002,0.22128970472086523,0.14349110629127163,1.912662350330773,-0.11961681702835988,-0.41579535416971164,0.6443620047154405
61,10928.010609993811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2882164640183513,0.0,1.4499201679937475,-0.2583830368594652,-0.18247677018958558,1.2412006762145915,-0.506964322743593,0.7192955628091908,3.3390520692990378,-0.10870644345712238,-0.28973908927239617,0.0,0.42707736934970775,0.0,-2.6154131936702596,-1.307898635592781,2.4800637837028128,0.5717719725837431,0.3413000135940141,0.47844017797833666,-0.6752362770990293,-0.26479667627325293,5.890429885279874,-0.8266803238727457,-1.2902855940538305,0.5848813603168515,0.2973993508248138,-0.5292679178526692,-3.7007044353587997,-2.0172277889381194,2.067142346519168,0.0,-1.6721275214903821,-1.0372248933310544,-0.4366529108811953,-2.8215728841999876,5.842328693543054,-0.9424785476409686,-2.873195410254515,1.0826286938184855,1.6844890913963515,0.5244738191407796,1.5862127868783438,-2.128192972179265,1.6615413628240234,-0.20371027242956546,-1.1639765670860556,0.19900632815454924,-0.41623814235355916,0.047504316146377804,5.79122300918054,-0.3838959572823488,-0.6730360479363946,0.36856712744191517,1.3820482355317287,0.1847931305745232,-0.23151175827014656,-0.049581581697979805,-0.06996446970203422,-0.16883138198121053,4.283830558217881,1.0840935309715376,0.23796952158084453,0.1263644670265062,2.2228780742442207,-0.06106076400239281,-0.41294087246237143,0.6331194605658588
62,10926.583786104145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2628901605212886,0.0,1.4003346398906944,-0.28146386068584517,-0.21160439643468348,1.2588295401607148,-0.5274731035271418,0.6827667475188508,3.389803977969449,-0.12372732392149065,-0.2805409050399759,0.0,0.43257141471789234,0.0,-2.658284573752561,-1.267366505349934,2.431890368566538,0.5653794686806,0.33471134204305436,0.5161265684843599,-0.6728296990725383,-0.3200496278474076,5.975206008936323,-0.8019092990386998,-1.2167597846414562,0.46072589702883954,0.30557161217101053,-0.5534963668533854,-3.8382158005985616,-1.7436701752481099,2.058958615167868,0.0,-1.5180360563261708,-0.87847885289395,-0.4121295968155115,-3.0028542595999146,5.9027857745228705,-1.0103361547546006,-2.867361954739256,1.1768318940274474,1.6780638386235363,0.4929967315527956,1.504486944800481,-1.9871263347833183,1.6982297649613391,-0.13793237375253714,-1.0799673407378083,0.25619472704452456,-0.38569290814493523,-0.22225842915880906,5.839380056137816,-0.3967665834303472,-0.7267172384884333,0.3855147588279375,1.3712480050535365,0.17375016255435827,-0.23208356256432433,-0.04933965150772023,-0.06922035319273023,-0.16857678738885806,4.348414479709622,1.0700986231385028,0.2944516542350979,0.11339475419443451,2.595660419039308,0.005042495275201286,-0.4142049850705668,0.5517384598975759
63,10925.90453890253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2495436593339453,0.0,1.412393605373232,-0.27944932011239404,-0.214241256985014,1.2455989199815416,-0.5213725758423579,0.6695135142741196,3.3764997369352363,-0.14439234527039668,-0.3009486976286212,0.0,0.4438834441140076,0.0,-2.649842148843603,-1.2241621891022483,2.4645376702108215,0.5809166586273675,0.35993293308169516,0.4932522262480942,-0.6659830833686152,-0.3754066117847068,5.963254685835531,-0.846620340626054,-1.1567194667177307,0.37462705551372666,0.33423511771655084,-0.5336891833538873,-3.9289604471145347,-1.604116523692325,2.095078917386832,0.0,-1.478682502348558,-0.9438955599467539,-0.2933019659323559,-2.9933331463469854,5.916454997147355,-1.0190789077327658,-2.9005818644069596,0.9775401360624854,1.7970347858414037,0.6313758125764629,1.5021608325550317,-1.9776223598231124,1.7441616168167853,-0.12361837268500553,-1.0775942476508484,0.23980886094593687,-0.37895494872453134,-0.16797225869927498,5.836314262946766,-0.41375821402798096,-0.7809201855903459,0.3904459872381846,1.3809385449235578,0.18165174201394252,-0.2327536499496115,-0.04985015989049501,-0.07010497428374461,-0.16872317275731527,4.391336622158695,1.063796767125349,0.34268184320213185,0.10449702136325668,2.7543022724727857,0.040867118475671906,-0.41434452136805944,0.5704075879613814
64,10925.507191128436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2666955289802606,0.0,1.4203185763815533,-0.2801482754668033,-0.22194407811021769,1.2617558842383343,-0.5218311621208848,0.7120527794733528,3.37806951031956,-0.13561900794946546,-0.26990836958564896,0.0,0.4576511602854118,0.0,-2.7065660676547294,-1.2041636468091816,2.4936868550961817,0.5884826100557926,0.35488729528930346,0.5344299268547202,-0.6559415843926073,-0.26560058266488196,5.970919333745167,-0.8236748279771429,-1.1675619417533039,0.3931427150187158,0.3317057219926409,-0.5522948973238919,-4.06265596131647,-1.5329541642237183,2.153704942086562,0.0,-1.4241125156846428,-0.8571314066846073,-0.2720558215204313,-2.874890525232369,5.822434094173962,-0.9087609700141738,-2.9554865851586323,0.6948452733260261,1.8814526471133712,0.7463724965446727,1.525369301455665,-2.0114287998732205,1.7133705718767525,-0.15851928331621398,-1.1203403480020004,0.25595062151796577,-0.3987841116175417,-0.14566141534472224,5.826246366829484,-0.3919294825585799,-0.7140997620709121,0.3724343342949234,1.3820798507156593,0.17739570893014261,-0.2316499167200627,-0.04928962977957145,-0.06761291058981789,-0.16858927640691931,4.449928754839703,1.0612437950490605,0.35709808976012336,0.10789085750661358,2.870939143488849,0.0783193278204348,-0.42252869502772583,0.5579292443571026
65,10924.116337437103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2858241614287338,0.0,1.4462340708543056,-0.26284712216188316,-0.1951029923610494,1.2545665656565879,-0.5014405100593052,0.7334304122261176,3.4321569730009673,-0.1363021540070944,-0.29262642862168187,0.0,0.46385316555855816,0.0,-2.6667179686606484,-1.2091974929196527,2.516490851636356,0.5884797588517812,0.37577229044464555,0.5088847132543789,-0.6323403256586614,-0.23088387002935018,5.999730652858215,-0.8194164552728933,-1.351480261263048,0.42138755886717894,0.32948097429037126,-0.5417218068553683,-4.038989202860335,-1.5667758249582233,2.1362063940903897,0.0,-1.521154212058095,-0.916130446042792,-0.2490732083607486,-2.5305786021912966,5.901179564500433,-0.8153967565435009,-3.021644223322166,0.6497621445721277,1.7971849660664425,0.6459097551856623,1.5029645539078655,-1.9955082614725739,1.7650983003404312,-0.13207132158542706,-1.07690093836878,0.24277789574624736,-0.3813561629936655,-0.12453995568563765,5.867173232142696,-0.3944239728403414,-0.7443284510263332,0.38107848134021155,1.376164821197998,0.18059152138414913,-0.23257717078912687,-0.0504665939246686,-0.06695449028688251,-0.16867517575116323,4.552448552907219,1.0602651661563736,0.3626367494921698,0.10423661353766335,2.8866036241809607,0.132095955034966,-0.41633456053742673,0.5513145420658799
66,10923.187880990772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3060355746359849,0.0,1.4790978113955477,-0.24830560520043554,-0.17240586765806407,1.2566240021720676,-0.49028094019140733,0.7434206834090912,3.4587974611811636,-0.1347653626498157,-0.29175137162630027,0.0,0.46745937419392175,0.0,-2.688627381540989,-1.2108411309758518,2.553537203357331,0.6024531160477035,0.4081630803198294,0.5100825553002767,-0.6225643379279989,-0.2163842907075147,6.034802711643941,-0.7788919266773319,-1.2789037187665593,0.4256188118461214,0.33466997720396163,-0.5245080330458518,-3.9867826727991136,-1.6829880732029505,2.1506144890634356,0.0,-1.5063807227460386,-0.9744541982278617,-0.30569557817928816,-2.37244934982701,5.847418691177489,-0.9356091739688599,-3.0644988159659987,0.8165882912307652,1.8221580751853357,0.7036757009324967,1.4944246353378943,-2.016245265209363,1.7933208300671197,-0.12785015000125807,-1.060047575950629,0.23758942096177077,-0.38046457790732,-0.10192059627921413,5.88582236550328,-0.39381307358595113,-0.7385234329155097,0.38898975761482535,1.3811194947725474,0.19096110947974354,-0.2334052743986091,-0.051292567490552894,-0.06690707667581289,-0.16875147776938962,4.638214799643339,1.058940443982743,0.3649455663833472,0.10509142717385378,2.841067002642967,0.17273060831652567,-0.41281145864275426,0.5514484666562415
67,10922.253977213411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3022285937390963,0.0,1.5281408748530987,-0.2310343001235616,-0.15958487370560556,1.2385282002564524,-0.4732663146533749,0.706091097182317,3.475232379325711,-0.1326252741819748,-0.3227247218890662,0.0,0.44859094500261815,0.0,-2.615946807973704,-1.3055644053461486,2.55840787487167,0.5457363787243532,0.3601106371666267,0.4930256042858005,-0.5958151624985637,-0.2580575532233363,6.041276921209323,-0.752395818385894,-1.3298376378669008,0.47211699074887303,0.30515769597043274,-0.49636599964664907,-3.907944755056259,-1.7137970240227833,2.1709593295368457,0.0,-1.5605830269234378,-0.9862592202886651,-0.3935199848641343,-3.1039409214626024,5.93409882985549,-1.001231075790839,-3.194265638265259,0.9136293637407414,1.8125408165312937,0.6886496186682478,1.487220127882971,-2.0139124340943657,1.8381325632254149,-0.11678660324914054,-1.0451012118473424,0.22949337272243278,-0.3633897612244673,-0.11157696861718554,5.927766232881765,-0.4089509467882706,-0.7797888723612008,0.39231169050544373,1.3869235427779252,0.2062185578708925,-0.23665188679303173,-0.052003452445993185,-0.06929359301589075,-0.1688920208577871,5.057702563263149,1.021667702592099,0.475475635711489,0.12608430664003392,2.4227725549889856,0.36782738974788975,-0.4051079218812171,0.5556897200468586
