Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_speed,g_walk_speed_c,g_walk_aadt,g_walk_aadt_c
53,11028.61962193301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.217008164689845,0.0,1.325487900282485,-0.14674284391135128,-0.1311857701040407,1.215439963210342,-0.6487010745693266,3.0050327767335823,-0.11717963512238092,-0.20376080439180133,0.0,0.43097568632120775,0.0,-2.703590497429128,-1.2822681045186495,2.522242145152407,0.6447288199136947,0.47274296878640537,0.5666750969645868,-0.8236184972364535,5.40391488956532,-0.7252909713424758,-1.2718041805427256,0.7184005319929941,0.333215212920532,-0.5515568735225431,-3.765425331213266,-1.7171909193183494,1.5375637490566425,0.0,-2.8162392562610696,0.03720401652204347,-0.5809509597707895,4.988182838060148,-1.0537289334108886,-1.7845649733166309,0.5340180121705128,1.719768199093449,0.18507809435308775,1.5650169573876054,-1.1681400691742203,1.785350856582787,-0.12924814894176917,-1.1718145252709107,0.20816760794945469,-0.4765748065433519,5.19572902259458,-0.47215758301546124,-0.7168063016774863,0.48634757650835736,1.3157860545004514,0.025122508582249334,-0.239454585092446,-0.051687515009199256,-0.08807455063433338,-0.11564462248849887,2.762466978350813,0.26151699366660736,1.3432378257774635,0.6754457931857575,0.549890825043827,2.0859807225795794,-6.0007083185118235,-0.18301247419295033,1.864103367550968,0.17677568644292377,-0.8708802655746444
54,11018.358701782612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2132584329451006,0.0,1.3245724744863572,-0.16157331897290136,-0.13592937867181049,1.2246483444951288,-0.6234749942401279,2.9228896890025777,-0.13512070609957177,-0.24885151637484731,0.0,0.4561201653300111,0.0,-2.7762091787885588,-1.1937222147201136,2.599504988777704,0.6757203867646248,0.5051628975951004,0.5012606184618771,-0.6163236062372338,5.422099400600335,-0.679863851794701,-1.4288495949230384,0.7189181564244606,0.2702805658914757,-0.5972792781391792,-3.907188918091577,-1.6020201684120916,1.8119089010696943,0.0,-2.6993078892008917,0.18403943803691114,-0.5467960803840384,5.147580837431476,-1.1117688465675613,-1.9650953665651887,0.7976437946530655,1.696874303918477,0.14103206583377634,1.5314289400805146,-1.2615737838014995,1.6641763560567526,-0.18915823680730723,-1.2422191984591837,0.24466942864896413,-0.4693525639789971,5.232492012379709,-0.4402572159818373,-0.5900392366952923,0.469725330033049,1.3982567527493854,0.10524228440758004,-0.233067534312334,-0.04957165677977349,-0.08832063832914853,-0.11435179972580903,2.8035926704981446,0.2281330528349677,1.4459492162296195,0.6615876370368184,0.5599709790446056,2.3497467331173354,-5.993242684365559,-0.19451918906049603,1.75836870924049,0.16272432191562478,-0.7553525692529883
55,11008.02590880504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2667772092164287,0.0,1.4500332935447249,-0.1197159319043209,-0.05282250524830215,1.2215536903145299,-0.5736502047862206,2.9641459328316064,-0.1391124346588703,-0.28957068757571053,0.0,0.4249605324881104,0.0,-2.788371976468556,-1.1424919830312708,2.7146120949036954,0.7430429287640832,0.6017752402882233,0.44335904449934777,-0.56766974405971,5.435581223900463,-0.6984556811349647,-1.3814464887001516,0.5354578047872245,0.18129713648795615,-0.63424395175738,-4.136712643966515,-1.3594903799867868,2.0070768587525256,0.0,-2.32926112321109,0.09364055029592,-0.21934057815503705,5.229700957667006,-1.1412807087994674,-2.272721614516041,1.1368560708022812,1.6836555268776432,0.26902845237533207,1.4939541421885145,-1.322551594387897,1.8459990806129682,-0.13794096062620365,-1.088806338872211,0.23502264277081275,-0.3513746951833975,5.271536618740184,-0.4020648806549726,-0.7068326344374862,0.25450181257879856,1.3139528038685262,0.05974079210122351,-0.2252466333866125,-0.047475658267055826,-0.08763402384940269,-0.11327057800168899,2.8537697692296686,0.23217608035134038,1.338309515998018,0.7062320111586612,0.6315416169586983,2.706010606130972,-5.971977184062486,-0.2709475288643124,1.5456124996633094,0.154482785309932,-0.5861496624586351
56,11002.465609897305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3134228681213223,0.0,1.5450549604586672,-0.09896111405140286,-0.013307049755295876,1.25059891695559,-0.5587422471818158,2.985275570827663,-0.15271718618204522,-0.29147171131328276,0.0,0.42873087447108105,0.0,-2.870369747821887,-1.1558639883227801,2.766848103808378,0.7461247674431635,0.608555810961736,0.5111441762653414,-0.4989267063459911,5.453870298858313,-0.7637846036475489,-1.2765108030350616,0.47638437426042834,0.20864725747682195,-0.5675617126259568,-4.236092487581043,-1.2162539027387678,2.104013035350121,0.0,-1.9855701808495736,-0.06158540654744099,-0.07268252613891771,5.20263095721062,-1.1542145208513763,-2.5073967894876303,1.2092313650057929,1.7100237508715632,0.4162253717872729,1.3593461241768332,-1.2339444954975833,1.9539695389415312,-0.08127817893612199,-0.9967062703812646,0.2848450677161878,-0.3162360469591694,5.302018549407033,-0.43473887242799736,-0.6654791030868327,0.4664725707472466,1.3369785226728357,0.09832669355030893,-0.22299095698375163,-0.046772263156369245,-0.08847482995234696,-0.11278273386219118,2.8875684322924906,0.2402982685243425,1.2260522294341292,0.7634384115619784,0.5732346272661283,2.942379983237393,-5.954057652245808,-0.1855108577146392,1.4286545837194617,0.11361148033837257,-0.4517188751546537
57,10999.294445201653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2786954999838849,0.0,1.4896209549237998,-0.13853830914769882,-0.041804206807246266,1.2426635149607665,-0.5744566312606298,3.0163292457650797,-0.15327643309399408,-0.28652484688714874,0.0,0.4546507004325128,0.0,-2.895042610574392,-1.1078564214729159,2.7415092350455152,0.7339730828125122,0.6047489731329635,0.4817341880015044,-0.5260651425666497,5.5169569780056475,-0.7814179108013238,-1.2011191710412972,0.5434143909614427,0.3071187562406772,-0.5077874565962874,-4.257014679582321,-1.1794944269227094,2.204198939982666,0.0,-1.7221330218707716,-0.15095147596527803,-0.09744478704879347,5.214545452931832,-1.2046579969083466,-2.707527543603138,1.0672402309093858,1.8598340633216253,0.49401056883030364,1.2837920115055301,-1.1671785696917194,1.986837165793611,-0.05583286424610928,-0.9365608471339963,0.2870854926231981,-0.28189848495142394,5.342383693507921,-0.3976063857469047,-0.6688008127015248,0.3601094301169139,1.3997543098652814,0.13830259871721412,-0.22089994267675467,-0.046584696271333534,-0.08890404987767943,-0.11228896213507304,2.9154433027981494,0.2491510642462778,1.1898598279085513,0.7468970001440602,0.5067625258605641,3.1169528631497845,-5.937174359994784,-0.10196713847827299,1.3670585606659413,0.09392766140440778,-0.4136328517041043
58,10996.003499592849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1907440286220765,0.0,1.379916867140859,-0.21589858235863454,-0.1307407466885146,1.2335239788155328,-0.6084706265935602,3.0847421357819433,-0.1399050584094316,-0.2760123815761296,0.0,0.410517181466704,0.0,-2.8749196467145977,-0.9594244556904604,2.6584977347498864,0.741889704703369,0.5488847164466977,0.482828209441459,-0.5474321111773843,5.590007717629571,-0.7692629607981712,-1.209130131810981,0.4396517236820373,0.21342133599745083,-0.5640171751522837,-4.271858261299827,-1.244181919544467,2.1353683922435436,0.0,-1.3306183410362347,-0.19688967032457627,-0.062427275272807684,5.160589571911265,-1.1128910415155577,-3.1486441271821763,0.642067884222945,1.9070174028564582,0.6975139181472035,1.3877403442222178,-1.0815454942060008,1.832177911136329,-0.13423495763653692,-1.0683842202261953,0.2931198713083577,-0.3218371788201029,5.414768347141788,-0.38217185538245196,-0.6278387358385843,0.36469866851363586,1.322132427822662,0.11843199976598984,-0.21832067504026406,-0.04533396997884158,-0.08717137287576614,-0.11323923888867071,2.984761102962524,0.2935304521369783,1.164473424091729,0.6368987786801623,0.5925470105907549,3.486281561303965,-5.893832054110137,-0.2581254962458108,1.3476751403445906,0.13013236627903063,-0.3129768667386943
59,10992.659699136217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2126629234228803,0.0,1.3860974559748434,-0.2010903742226849,-0.0960520737585836,1.2297129647016674,-0.580181427706899,3.0785828285351395,-0.1461626543422116,-0.30561744279896474,0.0,0.4215462730883945,0.0,-2.7804509325565867,-1.0081820854213426,2.565300111381126,0.7205057152729671,0.5137602689065096,0.46524804907595435,-0.4933615616788123,5.533655518671791,-0.8702748382807586,-1.2664895609701248,0.24901155533664934,0.283607459711686,-0.5287154370815161,-4.310449209276316,-1.164447052774685,2.104374492986127,0.0,-1.416800420691494,-0.20325794589040924,-0.08140583473043843,5.2618469911747425,-0.9997164196124841,-3.5331721382994754,0.5479114220273129,1.9251288732998262,0.6736253532948459,1.4318260885408294,-1.2038772980768762,1.7407600935165561,-0.1621552018694424,-1.0915771298322456,0.26148770552909073,-0.32051670403006566,5.4061848071450385,-0.3783141804802487,-0.6604859436073783,0.36764850254187514,1.3390763884122567,0.1435678796089332,-0.22941062327151085,-0.04902743634339056,-0.09158554429422848,-0.11582081430093903,3.0625020179081295,0.25874146881145593,1.1769624752432113,0.7229190980593512,0.5371114475322265,3.8221236519839024,-5.8587334911051805,-0.21974496262080956,1.3808148806893126,0.12132629804482349,-0.36132519450128797
60,10990.824264922925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1584216873259756,0.0,1.4265717272379397,-0.24325677198325593,-0.15448801489824243,1.218602573507451,-0.5754409310888756,3.0802910445474843,-0.1323923424321036,-0.34639650038394654,0.0,0.3786615165423631,0.0,-2.6371087809933313,-1.1795809123409198,2.4329793440530136,0.517410958865598,0.2585757829035988,0.48227068597428824,-0.5622357782795864,5.604936759538774,-0.6769358370561267,-1.3376268799893989,0.3620576337714871,0.2653535725172028,-0.4980769551431374,-4.325568230132845,-1.0672766004422134,2.276508470936136,0.0,-1.8261207470993353,-0.014518655161642496,-0.06483212259487352,5.238453983084841,-0.9454953673164506,-4.084637034805518,0.7153106472570252,1.7389745591525818,0.738774976150621,1.4300992897421274,-1.1025709805508914,1.838420555679263,-0.16387694053255505,-1.076681826984327,0.2985880422701592,-0.2789185623344224,5.379278462392491,-0.3647668234026809,-0.7787515709022914,0.3901247440524251,1.2815060103021214,0.153267573528504,-0.23923923784190657,-0.05222775012733258,-0.09446289614950999,-0.119492119716411,3.2144539003538406,0.22588768034766035,1.24315615300753,0.739798761575889,0.4660016746978442,4.391871442485968,-5.816845341133871,-0.15039004422302785,1.2849479791932883,0.0693080433414085,-0.1800173737164734
61,10989.908627433655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1578615571239814,0.0,1.444026423741415,-0.24338860543182397,-0.1538169834963102,1.2179252199499706,-0.5746603375229583,3.0678784699393233,-0.13505871961726507,-0.33571783010754924,0.0,0.37592560483145115,0.0,-2.589154509941737,-1.1972467496622898,2.445770674273194,0.5032574522425349,0.23009698349970548,0.48169563426320805,-0.5828908101801752,5.569662892871068,-0.75404873256668,-1.3041368218106888,0.4597677514430624,0.2540162230053156,-0.5137622809265474,-4.30065206651752,-1.083240199199487,2.345300474880797,0.0,-1.8365707111810816,-0.04787117593327495,-0.09734753496858171,5.217141571603403,-0.9503071967646457,-4.11926736088285,0.8128067534687277,1.7200469551555784,0.7428396838897005,1.4471503241421355,-1.1087242705494902,1.852030328238106,-0.17669026299492535,-1.094926462749193,0.2877254560712797,-0.2859732764605655,5.375160964011658,-0.355500901047485,-0.7166714457203402,0.38239660576963747,1.266004375605916,0.14505501763850226,-0.24094012534714856,-0.05264946523495249,-0.09521779637114644,-0.12013954463494571,3.2443753604969583,0.2280063174036776,1.2334690699997517,0.7445355150569399,0.49020737256427804,4.465671493410011,-5.8130548999361285,-0.19878258703858315,1.3052364482994403,0.08431828580741674,-0.18816055111330246
62,10988.508160733709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1323969334860258,0.0,1.4216653704575826,-0.26191869677565166,-0.1725085423614281,1.2210036141504925,-0.5863205286349441,3.0777220973996746,-0.15576043567911907,-0.34313295281618456,0.0,0.38674723872185474,0.0,-2.5769186679795686,-1.1829196574002665,2.4159747013503075,0.4725895690928468,0.21740048392840897,0.49142589538055215,-0.5954512914387979,5.597339755935911,-0.7515748411021747,-1.2792706057522258,0.4240889543648095,0.2689567448737,-0.5150104385350425,-4.179228906392873,-1.1069883816598436,2.365844352560691,0.0,-1.7269024667872668,-0.1634620144277228,-0.15003904793869383,5.203142769497644,-1.1110492120154936,-4.00844743946797,1.0189838051085305,1.6759298478715137,0.6735161554865277,1.493599425618678,-1.1271968715712195,1.817001882706664,-0.2126071068220919,-1.1371155915256224,0.26705331518327124,-0.3126079969477747,5.3829770883567845,-0.3719732259004838,-0.7620413365276546,0.4014874166543225,1.2844890426461657,0.15059585970664222,-0.23802173112532357,-0.051919429949481156,-0.0949308585161046,-0.11965460332333219,3.307352062503981,0.2503680351785993,1.1809126475632155,0.7303994028855121,0.48779655993463783,4.536721520406768,-5.818471714555422,-0.22104690925594445,1.357788379566145,0.10734414137222743,-0.24369046048051285
63,10986.602506223184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1561825660001284,0.0,1.4000336416492198,-0.2521267853277084,-0.14904224516757464,1.2219464637865431,-0.5814091569907889,3.166467470957744,-0.14118835145956724,-0.32286893336999684,0.0,0.39120237407939185,0.0,-2.5969512449471246,-1.1718521390532834,2.433210219093325,0.521884178534822,0.28562998390794314,0.49443306468501497,-0.6098914222890796,5.634118967286559,-0.7547317159399597,-1.3617301743968013,0.4398814466390606,0.2886817867276128,-0.5262419145196436,-4.195011022304245,-1.1810440230843704,2.2959352746106947,0.0,-1.5638494959882792,-0.2798095510232476,-0.2215932246104068,5.4216648082199,-0.9709814755725517,-3.686856135157877,1.1186178427432851,1.6732558132915263,0.5788944883249645,1.4227612907568974,-1.0716042359049396,1.821279533701487,-0.1659113642324076,-1.078236635310338,0.2689681546468678,-0.29732572662393375,5.477056116211865,-0.36330192236645975,-0.7292208030545497,0.40188944604945276,1.2937157321693529,0.15001912440494614,-0.2337540261930603,-0.05099314628709606,-0.09383645046362805,-0.11852875621148112,3.4391120324385733,0.2609554359573905,1.1408041094517987,0.739598996109943,0.4956649012253721,4.591439709445208,-5.85276636765947,-0.24030819148686755,1.3436494808111095,0.11862848994019329,-0.20789121956408377
64,10984.346723717932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1943732063600359,0.0,1.4474102341930228,-0.22521605466462705,-0.11649208920715245,1.2377936682351396,-0.5658116472541025,3.1714222869760977,-0.15235306576024904,-0.33073003211283664,0.0,0.41565651629785944,0.0,-2.677437369665231,-1.157642932791713,2.5329486045059935,0.5687357498007497,0.3648277300648217,0.5200692435243982,-0.6148268412926262,5.632869742278707,-0.7522460831533246,-1.2493770294472666,0.43988464456517995,0.3133556879347601,-0.5216684918437555,-4.343364094282341,-1.133774111935804,2.3794856778961155,0.0,-1.4873580160667637,-0.26734943881583506,-0.15200694920802593,5.490224315689576,-0.9168392691209516,-3.2666079892495827,0.9560557653552748,1.7774054125090517,0.615636488299243,1.447386109638412,-1.2058549756367447,1.830818620704236,-0.18506795921793484,-1.0978443756254543,0.2544403883874476,-0.319112949865918,5.4672984729539165,-0.37645161497021284,-0.7347251443393177,0.4117268794906255,1.3172472906158548,0.1563704648932322,-0.22909581812825805,-0.04940635865637909,-0.09264190148016294,-0.1169177492240683,3.6123141719938494,0.25004943885352626,1.131970378020857,0.7677318456338083,0.48935064106446785,4.631338876419166,-5.902730054309905,-0.23944257944941325,1.3076294894690899,0.13002180169210723,-0.18420718911348763
65,10983.927164149178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.196499706831183,0.0,1.4750270526257911,-0.21740482899984445,-0.11226656991827262,1.237853438029422,-0.5637495276536141,3.1914618835098576,-0.1617786964457043,-0.3453886418007429,0.0,0.4182090679895976,0.0,-2.6493205609028654,-1.1713948077806275,2.5604712057311514,0.5588858059447647,0.36071315515364766,0.5144355508197415,-0.60426179989664,5.63455079496776,-0.7887783380435481,-1.3483855298660032,0.44160999598359263,0.30077431218032635,-0.5296300313258783,-4.270208622880749,-1.1198766302707688,2.4211951707144563,0.0,-1.5392329830611353,-0.31242547304318324,-0.14407585431488892,5.474091544855751,-0.9488157015767722,-3.326078645033754,0.8570570299669206,1.7414783339709494,0.5694824716767863,1.4396149437738845,-1.200959857197145,1.8696248822988313,-0.17620807599776975,-1.0908942811576199,0.25295064755820246,-0.31829502918740576,5.485705461772308,-0.3881569521530529,-0.7571852760162415,0.40801537951298517,1.3209416543315722,0.15280395446943312,-0.22684578067994074,-0.04874870206414121,-0.09193060902481681,-0.11613912739583711,3.7632759192054572,0.25230817419318813,1.1087619174874987,0.7956287118818047,0.49040964570776086,4.625656086414748,-5.926594556774119,-0.2428266444492746,1.3128580138545565,0.1364485192379573,-0.18657158849393518
66,10982.25530232302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1918986843793848,0.0,1.439734861780595,-0.2106074398492705,-0.12358370372367433,1.2319587684217523,-0.5711249574740834,3.3149839639165637,-0.16486056530364157,-0.3406753188383251,0.0,0.4344458296895555,0.0,-2.681051525419619,-1.1048926504776182,2.5518988360288715,0.5886916251856288,0.38084388082080106,0.5075785531400165,-0.5793276051643331,5.744944272337331,-0.8197436237349058,-1.2369841298077915,0.4369152829319627,0.3159934572911145,-0.5456011741198775,-4.228428050956891,-1.114301562384269,2.309713956851548,0.0,-1.708637685447743,-0.2653248668630855,-0.14962986345837068,5.592187299354616,-0.985784631541776,-3.722707155197499,0.9112769700702624,1.7888583137343632,0.5671967726387878,1.441714204903976,-1.1555081811762926,1.8343016160486578,-0.17911116510642605,-1.0980538805358706,0.2628530440472313,-0.3317197671604244,5.5986320591851495,-0.4056000166436805,-0.7773173287230856,0.4242377998638226,1.333694088888217,0.12547405855296154,-0.22272462518912256,-0.04738917259706487,-0.09007312730437651,-0.11437202808539094,4.472237593730811,0.21645520622511605,1.1627395714233244,0.9224565567578448,0.4854949297217321,4.60224495216216,-6.030479277303481,-0.2479723364283011,1.3996030651691482,0.15654673665331012,-0.20720692718220027
67,10979.938572707411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000184311465034,0.0,1.4543109256691267,-0.2080178743415003,-0.11593464287084966,1.2332782749285756,-0.5677562825002308,3.4310241457226573,-0.16774715011358293,-0.3391554236492507,0.0,0.4383218715057819,0.0,-2.704580972982954,-1.1332043511507386,2.57232458025397,0.5947984499568547,0.39017360925735906,0.5024408025930714,-0.5811202620851994,5.888756807284016,-0.8027944588271081,-1.2571357234999274,0.45580678211665604,0.3150194372890653,-0.5384117498859489,-4.271455835734034,-1.0178264092914007,2.331707664711327,0.0,-1.6779823339669955,-0.27964383259679615,-0.13998490988556964,5.715444612609611,-0.9614917638482644,-3.7001122033403675,0.9010627913459544,1.799814339059198,0.6007283855273295,1.4389053158247742,-1.1235835203134497,1.83832527560552,-0.1857937215784849,-1.103833455241943,0.25574638404274763,-0.33094554700110684,5.7111494259390065,-0.4021223102610127,-0.7773323972722934,0.4306910523714373,1.3330890446630896,0.12518302200510897,-0.22306641537540364,-0.047603008222331614,-0.08967541780233797,-0.11435021492322352,5.384030077265461,0.19011368052274474,1.1642401909015374,1.078503585261944,0.4814862421173667,4.63556784044889,-6.093027422971318,-0.26011598816084636,1.467973927459477,0.1695351269639466,-0.1924994736403254
68,10977.093416571748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1842767576850592,0.0,1.4618521988019062,-0.22023855633247874,-0.12704161961197885,1.2331971748470676,-0.5705146085007299,3.6931903793063343,-0.1689088939245739,-0.33804687191967114,0.0,0.4340189297314582,0.0,-2.704126991304063,-1.17802891362545,2.5753841493636256,0.5751496877893939,0.3516504208143588,0.5102218572839929,-0.6077377351690701,6.185095477187815,-0.7784919258010166,-1.29599764548528,0.4581681115464411,0.3154088991787024,-0.5452897474266905,-4.357259897759788,-0.713874462584607,2.396174630905079,0.0,-1.6242242325843874,-0.23301919049853514,-0.14527464937478535,5.987284890914025,-0.9366897244296503,-3.6286649918561102,0.8876384834933125,1.766399594791051,0.6035229201549634,1.419194211697506,-0.9778702071307992,1.8529166701474378,-0.18677680437734337,-1.1084961695319906,0.26323894033571726,-0.3253104929752318,5.983946602182574,-0.3900748839482029,-0.766114567908974,0.42753378471705183,1.3266918481246381,0.1395078898502514,-0.22577509972154353,-0.048131960994882005,-0.0888635955640433,-0.11463982778798038,7.773258851562419,0.08953621049183419,1.242393447979315,1.5194362528270111,0.4651031688333106,4.67509871174716,-6.2043721442874595,-0.2585326623910409,1.6607035017598486,0.17901554988187007,-0.19120220151778375
