Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_walk_vgvi,g_walk_speed
306,6215.64243535418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073795412710887,0.0,-1.101349555038782,-0.022174736238376697,0.4510516473732296,0.209510917705819,0.029825220176263108,0.4937293014225809,-4.133886226387492,-1.8961016223051677,-1.3405937400534327,-1.2773706206845414,0.41314288974658614,0.8759236195193907,-1.1458822220537064,-0.18739293424704026,-2.0104486461644,-1.9195201537121516,0.06340295432761442,-1.3559092129547297,-1.2881473035363953,0.24351403636345886,-2.480352182039755,-1.6205923722725977,0.8935452702366394,-1.7587622813041013,-0.2316904622462193,-0.5600311305202706,0.4294976885628739,0.12078700635652635,-0.6463568390133652,-0.6067317675203335,-0.0026214265757206865,-6.325143727089965E-4,-0.042422929009832556,-0.1689990810478379,170.2559862742776,7.703725776274175,0.09632154849574978,0.029831126013816732
307,6215.6424314975075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073795387407412,0.0,-1.101349621844539,-0.022174679238038852,0.45105162120528647,0.2095108762532995,0.029825085492947524,0.4937292783431029,-4.133888747949129,-1.8961027297489603,-1.3405936209756708,-1.2773703267311103,0.4131428811590575,0.8759239098890433,-1.1458818733172889,-0.18739372671345372,-2.010439061331316,-1.919531286430143,0.06338899883791319,-1.3559204590477096,-1.288149310401075,0.24351546782392722,-2.48035187194198,-1.6205916987111064,0.8935458230981682,-1.7587624501125647,-0.23169008176311634,-0.5600308754874979,0.42949781406942333,0.12078688055984196,-0.6463570849867117,-0.6067314811663257,-0.0026214149443133687,-6.325107166563036E-4,-0.04228173051295194,-0.1690019854125056,170.73807384668504,7.728556795297906,0.09630138154931578,0.029823412208358834
308,6215.642394075013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07379539089654,0.0,-1.1013495665382236,-0.022174731878501445,0.4510516459031743,0.20951087618719058,0.029825169021411104,0.4937292698772903,-4.133886877869852,-1.896101619296808,-1.3405937463243192,-1.27737035595767,0.41314297143878836,0.8759236159575963,-1.1458821745698116,-0.1873930160014313,-2.0104407783654996,-1.919525649691203,0.06339685578613478,-1.3559144525537032,-1.2881482584833461,0.2435149767918754,-2.480351914836312,-1.6205920906813223,0.8935455211922366,-1.758762283927868,-0.23169038684069063,-0.5600311086510074,0.4294976973821301,0.12078696014793357,-0.6463569226035394,-0.6067317912973339,-0.0026214243686032506,-6.325136678947709E-4,-0.04236766736628961,-0.16899944840713338,170.4826410901607,7.715671402798607,0.09631768504996951,0.02983177682090012
309,6215.642391598387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737953657600863,0.0,-1.1013496340404165,-0.02217467372113017,0.4510516180349558,0.20951083282878125,0.029825040138827114,0.49372924721834727,-4.133889360404559,-1.8961027366740937,-1.340593633018101,-1.2773700824409584,0.41314295617752095,0.8759239322430679,-1.145881800161957,-0.1873938243997595,-2.0104313295302356,-1.9195366614834968,0.06338304988543288,-1.3559255793494533,-1.2881502479411577,0.2435163812482975,-2.4803516006739628,-1.6205914332592024,0.8935460846812188,-1.7587624585892425,-0.23169000686805188,-0.5600308499861912,0.42949781989512964,0.12078683718129563,-0.646357165776161,-0.6067315120894128,-0.0026214128732762825,-6.325100554232223E-4,-0.042227522439512076,-0.16900238586412608,170.9609332859989,7.740306472562109,0.09629745159368686,0.029823802312289694
310,6215.642353733112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073795369701248,0.0,-1.1013495780220204,-0.022174725900164165,0.4510516432307145,0.20951083283299068,0.0298251230981578,0.49372923861540624,-4.1338874789783295,-1.896101625146447,-1.3405937528840428,-1.2773701192736753,0.41314304586458267,0.875923637608434,-1.1458821041461573,-0.1873931109395566,-2.010433050368634,-1.9195309938433824,0.06339093046403606,-1.3559195365464403,-1.288149195837677,0.24351589121515752,-2.480351651535229,-1.6205918314585497,0.8935457861642285,-1.7587622948650374,-0.23169031373694846,-0.5600310865099858,0.4294977029364276,0.12078691789604917,-0.6463570044300795,-0.606731820708806,-0.0026214223517028205,-6.32513023072718E-4,-0.042313735440573604,-0.16899985277220272,170.70438359834756,7.72736279342567,0.09631378660881525,0.029832093656346946
311,6215.642352826434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737953462242924,0.0,-1.101349645243103,-0.022174666252897282,0.4510516157879702,0.20951078913602583,0.02982499461380927,0.493729216765947,-4.1338899408592145,-1.8961027451226236,-1.3405936395211806,-1.2773698610627882,0.4131430301643742,0.8759239497171881,-1.1458817336875133,-0.1873939138639862,-2.010423718541093,-1.9195419470011477,0.06337720575126586,-1.355930607138744,-1.2881511714613414,0.24351727860487152,-2.4803513502026595,-1.620591187898304,0.8935463539141824,-1.7587624727331184,-0.2316899316118652,-0.5600308299601267,0.4294978258971728,0.12078679797779565,-0.6463572460500274,-0.6067315344316674,-0.002621410933488557,-6.325094347814972E-4,-0.04217427877057141,-0.16900282664171912,171.18001277197106,7.75185947564412,0.09629346561523351,0.029823843225120498
312,6215.642314281596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073795350462567,0.0,-1.1013495884393005,-0.022174718353521337,0.4510516414711033,0.20951078922570998,0.02982507748787087,0.4937292079423917,-4.133888041700431,-1.8961016289728279,-1.3405937550888314,-1.2773699052533227,0.41314311949659394,0.8759236542886036,-1.145882040693232,-0.18739319614999597,-2.010425452698329,-1.9195362280103778,0.06338513847305391,-1.3559245057888347,-1.2881501151611476,0.24351678772726795,-2.4803514082203537,-1.6205915929500196,0.8935460575674191,-1.7587623108698167,-0.2316902415311214,-0.5600310703838348,0.42949770823118,0.1207868800790089,-0.6463570851668516,-0.6067318433007822,-0.0026214204966255547,-6.32512428456586E-4,-0.04226107032819591,-0.16900028799361316,170.92143658766747,7.738811525273703,0.09630989138369203,0.02983209394119672
313,6215.6423031849345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073795339215867,0.0,-1.1013496216995857,-0.0221746888877058,0.4510516279039331,0.20951076763421891,0.029825015043604443,0.4937291974057668,-4.133889242066821,-1.89610218222475,-1.3405937011653621,-1.2773697853817125,0.4131431112162712,0.8759238088274882,-1.1458818581138364,-0.18739359143234693,-2.010420934882406,-1.9195415804486327,0.06337843384703187,-1.3559299152692417,-1.2881510789569997,0.24351746149628606,-2.480351263642274,-1.6205912812477736,0.8935463386552975,-1.7587624001479383,-0.2316900533749666,-0.5600309446686131,0.429497768809644,0.12078682261237392,-0.6463572033163139,-0.6067317010871682,-0.0026214149146589275,-6.325106743315466E-4,-0.04219285218875775,-0.1690017667893997,171.15388718438535,7.750782580837898,0.09629986484103045,0.029827905359150888
314,6215.642292412651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073795339789132,0.0,-1.1013495937716,-0.022174714780073126,0.45105164073027804,0.2095107644940316,0.029825053551533958,0.4937291907686265,-4.133888319151962,-1.8961016201731693,-1.3405937612754022,-1.2773697952599519,0.4131431625142782,0.8759236605169468,-1.145882009312938,-0.18739323502030922,-2.0104212530007337,-1.9195390811439197,0.06338201406877948,-1.3559272002040468,-1.288150612095131,0.243517276582391,-2.480351275578772,-1.6205914646967865,0.8935462098417534,-1.7587623195409363,-0.23169020394733444,-0.5600310648065006,0.4294977095817839,0.12078686170344632,-0.6463571282804191,-0.6067318581587374,-0.0026214196243424712,-6.325121477783389E-4,-0.04223278883472934,-0.1690005231997304,171.03932237434435,7.745038091886425,0.09630784807640404,0.029832034764716485
315,6215.642282617657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737953300906593,0.0,-1.1013496241866236,-0.022174687409955842,0.4510516281479566,0.20951074580966825,0.029824997089220005,0.49372918199583765,-4.133889415413562,-1.8961021368428108,-1.340593709551869,-1.277369692578215,0.4131431512921597,0.8759238034296947,-1.1458818419949555,-0.1873935998170547,-2.0104173424012832,-1.9195438687152795,0.06337598800435303,-1.3559320518535105,-1.2881514743160791,0.24351787029703847,-2.4803511524013215,-1.6205911873629613,0.8935464628518964,-1.7587624030576983,-0.23169003114635112,-0.5600309486780212,0.42949776607291396,0.12078680991977911,-0.6463572353660295,-0.6067317235736035,-0.002621414494755407,-6.325105362098854E-4,-0.04217122776108503,-0.16900189260455506,171.24759769427445,7.755753628403162,0.0962986309875006,0.029828074184816315
316,6215.642273114137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07379533039509,0.0,-1.1013495980921106,-0.02217471139313823,0.4510516401915455,0.20951074221869914,0.029825032280629372,0.49372917529068544,-4.133888558275997,-1.896101612333752,-1.3405937646302322,-1.2773697011135772,0.4131432001221255,0.8759236651822204,-1.1458819828271376,-0.18739326782508448,-2.0104175318574797,-1.9195416047394112,0.06337925203122326,-1.3559295808534981,-1.2881510514958507,0.24351771065766484,-2.480351161921637,-1.6205913566774808,0.8935463478126241,-1.7587623288329404,-0.2316901710470125,-0.5600310614569114,0.4294977107846365,0.1207868462780712,-0.6463571667798302,-0.6067318700871152,-0.0026214188803554395,-6.325119079556531E-4,-0.042207808318372245,-0.1690007412032836,171.1435394747942,7.750543677403254,0.09630602825093709,0.029831895298361076
317,6215.642264159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737953217276557,0.0,-1.1013496267091716,-0.0221746854901081,0.45105162826331513,0.20951072552942712,0.02982497989605642,0.49372916775119874,-4.133889584116699,-1.8961021039857933,-1.340593715355363,-1.2773696102535683,0.4131431872556397,0.875923800699415,-1.1458818253240945,-0.18739361242463112,-2.010414028665128,-1.919546012495872,0.06337368314922154,-1.3559340571282754,-1.288151845581742,0.24351825046118836,-2.4803510517328995,-1.6205911012528227,0.8935465818991365,-1.7587624083972708,-0.23169000866660708,-0.560030951740821,0.42949776442476256,0.12078679837153374,-0.6463572663251215,-0.606731741080117,-0.0026214140571598652,-6.325103929684148E-4,-0.04215073147119696,-0.1690020359012107,171.33557409855183,7.760416050644043,0.09629736016452636,0.029828094803421534
318,6215.642255465628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073795321830581,0.0,-1.1013496018558773,-0.022174708150301304,0.45105163979230833,0.20951072155689104,0.02982501274584193,0.49372916093917496,-4.1338887717266575,-1.8961016049571375,-1.340593766893759,-1.2773696180825531,0.41314323453393487,0.875923669340009,-1.1458819590840834,-0.18739329706461408,-2.010414119100288,-1.9195439153999618,0.0633767243908187,-1.3559317581891484,-1.2881514541221477,0.24351810944173885,-2.4803510594068623,-1.6205912608185276,0.8935464769674604,-1.7587623387243465,-0.23169014130026594,-0.560031059696033,0.42949771179956786,0.12078683291845198,-0.6463572022972077,-0.6067318803981832,-0.0026214182232773024,-6.325116957968475E-4,-0.042184962024958444,-0.1690009485244838,171.2389503258242,7.755584986486954,0.09630435369678508,0.029831698771362672
319,6215.6422471083615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737953139446677,0.0,-1.1013496291024112,-0.022174683431048583,0.45105162837611884,0.20951070640921057,0.029824963543225207,0.4937291543503889,-4.13388974257257,-1.8961020765604528,-1.3405937198879225,-1.2773695361608182,0.41314322059533,0.8759237990318249,-1.1458818091989396,-0.18739362576022686,-2.010410927230013,-1.9195480298280758,0.06337150977962011,-1.35593594432686,-1.2881521955501658,0.24351860768669553,-2.4803509585972776,-1.6205910218115553,0.8935466962891804,-1.7587624150629202,-0.2316899870936565,-0.5600309549905492,0.42949776315687765,0.12078678801062265,-0.6463572959370897,-0.6067317560052047,-0.002621413640463077,-6.325102565884861E-4,-0.04213136724276848,-0.16900218376296602,171.41843036734883,7.764805932447604,0.0962961178952492,0.029828031120968844
320,6215.642239007323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737953138655953,0.0,-1.1013496052051381,-0.022174705055443777,0.4510516395200468,0.20951070206164168,0.029824994508666283,0.49372914739372903,-4.133888964870996,-1.8961015970650994,-1.3405937686476304,-1.2773695434524117,0.4131432668217514,0.875923672981809,-1.1458819374834741,-0.18739332322336832,-2.010410928844283,-1.9195460690444788,0.06337437089690881,-1.3559337849911637,-1.2881518297097518,0.24351848249024155,-2.480350964537844,-1.6205911736359064,0.8935465998136636,-1.7587623490402633,-0.23169011408566784,-0.5600310593552833,0.429497712569998,0.120786821180113,-0.6463572355765708,-0.6067318897947124,-0.002621417637626404,-6.325115063318623E-4,-0.042163712973559274,-0.16900114683179057,171.3278553799609,7.7602838306874435,0.09630279503533885,0.029831462606965394
321,6215.642231116093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073795306620713,0.0,-1.1013496313412643,-0.02217468132892049,0.4510516285202839,0.20951068820734803,0.029824947940079463,0.4937291416033775,-4.133889890577771,-1.8961020520968972,-1.340593723642188,-1.27736946873077,0.4131432520278272,0.8759237978603905,-1.1458817938477288,-0.1873936388180102,-2.010407994543358,-1.9195499412660866,0.06336944886491386,-1.3559377317421635,-1.2881525276265413,0.24351894626566584,-2.4803508712194957,-1.620590947875309,0.8935468067768473,-1.7587624226284304,-0.23168996660696106,-0.5600309587111456,0.4294977620443406,0.12078677871132482,-0.6463573243152396,-0.6067317692655648,-0.0026214132520822955,-6.325101293286979E-4,-0.04211299340889401,-0.16900233250232036,171.49696814874338,7.7689668198209185,0.09629491684947848,0.02982790867990819
322,6215.642223466725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737953063600907,0.0,-1.1013496082123793,-0.022174702105461297,0.4510516393653992,0.20951068345948937,0.029824977300926144,0.4937291344560367,-4.133889141083727,-1.8961015881478784,-1.340593770134236,-1.2773694754968559,0.41314329758374246,0.8759236760611154,-1.1458819177008837,-0.18739334658597903,-2.0104079095312666,-1.9195480994924803,0.06337215498929213,-1.3559356932501865,-1.2881521840996726,0.24351883555100987,-2.4803508753711414,-1.6205910931872405,0.8935467178414258,-1.7587623596710125,-0.231690089003083,-0.5600310603132194,0.4294977130791947,0.12078681078036091,-0.6463572670751031,-0.6067318986502631,-0.0026214171133611005,-6.325113363406217E-4,-0.042143734794033286,-0.16900133727336303,171.41164395303332,7.7647137243718145,0.09630133363879494,0.02983119681915293
323,6215.642215946178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073795299656201,0.0,-1.1013496334494428,-0.0221746792033873,0.4510516286986032,0.2095106707234469,0.029824932933998394,0.49372912936219066,-4.1338900297521715,-1.8961020297453628,-1.3405937268308081,-1.2773694067007817,0.4131432820091541,0.8759237970118159,-1.1458817791755842,-0.18739365148444767,-2.010405194416338,-1.9195517686271573,0.0633674776396641,-1.355939439731088,-1.2881528455115847,0.24351927010577246,-2.480350788267749,-1.6205908782985439,0.8935469142904814,-1.7587624309371905,-0.2316899470468343,-0.5600309629108438,0.4294977610272823,0.12078677030323863,-0.646357351711471,-0.606731781258885,-0.0026214128888557495,-6.32510010144693E-4,-0.04209541359875404,-0.1690024818530347,171.57207183574693,7.772945786428699,0.0962937506942744,0.029827738228008254
324,6215.642208635388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737952992066573,0.0,-1.10134961093135,-0.02217469928359757,0.4510516393173473,0.20951066552719697,0.029824960905020074,0.4937291219686838,-4.133889303178234,-1.8961015779945758,-1.3405937714588902,-1.2773694129082602,0.41314332723916125,0.8759236785822129,-1.1458818994611424,-0.1873933674681626,-2.0104050211835474,-1.9195500336175653,0.0633700473536878,-1.3559375084514063,-1.2881525219073646,0.24351917317599786,-2.4803507905200433,-1.620591018139871,0.8935468322828634,-1.7587623705849713,-0.23169006570567638,-0.560031062461401,0.42949771333316833,0.12078680150042505,-0.6463572971701171,-0.6067319071788158,-0.0026214166416079596,-6.325111829813917E-4,-0.04212476339470074,-0.16900152126903986,171.49142361663908,7.768933185756706,0.0962999525485114,0.029830906463540894
325,6215.642201400827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737952929645176,0.0,-1.10134963544847,-0.022174677058156435,0.4510516289109618,0.2095106537704956,0.029824918378896385,0.4937291174930079,-4.133890161675246,-1.8961020089292668,-1.3405937295826207,-1.2773693490285407,0.41314331091201767,0.8759237963801737,-1.14588176506909,-0.1873936637540027,-2.0104024947566153,-1.919553531877674,0.06336557499817116,-1.3559410869745885,-1.2881531525891454,0.24351958276351618,-2.480350708645066,-1.6205908121859463,0.8935470197520231,-1.7587624399133066,-0.23168992823968923,-0.5600309675930961,0.42949776006854234,0.12078676264274187,-0.6463573783740214,-0.6067317922663861,-0.0026214125471243077,-6.325098978383812E-4,-0.04207844317509287,-0.16900263214419486,171.644555066663,7.776786052404989,0.0962926113075335,0.029827526223803573
326,6215.642194328985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0737952923084992,0.0,-1.1013496133982787,-0.022174696577241044,0.4510516393737176,0.20951064806414768,0.02982494512673681,0.4937291097838612,-4.1338894533332375,-1.8961015663077645,-1.3405937727130461,-1.2773693546156097,0.4131433561883275,0.8759236805108029,-1.1458818825580284,-0.18739338605985412,-2.0104022276645526,-1.9195518951226254,0.06336802232580811,-1.3559392529118033,-1.2881528472573793,0.24351949943335544,-2.48035070878868,-1.6205909472863216,0.8935469443211991,-1.758762381773323,-0.2316900439090984,-0.5600310657617036,0.429497713326317,0.12078679317155508,-0.6463573262052362,-0.6067319155908045,-0.002621416216049329,-6.325110442157571E-4,-0.042106569636184775,-0.16900170014480284,171.5681670743454,7.772993685684035,0.09629863737800536,0.029830594716749335
327,6215.642187335627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073795286464465,0.0,-1.1013496373592881,-0.02217467488738886,0.4510516291577522,0.20951063716579188,0.029824904126076877,0.4937291058656208,-4.13389028787758,-1.896101989214784,-1.3405937319877088,-1.2773692948196362,0.41314333908234907,0.8759237958972692,-1.1458817513991246,-0.18739367567704993,-2.0103998648561756,-1.919555250479846,0.06336372020549456,-1.355942691680339,-1.2881534521897016,0.24351988768628174,-2.4803506313554147,-1.6205907487038094,0.8935471241466257,-1.7587624495391478,-0.2316899099975248,-0.5600309727714262,0.42949775914242344,0.1207867556065396,-0.6463574045641579,-0.6067318025077726,-0.002621412223141019,-6.325097911834516E-4,-0.04206189934589945,-0.16900278417232864,171.715213225699,7.780529821945896,0.096291488996079,0.02982727602055058
