minute,arrival_HBW,arrival_HBE,arrival_HBA,arrival_HBS,arrival_HBR,arrival_HBO,arrival_NHBW,arrival_NHBO,duration_HBW,duration_HBE,duration_HBA,duration_HBS,duration_HBR,duration_HBO
335,0.000664606056961665,2.63957484714075e-06,0.000240464675807924,2.44295194482289e-05,6.20034063114553e-05,4.3693687968815e-05,0.000112699236337704,1.19022849558457e-05,0.000837328854647027,0.00080774049306101,0.000104874792964603,0.000133425417335829,0.000838258859536676,0.000261721766269013
336,0.000676850940677456,2.6553541726251e-06,0.000245678642301921,2.51017479459426e-05,6.31859725665113e-05,4.46126023109154e-05,0.000115212157887514,1.21551482453111e-05,0.000839219662091409,0.000818973995133661,0.000103408299944533,0.000131683584905075,0.00083187090754157,0.000259877600129399
337,0.000689009748182144,2.66354147998125e-06,0.000250988110228156,2.5790751317042e-05,6.43847350308808e-05,4.55526395625994e-05,0.000117773582251245,1.24165648192983e-05,0.000841170437486114,0.000831026526452976,0.00010206569527038,0.000129969384400051,0.000825550683250361,0.000258044243832088
338,0.00070105790006588,2.66386655372982e-06,0.00025639412163423,2.64960469677364e-05,6.55997934405127e-05,4.6514319722561e-05,0.00012038416225749,1.26871041668981e-05,0.000843179333611085,0.000844025536956651,0.000100868922988333,0.000128286666299984,0.000819287551493261,0.000256221573892037
339,0.000713000330167245,2.65758059683489e-06,0.000261897706403867,2.72174769991709e-05,6.68312478251038e-05,4.74981740678573e-05,0.000123044550746082,1.29671586223886e-05,0.000845246255562985,0.00085830799061707,9.98095109043068e-05,0.00012664473516022,0.000813079746902673,0.000254410208031452
340,0.000724829724498758,2.64361963054088e-06,0.000267499881330504,2.7955287517378e-05,6.80791985972769e-05,4.85047452736369e-05,0.000125755400219291,1.32566054518386e-05,0.000847371084731059,0.000873835584469751,9.89059280418687e-05,0.000125040762600785,0.00080692548776628,0.000252612691278373
341,0.000736536309671419,2.62051249522258e-06,0.000273201649174272,2.87097252429413e-05,6.93437466443227e-05,4.95345875300362e-05,0.00012851736248215,1.35557267011251e-05,0.000849561329118509,0.000890759081918131,9.81724271494709e-05,0.000123477265421955,0.000800827931578483,0.00025082797546697
342,0.000748101353795998,2.58804891505122e-06,0.000279003997702756,2.94810374813684e-05,7.06249934224241e-05,5.05882666561068e-05,0.000131331088271858,1.38648119209779e-05,0.000851809877474911,0.000909558552909947,9.75939820340462e-05,0.000121963975731845,0.00079478276919908,0.000249056317975169
343,0.000759538955582609,2.54356664667068e-06,0.000284907898715927,3.02694720974121e-05,7.19230410532774e-05,5.16679933761691e-05,0.000134197226876284,1.41841582717429e-05,0.000854115828556436,0.000930156566825148,9.71869064752171e-05,0.00012049624131493,0.000788785314952987,0.000247298816343821
344,0.000770848002867608,2.48626840528601e-06,0.000290914307055704,3.10752774936045e-05,7.32379924230167e-05,5.27728263622325e-05,0.00013711642574154,1.45140706249403e-05,0.000856479008720441,0.000952716663250949,9.69553155014573e-05,0.000119074110146876,0.000782833811500672,0.000245557159780065
345,0.000782023386009806,2.4164717299681e-06,0.000297024159600582,3.19000188403551e-05,7.45699512833489e-05,5.39033415804025e-05,0.000140089330068655,1.48548616613595e-05,0.000858899539992108,0.000977810415991536,9.68804494919931e-05,0.000117704190632792,0.000776927957449599,0.000243829937523805
346,0.000793057940303684,2.33204716810255e-06,0.000303238374245865,3.27431391300689e-05,7.59190223547953e-05,5.50601545819083e-05,0.000143116582399368,1.52068519654352e-05,0.000861384914335958,0.00100538126067156,9.69761968866779e-05,0.000116382515251606,0.000771069524734567,0.000242117503566037
347,0.000803972068795932,2.2355568861036e-06,0.000309557848869984,3.36044240256873e-05,7.7285311431941e-05,5.62438930871904e-05,0.000146198822191079,1.55703701156349e-05,0.000863926988603394,0.00103556150175561,9.72381651122292e-05,0.000115105462478717,0.000765251531458122,0.000240421905990396
348,0.000814771995452621,2.12899098588923e-06,0.000315983460287499,3.4484124085519e-05,7.86698440497313e-05,5.74551970777409e-05,0.000149336685381002,1.59457527705903e-05,0.000866525635377765,0.00106899070205176,9.76479496291901e-05,0.000113875531472279,0.000759472392563085,0.00023874282127522
349,0.000825460041475943,2.0137808129293e-06,0.000322516063189343,3.53824903738377e-05,8.00718955736881e-05,5.86947188838218e-05,0.000152532323511846,1.63341354436455e-05,0.000869180755428133,0.00110567231051042,9.82190804444546e-05,0.00011268975073678,0.000753730581087466,0.00023707951789503
350,0.000836043317827958,1.8950256227247e-06,0.000329156489070946,3.6299774472393e-05,8.14915020565295e-05,5.99631232678816e-05,0.000155784944337963,1.67353319065483e-05,0.000871893585275939,0.0011456724874303,9.89430904497433e-05,0.000111541334623669,0.000748028905697862,0.000235432247180936
351,0.000846545383483695,1.77670885152283e-06,0.000335905545148885,3.72362284980637e-05,8.29287749315656e-05,6.12610875034881e-05,0.000159095104099209,1.7149506737767e-05,0.000874669707040574,0.00118967121967097,9.98058202903494e-05,0.000110428942318693,0.000742362474657642,0.000233804147386612
352,0.000856980033293263,1.6643330845849e-06,0.000342764013266729,3.81921051269038e-05,8.43838272809302e-05,6.25893014495934e-05,0.000162463419605147,1.75770314146115e-05,0.000877502268938299,0.00123778392405796,0.000100824503225521,0.000109350115887208,0.000736728867970708,0.000232192585816898
353,0.000867360252435367,1.56198139418919e-06,0.000349732648790817,3.91691155879826e-05,8.58567739507056e-05,6.39484676199383e-05,0.000165890501755346,1.80182858651956e-05,0.000880391380610778,0.00128997414486509,0.000101991064122119,0.000108296500565921,0.00073112687637309,0.00023059772071165
354,0.000877706241794582,1.47572659637577e-06,0.000356812179496679,4.01666304994963e-05,8.73477316671731e-05,6.53393012473983e-05,0.000169376955039429,1.84736585211195e-05,0.000883337221119919,0.00134693165644777,0.000103298124266211,0.000107264263839024,0.000725557096486183,0.000229020791714014
355,0.000888041765218055,1.41058629419578e-06,0.000364003304446912,4.11843761700397e-05,8.88568191540576e-05,6.67625303430757e-05,0.000172923377027127,1.89435463637439e-05,0.000886342395242561,0.00140894361771225,0.000104771707466876,0.000106250407887768,0.000720019449972149,0.000227462763143064
356,0.00089838739198394,1.36819470455833e-06,0.000371306692861282,4.22226080874583e-05,9.03841572506213e-05,6.82209943246338e-05,0.000176530357848517,1.94283549637503e-05,0.000889410962503025,0.00147583100703291,0.000106405964270643,0.000105247209326871,0.000714510085084516,0.000225921799960405
357,0.00090877001989741,1.35527685927941e-06,0.000378722982979916,4.32815825442063e-05,9.19298690304705e-05,6.97135939169395e-05,0.000180198479664621,1.9928498513675e-05,0.000892537433988886,0.00154825654774776,0.000108201123624356,0.00010425025484309,0.000709028182538369,0.000224397941986379
358,0.000919217715912252,1.37190041708025e-06,0.000386252780920429,4.4361556707494e-05,9.34940799209255e-05,7.12409479475605e-05,0.000183928316128593,2.04443998531018e-05,0.000895722386710986,0.00162673957535554,0.000110197000058145,0.000103254847375882,0.000703573017754735,0.000222893403250039
359,0.000929752119064458,1.41735452383362e-06,0.0003938966595299,4.5462788697462e-05,9.50769178228081e-05,7.28038383051819e-05,0.000187720431837705,2.09766988124363e-05,0.000898966511976914,0.00171091163943306,0.000112387817290017,0.000102256040064694,0.000698147769486058,0.00022140672488082
360,0.000940398778602148,1.49731067371498e-06,0.000401655157232616,4.65855376735661e-05,9.66785132304934e-05,7.44030598707376e-05,0.000191575381776383,2.15267751672838e-05,0.000902274211228899,0.00180136058073376,0.000114780891246932,0.000101250081765237,0.000692748155641215,0.000219936982640077
361,0.000951201192893073,1.60591489439997e-06,0.000409528776874541,4.77316650565007e-05,9.82989993520748e-05,7.60394205386394e-05,0.000195493710750543,2.20939970277099e-05,0.000905648319411058,0.00189888853020458,0.000117433795326705,0.000100231538727014,0.000687373592925853,0.000218484308359391
362,0.000962186726135358,1.74211277525576e-06,0.000417517984565502,4.89004747940163e-05,9.99385122294834e-05,7.77137412311231e-05,0.000199475952813518,2.26788236885768e-05,0.000909084759283027,0.00200288302413357,0.000120334904464815,9.9197997407073e-05,0.000682023769645696,0.000217050807392181
363,0.00097337346226076,1.90763407705655e-06,0.000425623208520101,5.00916343371727e-05,0.000101597593182881,7.9426855905465e-05,0.000203522630683854,2.32817230898875e-05,0.00091258481321595,0.002113796220981,0.000123497369315707,9.81474988785046e-05,0.00067670050079014,0.000215633509385831
364,0.00098478934247908,2.09583198092355e-06,0.000433844837898396,5.13054084418129e-05,0.000103276690179666,8.11796115538213e-05,0.000207634255155302,2.39031717883539e-05,0.000916149920910167,0.00223273901280231,0.000126998678037935,9.70757137050281e-05,0.000671403375496885,0.000214232061661368
365,0.000996495992274954,2.30634205801683e-06,0.000442183221647435,5.25420635068027e-05,0.000104975256324013,8.29728681954388e-05,0.00021181132449933,2.45436549192814e-05,0.000919786942662007,0.00235879888202881,0.000130812979365019,9.59813552086494e-05,0.000666130610104046,0.000212847280713669
366,0.00100850960513063,2.53855107593135e-06,0.000450638667344721,5.38018677161218e-05,0.000106693440715461,8.48074988609739e-05,0.000216054323860499,2.52036661484534e-05,0.000923497490317727,0.0024922237320664,0.000134958108611264,9.48650624826141e-05,0.000660882273047125,0.000211478743864478
367,0.00102084426047098,2.78897212415572e-06,0.00045921144004475,5.50850911901289e-05,0.000108431395904317,8.66843895686627e-05,0.000220363724645085,2.58837076137017e-05,0.000927278978186947,0.00263441589574897,0.000139529688840095,9.37246449252409e-05,0.000655658958499396,0.00021012442161961
368,0.00103352725909438,3.05989176078991e-06,0.000467901761129763,5.63920061460677e-05,0.000110189278007803,8.86044392920708e-05,0.000224739983903314,2.65842898558551e-05,0.000931133610555328,0.00278412092265449,0.000144479927216697,9.2559103968228e-05,0.000650463905184854,0.000208783672016234
369,0.00104663821860552,3.3519952100531e-06,0.000476709807165893,5.77246361045815e-05,0.000111967246824967,9.05711934427814e-05,0.000229183543705621,2.73059317387598e-05,0.000935063785062178,0.00294138604704033,0.000149834573125073,9.13715893195309e-05,0.000645294037192472,0.000207457573080853
370,0.00106017173494668,3.66581316138843e-06,0.000485635708765908,5.90822274363318e-05,0.000113765465950171,9.25834095692128e-05,0.000233694830513362,2.80500732690292e-05,0.00093907976331323,0.00310762808708342,0.000155686401259805,9.01621973389132e-05,0.000640149733269676,0.000206143691408879
371,0.00107413829613061,4.00915835876896e-06,0.000494679549459756,6.04643926885497e-05,0.000115584102884979,9.46416778938141e-05,0.000238274254544402,2.88172365309522e-05,0.000943181435800162,0.00328144333566009,0.000161974944264968,8.89301064612896e-05,0.000635031430698718,0.00020484079158225
372,0.00108856152502002,4.38362158248467e-06,0.000503841364574185,6.18714150256116e-05,0.000117423329148276,9.67469509349819e-05,0.000242922209134049,2.96071460609144e-05,0.000947367887076922,0.003462664909257,0.000168726752860501,8.76801439379843e-05,0.000629942550673662,0.000203548278109691
373,0.00110353695881509,4.79282753421421e-06,0.00051312114012268,6.33035807181636e-05,0.000119283320384438,9.89001938493084e-05,0.000247639070091805,3.04203545705237e-05,0.000951642413445595,0.00365230708670403,0.000176019250057325,8.64141407985232e-05,0.000624882118002581,0.000202265949924951
374,0.00111902926269205,5.25036612947581e-06,0.000522518811707019,6.47611793629271e-05,0.000121164256469366,0.000101102384340268,0.000252425195054426,3.12574224811399e-05,0.000956008529762667,0.00384913539767692,0.000183779217479152,8.51319662516475e-05,0.000619849466816522,0.000200991381747131
375,0.00113504633513816,5.75310493414267e-06,0.000532034263431732,6.6244504111741e-05,0.000123066321614226,0.000103354512556425,0.000257280922835808,3.21189177683336e-05,0.000960481148325017,0.00405264984015474,0.000192028507978261,8.38388687892045e-05,0.000614845227105432,0.000199723501294363
376,0.00115160553524254,6.30709898410225e-06,0.000541667326832818,6.77538519097671e-05,0.000124989704466685,0.000105657580978876,0.000262206572774221,3.30054157933679e-05,0.000965057277748979,0.00426336745157178,0.000200816127227905,8.25372856379477e-05,0.000609871337007569,0.000198461647031048
377,0.00116881435311652,6.92034016909295e-06,0.000551417779822028,6.92914315537257e-05,0.000126934598209488,0.000108012604297626,0.000267202444077431,3.3917499121462e-05,0.000969738020257959,0.00448022044179553,0.000210057925257553,8.12292263982874e-05,0.000604930688967032,0.000197204312760763
378,0.00118660302153793,7.58470137906809e-06,0.000561285345648091,7.08564434293397e-05,0.000128901200656175,0.000110420609276607,0.000272268815166298,3.48557573266054e-05,0.000974527871437119,0.00470241175928043,0.000219763333179516,7.9918462983047e-05,0.000600020691267876,0.000195949941637726
379,0.00120497809200679,8.30199303994871e-06,0.000571269691876231,7.24484518918493e-05,0.00013089073024233,0.000112882634607043,0.000277405943017393,3.58207867827069e-05,0.000979431557875357,0.00492992970879556,0.000229942403474672,7.86078102102194e-05,0.000595142062673739,0.000194697382153015
380,0.00122395258315452,9.06636943783073e-06,0.000581370429387375,7.40677729120045e-05,0.000132902642952556,0.00011539973074886,0.000282614062505267,3.68131904408751e-05,0.000984470202184707,0.00516182538716043,0.000240503873677415,7.730055500979e-05,0.000590295528171019,0.000193445408277111
381,0.00124362950326716,9.86407172000225e-06,0.000591587111398429,7.57147276681676e-05,0.000134936910095138,0.000117972959759848,0.000287893385744956,3.78355786544093e-05,0.00098963601155596,0.00539711047508401,0.000251435446238648,7.59996722784206e-05,0.00058548628338136,0.00019219263749082
382,0.00126391600462341,1.06856599452851e-05,0.00060191923250504,7.7389642839839e-05,0.000136993749679272,0.000120606608847832,0.000293244297271086,3.88869140313466e-05,0.000994932681831047,0.00563529151735448,0.00026270387418538,7.47074321856988e-05,0.000580711518176071,0.000190937966702459
383,0.00128481478869923,1.15133517939001e-05,0.000612366227748223,7.90928509092481e-05,0.000139073384788764,0.000123299333772115,0.000298668569768962,3.99675616923015e-05,0.00100036594607721,0.00587544392896752,0.000274216509642041,7.34274214455496e-05,0.000575971199882185,0.000189680112751921
384,0.00130633917644794,1.23306714559673e-05,0.000622927471706302,8.08246904707838e-05,0.00014117604365581,0.000126051583757186,0.000304164545400839,4.10781494490003e-05,0.00100594218097156,0.00611655705676314,0.000285929945754964,7.21627597351546e-05,0.000571266025420977,0.000188417583076221
385,0.0013285657143349,1.31135842673325e-05,0.000633602277613562,8.25875929937921e-05,0.000143301959730587,0.000128864467135785,0.000309732336632652,4.22193102829565e-05,0.00101168932985576,0.00635777815683161,0.000297772665215698,7.09143467022353e-05,0.000566599148411617,0.000187149831507738
386,0.00135139959222032,1.38479311870504e-05,0.000644389896507044,8.43807254784609e-05,0.000145451371746471,0.00013173910273432,0.000315372029843481,4.33916820316718e-05,0.00101759333675286,0.00659807562890005,0.00030965780796438,6.96851955207585e-05,0.000561972090036164,0.000185875974111539
387,0.00137483525478723,1.45174026071884e-05,0.000655289516402898,8.62036120455258e-05,0.000147624523780691,0.000134676619618628,0.000321083684683886,4.45959070599802e-05,0.00102366092203243,0.00683662468639142,0.000321503655717381,6.84794009766793e-05,0.0005573823080578,0.0001845942755716
388,0.00139888593171455,1.50940870202082e-05,0.000666300261503722,8.80566209359129e-05,0.000149821665310244,0.000137678156825387,0.000326867333439296,4.58326319164784e-05,0.00102989902736393,0.00707238994073265,0.000333216275243611,6.7295878304223e-05,0.000552830397193647,0.000183304295010113
389,0.00142359871566555,1.55807420532376e-05,0.000677421191438318,8.99401282668172e-05,0.000152043051262883,0.00014074486307888,0.000332722980399182,4.71025069750135e-05,0.00103631864788193,0.00730408442240288,0.000344722398200546,6.6136381362705e-05,0.000548317009989622,0.000182005809956646
