Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
125,10920.615719644848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683060023023659,0.0,-0.855265548909406,-0.5790676046917045,0.8404152646988474,0.22916121697280176,-0.3056332736304294,-0.373513018520874,0.07045233199892109,-3.025052392171167,-0.5193142670433678,-0.7552475285603567,0.08301049394419682,0.5987749827375198,-0.6712731065442362,-1.1327668111348053,-0.9798097894952423,-3.6939348211251657,-0.4826143627717168,-0.8274479096203257,-0.25907077964542174,0.5745340803173927,-1.1116292078696337,-1.2738489873502996,1.2754609169120599,-3.434254924767329,-0.7146477213750968,-0.9503373817707207,0.18891030027237934,0.6982268205889492,-0.49598150917004036,-1.2392980700338228,-0.0032005625799972526,-9.64731177426588E-4,-0.06465454869292815,-0.02870455083240482,1.1589497424757222,1.31884860249327,0.9407170132289393,3.7133822173717603
126,10920.597560724085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682901976603065,0.0,-0.8553894179399462,-0.5791902090739195,0.8404996701625879,0.2288364966065103,-0.30579826874085525,-0.37388053279999617,0.07051689976615326,-3.0246529279713386,-0.519295951714188,-0.7551922745013963,0.08303179567814327,0.5986066363102921,-0.6712712067622336,-1.132849209267267,-0.9804130251578881,-3.6962199782444545,-0.4827235821459567,-0.8276534570272318,-0.25781636822029524,0.574496714006648,-1.1123957233027222,-1.2740764626410963,1.275070196660358,-3.4330465477652625,-0.7149283346206027,-0.9511259676996527,0.18905472912987759,0.6987758106840161,-0.496345980060035,-1.2401544450935666,-0.0032004142675987305,-9.647339360186662E-4,-0.06464978310805244,-0.028178241070582324,1.1627135292698507,1.3167125409250686,0.9787249448730129,3.7785616334035317
127,10920.59428288232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827007946993215,0.0,-0.8554904120036997,-0.5792655618854143,0.8405667664653927,0.22848324468608766,-0.30593968437259134,-0.3743044178389548,0.07054624392178212,-3.024182993892097,-0.5192835218666073,-0.7551886386877028,0.0830534000942674,0.5984973261648265,-0.6712654917563322,-1.1329115988961413,-0.9782429538024534,-3.699204041383209,-0.48284284666847754,-0.8277722682947646,-0.2612904618784887,0.5745028593623204,-1.1131366989913818,-1.2742460056967404,1.2756466539125844,-3.4322939166483675,-0.7151863287988316,-0.9521569735435231,0.18880729745847852,0.6992473545106482,-0.49637590105417223,-1.2408046977347085,-0.0031998645971394327,-9.646310186056538E-4,-0.06457692916112016,-0.026843665504750657,1.1770350989815936,1.3058411358779936,1.0773790656462665,3.965837236830236
128,10920.570680453811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827299672388536,0.0,-0.8555145620550428,-0.5792597370170465,0.8406104587407061,0.2284570699694241,-0.30590784531575316,-0.37426863101960023,0.07058336312793519,-3.024160181357905,-0.519279410226061,-0.7551543565952049,0.08301742841281565,0.598453537446053,-0.6712795167434618,-1.1329346067835406,-0.9783108765790136,-3.699575329468406,-0.4828138699029889,-0.8277682069115738,-0.2607877408281706,0.5744869742876529,-1.1131917221437653,-1.2742688022921784,1.2746288121078795,-3.431867397685067,-0.7155250382868673,-0.9525465054543674,0.18897054214668402,0.6996037630523527,-0.4972851760740671,-1.2416788802013685,-0.0031999927642860464,-9.646686655141304E-4,-0.06457063838537093,-0.02746847808809437,1.177908079878238,1.308642078785226,1.0504947851286737,3.8571920772852613
129,10920.559202217246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827289553332174,0.0,-0.8554196922860895,-0.5792088325664844,0.8405268637816158,0.2286045910139379,-0.3058810721102566,-0.37421600805308014,0.07055906944872846,-3.02429076742567,-0.5192787458324732,-0.7551844179341475,0.08303995558667306,0.5985265898343984,-0.6712666078563817,-1.132896247282499,-0.9773377967942573,-3.6993742553504134,-0.48283863033229807,-0.827689482293825,-0.2625441497332431,0.5745069747752619,-1.1130240098337112,-1.2741984320931774,1.27479432379682,-3.4325729697875556,-0.7158805165246481,-0.953237854149355,0.18891100973543717,0.6997005768958722,-0.497806571394094,-1.2420979301954604,-0.0031999330138241717,-9.646494891275338E-4,-0.0645494180456275,-0.027253534930155466,1.1804144174032216,1.3066393129007383,1.0841852695863547,3.8686650628554076
130,10920.527738175651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828137201484115,0.0,-0.8552733352898189,-0.5791352818133471,0.840437686400175,0.22895214462437033,-0.30581225448058647,-0.3739767476104481,0.07050093024695997,-3.024643704960641,-0.5192845113583001,-0.7552105284832467,0.08304037814082928,0.5986554356536203,-0.6712451928513858,-1.1328200055066857,-0.9773920876176383,-3.6974225273986945,-0.4828629717129239,-0.8275973510725051,-0.2637493828098996,0.5745521854634504,-1.1124774892611808,-1.2741084864592775,1.2752806180773675,-3.4345574507813663,-0.7168438362900545,-0.9553206714529305,0.18895398183003498,0.6998362412146334,-0.49945459667494974,-1.2431609344437171,-0.003200175646949924,-9.646805890262692E-4,-0.06457618202033644,-0.0262566196378991,1.1749212112282659,1.3055137165446777,1.221780436959166,3.943758431728417
131,10920.513794427912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682891886050202,0.0,-0.8554137307649211,-0.5792294536763948,0.8405894212713664,0.22878028746578313,-0.30581070791327397,-0.3739467500005834,0.07054319615700307,-3.0246078728614316,-0.5192604971167071,-0.7551117371964429,0.08296680238964556,0.5984856363713177,-0.6712651791762387,-1.1328693220001056,-0.9770349798438747,-3.697588162718604,-0.48274144895212884,-0.8276290106131244,-0.2639198528248478,0.5743834638491946,-1.112612689363444,-1.2739948449150404,1.2762197656324328,-3.4343830840339176,-0.7176070906473514,-0.9572635592025184,0.18903428271853043,0.7002470102299985,-0.5009585746231785,-1.24441580090259,-0.0032003927434077623,-9.647343443039282E-4,-0.06457627874951964,-0.02503731846610767,1.1778257633268356,1.303589053720073,1.37324000533478,4.075293064666333
132,10920.481378312617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829395443060564,0.0,-0.8554437783423897,-0.5792548968013603,0.8406068850615881,0.22873882952832353,-0.30579331372677837,-0.3739075899122772,0.07063076170529506,-3.0246383909723353,-0.5192421651584717,-0.7550715609841185,0.08296751194235212,0.5984317123608807,-0.671276332275882,-1.132879067549009,-0.9790109762696353,-3.6974236020179942,-0.48269182683999673,-0.8276845014531424,-0.26042556507329045,0.5743352979519928,-1.1126821166134864,-1.2739887014997917,1.276687897998155,-3.4343942647682146,-0.718078127013698,-0.9581848764539493,0.18931898845282683,0.7004994594675842,-0.5018819958383764,-1.245267635830145,-0.0032008805195729005,-9.648827382333348E-4,-0.06462679943985293,-0.02503671641007998,1.1705274035069113,1.310241690261534,1.4061474339874689,4.057256417144644
133,10920.47349916494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68304136477672,0.0,-0.8554175348175167,-0.5792487298412795,0.8405953958832387,0.22877582919521783,-0.3057817762397596,-0.37385779201536173,0.07078580784581115,-3.024723162268787,-0.5192239604091781,-0.7550364385496111,0.08297388015132762,0.5984245896896176,-0.6712802812532419,-1.1328885847011405,-0.9820140655911209,-3.697662124088145,-0.4826778387804045,-0.8276808362842192,-0.25538423595001153,0.574294574615049,-1.1126664499285444,-1.2739009931644203,1.2786073558265283,-3.4361817244411887,-0.7205324698797546,-0.963288014733789,0.1899649645219143,0.7017516631724745,-0.5059947584309871,-1.249128402419111,-0.003201843182407231,-9.651741192254108E-4,-0.06469835242554889,-0.023622737598242106,1.1597386366501792,1.3206366494928992,1.6571732905474943,4.170325515636407
134,10920.441747990337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682953569572473,0.0,-0.8553354029461384,-0.5791901037480524,0.8405412367708027,0.2288770279208421,-0.3058626749257848,-0.37403540042431443,0.07058670602762224,-3.024665893717676,-0.5192774983710271,-0.7551528524572731,0.08302058102878432,0.5986034914566084,-0.6712446935340296,-1.1328635835932772,-0.9796637566508909,-3.698106950909242,-0.4828682012871351,-0.82755816619854,-0.25972041214478714,0.5744302411026991,-1.1125410483355163,-1.2739980612050763,1.2780876538168,-3.436935174900048,-0.7193878645713477,-0.9607965020112812,0.18949818386779402,0.7010831632624314,-0.5034593309560182,-1.2470001029953173,-0.0032007638902050136,-9.64850959325476E-4,-0.0646221732701906,-0.02390247055259102,1.1687348620063545,1.3131367712743052,1.5780521973035162,4.203087772238081
135,10920.419573311203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829359492167697,0.0,-0.8553611933699322,-0.5791737306104012,0.8405957656421125,0.22887816465883154,-0.30587732233323,-0.3741192621098213,0.07043781041299861,-3.024614306866686,-0.5192995878941874,-0.7552005084433127,0.08300637874880543,0.5986529344374574,-0.6712391245790477,-1.1328547709214263,-0.9762938374769384,-3.698875862002595,-0.4829210712382248,-0.8274438425870274,-0.26529171351057923,0.5745093654274205,-1.1124856505436966,-1.2740148824300408,1.2786576497832456,-3.4370790729259197,-0.7184128691249563,-0.9590499260998645,0.18891873666149087,0.7004389323294664,-0.5014009206331838,-1.2452025121532004,-0.0031998168378014414,-9.645656067238205E-4,-0.06452776508671947,-0.02335928683546947,1.182223467182897,1.3028744208865435,1.5979655832507211,4.368701934277466
136,10920.396994673056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829442151021317,0.0,-0.8553416464730736,-0.5791218697241776,0.8405768274506166,0.2289238919605922,-0.30579624007741096,-0.37402170636421067,0.07047283876558678,-3.0246470118713864,-0.519291185061844,-0.755211653207982,0.08299226934839228,0.5986531589885251,-0.6712568511419178,-1.132837328358172,-0.976530900153704,-3.6992249096483816,-0.4828986789869257,-0.8274918700756009,-0.2652689337134677,0.5746358433161517,-1.112493784896066,-1.274128142994873,1.2789030987486656,-3.4366403108841705,-0.7183608382712374,-0.9592526173251196,0.18880685651630885,0.7003260587422018,-0.5013648013282709,-1.2451036943464475,-0.0031999636517027396,-9.646131535253256E-4,-0.06453591190735308,-0.022877347872934516,1.1802555774293437,1.303168356417282,1.6512763238922359,4.485856855962573
137,10920.38457037533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68278454498236,0.0,-0.8553280327037832,-0.5791851815084432,0.8404887706501459,0.2287922103462597,-0.3058261792065777,-0.3741189927958504,0.07047454731472122,-3.0246337971433794,-0.5192676984773682,-0.7552187323269289,0.08308291973173734,0.5985725907160944,-0.6712537506662081,-1.1328344634977543,-0.978620115384329,-3.698246754644549,-0.4829139321287213,-0.8277421058353752,-0.2613768070788999,0.5745493829328161,-1.1128049704148897,-1.2742725887064172,1.2806550699585266,-3.4362080606144874,-0.7177248943971477,-0.9586297676006841,0.1886396990872982,0.6995759238342714,-0.5000658538532403,-1.2437991017552152,-0.0032000619752437843,-9.646548273341256E-4,-0.0646060829366439,-0.021359038781338,1.1703933066881398,1.3093842089183276,1.8196665321792946,4.847959042367814
138,10920.340487489877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827130996901527,0.0,-0.8554855392247548,-0.5792917030605287,0.8405738335778157,0.228458072882463,-0.30577578431264957,-0.3740560483470747,0.0706052174462547,-3.02443129321984,-0.5192273217748904,-0.7551196850801274,0.0830290387633294,0.5983214740824295,-0.6712973576040229,-1.1329037972032943,-0.9793914651844217,-3.6975836111067,-0.4826870954438352,-0.8279497357131889,-0.2585806323692595,0.5743476390731461,-1.113148036953836,-1.2742297827843727,1.2809222329806338,-3.433727487962746,-0.7170584861798247,-0.9576215296340937,0.1886254715837126,0.6992302295261615,-0.49954896750427813,-1.2430769790092522,-0.0032005553732481545,-9.64811419236529E-4,-0.06464355099265269,-0.02147098653306949,1.1679180636993616,1.314381682696967,1.8033296681826816,4.902200507274877
139,10920.319163703993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682750184130122,0.0,-0.855419859678571,-0.5792448162731147,0.8405357236943494,0.22857548432556446,-0.30578569467114824,-0.3740243703079313,0.07048867014998637,-3.0244714482113664,-0.5192616876753787,-0.7551571805292073,0.08301539875131263,0.5984139551352171,-0.6712619358877779,-1.1328918569617035,-0.9791108734681306,-3.6974721461372706,-0.48276004628334956,-0.8278347334481039,-0.25888954480150667,0.5743676616157217,-1.1129282988459486,-1.274152518066722,1.2818924475378937,-3.434962915289236,-0.7165814427139386,-0.9569020083733621,0.18840666857538083,0.6987657661922344,-0.4982513547635485,-1.241695855294572,-0.0031999917039229977,-9.646340840343794E-4,-0.06461730913427914,-0.020714060610337977,1.1699674316292887,1.3152959509342597,1.881423865947952,5.118484596906395
140,10920.316960100536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828081079566184,0.0,-0.8553221879567755,-0.5791852507629872,0.8404784350563033,0.22877487455754497,-0.30581170986131523,-0.3740325341627998,0.07037746281722876,-3.024588933824655,-0.5192926187041335,-0.7552115225118974,0.08304465490941779,0.5985635079003421,-0.6712231647644489,-1.132848954144744,-0.9791658466626061,-3.6975356799332624,-0.4828827273791408,-0.8276868743662218,-0.259517361104329,0.5744599206799024,-1.1126418162314977,-1.2740950539814573,1.2828133867152438,-3.4368306168466773,-0.716393883651475,-0.9566088680943681,0.18828093521354783,0.6984735227240558,-0.49728030160933523,-1.2407329613278881,-0.0031994818706741765,-9.644762589694822E-4,-0.0645994670580405,-0.020117972604924816,1.170067256278389,1.3148960576602355,1.9518337303894866,5.2975524320137195
141,10920.305239940786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829052517535747,0.0,-0.8552420565222023,-0.5791172971846159,0.8404565196080275,0.228988635120132,-0.30583554950209024,-0.3740385897330206,0.07029920971431132,-3.024710326263105,-0.5193230364819027,-0.7552606645352596,0.08305676789529443,0.5987235553285642,-0.6711958375253918,-1.1328110042328503,-0.9788739223822168,-3.6979471871993037,-0.4830011054117693,-0.8275043793704916,-0.26096252208220944,0.5745865255566237,-1.1123365230946372,-1.2740463322721867,1.2828720752838298,-3.43863029762644,-0.7167802697396469,-0.9571586642498382,0.18832816922254597,0.6986895794524232,-0.4975083855334731,-1.2410284143293293,-0.0031991641104331626,-9.643722574697027E-4,-0.06457375783361956,-0.020162995208114456,1.171601586398356,1.3128046840443846,1.9599738352000715,5.2829345889136965
142,10920.293003839517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683038781078534,0.0,-0.8553682782934718,-0.5791319195127638,0.840629424298127,0.228928158931098,-0.30581487175441824,-0.3740457582021667,0.07030263389482065,-3.0246820730495085,-0.5193270756071525,-0.7552400568662949,0.08300682268976371,0.5987036804928516,-0.6712274990817688,-1.1328300100331208,-0.9789414748297017,-3.6987949092425154,-0.48297086593226496,-0.8274615252713673,-0.2616172504173361,0.5747096070504666,-1.1123056475786746,-1.2741029381667386,1.28352689392876,-3.4389512479454694,-0.7170159892406442,-0.957766242544478,0.1883236574385379,0.698827989517054,-0.4978825957777257,-1.2415182699781782,-0.003199162987464596,-9.643585852432962E-4,-0.06456698471477001,-0.019741638999047434,1.1719006775716474,1.3110456358077578,2.0412102680328927,5.393774949130262
143,10920.284294636014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683062258400814,0.0,-0.8553774728958222,-0.5791437171366459,0.8406292192177657,0.22891873880003233,-0.3058076052595607,-0.37405570764340973,0.0703060118211774,-3.0247547683767446,-0.5193172122951807,-0.7552300893631279,0.08301752839549559,0.5986792188203074,-0.6712316965287214,-1.1328312376710963,-0.9791074784264082,-3.6991644868210907,-0.4829699798576201,-0.827499303758508,-0.26125551305814404,0.5746853625426255,-1.112397103228621,-1.2741348321460477,1.2840675295607713,-3.4389433422758273,-0.7171439330195385,-0.9582034062433044,0.18831280176589932,0.6988205726382432,-0.4980921673629417,-1.2417730798868536,-0.003199196857138303,-9.643694521303483E-4,-0.06457331651153642,-0.019250473321884513,1.171169827186639,1.3114424280552157,2.1294392731205383,5.524704758974633
144,10920.280426139463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829205713678657,0.0,-0.8554395929412122,-0.5792405245192728,0.8405848795761935,0.22867678751524495,-0.3057715369305236,-0.3740552193125213,0.07042597914995494,-3.024748385707739,-0.5192555446369618,-0.7551588457137357,0.08303711453418171,0.5984468875261526,-0.6712612826368962,-1.1328718394405568,-0.9790740605503077,-3.699119959584212,-0.4828270351954084,-0.8277936210202123,-0.25973786519120684,0.574427397702098,-1.112939020611742,-1.274215427222952,1.2845796210641238,-3.4366412610539885,-0.7171351459703781,-0.9587039136355935,0.1882533010515356,0.6986927590499354,-0.49870725477525657,-1.2423213276136564,-0.0031997358383905865,-9.645498199455766E-4,-0.06460886921256828,-0.01850809223228367,1.1699991616375522,1.3128784620215739,2.275503899828222,5.72404983246151
145,10920.27133712896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827642626060073,0.0,-0.8554395336770743,-0.5792965306978838,0.8405005707284906,0.22853055929340535,-0.3057497955985436,-0.3740391887969657,0.07053041980618222,-3.0247095318270407,-0.5192121364662374,-0.7551178000063148,0.08306341604793173,0.598298554104773,-0.67127654765586,-1.132889932042522,-0.9793017311861403,-3.698499413909268,-0.48272958661311177,-0.8280118716006277,-0.2582045605233428,0.574245398197846,-1.1132901921081666,-1.274261062196826,1.2841373041333777,-3.4347532698457903,-0.7170899789364376,-0.9587328697996055,0.18829522317311126,0.6986679067941622,-0.4991593913459789,-1.2426636365932622,-0.0032002344668020633,-9.647164393812687E-4,-0.06464347643495506,-0.018642050446533578,1.1678338608004464,1.3149447522429243,2.2695418613697056,5.680920752319403
146,10920.266787993836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827233279468956,0.0,-0.8553319639041492,-0.5792345981058012,0.8404373969386675,0.22868683833986683,-0.3057930377030711,-0.3740300555800573,0.07043278504869857,-3.0246593472276326,-0.51925458525182,-0.7551769195967735,0.08305743190085976,0.5984398245320601,-0.6712337187816609,-1.132866696598938,-0.9785685152909266,-3.697910906542231,-0.48283063293189205,-0.8278486637250895,-0.25980379998774467,0.5743065360156488,-1.112944000677343,-1.2741458305026754,1.2841180831965424,-3.436390258269919,-0.7173026614583695,-0.9590606525021007,0.18823106425172403,0.6987022184499606,-0.4990744087737705,-1.242388405006859,-0.0031998255708017625,-9.645862202433636E-4,-0.06461241718626519,-0.01836666861065157,1.1708783802054863,1.3130144709071219,2.3273538604311423,5.763351546096785
147,10920.263029479756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827412928288443,0.0,-0.8552974662864992,-0.5791941442137468,0.840443609085686,0.2287721012457576,-0.30578240123014194,-0.37399895115611637,0.07039216684451205,-3.0246343519372068,-0.5192666171182138,-0.7552038059847631,0.08305530224635187,0.5985084975480143,-0.6712265265995223,-1.1328342706170211,-0.9786578996656643,-3.697466348099799,-0.48285912752425963,-0.8277593176006216,-0.2602380701831726,0.5744239411011913,-1.1127290165837869,-1.274103313656831,1.284335238324835,-3.437299353604784,-0.7175333988518687,-0.9595248345358621,0.18821498367430267,0.6987369665176592,-0.49918554060146636,-1.242368390250001,-0.0031996787878801245,-9.645370602278314E-4,-0.0646050182464209,-0.017987028169931262,1.170570378653942,1.3127414414745036,2.408724546121849,5.87549851378014
148,10920.25975366584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682847940253506,0.0,-0.8553068131789463,-0.5791427162117779,0.8405265000762443,0.2288599136463735,-0.3057670958376785,-0.3739762246683316,0.07032597628831219,-3.0245929544184373,-0.5192911557446883,-0.7552321630424735,0.08302669761242938,0.5986000062749115,-0.6712281725661268,-1.132805941113566,-0.9786144699764373,-3.697448748478713,-0.4828933060258551,-0.8276089569214935,-0.261433675564497,0.5746289080174053,-1.1124424463156435,-1.274056730917248,1.28473470162337,-3.4385632524963574,-0.7177365383628905,-0.9599087450482423,0.1881778173776389,0.6987992595097778,-0.4991317544024862,-1.2422687571317297,-0.003199382977421926,-9.644350651962477E-4,-0.06458299354952031,-0.017596528753856543,1.1716346513440765,1.3109334474417302,2.493320140788905,6.0055128606580865
149,10920.25557735652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6830015274682246,0.0,-0.8553267125758532,-0.5790936655916564,0.8406215774562192,0.22896948891199914,-0.3057600251229331,-0.37397093233858797,0.07025196943676759,-3.02460226746033,-0.5193195925812805,-0.7552604635077547,0.08300243515334779,0.5987073398941053,-0.6712277075133887,-1.1327821792899477,-0.9787002508401146,-3.6978429981709415,-0.4829475364178137,-0.827444286772669,-0.2624651280114287,0.5748385448191803,-1.1121583865526334,-1.2740229318146985,1.2853003476938112,-3.4399642622541236,-0.7177580283766257,-0.9599094451714187,0.18814256696161755,0.6987921163457725,-0.4987251292829972,-1.2419349983796348,-0.0031990203566363063,-9.643122121796E-4,-0.06455934315733287,-0.01736642492919743,1.172443422888241,1.3095808748810471,2.5404758791739734,6.108423450719915
150,10920.254626281354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682955539708137,0.0,-0.8553579599273013,-0.5791545761886622,0.8405889167981425,0.22885550961877843,-0.3057687673159573,-0.3740069680390912,0.07030123058819007,-3.0246570553189382,-0.5192961015908207,-0.7552229731805756,0.08302073291798898,0.5985971110132563,-0.6712341446628307,-1.1328206184713303,-0.9790815662059146,-3.698248633293832,-0.4829126565797705,-0.8276099432082494,-0.2606831821106621,0.5746633259626259,-1.1124932834993648,-1.2740910389116322,1.2855984688605326,-3.438883981064662,-0.7176452727298306,-0.9599319685510777,0.18816726156753166,0.6987067031175389,-0.4988539458339859,-1.2421464627431757,-0.0031992500428061374,-9.643889008051266E-4,-0.06458216845220639,-0.01711430385409771,1.170720755817686,1.3127389964605434,2.5936413273479326,6.19973094727171
151,10920.253970050584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829566490546775,0.0,-0.8553637052900497,-0.5791543271399076,0.8406008508521707,0.2288523426245472,-0.3057722982854011,-0.37401073411144026,0.0702982441763605,-3.024645019301442,-0.5192984915198667,-0.7552237004554969,0.08301636011148249,0.5986028360388357,-0.6712338989789586,-1.1328210685757296,-0.9789563164160392,-3.6982709237131104,-0.4829138811471616,-0.827591909229778,-0.2610059414227415,0.5746660480820805,-1.1124696751926344,-1.2740880521917568,1.2855033628540793,-3.438951532278454,-0.7176374365021116,-0.9598815061706077,0.18816178987992518,0.6987233495525746,-0.4988326244428452,-1.2421302962771645,-0.0031992250330026128,-9.643809589535592E-4,-0.06457891870615362,-0.0171915969905758,1.1712281664330997,1.3119942930551478,2.577846667265207,6.177225584419167
152,10920.253281424933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829458773035406,0.0,-0.8553756531660628,-0.5791694222543822,0.8406023432112999,0.22882136281047039,-0.3057773544536529,-0.37402635222326125,0.07030260016173077,-3.0246563549441823,-0.5192936356228252,-0.7552161549013048,0.08301940103690127,0.5985810740454742,-0.6712345882377744,-1.132828946054081,-0.9787988656863968,-3.6984415971221765,-0.4829065102852609,-0.8276132229727081,-0.26119020271702037,0.5746194590426484,-1.112533183023927,-1.2741007277666239,1.2855993856233714,-3.438802413902616,-0.7176030870125136,-0.9598820667909712,0.18813421948922343,0.698697608996115,-0.4988224241792339,-1.2421460881265196,-0.003199230960599935,-9.643848023325054E-4,-0.06457970528496444,-0.017080442112388898,1.17168923610823,1.3111903375596201,2.6017577303010118,6.221701341736624
153,10920.252112655933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829021682267538,0.0,-0.8553533168744617,-0.5791787820254787,0.8405580471044634,0.2288161424290766,-0.3057903986411623,-0.3740413077698759,0.07029658443732474,-3.024692296447365,-0.5192913780887781,-0.7552215334786004,0.08303796004122856,0.598574413037498,-0.6712259053177138,-1.132834296739049,-0.9788800073903487,-3.698426565988852,-0.48292052228228977,-0.8276487216942612,-0.26082253200198674,0.5745501119375503,-1.112592675880631,-1.2741272972751878,1.2858722348691236,-3.43880649140838,-0.7175227400688899,-0.9598603545139185,0.1880839483564449,0.6985718154262724,-0.4986892326009037,-1.2420059755938069,-0.003199230731830232,-9.643875505024809E-4,-0.06458880097768856,-0.01679727217623588,1.1707486053927303,1.3116620566557764,2.662394983933991,6.336399055602514
154,10920.25149645895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828865412831444,0.0,-0.8553704216882532,-0.5791933808118467,0.8405613877415601,0.22877205803598863,-0.30578145699675213,-0.37403781777715767,0.07030561280008596,-3.0246884925044033,-0.5192840862049061,-0.7552112859880391,0.08303695043670838,0.5985378415981673,-0.6712325744596463,-1.132842129745469,-0.9788942067306546,-3.6983928073750945,-0.4828934969213972,-0.8276807256414906,-0.2602843222729027,0.5745167730228713,-1.1126600494921182,-1.2741320507809937,1.286002058389749,-3.4384411118311027,-0.7174421103999823,-0.9597977347158719,0.18806063508636908,0.6985009810935633,-0.49863937222660604,-1.241948269167017,-0.003199263347906939,-9.643987517120822E-4,-0.064590351024494,-0.016668761842839455,1.1708009825715608,1.31315390622464,2.6908013877762955,6.392889332629337
155,10920.251067487083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828656665188553,0.0,-0.8553629846617912,-0.5791992609646367,0.8405472157248749,0.2287650029092413,-0.3057872705000471,-0.3740492431166238,0.07030678315560611,-3.024677577056211,-0.519280927413838,-0.7552089530732116,0.08304242460330812,0.5985267710397898,-0.6712301844948176,-1.1328403770930349,-0.9788208508970112,-3.6983444562184826,-0.4828965901368713,-0.8277066178070246,-0.26054773247114343,0.5745074979868944,-1.112702399128793,-1.2741353073349968,1.286149788810488,-3.4383589594505874,-0.7174207748052978,-0.9598175614869103,0.18803901885587013,0.6984689376103494,-0.4985683253476866,-1.2418692396320554,-0.0031992524379559676,-9.643981579110121E-4,-0.06459160770639824,-0.016517849354251414,1.1710282960329867,1.3120231629784112,2.7273330811430534,6.461274392638196
156,10920.250954856589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682862409177776,0.0,-0.8553588030207664,-0.5791983362356707,0.8405432003112674,0.2287691785396309,-0.3057895541936807,-0.37405141900916167,0.07030312342888448,-3.0246779745504337,-0.5192818444393774,-0.7552110931971049,0.08304407059089582,0.5985303635434958,-0.6712282879272382,-1.132839544887617,-0.9788207362134446,-3.6983321583836815,-0.4829015758322796,-0.8277070360809696,-0.2606033363095892,0.5745067511327913,-1.1126991892818276,-1.2741365762637709,1.2862082987257428,-3.438420480445056,-0.7174216187648357,-0.9598391129386158,0.18803033086970483,0.6984558114004379,-0.4985475761587656,-1.2418434949356942,-0.0031992384747068295,-9.643939931450385E-4,-0.06459204416276848,-0.016454243789249243,1.1709627750472547,1.3118125126896945,2.741950217761462,6.486907115058338
