Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_stressLink,g_bike_stressLink_f,g_walk_speed
429,10941.086250879396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.67585875918855,0.0,-0.8454011334019299,-0.5819637917075903,0.8345711191767269,0.234723689569656,-0.2996144801927448,-0.36955462263441796,0.08157919414652089,-3.0073676361381407,-0.5205243605053774,-0.7587685392261742,0.08102275149445712,0.5989996890691164,-0.6735586170986648,-1.1346322409675844,-1.0305045085849207,-3.6511446013993973,-0.47418448936746316,-0.8233770630403434,-0.3386613176827997,0.5699256452182965,-1.0986249353512527,-1.2609438889165174,1.2091059510284354,-3.294390654361917,-0.7705886407911802,-1.0345878429644264,0.2187514213183591,0.7502648244571033,-0.5923154054249274,-1.3350576435636372,-0.0032505206129124996,-9.800916870383897E-4,-0.06701284029711546,-0.13725649710194504,0.0,13.496411829870178,0.927678722517415,0.43707595911358504,-0.43761237155383353
430,10941.054140434222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.67662727721808,0.0,-0.8500683464468262,-0.5732427006971843,0.8364836304423963,0.22895900605518427,-0.30411324487678054,-0.37594515567376097,0.08048897815967666,-3.008477073715988,-0.5198258825179051,-0.7564311630613928,0.08086790303318613,0.5980372566382711,-0.6736062140755169,-1.1336326900773304,-1.0233727672814374,-3.723182024190985,-0.47749255643291727,-0.8231959196983418,-0.3437170964173186,0.5661864290231962,-1.1061681901791154,-1.2630205897881668,1.2052051064725973,-3.408394316166827,-0.7727366147758172,-1.0363943472883776,0.22431184234211995,0.7494712694713861,-0.5959217575149883,-1.3305224190307114,-0.003246199065007657,-9.784765730845467E-4,-0.06703501861176094,-0.1372864171148113,0.0,13.494514263809315,0.9286468003201511,0.4290983333437289,-0.437590282469263
431,10941.020793000951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6759227816633384,0.0,-0.8453510153254793,-0.5822419601196136,0.8345752933502799,0.2348687076063949,-0.29951888622775835,-0.36938738895904355,0.08155838325736102,-3.0074593315229925,-0.520536834305274,-0.7588216693941436,0.08103952947965806,0.5990311267495266,-0.6735428995103007,-1.1346557608716992,-1.030902493852412,-3.6493837420544044,-0.4741035514980975,-0.8233981480036523,-0.33750966318548775,0.5700345623009285,-1.09846783809357,-1.2609492006516247,1.2088210186124206,-3.2911575756155185,-0.7703830078517009,-1.0342908413517422,0.21857339869562117,0.7502019680343077,-0.5920630376203111,-1.334979685729915,-0.0032504909548186117,-9.800860647365115E-4,-0.0670026608948889,-0.13707283662856662,0.0,13.51914469604129,0.9277977851838415,0.4392395572225411,-0.43631176016047707
432,10940.9887083961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6766838856871544,0.0,-0.8500127095152671,-0.5735286588987887,0.8364819067121311,0.22910652729931574,-0.3040153224008929,-0.3757758159418892,0.08047048162882565,-3.0085390402028818,-0.5198374573904629,-0.756485360707938,0.08088331139442374,0.5980704654749388,-0.6735944143420866,-1.1336580778564513,-1.0237798075102849,-3.721311606310379,-0.47740435078531057,-0.8232123482313459,-0.34255982307792043,0.5662964465606016,-1.105997910722216,-1.2630172492882978,1.2049421492400685,-3.405144423085902,-0.7725261445769542,-1.0361036112556474,0.22412963773754863,0.7494191895016542,-0.5956793955865834,-1.3304670006675765,-0.003246186415619052,-9.784759983915972E-4,-0.06702531871490715,-0.13710919279708916,0.0,13.516422419929881,0.9287509271293203,0.4312544660603401,-0.43633169244413866
433,10940.95606024097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.676024204849489,0.0,-0.8455658963022973,-0.582013276664165,0.83468572174757,0.23468051018536956,-0.29968181875195177,-0.3695906568108083,0.08147827709344536,-3.0076008095978906,-0.5205090447945784,-0.7587400768934146,0.08104582132575565,0.5990068717561313,-0.6735318000249528,-1.1346217185646572,-1.0308734477420833,-3.651764237724629,-0.47421203066993123,-0.8234057735092594,-0.3367147416882098,0.5699258844477758,-1.0987424845644524,-1.2610692088304607,1.2083404251027514,-3.294551537516042,-0.7703103687266105,-1.0341163366051347,0.2187183965393362,0.7501016258221367,-0.5920324198268161,-1.3346573817815697,-0.0032502239554010894,-9.799910716580466E-4,-0.06699445438979137,-0.13690371215643016,0.0,13.540178515528565,0.9279649479610006,0.44082023631929884,-0.43509640220833307
434,10940.924554838391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.676784908047615,0.0,-0.8501739057666398,-0.5733980822837235,0.8365768844280209,0.22898360323861794,-0.30412578138181484,-0.3759046383322915,0.08040047597752757,-3.008692096610238,-0.5198192784961098,-0.7564316106592264,0.08089297950842061,0.5980553910646265,-0.6735774821794386,-1.133633968106343,-1.0238201907231501,-3.7229668038049657,-0.47748208803661635,-0.8232274542553176,-0.34174515945815664,0.5662315394077746,-1.1062001736684433,-1.2631274396482515,1.2044921751928788,-3.4071896143277938,-0.7724323879830157,-1.0359048726897384,0.22421176028951983,0.7493169291189905,-0.5955934571143132,-1.3301768999738666,-0.0032459506399208325,-9.783942576936605E-4,-0.06701636132326763,-0.13693548666587715,0.0,13.5382608116615,0.9289285203780493,0.43288498297509376,-0.4350846997223176
435,10940.892025129298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.676104979059756,0.0,-0.845592483321346,-0.5821354796195974,0.8347270473500407,0.23472446635614783,-0.2996614892058051,-0.36953502568113245,0.08143932433617056,-3.007727907985312,-0.5205116891963193,-0.7587544316449006,0.081059811724322,0.5990193349701242,-0.6735124610755229,-1.134625929971505,-1.0311156687255643,-3.6513559169556657,-0.4741955650995768,-0.8234267985879657,-0.33576104963232273,0.569968976139077,-1.0987307820098264,-1.2611240543845628,1.207998733473479,-3.2933115050899215,-0.7701554313567242,-1.0338635893283579,0.21863834442722932,0.7500211353457719,-0.5918390116279854,-1.3344939816957722,-0.0032501083486727485,-9.799545675315037E-4,-0.06698466871610091,-0.13672685753353025,0.0,13.562395456600477,0.9281246533230264,0.442677563891343,-0.43383272221685254
436,10940.86100195375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.676862000628005,0.0,-0.8501764028829476,-0.573561604198004,0.8366095673268801,0.229054724330251,-0.3040830977713276,-0.37581902261077466,0.08036723730617745,-3.0088130819014767,-0.5198257545056797,-0.7564577284047895,0.08090732767724361,0.5980720972945538,-0.6735572857433977,-1.1336426027383715,-1.0240861927909575,-3.7222360079334025,-0.4774508885039772,-0.8232494915305171,-0.34080814371061935,0.5662920247257639,-1.1061553115099998,-1.26317552686355,1.204176587914126,-3.4054213168077583,-0.7722707204838289,-1.035649029185396,0.22410506897173563,0.7492414209010515,-0.5953839881631713,-1.3300369556552158,-0.0032458549087735797,-9.783653116550394E-4,-0.06700658750037494,-0.1367620616613613,0.0,13.560093643315314,0.9290891808813213,0.4347124301160504,-0.43384454978873677
437,10940.828845181093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6762095995412976,0.0,-0.8457562739378136,-0.5819915474336492,0.8348275373238098,0.2345940617047876,-0.2997745448951849,-0.3696729769799507,0.08136869658818939,-3.007894228071892,-0.5204947121351172,-0.7586994948378141,0.08106857965543035,0.5990013476139382,-0.6734923113821354,-1.1345987268381583,-1.031117172922006,-3.6531810775327536,-0.4742829566736393,-0.8234439840860875,-0.33505625779422504,0.5698983520436558,-1.0989549973700665,-1.261249267554022,1.2075539100170618,-3.295527823833504,-0.7700763658037632,-1.0336786406828467,0.21872693008682476,0.7499168517845325,-0.5917560108001042,-1.334194445234193,-0.0032498580323596683,-9.798683308109542E-4,-0.06697577487168942,-0.13655852957898046,0.0,13.583696182022548,0.9283274728204282,0.44413556841708673,-0.4326195730999371
438,10940.797811213886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.676958627685131,0.0,-0.8503088986731391,-0.5734838191283433,0.8366945162991902,0.22896332495812108,-0.304165844771488,-0.3759139898321977,0.08030284464435093,-3.0089476023103128,-0.5198118736238914,-0.7564181980398778,0.08091646119120229,0.5980621628131879,-0.6735402249559224,-1.1336234340441442,-1.024154212088219,-3.7234864040354814,-0.47751057823447196,-0.82326463197968,-0.3400126247787699,0.5662473178799652,-1.10632127167356,-1.2632828531049962,1.203757694609705,-3.406854591555287,-0.7721643214288958,-1.035445603502303,0.22415202185147295,0.7491479318166152,-0.5952800300291279,-1.3297790707298678,-0.003245640552213388,-9.782914982483007E-4,-0.06699749207110517,-0.1365898137927825,0.0,13.581933070154271,0.9292808458558678,0.436310172445191,-0.43260124450121373
439,10940.765682596806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.676294311496281,0.0,-0.8458132186985674,-0.5820602979174264,0.834880240609607,0.23461586849485525,-0.2997724745981879,-0.369651493936105,0.08133126959035612,-3.008087898343815,-0.5204983219983766,-0.758703852402399,0.08107853020848706,0.5990093495719793,-0.6734715829108243,-1.1345947707022115,-1.0312763504240654,-3.6531849148700646,-0.47428610902078344,-0.8234624906161265,-0.33421669075661947,0.5699196742185804,-1.0989870182212809,-1.2613146042162686,1.2071887179268046,-3.294894527811837,-0.7699571133214973,-1.0334386656945185,0.2186726605739547,0.749834008842296,-0.5915804271333251,-1.3339930500536747,-0.0032497193557916417,-9.798240113238685E-4,-0.06696586524921659,-0.1363836522155301,0.0,13.60577563903146,0.9285425227434695,0.4458124815568303,-0.4313689503846266
440,10940.73503413311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.677039050512834,0.0,-0.8503377997176577,-0.5736023308709809,0.8367378851727064,0.22900937510990158,-0.30414249597515175,-0.37586205792299626,0.0802686201562004,-3.0090974141722118,-0.5198170903997209,-0.7564342112710313,0.08092715362209468,0.5980752299567478,-0.6735203367327813,-1.1336256296311356,-1.0243551395600239,-3.723119537217051,-0.4774938915212427,-0.8232814529964256,-0.33915429861019913,0.5662867942928377,-1.1063133585534837,-1.2633396523444733,1.2034208764230254,-3.4056639796324495,-0.7720210634078356,-1.0351989075095769,0.2240688831125913,0.7490727858009247,-0.595088475998786,-1.3296119853252941,-0.0032455270584285443,-9.782558704608548E-4,-0.06698768126509085,-0.13641724751305073,0.0,13.603808400075081,0.9294866264989313,0.4380083082576821,-0.4313631493582298
441,10940.703513430779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6763809419118134,0.0,-0.8459171884403541,-0.5820467462362271,0.8349479620990045,0.23459138882176864,-0.299808554137468,-0.36968915598552665,0.08129208191985972,-3.0083178724924458,-0.5204976787669475,-0.7586882760155246,0.08108335739818164,0.5990112858315433,-0.6734538488970255,-1.1345812626715763,-1.0313445427684313,-3.6537981024654456,-0.47431189897370285,-0.8234709588823944,-0.3334491197426704,0.5699039151888199,-1.099073932169228,-1.2613825461803423,1.2067893838690615,-3.2952984979354754,-0.7698666218937096,-1.0332148255015705,0.21866542601697897,0.7497525494303895,-0.5914430514666329,-1.333750588537265,-0.0032495596092104273,-9.797709665386174E-4,-0.06695629888491948,-0.13621248991320947,0.0,13.62732653408821,0.9287941344611861,0.4473618389722402,-0.4301452230900535
442,10940.67323650308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6771242215341537,0.0,-0.8504049049562804,-0.5736527186356052,0.8367965230024728,0.22901390314661027,-0.30415200219626387,-0.375860178325719,0.08023132138598554,-3.0092713156843565,-0.5198183444645209,-0.7564335565124343,0.08093422579073584,0.598082651984545,-0.6735013805012176,-1.1336198017233494,-1.0244769225395223,-3.723301160325562,-0.47749666077809383,-0.8232899190136203,-0.33836763420317867,0.5662945973318239,-1.1063537887265105,-1.263401889002769,1.2030518058276907,-3.405333528307584,-0.7718970429459379,-1.0349646474699958,0.22402584704748957,0.7489953656229411,-0.5949245449986896,-1.3294068646086885,-0.003245391974900862,-9.78211674287223E-4,-0.06697808352269057,-0.1362469672521465,0.0,13.625375345838311,0.9297294522913916,0.43958586327514054,-0.430140203198548
443,10940.642120518476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6764712504138677,0.0,-0.8460128214066863,-0.5820398089511162,0.8350198061348969,0.23455056291972162,-0.29985107627800545,-0.3697333494676135,0.08124397378409251,-3.008464756487762,-0.5204920668795532,-0.7586705917526079,0.08109007445250246,0.5990112108916682,-0.6734356838057716,-1.1345692504749363,-1.0314236343517333,-3.6544797811571654,-0.4743371042828505,-0.8234776361151246,-0.3327011604026901,0.5698851165882379,-1.099168324758303,-1.2614630890400833,1.2064017693058264,-3.295786294624519,-0.7697473987968588,-1.0329972231653184,0.21866171488476463,0.7496701939361039,-0.5913072174907931,-1.3335242956160738,-0.0032493938353385828,-9.797148719511795E-4,-0.0669470329175365,-0.136044115483602,0.0,13.648735176602173,0.9290370786757042,0.448871825610737,-0.42892917136009356
444,10940.612094866234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6772096955342537,0.0,-0.8504711623417384,-0.5737002147705873,0.8368564294407261,0.2290055587015638,-0.3041684288357861,-0.3758663057057391,0.0801879113846506,-3.009395438088723,-0.5198158094949137,-0.7564293746096106,0.08094244111425125,0.5980880612848782,-0.6734832744501856,-1.1336142934736309,-1.0246031796313153,-3.7235391072738455,-0.47750172258371826,-0.82329764535436,-0.3375874479360225,0.5662982708143464,-1.1064032500687513,-1.2634715545127886,1.2026917743803698,-3.4051452977873793,-0.771759586060459,-1.0347372530667052,0.2239887056281495,0.7489174911288637,-0.5947685936120606,-1.329213256203547,-0.00324525158940632,-9.781648521419801E-4,-0.0669687251027977,-0.13607864041672232,0.0,13.646843122947015,0.9299660500161566,0.44114209908502755,-0.4289220177388482
445,10940.581214497764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.676564387763978,0.0,-0.8461175783032763,-0.5820106521071589,0.8350968735439113,0.2344910876475163,-0.2999063167126389,-0.3697945318780214,0.08118990692857801,-3.0085968244757337,-0.5204835221658852,-0.7586461624777275,0.08109772295129695,0.5990070513271438,-0.6734165451942876,-1.1345547169091745,-1.0314830314977943,-3.6553664182758365,-0.47437392634508474,-0.8234860847345524,-0.3319936422749591,0.5698566580477542,-1.099288515303414,-1.261555989615317,1.2060124547210433,-3.2965906081150904,-0.7696310164886069,-1.0327899813066208,0.2186737944598485,0.7495825827897863,-0.5911821160386758,-1.3332913600584468,-0.0032492107299929014,-9.796524954361699E-4,-0.06693787878479951,-0.135877616038462,0.0,13.670090003917071,0.929286164380709,0.45031052753333545,-0.42771965080188556
446,10940.551423578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6772978576669524,0.0,-0.8505564322311828,-0.5737146657260165,0.8369220343785834,0.22899040956660868,-0.30419297336363804,-0.37588739291837614,0.08014786158999734,-3.0095906369949024,-0.5198155901404093,-0.7564203985406828,0.08094897500681283,0.5980909046064563,-0.673462779197165,-1.1336037751068333,-1.0246745514201754,-3.724000414555865,-0.477519307921266,-0.8233059928338877,-0.33687984668900306,0.5662912669608604,-1.1064751676145606,-1.2635430011302278,1.2023134172826293,-3.405239841735901,-0.771652953619511,-1.034514903537295,0.2239657105493954,0.7488333525891758,-0.5946187725684727,-1.3289886752274422,-0.0032450974451011397,-9.781140125920875E-4,-0.06695912534159712,-0.13591051099829907,0.0,13.668339617337223,0.9302454115181581,0.44258286205884717,-0.42770826695573344
447,10940.520883074858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6766495896860065,0.0,-0.8461885223479844,-0.5820493587600161,0.8351574552364069,0.23448402563031814,-0.2999224962046422,-0.3698030536696183,0.08114956071272848,-3.0087519345282563,-0.5204827700971599,-0.758641847684701,0.0811049011618477,0.5990119035835884,-0.6733974630419208,-1.1345475922402928,-1.0315812820557693,-3.6556440126917944,-0.4743817756967138,-0.8234929833764845,-0.33126225460338926,0.5698575513882641,-1.0993424660112403,-1.2616246473549653,1.2056495847849331,-3.296454530082479,-0.7695065900886242,-1.0325646850730184,0.21863783762059313,0.7495029890996062,-0.5910274375720294,-1.333088271435492,-0.003249068747951795,-9.796054663796655E-4,-0.06692836739632214,-0.1357101332393617,0.0,13.691672239351615,0.9295567182283005,0.4517784566294269,-0.4265064076008559
448,10940.491477471527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6773800340125926,0.0,-0.8506119335491075,-0.5737871752132956,0.8369743629522889,0.22902362810527907,-0.30418156126181106,-0.3758611258802655,0.08012237858515471,-3.009823877126869,-0.519823718033584,-0.7564303275717095,0.08095456628939407,0.5981018533234503,-0.6734409805818332,-1.133599264912758,-1.0247656057728547,-3.7239505962745008,-0.4775113066393209,-0.8233123089893714,-0.33618427134482703,0.5663096856081288,-1.1064879285929088,-1.2635915625149392,1.2019569267633292,-3.4044857456522717,-0.7715453634346341,-1.0342774469790532,0.22389996175547378,0.7487553347096189,-0.5944398620707343,-1.3287839524065796,-0.0032449806130913647,-9.780774196925445E-4,-0.06694919350954316,-0.13574322529589786,0.0,13.689837023737471,0.9305565721955034,0.4439962566242075,-0.4265056672703591
449,10940.461330410499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6767404189812822,0.0,-0.8462883202733099,-0.5820307961240986,0.8352322919595566,0.23443450435788724,-0.2999696632681283,-0.3698567500352256,0.08110176682752238,-3.0088958828671157,-0.520476626322094,-0.7586220414978707,0.08111057140320012,0.5990102193419902,-0.6733786030834624,-1.134534079356119,-1.0316199263892722,-3.65642903533629,-0.4744095163728489,-0.8234953516349449,-0.3306030908522582,0.5698311534049839,-1.0994457794549861,-1.261706985684961,1.2052661552560067,-3.2971030805696153,-0.7693907094035803,-1.03235484388428,0.21863916745041756,0.7494196764461897,-0.5908978702173204,-1.3328585653334446,-0.003248900955653039,-9.795483901741666E-4,-0.06691915203244,-0.13554612226429547,0.0,13.712957532796581,0.9298487983107457,0.45311954277985184,-0.42531247254927984
450,10940.430236038806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.677448231573203,0.0,-0.8507480466933454,-0.5737253573406431,0.837040264636938,0.2289261330862893,-0.30427019301107755,-0.3759685350352142,0.08006507924339357,-3.0098285012437582,-0.5198015439776694,-0.7563870857305042,0.08095542942096728,0.5981007473780213,-0.6734456326795154,-1.1335866724367851,-1.0248526942280172,-3.7247899660129993,-0.47753295082596553,-0.8232915909150949,-0.3352485759902686,0.5662541193561734,-1.1065967131403427,-1.263646308646305,1.2015711272586695,-3.4061040984490076,-0.7713884649395197,-1.0340658406580008,0.22393394772398256,0.7487028870721532,-0.5943805695393396,-1.3285986731068349,-0.0032448408584859916,-9.780237717913402E-4,-0.06694100561594137,-0.13557504794936273,0.0,13.711861646848593,0.9307799543263314,0.44571263991407306,-0.4252680286791898
451,10940.39982294217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6767972205203385,0.0,-0.8463325292740168,-0.5821355740322673,0.8352627352916437,0.23444727608345328,-0.2999731067574307,-0.3698374549307581,0.08106222911481041,-3.0088821899654294,-0.5204673430475677,-0.7586230168321213,0.08111725108639771,0.5990259827101091,-0.6733789880750156,-1.1345406739973052,-1.0318512830894397,-3.655916398139337,-0.4743725250412678,-0.823483801361286,-0.3295698862652026,0.5698502477434881,-1.0994140043493474,-1.2617262747483864,1.2049546637742856,-3.2964895630289637,-0.7691936065128213,-1.0321096612213811,0.21856970225412062,0.7493733291772078,-0.5907633567603142,-1.3327560361001103,-0.0032488341933292098,-9.795230328750175E-4,-0.06691039868582573,-0.135376418757619,0.0,13.735205840385992,0.9300485093747742,0.454998210142755,-0.4240642258514756
452,10940.36970398693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6775036482442482,0.0,-0.8507612716513417,-0.5738806226689077,0.8370600037595592,0.22898166698329045,-0.30424214308819125,-0.37590166662145075,0.08003417066904904,-3.0098510591241037,-0.5197992332899919,-0.7564042278481671,0.08096505730781868,0.598121262273458,-0.6734406280846434,-1.1335985134255397,-1.0251147934875104,-3.723872480227174,-0.4774814229372839,-0.8232880241168666,-0.3342364770094448,0.5663005246422795,-1.1065208575405945,-1.2636541199980895,1.2012856802359686,-3.4046718174964052,-0.7711962056879393,-1.0338141661501774,0.22383181592636453,0.7486517358686111,-0.5942147770762751,-1.3285111053771668,-0.0032447927562350423,-9.780071389280946E-4,-0.06693198969692052,-0.13540803492286652,0.0,13.733768821351692,0.9309820600815201,0.44756698047753696,-0.42404027286939466
453,10940.3392733346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.676877449846796,0.0,-0.8464842937599247,-0.5820237684295231,0.8353411626074985,0.23433020406176336,-0.30007934893502747,-0.3699610644823494,0.08099896233745736,-3.0089546874346627,-0.5204451658767995,-0.7585702370531151,0.08112322179170826,0.5990160257268605,-0.6733725674769492,-1.1345215982093826,-1.0318869644356525,-3.657216977516536,-0.47442549171301746,-0.8234787169187292,-0.32875698609826304,0.5697850124684213,-1.0995707780642383,-1.26180015400116,1.2045570154789167,-3.2984644637594975,-0.7690768546524939,-1.031919522069099,0.2186379506152693,0.7492935489796669,-0.5907038011188278,-1.332526269065269,-0.003248649792237257,-9.794564201068444E-4,-0.06690208353831882,-0.13521392580859776,0.0,13.756654010144068,0.9302838183158415,0.4565399165523493,-0.42286008529606744
454,10940.309797665133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6775830928387805,0.0,-0.8508855700547194,-0.573819288767964,0.837129580035466,0.2288987589854883,-0.30432159188050695,-0.37598616351344677,0.07997591252906218,-3.0099288677108857,-0.5197816730334116,-0.7563653609958308,0.0809731203347296,0.5981161149264119,-0.6734315550861675,-1.1335848346679325,-1.025191047423831,-3.724786473071645,-0.4775184615595139,-0.8232873873577018,-0.3333992938647177,0.5662585475263264,-1.1066383250924294,-1.2637204579739156,1.2009052999745755,-3.405942532682142,-0.7710691841435875,-1.0336115888889597,0.2238683755320721,0.7485712154084053,-0.5941276802029162,-1.3282993286543696,-0.0032446252028704497,-9.77947645208892E-4,-0.06692329224406275,-0.1352429813127399,0.0,13.755612663996303,0.9312195479647543,0.4491577180274312,-0.42281596109832853
455,10940.2791084185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.676945334386236,0.0,-0.8465300842753007,-0.5821080151119012,0.8353793959066724,0.23434585360645582,-0.3000820371152748,-0.36993694911571706,0.08095929710447734,-3.009027361869022,-0.520440318211827,-0.7585712233334063,0.08113414029288296,0.5990265947468485,-0.6733613719924907,-1.1345241994666764,-1.0320793002646218,-3.6569359524657132,-0.47440920931233843,-0.8234830808728825,-0.3278425126278536,0.5698066364868069,-1.0995644190712177,-1.2618341133249429,1.2042396670010873,-3.2978090344242346,-0.7689189507802383,-1.0316863602611193,0.2185808370500094,0.7492243277908894,-0.5905530505011798,-1.3323852637617568,-0.003248550565107218,-9.79423003097922E-4,-0.06689285860639733,-0.1350472236441024,0.0,13.778691329369842,0.9305116061747054,0.45825929952143474,-0.42162719851358615
456,10940.25053262251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.677647604106269,0.0,-0.8508934178411639,-0.5739651120595308,0.8371562507920015,0.2289467545234079,-0.30429584713411684,-0.375920014294582,0.07993859096372061,-3.009958722298061,-0.5197796787846725,-0.7563814683188217,0.0809868751642416,0.5981313386268365,-0.6734189156110831,-1.133594761644086,-1.0254410307618795,-3.72406105822076,-0.47748354157293227,-0.8232965915174402,-0.33247126702905483,0.5663062262391355,-1.1065895331318811,-1.2637513855862892,1.2006264146525094,-3.4045448441911725,-0.7708894300977451,-1.0333738916105832,0.22377655834015311,0.7485059826786404,-0.5939532829541186,-1.3281970015175506,-0.0032445471560914436,-9.779223332660235E-4,-0.06691410280871919,-0.1350793455671739,0.0,13.777381024957558,0.9314250032785079,0.4508975780571246,-0.421599756138034
457,10940.220028685513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.67702424099612,0.0,-0.8466426692530017,-0.5820549082953441,0.8354467738515664,0.23426483339804585,-0.30015708224384324,-0.370014877610711,0.08089825319169328,-3.009083132691713,-0.5204227175917643,-0.7585343309810808,0.08114417717882978,0.5990197881460588,-0.6733507227205421,-1.1345114712345366,-1.0321681852555735,-3.657816074036736,-0.47445009137241956,-0.8234891605855846,-0.3270359008160959,0.569770328676027,-1.0996861593758622,-1.2619108334922315,1.2038817343632777,-3.2989942908522414,-0.7687936336268918,-1.0314951317912624,0.21861542783294066,0.7491435008837084,-0.5904654191778668,-1.3321858994233038,-0.0032483767693470573,-9.793618670551345E-4,-0.06688431599012977,-0.13488710165873308,0.0,13.800080261048695,0.9307334268721419,0.4598015201776279,-0.42042898110631793
458,10940.191876151373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.677724241403842,0.0,-0.8509734316607916,-0.5739697422150427,0.8372126837594843,0.2289031698304112,-0.30434085511030756,-0.37595457025429546,0.07988239436734765,-3.010009057955497,-0.5197668508333455,-0.7563600849129168,0.08099915311915178,0.5981296927904644,-0.6734059462873582,-1.1335881919022344,-1.0255784942955513,-3.724499096975795,-0.47750715252335874,-0.8233083605076299,-0.33164599144861423,0.5662963190003768,-1.1066691115095706,-1.2638225767438154,1.2002948313227306,-3.4049602922771705,-0.7707519819205035,-1.033172625464162,0.22377546536095042,0.7484265869223202,-0.5938380586978096,-1.3280241914022175,-0.0032443921583663682,-9.778689864137144E-4,-0.06690527486360047,-0.1349183808056615,0.0,13.798948292890536,0.9316409528200728,0.4524767694087112,-0.42039317720579417
459,10940.162774790175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.677043083036301,0.0,-0.8465166681815445,-0.5824645281857814,0.8353981189787342,0.23448475102509347,-0.3000019072924891,-0.36976371185910545,0.08089497548479535,-3.0090138186502746,-0.5204360671519953,-0.7586150819004178,0.08115934223630698,0.5990680469016766,-0.6733529555919404,-1.1345551214261862,-1.0326943600757463,-3.6546286784133515,-0.4743024931354767,-0.8234935684727651,-0.32574735047110076,0.5699289180493917,-1.0993859847501009,-1.2618516038354668,1.2037412122827256,-3.2943372424282207,-0.7685324306287109,-1.031199857957023,0.2183557400813682,0.7491289478933137,-0.5902196087292361,-1.3322676900105672,-0.003248464163828073,-9.793942834076983E-4,-0.06687500507501086,-0.13472088950936856,0.0,13.822289574857992,0.9308540421783811,0.46207189997585074,-0.41919211866632067
