Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
29,11390.652430253376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.731663693954667,0.0,-1.1976669274756864,-0.6738450366795936,1.4828967499083308,0.1619675305750683,-0.5240457789863312,0.2285578648634834,0.10022444777925693,-6.687419040069579,-0.49278908748007866,-1.0878884277046783,0.14084869524085072,0.8720470381883185,-1.1102169823559378,-1.5377595676579767,-0.785003948312844,-7.382727268261101,-0.48663488837572844,-1.0682203421756098,-0.9779244369873843,0.9839543417578558,-1.0569559524631509,-0.8265669400845274,0.42131020350931625,-7.878207842344203,-0.5894214872498853,-0.33584855828753196,0.4297484928327928,2.371921953389864,0.5927869107011406,-0.39055391576175724,-0.004078462316906088,-0.0012148126952102269,-0.15152289820095327,-0.2548263121730181,-0.04582685337079044,-0.16634271476767062,-0.0786300335260352,-0.9450543341933494,0.22805002713149203
30,11261.638163727908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6896553462791473,0.0,-1.328486301015979,-0.6405811056513449,1.8171206461590226,0.7522118329831794,-0.5000903536139947,-0.16220228091615158,-0.030110520044487415,-5.842550444943183,-0.5050864241047683,-0.8875875578583706,0.20989987884732214,1.0345433988346207,-0.9232477506521457,-1.2225638942055015,-1.1464312532954324,-8.318291975040923,-0.9176678479329308,-0.9746759365579699,-0.4219274981855462,0.532635742790861,-0.7522179665227684,-0.4130159309124542,0.4302114627729401,-8.110551231164193,-0.685242555467296,-0.37869861417799194,0.4848292764924624,1.350710231249525,0.13774353526021954,-0.8365424153706988,-0.003971942777302824,-0.0011796387054189518,-0.14297425888270765,-0.2407530777419014,-0.11664176662914141,-0.1655337594622677,0.050157855355016406,-0.9995982143202716,0.2919659595298141
31,11203.217619835572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.532074007856676,0.0,-1.206386666822511,-0.6847259519552497,1.6336144234589418,0.6774667783596148,-0.4780138962852799,-0.3975261583390657,-0.04627943015941979,-5.410359800825046,-0.3962807803111039,-0.7118050267257249,0.27329264622218086,0.893596580452852,-0.9398177591081908,-1.400631312055137,-1.4093315743977726,-8.65261328329994,-0.4849691322287036,-1.0269119135536071,-0.26206367054597446,0.6917061515032695,-0.9313734295663904,-0.7212716302836892,0.7461033293510066,-8.164660656640082,-0.8120501673643704,-0.6042840862864753,0.5103602451691115,0.6705041321381731,-0.13156979389029633,-0.9193873731164829,-0.003909736375720533,-0.0011613692773407161,-0.13925882956663957,-0.23705592196342753,-0.09911851566623235,-0.2079400251420917,0.0205116721864308,-1.052774954271633,0.4072827265457181
32,11171.701012710419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.268494630131437,0.0,-1.156802632217576,-0.6509976556910156,1.5281260865299504,0.07690385136540556,-0.8985266629359061,-0.2078275862300263,0.003551296564980301,-4.968585310678683,-0.42133901527010603,-0.6496615029429533,0.2356193661808793,0.8623481427199271,-0.9277633278903457,-1.3688992804272413,-1.3624550644872506,-8.810496964212971,-0.6323458661714831,-0.743777812578877,-0.10868106817524098,0.6114833376679458,-1.1131482642597885,-1.0272962451250973,1.3924963280303153,-8.156214885241756,-0.8114158950689749,-1.0399087992586393,0.15289199847005525,0.3282807177697447,-0.3838332654996583,-0.8631881914117417,-0.0038599722603564614,-0.00114930818409224,-0.13300011612773108,-0.23757440709051866,-0.07374872303539212,-0.2231902945947405,0.15389293134589352,-1.0640357681880122,0.4807978161777388
33,11144.846821429483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.896006121970921,0.0,-1.4138162850974156,-0.6597357649671948,1.266246535109664,-0.19558299504093968,-0.9179349999233153,-0.6401551645334993,0.04875743993705089,-4.401887225654734,-0.4624837296363001,-0.6673040037430954,0.19322688747210057,0.7794621526898668,-0.935510048402157,-1.3432074910314684,-1.0829890712531245,-8.803802504293499,-0.8338451322564939,-0.8071625384193849,-0.31110246855863455,0.3853210754816706,-1.3216531042175352,-1.2537396053176306,1.6325234941253555,-8.080994879868381,-1.3283326431496287,-0.9294877785623618,-0.06501506381360897,0.43494414001955073,-0.5403281377334497,-1.132617688102382,-0.003783950072173195,-0.001124123247740258,-0.1301359618886041,-0.23513400563818007,-0.05317954198751422,-0.2237518334515467,0.1036228493847941,-1.0384772595068943,0.4367926126711566
34,11104.385211809687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6965966323808903,0.0,-0.9681300889175799,-1.3841890182214258,1.054148234914136,0.036501068363557404,-0.9041523126520232,-0.7195477158110557,0.07618167781640446,-2.7045231883937095,-0.5063699784836002,-0.6658936836573186,0.1388945622140274,0.5837078030424367,-0.8479864240348802,-1.3307836516405156,-0.909234782320267,-8.550284743470868,-0.840630233871313,-1.38734812082973,-0.2981360867535628,-0.09567001824143351,-1.2294448997208969,-1.5526462184194871,1.3273599432357872,-7.77832873225859,-1.188032280735604,-1.3679007015590168,0.2818103845733747,0.6785182654359075,-0.6208549525010549,-1.6075838438998442,-0.0036223740581763737,-0.0010675437638616473,-0.11889206031970316,-0.22902352546383434,-0.06669023753567253,-0.19507390921984621,0.24625473137896736,-0.9917870706373999,0.3239729724408599
35,11065.267046408664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7356986789078217,0.0,-1.227224957881618,-0.8470459608203641,0.8093213752428882,0.29221524153193523,-0.48750148539048543,-0.4303881354882522,0.07234104053361112,-1.6098810239038897,-0.5349168085781867,-0.6285003602187422,0.10362029462551758,0.5318656705351381,-0.7355939923844841,-1.2265135298430103,-1.0582701605382487,-8.313733317000302,-0.8546790185736454,-1.393670784567515,-0.2200425638052601,0.20423420501026968,-1.1973989562183525,-1.5552912412542792,1.0730070112302121,-7.516077787496502,-1.119704556374407,-1.6403639471656652,0.5784718628178076,0.5798021800434808,-0.41571826836820963,-1.7987735106683493,-0.0034903082429455883,-0.001030802226016229,-0.10989693157968693,-0.2264124051084175,-0.06997957939455408,-0.19447385063154982,0.3435196986591201,-0.9816003690693296,0.2657143125742584
36,11048.243111012926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9390671675535938,0.0,-0.9080304460963734,-0.7425661108265651,0.8951745176226209,0.42842102660985176,-0.33136569820684103,-0.43916214104866197,0.07605589253813892,-1.5028685509824977,-0.5375544517760636,-0.5934740506833414,0.08609811988019375,0.5220502682853548,-0.6844501625874269,-1.1882268733713985,-1.3543417622057528,-8.170155305572802,-0.7514683623546106,-1.019278184512545,-0.14835002111133339,0.555020519011644,-1.099205317689469,-1.3648174906797994,1.1437861000216023,-7.322490925038571,-1.2939256089933315,-1.3902074806339326,0.42599840190252214,0.7844109672316879,-0.4849174626576654,-1.7695668396177953,-0.0034395390720945787,-0.001019260981764094,-0.10559293280939427,-0.22418126254718163,-0.06013381133304997,-0.20825096348232724,0.4023890879676024,-0.9845569381944282,0.27854975145562566
37,11038.296370936803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8315029971494927,0.0,-1.0444970736033687,-0.7424129986847734,0.7695890319010725,0.5208926339839567,-0.3296251587163197,-0.36871473839979846,0.07901198144796062,-2.005501490414035,-0.5296837546093995,-0.5878662791128978,0.07079483988038471,0.47917406156509157,-0.6731923379145298,-1.2224777314412385,-1.5881710680745058,-8.023503643467993,-0.47442679644044616,-0.9245762953315283,-0.13763819290067864,0.45724468759454223,-0.9465528341537237,-1.0701359646889386,1.2321491772710074,-7.083301868760951,-1.233833956048053,-1.3191970085790656,0.27181372612463195,0.8597139908748485,-0.49643614010163106,-1.7200599141760993,-0.0033942566926847845,-0.0010039798435887372,-0.10341226122941428,-0.22555538234813563,-0.10007002479396089,-0.1826958010162606,0.4241434510284775,-0.9673817966214713,0.2523792825522548
38,11034.052543321952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6870534405941036,0.0,-0.9879340166969566,-0.9681247989257472,0.6534029371555183,0.16761954416736075,-0.12031076204196073,-0.490072785459304,0.10752022019342851,-4.122251676001111,-0.5612399675007985,-0.6563119052649665,0.04435129275142454,0.530685838792169,-0.582235119624741,-1.0446050871838435,-1.5201359070424294,-7.514601382606615,-0.686234667187282,-0.9625889393221447,-0.13641562363269277,0.9212786442406249,-1.1827022327816294,-0.5589211445519402,0.9945403292719701,-6.139604974304846,-0.892674680259568,-1.2729137985521004,0.3535223890053456,0.5694658708128566,-0.3474514415314598,-1.6435496084145218,-0.003248970471145517,-9.721513897690296E-4,-0.10049017757196735,-0.22497726713343605,-0.04708935014042139,-0.21606309420519784,0.43962830656728763,-0.9537043722558399,0.18031777273655913
39,11020.325098965874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.827020899778901,0.0,-0.8031021486788987,-0.5146902923680909,0.7513649884188066,0.13319749047935608,-0.20338987447624496,-0.5120581263285874,0.1063157711414383,-5.009621271969706,-0.5580601211036715,-0.6761087756218701,0.039046723627118037,0.517233512175111,-0.5511300330213902,-1.00316572493021,-1.3900026904159763,-7.259720421922703,-0.7131712556841625,-1.0987804825078482,-0.20873423648047346,0.8605897609819573,-1.112687285691843,-0.8921288556193221,0.8463932935111169,-5.624113544858403,-0.7404681225906793,-1.2642325471082454,0.40860787004532634,0.6818199674993991,-0.4928779336225323,-1.6278144504116963,-0.003158339212212331,-9.503225175631378E-4,-0.1003041943952996,-0.22266337382482623,-0.039264938057698144,-0.21593914876942052,0.39236217652575034,-0.9349510962637338,0.13736524728835994
40,11013.720810437902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9292217659322595,0.0,-0.8153866774596683,-0.5908191966066572,0.8035401796964361,0.24717786124836363,-0.027260823018365382,-0.2666673929299573,0.0896497036137642,-5.1080267840840605,-0.5550937164989113,-0.6940375207586045,0.04173701773938233,0.530699359418773,-0.5284659932654973,-0.9582360130057553,-1.2965953190130741,-7.114880965448979,-0.7003454839349781,-0.9434415602080424,-0.2599877816873918,0.6643642986231936,-1.2170788830797643,-1.2194586931576645,0.846779167451829,-5.318309374582492,-0.757631521434258,-1.1488673756351044,0.30260535357054397,0.6268820564178197,-0.4182287195793297,-1.5751837623138236,-0.0031205248107909365,-9.405892010176455E-4,-0.10128902113947522,-0.22248361498181604,-0.04666676090321947,-0.211376940510042,0.3413417893176528,-0.9306578685818219,0.1215431106697578
41,11008.823236396469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.868310270267029,0.0,-0.8325102964920731,-0.5619029713478398,0.7867022542975014,0.6593109551135952,-0.1924436850437438,-0.3914052644445299,0.085991606061399,-4.542643101892099,-0.5432733930962322,-0.761972242427349,0.056439387550344444,0.5831842848981088,-0.5821447142226924,-0.9760364416412451,-1.1188141869650232,-6.7860972291704975,-0.6723853943531317,-0.7179887863850557,-0.3435183112837908,0.6106213580570389,-1.5520094678455492,-1.202255630072691,1.108312044449719,-4.645451784975726,-0.3870319841733557,-1.1116942888583359,0.07355459624875851,0.5992457160114667,-0.5282084596920338,-1.448206946895909,-0.0030718198875407,-9.24174661802514E-4,-0.10447304284270825,-0.2274817047200117,-0.03175700581093662,-0.21419184689201143,0.2824348593289688,-0.9033604354994385,0.09605138755372424
42,10993.365100716519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8617054602774474,0.0,-0.8405763839564341,-0.5420490588383364,0.9021553240812492,0.3282558160999715,-0.2365600246285747,-0.3413350070963893,0.04519944191638237,-3.6664808801629762,-0.51352564034761,-0.8068689065957855,0.07219271393847386,0.6223402341456563,-0.5972580849861875,-0.9548717067468738,-1.1827953497452408,-6.400866659788669,-0.545181197622403,-0.8333914522716951,-0.36823195820541316,0.5074589291857993,-1.4521033870301165,-0.9181215843998916,1.3153805673934325,-3.874933244469676,-0.39298074665906585,-1.0320770631311644,0.008894102886102304,0.5549207691659556,-0.7072537715058859,-1.3396586092102072,-0.00302079202958666,-9.077804533725244E-4,-0.10790908931508325,-0.23123516435583935,-0.09676199001623473,-0.1759577357067419,0.1975310581565628,-0.8717711753872215,0.04911548642822365
43,10990.125205742119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.784044149458307,0.0,-0.8898287519542623,-0.6102412827737879,0.8784960415905135,0.2854566813528735,-0.29841636078790923,-0.39603025417490206,0.028492107078233398,-3.536326485911459,-0.5156914190109668,-0.8211855920300811,0.06940175111378367,0.6586834933490788,-0.5921590402901055,-0.9530442412559367,-1.2583649220061632,-6.310004503988749,-0.5645107966500095,-0.7893524647516819,-0.4130389440513306,0.6316908142875642,-1.2132864751786179,-1.044594615083152,1.3058446236968788,-3.718417740565782,-0.35816059349441554,-1.0155710150955988,-0.042831332727700525,0.5643135747930219,-0.6254830471811783,-1.410950242358627,-0.003016479154960514,-9.044921396238857E-4,-0.10855711849983363,-0.2315159415659065,-0.12672768916395272,-0.1554544163866133,0.16217522549574218,-0.8664497084162107,0.03939221096593791
44,10975.692398725792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7520428243712796,0.0,-0.9482951594052942,-0.5697601210739393,0.982601105686029,0.17167349393188894,-0.4014369816639655,-0.4943764845648155,0.02446057814821373,-3.2287826022736876,-0.4851784841309944,-0.7707611823740067,0.097525106419142,0.5928191927573682,-0.6764163959260748,-1.1457467285639527,-1.3085398324854631,-5.746178358696881,-0.4007798206390948,-0.7404735585385792,-0.29705676271055487,0.569236655149006,-1.2079855362879726,-1.2252558981667308,1.254254613052504,-2.882120801487632,-0.5809772807159358,-0.7857267361522714,0.14031030127292632,0.7284078669960518,-0.43668706480647235,-1.3464673446865734,-0.003080131840523622,-9.184736407173242E-4,-0.10859272089001619,-0.22893871597531656,-0.1491155493053466,-0.1250997290304511,0.24444529897876738,-0.9299131051631004,0.2059998753959097
45,10974.762920355553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7346195642028346,0.0,-0.9872155920911949,-0.6124020391745619,0.9606857738404034,0.2148582253924775,-0.39745064531852176,-0.43621266652365187,0.011027258364367727,-3.215272062156954,-0.48697390485626557,-0.7758947197463477,0.09857485413994488,0.6130602045814437,-0.6793410757200025,-1.1315213848326973,-1.296776785734176,-5.685808245168031,-0.4128588342545937,-0.7346020052142884,-0.3428818168754836,0.6194755444242809,-1.1834364026643829,-1.2438708226629775,1.2434401346429493,-2.857973406770409,-0.6456618900993256,-0.8097871924654735,0.20228109037302489,0.7513418266744423,-0.5915595085951639,-1.29181657160731,-0.0030815089818377055,-9.170658825125994E-4,-0.10891581104925156,-0.2282649547143376,-0.1511415546464647,-0.11984990628737772,0.22726496311049874,-0.9248336537579284,0.1976913252573963
46,10971.63783791971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7679697037713376,0.0,-0.9613134331052352,-0.6109932186127458,0.9359607977652354,0.2972168940764579,-0.32901330328776135,-0.3697728414317367,0.03197235339669194,-3.1794743733974298,-0.496144972818219,-0.747949811301239,0.0906745203985349,0.6004414604183701,-0.6816296918702202,-1.157060361165462,-1.2472712345859767,-5.362388253241859,-0.4974996563076718,-0.9756812492832535,-0.2771555442564232,0.6555121011221413,-1.0965648035459992,-1.2875156700476487,1.3007506679468943,-3.350683362201509,-0.7026657221841426,-0.7634722994043545,0.11639264666597203,0.7237999498172974,-0.5822064003671839,-1.2290828614093052,-0.003116840039368942,-9.29080590518106E-4,-0.108969982127501,-0.22839784782195077,-0.1517002138725877,-0.11627111545789469,0.26865106867115185,-0.923866569411207,0.19154339376496995
47,10968.798559034902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.766783655438698,0.0,-0.88955222661625,-0.5978774524185761,0.9034931394858077,0.23843619127888294,-0.31948449119753985,-0.3541234747683079,0.023664225770449,-3.0917077968029845,-0.5116656890046937,-0.6811302822842473,0.08700961821446268,0.5872708702810013,-0.6789893698512804,-1.1635453701635796,-1.2841942849495622,-4.609902580717127,-0.4610961867318799,-0.8310104246768856,-0.21818165903910017,0.5337077261350802,-1.1280171224913322,-1.3408028656920015,1.0629084687931627,-4.430815479544493,-0.8736710477146772,-0.9560616901395372,0.32327289296305894,0.8541920965184282,-0.5024776260644961,-1.4206686116472114,-0.003180301323948769,-9.460515237560389E-4,-0.11015696789062081,-0.22609419951957205,-0.21408123167059606,-0.06670184410687793,0.2822469479400797,-0.892256274494326,0.09729346716478907
48,10963.505636437545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7226125115583804,0.0,-0.8484323148937459,-0.5824857915210732,0.83314260360281,0.22868975407859835,-0.2865481570296172,-0.35526621178486806,0.0577118642075058,-3.0444046852626303,-0.521115516127857,-0.7192164629847402,0.06891201711630011,0.5653853237728171,-0.6584049080780705,-1.122008890062559,-1.2777565672534639,-3.761451985684774,-0.49667594922951436,-0.90864414513979,-0.1804943577919424,0.5701347648117355,-1.1133784485301021,-1.3450575128178124,1.095030376240989,-3.256577181865899,-0.7532135746918585,-0.9164695790436859,0.2415954588981272,0.7467949835113236,-0.5418732640732414,-1.3045756819933891,-0.003201894279073329,-9.572155740578225E-4,-0.10905736842605136,-0.22515131366788604,-0.24524920225820548,-0.03665902177417407,0.3214583872262604,-0.8973307494242282,0.11542800795179023
49,10960.927445251331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.688976672869872,0.0,-0.8667576333622131,-0.571661417627732,0.843931028313069,0.23854295760776947,-0.29468397511550903,-0.3880028722341975,0.06542575915803774,-2.9035390748185295,-0.5163119513759516,-0.7552306180065721,0.07640062619883844,0.583770286802679,-0.6575807241258615,-1.1162670119939186,-1.283227588032846,-3.2740631749150007,-0.49563193016124085,-0.8726595086154878,-0.16562135990215396,0.6060032625011421,-1.1172082055494514,-1.3125290168962727,1.1608285395899436,-3.428381880543626,-0.7243389753380491,-0.9371290298699,0.2245498285336201,0.7243352455085154,-0.5457143186309624,-1.2629308450696146,-0.0032133283268556035,-9.649754238471859E-4,-0.10866996752119752,-0.22468578070663686,-0.28604850046431296,0.002878970994172461,0.35206728765076206,-0.8958303415083008,0.12970400773315344
50,10960.51272359115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6936826386569384,0.0,-0.8426518286180873,-0.5728094499711737,0.8315550904400868,0.246770540506444,-0.2907165143453769,-0.36676619611405786,0.07020547225142906,-3.0332399236531487,-0.5190092869497274,-0.7396329347347061,0.07669564712925253,0.5843945355536231,-0.6677537589936036,-1.1336618302520667,-1.2773466385984262,-3.506267208635671,-0.49040266366817487,-0.8518181442515357,-0.14521201168506767,0.5870039568505622,-1.1116768834572408,-1.3006490541015203,1.1334119148303499,-3.1332938802482957,-0.7360747970512247,-0.9343371705231992,0.22349489171037562,0.7442585272461417,-0.5375446246111106,-1.290833678096668,-0.003226773173219791,-9.700233829751357E-4,-0.10857138867815229,-0.22402991071198122,-0.31393252263501903,0.02899172563394621,0.38895751352446045,-0.8904784634630161,0.11904389379715315
51,10959.931739696945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.672294416563111,0.0,-0.8574279598269071,-0.5786914429876986,0.8340160221915766,0.2315369201174696,-0.3017577300376189,-0.38506721853123194,0.0713976560650905,-2.96439843109328,-0.5180768165926464,-0.7595143462406043,0.08270609402057649,0.5913615884200436,-0.6659495925453605,-1.1260579237833555,-1.2865658836385017,-3.487203711479965,-0.48630845992801736,-0.8497987713721217,-0.12901982133543574,0.5903616031835386,-1.1138323541996595,-1.2789433675201785,1.150461808291179,-3.5211844681819757,-0.7313603950835732,-0.9470338297001484,0.22830163775350776,0.743591774842546,-0.5407430935964026,-1.2787253519097599,-0.003225956111318922,-9.708172319085601E-4,-0.1079067488193591,-0.2233994482838468,-0.3118381695762183,0.029898148669567588,0.4121273076678601,-0.8897169121762862,0.1260041115107701
