Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_shopping,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c
26,16395.881357177597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7410201610744271,0.0,-0.44392220801086946,-0.500220462453066,1.2803274083621077,-0.2383391748438993,0.4348108401972156,0.1150858573009388,0.1442093666447662,-2.863413416870139,-4.877741913431305,-0.562617819342203,-0.30011103183905397,0.9424401707571873,0.8269910909457877,1.1401475664247889,-1.3562036703560252,-2.6658099703025115,-1.3755707007161047,-1.0199921471483682,0.12899033382092373,-0.17273639522823642,-0.15469494202838768,-0.7315095307084429,0.5746798687695067,-0.571425980765442,-0.25847452484812955,1.5929859885323812,-1.8049897745690102,-0.39459024507237683,-0.10461006834181424,0.3466847896029689,-0.11548012405186314,1.060473784964273,0.0893527640214296,0.17863752078296086,-0.005556021025568581,-0.0016449838594416264,-0.09298967103177179,-0.07723782443491711,4.00432190030178,2.752940626357674,1.7141051018262763,3.349786411329084,1.4531898173676754,0.0,-0.7548003641931693
27,16302.407184745576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7427975181531694,0.0,-0.431071671927701,-0.34793847232127506,1.1988962925691182,-0.2603303790991632,0.18824400645036274,0.1999398917221994,0.5879557057837721,-2.2635645959644943,-5.646470940278627,-0.6731767695883975,-0.3527202769477278,0.7197295787425707,0.40882626586130394,1.1415595368593732,-1.3504167109218816,-2.2840920455512363,-1.751338316421724,-0.938191376223877,0.3035487484903133,0.13345486962390146,-0.06425148826561744,-0.5628215519968801,0.43345288395052506,-0.5580773971344274,-0.3302470828396497,1.5869441221067258,-1.8040797907093706,-0.2273620330570909,-0.046436717585094454,0.2629390243538843,-0.17005711678685312,0.8254145544817677,0.11392096019104159,0.40936347424562414,-0.005462358153282252,-0.00165410007911303,-0.09236452756557459,-0.078342209666556,4.334724441760767,2.9931163368831455,1.6558240691081092,3.6000600271272067,1.422929321711383,0.0,-0.7589253176246583
28,16204.431834599744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.810238884929753,0.0,-0.26456095720701567,-0.1500110278811849,1.2163176305082721,-0.22811776711934606,0.28470720858998944,0.1606728847099832,0.19223093803625418,-1.5048514078866395,-6.1968374657979926,-0.7974526886294926,-0.2580794053249484,0.35215048085302514,-0.09426140168755787,1.3247144297965279,-1.390499644488911,-1.6997069289775424,-2.099314927944917,-0.8084597421620274,0.31354958792010734,0.4550603709887271,-0.12830569202791028,-0.33461579871356917,0.23795423223631954,-0.3425412844848202,-0.39202688576914024,1.718604507421923,-1.9958824683518408,-0.2677024290269546,0.04014246340008167,0.3099268921529657,-0.2895231143046489,0.5934459522317646,-0.06939139475886949,0.17378662547470689,-0.0054899630929162654,-0.0017277722658869189,-0.09597105061078894,-0.07984984899814049,4.717976563449786,3.2736913246469475,1.5724454563067618,3.890715242612407,1.3721467277781698,0.0,-0.7240163647636686
29,16144.022620722097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5286668817771019,0.0,-0.40397544140520625,-0.2820158057256641,1.0706644917919532,-0.30225060096190337,0.28118655027178474,0.06743938681920586,0.19724239579033015,-1.159868066169516,-6.22082470236595,-0.8060485941187029,-0.2070588414617023,0.2784825448018198,-0.3833630811989622,1.3896693835399292,-1.4483578433118327,-1.2058420831576362,-2.283555975237227,-0.801974468910466,0.3528609969399632,0.47538875352883175,-0.08899079358249576,-0.2829093949571542,0.23440692823248252,-0.2684927233868087,-0.43170882879163686,1.8552072215346147,-2.1655600600110327,-0.31084946045421147,-0.1785733457171992,0.21165079839793066,-0.3368201616410091,0.9344266882292314,-0.1874744775701296,-0.44696788667878773,-0.005502982240159416,-0.0017733880173648952,-0.09356857397493645,-0.07997898507222707,4.987681355308344,3.473642632382535,1.5086434385158398,4.097206799162499,1.3254434395969967,0.0,-0.7505215347156693
30,16092.845572438466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.413623262131095,0.0,-0.4803516486939474,-0.3218326542675695,1.0406750719133586,-0.3806503027298552,0.33632330777965525,0.14902076644773982,0.18293764904846638,-1.3194166009869535,-5.815274248333269,-0.785570017371556,-0.3811992261550739,0.37231884038222135,-0.36483086775140394,1.4277743525522062,-1.5043109278677287,-0.8301164958584177,-2.1925058732062,-0.7417904057904643,0.3525689488581865,0.1329616020967534,-0.0214090802432602,-0.32471524351241393,0.490316119796693,-0.37939924964714067,-0.44561799898919147,1.9998874026845956,-2.163815470406433,-0.35848203942299806,-0.28847022230072233,0.37441233405104035,-0.6218347850139194,0.752842501841899,0.00761442671151355,-0.695293393165606,-0.005369101055457276,-0.0017195880424933346,-0.09731838876192168,-0.07994083504504654,5.209089864265449,3.641720804673249,1.4770191641386605,4.265913196806227,1.294729001470898,0.0,-0.7745470584779204
31,16020.760978527838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3767616079989715,0.0,-0.42551551517335123,-0.2588026690450319,1.0235730790263233,-0.3297043919168281,0.4087018168491424,0.0027192892989424677,0.20094386357392252,-1.8777870343241694,-4.810905032390216,-0.8716877562114941,-0.6268011420262966,0.5683785825501211,0.0035622070879943735,1.4646732292954616,-1.4806735051081912,-0.3658086615990458,-1.9853622690413475,-0.8291907774250211,0.21724394630547936,-0.5340622454703621,0.10932056199485386,-0.47401527013649536,0.8675186544083144,-0.42201083300507347,-0.5017078987386956,2.246829795768497,-2.0817631372069503,-0.23135654214471232,-0.25625354561610925,0.1926241891274662,-0.7225369468065455,0.6992764326969155,-0.5222595556259598,-0.5756723056262577,-0.005245859516089189,-0.0016487167227142887,-0.102499042053032,-0.08275350096442421,5.5879123148227965,3.930408684894096,1.4095867647732512,4.554868645718148,1.2198120668988932,0.0,-0.6673518589369739
32,15940.147384582095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.292760756760734,0.0,-0.49128523558365617,-0.24043272895953005,0.9259914079009984,-0.2987330895522864,0.45477745771644634,0.007506642519166765,0.22461833422933938,-2.7074258593624325,-3.740530919985671,-1.1535291831527723,-0.3289723491038472,0.5422099371411395,0.5131996688946772,1.7903210613153193,-1.4955608994953449,-0.4835713897733589,-1.8297979238594695,-1.437410897696496,-0.15534206947106513,-0.6306168005622328,0.048471967416344595,-0.4414493314934435,0.8015995929058304,-0.21170098627500714,-0.6074488377687378,1.9869380047773335,-1.8085508907118901,-0.4927185544108742,-0.39437424325297854,0.21898377869448912,-0.5434428980123998,0.8394855245857584,-0.3341294866497233,-0.2647779389230661,-0.004863279696652796,-0.0014328651883080599,-0.10074680377084969,-0.08378178200099812,5.928910963696889,4.187130874160641,1.34272955984703,4.8204960515052715,1.133596396167536,0.0,-0.5298004998436912
33,15916.473733278011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4331380441471082,0.0,-0.4434528663034287,-0.12370031671648135,0.9659555658473848,-0.2657931608098648,0.5768380267300034,0.09675699970642485,0.30273405187475955,-3.0292782760707873,-3.346832060708653,-0.9132365528261098,-0.28119574733529473,0.754475404035371,0.6005116775188715,1.7140637716370348,-1.3930370046001481,-0.7610095534570414,-1.830620070669977,-1.6897350075805335,-0.3138144258241475,-0.4205065859624984,-0.03806995143623882,-0.3666431712688554,0.7097236974793724,-0.22309457698546134,-0.6671769660512377,1.7819484830435195,-1.7678094814356728,-0.2788126941105132,-0.1601277782693157,0.24665651670300628,-0.5948261045119367,0.9550135897737084,-0.2579517656857627,-0.43295401793845684,-0.00486689257284068,-0.0014265436911850633,-0.1004356596142578,-0.0838146976697618,6.04863470911989,4.275184856065196,1.3096226220731098,4.924195192664045,1.0999329209303843,0.0,-0.5137863445033599
34,15902.476490230778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3593486345366839,0.0,-0.4138022417394341,-0.1237046360059333,0.9621964877460265,-0.29014600471888446,0.41877629065950034,-0.004326668472294626,0.17610839996963237,-3.2357705011389477,-3.2159508472229215,-0.6301145731466364,-0.19003200743356471,0.8454258060449062,0.5928949984132877,1.7883557655568014,-1.3717162201859494,-1.1488153123133635,-1.9145431484543973,-1.7997410919236436,-0.10866019779381286,-0.34640486704238654,0.010920614227458263,-0.36108501878356786,0.6602330030124554,-0.3303042040832875,-0.6949173233532074,1.698371924709994,-1.7617555870793735,-0.19869474203253962,-0.12630948988758842,0.2951354685700679,-0.573895106839999,0.8360734057433705,-0.32768399651796537,-0.5110254114111243,-0.0047747923336950646,-0.0013843567742277873,-0.09843701362863537,-0.08330640400989724,6.121402365442392,4.327082601246495,1.292784648731699,5.0012218408420015,1.0807202092869532,0.0,-0.5251112024557658
35,15883.984702237123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3971328187725307,0.0,-0.4274668580806992,-0.12717197598165944,0.9438092032663136,-0.27817220609560717,0.5143753872552698,0.0616191504529936,0.26934591188722706,-3.3400089980214545,-3.1081877650371075,-0.45771809526932516,0.1019198748724914,0.6352950384815907,0.7577637726502892,1.6813542274471582,-1.2566394038726478,-1.8883938284504005,-1.9501084443507284,-1.4440713341899634,0.11498735095606794,-0.4203230153702881,0.005582608564829469,-0.37596791181777245,0.50788394798397,-0.3966230413752362,-0.6959074371039217,1.7976457443457883,-1.789896746663018,-0.21539969546361643,-0.20167700619762402,0.23719371322907318,-0.5961909772245367,0.7232431679591457,-0.40108360238982355,-0.6557475329603611,-0.004742496526485576,-0.0013519242069781892,-0.10205896911891467,-0.08274023359195347,6.239440970563516,4.410216766431574,1.2667217357379732,5.152177480665401,1.0614213215191215,0.0,-0.4933671580738811
36,15862.085082094758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21956430875478,0.0,-0.5139791517412915,-0.21803712495866326,0.8763962837471917,-0.33677323341984927,0.4301451754705238,0.017952278453174916,0.17203358123101048,-3.2782722408302565,-2.9922162107905486,-0.5224088831810393,-0.06547821484687721,0.6139384939522606,0.842016639782332,1.5513274934501404,-1.1895761148241153,-2.5946715694341673,-2.057902914757467,-1.0932602592710619,-0.08218729851936263,-0.24649901684367836,0.0034033103734989415,-0.2797117835939519,0.5091649348462398,-0.36233727844608093,-0.7815444935443255,2.0195430915080457,-1.8536359000697449,-0.2635895594303724,-0.22592746518071188,0.15077692011706367,-0.8199174875553312,0.7558486667875903,-0.3938985007390037,-0.5264988987099518,-0.004665702386236417,-0.0013132764392839637,-0.10207776693909568,-0.08175934288421027,6.390830024901598,4.512544843320605,1.2450936078851869,5.359070625264161,1.047949477601474,0.0,-0.5082480529188864
37,15826.299062579636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.282597881496517,0.0,-0.5376046762964213,-0.23062216347563952,0.9152329523979197,-0.3020047322323037,0.48079190290613355,0.054667429973276754,0.20711215162511065,-2.8615638732272384,-2.7129587043382877,-1.0689866350516355,-0.6543796042618287,0.589013013036542,0.7795914716098444,1.5616810493978253,-1.2412820256226327,-3.3494673494067544,-2.314074196105386,-1.0463359916479276,-0.08781383732820167,-0.4010752747617371,0.18062016701197914,-0.19836419256181986,0.5475672293150354,-0.2522880978048818,-0.804232618898819,1.7225324722618214,-2.083263104580833,-0.2253095554267857,-0.28498635866775507,0.2385103715084686,-0.6792068006732177,0.7081103947161824,-0.3873084063427228,-0.5612907049626255,-0.004522321514524841,-0.0012672753607354547,-0.09826631383509098,-0.07670656774922927,6.667442789519821,4.696119707192032,1.1887295783396545,5.748222155746577,1.009394433872264,0.0,-0.5448770120630702
38,15808.542437717866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3495045909257817,0.0,-0.4893821418927874,-0.1058250742016917,0.9327548164427366,-0.3953957744741202,0.44124743197285776,0.043841275941024535,0.2759230030395034,-2.329882116901984,-3.2108758465193468,-1.1587868003858324,-0.08279993069048186,0.3542607042834418,0.47467609946553135,1.3420393573109928,-1.3269256301995256,-3.30030874584113,-1.9206512811663945,-2.1438046223946503,-0.6096342521526497,-1.1403579828971488,-0.31831017035059067,0.13721497086997275,1.1892051796081073,-0.7405017618314947,-0.12380655610661273,1.457417352957651,-2.414862152084312,-0.10885663273000193,-0.1860733285686192,0.22319000150768767,-0.7768870467376195,0.8207550762454688,-0.3099343963179606,-0.1341554728355469,-0.004259461040499265,-0.0012371092493229394,-0.09938523072029432,-0.07177633157760821,7.273193152367499,5.096656405936925,1.0758274806402717,6.594556430995572,0.9292267656045474,0.0,-0.5551516025040745
39,15776.679118486447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.403932356247181,0.0,-0.5010279805301671,-0.1282424018625608,0.9540176987894633,-0.39949635635694736,0.4125990033980085,0.0929116060816961,0.3619179698522945,-2.323958705268141,-3.5271034976478854,-0.7636724397728483,-0.2346387133599245,0.26028986041833857,0.44813870892340946,1.4377644982244047,-1.2361915029262003,-2.9703413908679703,-1.5935056953938094,-2.4960682592267824,-0.8930227599878698,-1.328140308477955,-0.3991136717915404,-0.0320303849990447,0.8124413408933453,-0.6351415224253254,0.2455901135522322,1.4153381564590262,-2.4708803782010706,-0.18351009053023887,-0.27736795152904226,0.2003149267328444,-0.7527569738230081,0.7739868435372059,-0.29454834818801695,0.012848992020024569,-0.004116707962263679,-0.001211896711784652,-0.1025468143922474,-0.07014685410401965,7.532031271582104,5.270422510865966,1.0355695945943284,6.953066096274234,0.8955882369027637,0.0,-0.4921465597474274
40,15756.398189564614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.398708703211046,0.0,-0.5162698836061448,-0.12917263022818334,0.9855558519298115,-0.4300858446828072,0.29443312510406866,0.09492689906926541,0.34482268480531375,-2.5799298869731966,-3.735481489338105,-1.0108995213808971,-0.025358371503094973,0.47011367076421784,0.5349654591129561,1.3259730127726541,-1.0576445239248573,-2.470724467840597,-1.3785952165214856,-2.5337383903744266,-0.8427749690897134,-1.1257425072125098,-0.33704061469039226,-0.3638285639982461,0.4393454135256438,-0.6123590637546399,0.20727780324409611,1.376634786211751,-2.4934353074994267,-0.1537243273398881,-0.2186253485296053,0.24412906173314913,-0.7972248947748415,0.6368463928342654,-0.30742603527484275,-0.04416967572012949,-0.003935965080484922,-0.0011426010539776438,-0.10431194193772567,-0.06882773814413012,7.720940400041386,5.3963605721725285,1.0143858575786024,7.207674704651926,0.8706835205025741,0.0,-0.47317861021178426
41,15735.444990674729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4248662491945876,0.0,-0.49441951525356703,-0.11091787009931635,0.9796954063845146,-0.43342456163438203,0.29433763652024775,0.09640399724327317,0.33491390451560493,-2.8740540874933367,-3.791157316532336,-1.033709979905064,-0.12189884156300866,0.20222069207145,0.9343228917599176,1.4973219563609337,-0.9183103776157062,-1.8392159642584491,-1.36599531301899,-2.4543755274762504,-0.527752121859875,-0.7212649904797503,-0.5021345290265921,-0.3869969901838204,0.31805670279367493,-0.8728309512409249,-0.23963785657542042,1.3080845836885107,-2.4619669335853,-0.09333868691291666,-0.15680845784113684,0.21667814552072837,-0.8086900098549591,0.6907614530039579,-0.2736653942196627,-0.087415402324202,-0.0038063208757867875,-0.0010707466776413773,-0.10285021809753755,-0.06835393522530421,7.919896388994213,5.520135576784553,0.992898201816036,7.46468760721499,0.8450432231612479,0.0,-0.4467726615956252
42,15714.451650136842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.491706708543592,0.0,-0.5574496841222253,-0.22189524742675432,0.9965770348930787,-0.3409407960124919,0.30191691817894656,0.15979359330842174,0.30693051774892827,-3.442807609139369,-3.690466314153274,-0.7970576253010976,0.045485920738091754,0.6000700648855637,0.9862656812462939,1.677641797601661,-0.7129424137917488,-1.1225239896662618,-2.087728392534511,-1.8317196177894322,-0.406260022455892,-1.0196144240976377,-0.6439984891724292,0.5270531052701175,-0.003183373924684818,-0.6434631615016522,-1.0641898673961747,1.1151134922323032,-2.3829658870673933,-0.10541475837096567,-0.18589707901757657,0.19514492557319893,-0.6303732355754719,0.6979159559451057,-0.18031859382565443,0.021849414751349314,-0.003585607298543534,-9.805874498742602E-4,-0.09491600427356281,-0.06877438016783564,8.306637266383946,5.733893603874439,0.9446532406415593,7.9351537831030505,0.7976696078938916,0.0,-0.39723700557421
43,15680.879122470496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5928558829842987,0.0,-0.5726358088836706,-0.2313653982810816,1.140998294878909,-0.30782349682604715,0.23615900718741994,0.1581132624525902,0.3066874733105973,-3.5452696720095225,-3.360872539759854,-0.5613109985665616,0.18390582147623719,0.4579033432816394,1.0936031269228748,1.585308738923287,-0.6500792914111581,-0.9193785358926778,-2.684758788276569,-1.5346957225997764,-0.7001166243041597,-0.9018863659850421,0.026740749046445078,0.6551612597988532,0.10825761641021855,-0.6633382761122574,-1.185761820427906,1.0100438999867856,-2.2032512709199543,-0.20227877046396986,-0.20340171585613648,0.32419906411058663,-0.5655830405834246,0.6806819664830221,-0.17760105542261176,-0.040429362208400085,-0.0035145981771853504,-9.572340336716869E-4,-0.0859419488969105,-0.07040616362876535,8.649568051021085,5.925204854019275,0.88349162386651,8.33785262541724,0.7527616522136564,0.0,-0.26880829541283413
44,15577.994836962225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6673748210582564,0.0,-0.6046360177627288,-0.33324445447268003,1.2565109111371997,-0.3385071541250149,0.2522113232962314,0.21038928640183388,0.35709827021694995,-3.351701952875762,-1.9214712039375264,-0.6793874537433211,-0.29374653859498356,0.6865219797907911,0.7279178124342769,1.5430845295585693,-0.87145527948588,-1.474314126208875,-3.144196135692648,-0.9140944011071992,0.03994883227248247,-0.04496104300788473,-0.3735976504882757,0.30379812462131073,0.5487474184887956,-0.0929954485134995,-0.04594296106640772,1.2667988464054778,-1.4411927632148709,-0.31429523884375754,-0.2248989465388166,0.22425615143920724,-0.6242229082890837,0.6826154077503014,-0.1084007509814263,-0.13771326639264825,-0.002706069546408128,-6.855420160753339E-4,-0.08367245903456882,-0.08089082581205381,9.86918489362359,6.616630812889504,0.7499102841950152,9.754404572772868,0.6099776157038235,0.0,0.1529561521674676
45,15557.586424077454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6520167215904853,0.0,-0.6179747522811024,-0.34467293493049056,1.278426609438524,-0.38265342233211064,0.30544464903415836,0.22666868858092554,0.3491756151471823,-3.0298597488264885,-1.9855629647556527,-0.627035107397106,-0.30855026934510377,0.6478012244860077,0.3486064514277906,1.6766803837601663,-0.546584031431534,-1.6666170113768524,-2.6534582536097866,-1.106725586251644,-0.04897298070850942,-0.24707445277040926,-0.3353974076917515,-0.09376845588383909,0.5470580959790787,-0.127516294242558,-0.8531866756382929,1.323465216101279,-1.427767164778094,-0.3029708238993752,-0.215662833010571,0.22888818993607238,-0.6671253371993223,0.7350207869531508,-0.09212835477483534,-0.10641358064471992,-0.0026997013032257298,-7.188298123920055E-4,-0.0876736728208659,-0.0819733188788554,10.058647382725576,6.722867141140781,0.734314120279367,9.973727160068233,0.6057686859299405,0.0,0.18806169660266975
46,15534.712719731564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226089648931097,0.0,-0.5959555939325646,-0.3251902301701095,1.2503182490820064,-0.3745126649072659,0.23519019600991453,0.17450062879940131,0.286670558204917,-2.703498668432526,-2.1974133705159633,-0.5915411444190596,-0.43894426190188207,0.5902884862308707,0.3334774217638754,1.2513862371819258,-1.0482535456912982,-1.7445204639663476,-2.1568458916288322,-1.4411825061722512,-0.1900124405226202,-0.48931287814399593,-0.38852308239929095,-0.26092899834506367,0.17979637214463418,-0.31748585628798487,-1.670998506608365,1.4125584890611727,-1.3789207796648977,-0.317255651703794,-0.24621199653702636,0.23206535363271566,-0.6517883986444478,0.6406588510269356,-0.14685745385477345,-0.23489641899322894,-0.0025917661653021445,-6.785786032118613E-4,-0.08966891857164869,-0.08313371462600293,10.28944893857704,6.844723050986156,0.7147999393923202,10.239206096902528,0.6002169621880734,0.0,0.24448986449706295
