Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_23,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_23,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_23,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_23,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_23,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed
257,13606.06080547211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1344217592063925,0.0,-0.6998508962953759,-0.41620563960092233,0.710816050764911,0.2025710962381783,0.0,0.14290333002323263,0.0,-1.4875578760955341,-2.4211441616803007,-0.9042459274386923,-0.5643861130454673,0.32094205651229807,0.6278794198798722,-0.38815952347456584,0.0,-0.5979146414273032,-1.7331806453322023,-0.028891474642604515,-0.1895193744503463,-0.6574690650646808,-0.019823399746336685,0.47435009154439955,-0.18806064134303943,0.0,-0.3672643801150275,2.8804042217869474,-2.00894071700205,-0.22197740741570826,-0.21184711362074696,0.2523906590075511,0.267384105289988,0.0,0.0,0.20168381657144194,-0.0027603863964140093,-6.988770505110341E-4,-0.056566723642422975,-0.04822446525247403,1.8003243014324126,35.90540216631053,56.72625143161597,0.0,0.7688929774814424,3.5129543947314086,1.084737891198703,0.9854807002701756
258,13606.053161238719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1342850562848423,0.0,-0.6999564785228489,-0.41618680318679796,0.71064090218248,0.20267368413020478,0.0,0.14281488846590565,0.0,-1.4874099051551688,-2.421125388312125,-0.9045771585459155,-0.5648106953408942,0.321047416495779,0.6284216333592825,-0.3882166246955576,0.0,-0.5984085831276789,-1.7334494689526927,-0.028832419514508368,-0.18933303842442373,-0.6572028882851618,-0.019647498560178462,0.47428566668591576,-0.18825750577757325,0.0,-0.36747071919389807,2.8806620053355747,-2.0092149823627343,-0.2223581761063759,-0.21221235887437723,0.25223644977515625,0.2675881504019868,0.0,0.0,0.20162592375000415,-0.0027637159558143234,-6.996745215326225E-4,-0.05661413594806744,-0.048244529348949156,1.798251310284185,35.85389470772353,56.693192771266745,0.0,0.7700820330136992,3.5116572003173108,1.0856228830525143,0.983639183276152
259,13606.045333843103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.134422455366249,0.0,-0.6998557771509538,-0.41620679501885427,0.7108242592871072,0.20257259258200744,0.0,0.14290495092154223,0.0,-1.487549130250399,-2.4211605474167044,-0.9042666838193866,-0.564397196011684,0.32094669688719635,0.6278823524092804,-0.3881611224999927,0.0,-0.5979221318590909,-1.7331419740037346,-0.029215337089313214,-0.18950980846763324,-0.6574613854809531,-0.01943357170167317,0.4743495148288318,-0.18807261239102818,0.0,-0.36727465854982977,2.880412228467923,-2.008957022354869,-0.22198264654460026,-0.21184983530829862,0.25239956989747414,0.26738804760682794,0.0,0.0,0.20168913135712274,-0.002760463993112181,-6.988976468318506E-4,-0.05656142922205187,-0.0482292163226353,1.81190813128775,35.84165745647054,56.71938269045508,0.0,0.7716615490895695,3.5126807191615295,1.084485881297519,0.9854137148609653
260,13606.037825989832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1342893852674663,0.0,-0.6999587427182505,-0.4161864850604273,0.7106508643212677,0.20267465211113558,0.0,0.14281568836778838,0.0,-1.4873928184371894,-2.4211336860318786,-0.9045757507492947,-0.5648058315495816,0.32104249190168493,0.6284306040502486,-0.38822053009714935,0.0,-0.5984075983516319,-1.7334102075875302,-0.029207843400458223,-0.1893236646754618,-0.6571984567329592,-0.019269202546168242,0.4742776904659526,-0.18826828231919934,0.0,-0.3675099601654907,2.8806658873536017,-2.009234963842362,-0.22236034677726985,-0.21221211233948423,0.25224989082694327,0.2675921206176147,0.0,0.0,0.20162695851403808,-0.002763796431432864,-6.996998776279468E-4,-0.05661363482754092,-0.04825296932642276,1.8033334742935745,35.78295142940234,56.673672297459994,0.0,0.7727663765760425,3.510981458864398,1.0852941108004204,0.9833660835725974
261,13606.030082179741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1344289174135163,0.0,-0.699858272430136,-0.41620882089687594,0.7108393120629822,0.2025727882225466,0.0,0.1429056646629204,0.0,-1.4875414285468775,-2.4211494252322345,-0.9042629175474332,-0.5643990389121244,0.32095685112306804,0.6278812399616375,-0.38816150178820813,0.0,-0.597929590332765,-1.7331039244907065,-0.02958839936822251,-0.18950391232659086,-0.6574658936919783,-0.01905817275766907,0.4743522103055169,-0.18808300414567888,0.0,-0.36728867146804783,2.8804096647487243,-2.0089730362445386,-0.2219777838126574,-0.2118447655009126,0.2524149928725926,0.26738798761427046,0.0,0.0,0.20169363773735094,-0.0027605302034457062,-6.989195064390537E-4,-0.05655987599737771,-0.04823707859704089,1.816856903457853,35.77158040540274,56.7001765512038,0.0,0.7743397383357293,3.5120457247849903,1.0841469660085579,0.985171327012132
262,13606.022711002423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1342969171265564,0.0,-0.6999580191787939,-0.41618692476113783,0.7106660049122184,0.20267546355655022,0.0,0.14281810342651663,0.0,-1.487384138493312,-2.4211261458118765,-0.9045730338038038,-0.5648109255591647,0.32104644176458325,0.6284362488842944,-0.38821514237641297,0.0,-0.5984062442638991,-1.7333664198246848,-0.02958668864017301,-0.18931912707823,-0.6572050571581479,-0.018903298325483812,0.47428477886600795,-0.18826677828418356,0.0,-0.36752173435320273,2.8806573732638334,-2.009246144059417,-0.22235205573144368,-0.21220379075404383,0.25226488032977196,0.2675915842080146,0.0,0.0,0.20163323112852483,-0.0027638625623560838,-6.997208750730222E-4,-0.05661152176668008,-0.0482605097523819,1.8099492293550807,35.714568338360905,56.65654492709241,0.0,0.7754360009495965,3.5103959811899075,1.0849052920864601,0.9832191948520047
263,13606.015006081065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1344332117507772,0.0,-0.6998606652482624,-0.41620922350572,0.7108502076013983,0.2025737469728293,0.0,0.1429067671990987,0.0,-1.487527043422964,-2.421157057091309,-0.9042675590666696,-0.5644013356099301,0.3209607428807916,0.6278844695341198,-0.3881641024150892,0.0,-0.5979331178721152,-1.7330625350918594,-0.029959710799401622,-0.189494984854578,-0.6574659559623232,-0.018694147861500233,0.47435132769717064,-0.18808816535069495,0.0,-0.36731049120014353,2.8804104629621476,-2.0089897037130546,-0.2219768568796589,-0.21184224989641526,0.2524274213697549,0.2673906034858594,0.0,0.0,0.2016981446381197,-0.0027606181250709044,-6.989466446880388E-4,-0.05655820708290422,-0.048244868340644696,1.8230939075093588,35.70324673997856,56.6820962143462,0.0,0.7769880261962712,3.5114354201384645,1.0837815153451638,0.9849797905429974
264,13606.007327952639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1343272055311107,0.0,-0.6999549324306492,-0.4161788505870348,0.710692724264863,0.20266648447182156,0.0,0.14281337606398234,0.0,-1.4873260351333593,-2.421132786213736,-0.9045555096796577,-0.5647908559447183,0.321048054478028,0.6284141387599388,-0.3882306589233986,0.0,-0.5984090573374886,-1.7333547780714447,-0.030129013948270476,-0.18933044502374996,-0.6572398446143431,-0.018384353623013022,0.4742891838580212,-0.18828293749324074,0.0,-0.36747880610037176,2.8806589561732627,-2.0092946362450763,-0.22234665137208975,-0.2122027257941126,0.25230417164469043,0.2675919442624107,0.0,0.0,0.2016266998813707,-0.0027640391628062353,-6.997785662517046E-4,-0.05661751157422448,-0.04827384923394735,1.8027859844158565,35.632807704033176,56.61895233939941,0.0,0.7780882441911868,3.5092745186745233,1.0842889160338027,0.9828933546559103
265,13605.99933851793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.134460335266668,0.0,-0.6998600737889131,-0.4162041038618778,0.7108741194856636,0.2025707507292268,0.0,0.14290038485792156,0.0,-1.487458386074648,-2.4211951329591455,-0.9042861704392328,-0.5644117614210065,0.32097119217550624,0.6278786400457057,-0.38818272971634216,0.0,-0.5979459083689161,-1.7330636898200014,-0.030480176187113163,-0.18949311786629155,-0.6574913358519295,-0.018131077908143833,0.4743684864809081,-0.1881112962651189,0.0,-0.3672488574098221,2.880416545523102,-2.0090401391031607,-0.2219746065298471,-0.21184616837715387,0.2524623642155804,0.2673922347667216,0.0,0.0,0.20169439071592982,-0.0027608452977799644,-6.990183447116808E-4,-0.05656649509883211,-0.048259060948526195,1.8113843582063698,35.616864484669016,56.64003067709973,0.0,0.7796889799339772,3.5102523014555542,1.0831263609294155,0.984614818089479
266,13605.991860587937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1343290898587495,0.0,-0.6999569957857459,-0.41618194631892286,0.7107013861129996,0.20267547045438225,0.0,0.1428162297211988,0.0,-1.4872943646789654,-2.421159997923462,-0.9045900745634412,-0.5648176777469388,0.3210510130676703,0.6284369540669432,-0.3882324141387277,0.0,-0.598417616555758,-1.7333164063897126,-0.03047510938238028,-0.1893089032761958,-0.6572292023459042,-0.01796506406046654,0.4743031988968709,-0.18828749538503053,0.0,-0.367498038984594,2.8806621117198685,-2.009311287812359,-0.22234856220425941,-0.2122053773139137,0.2523115743540691,0.267595795953466,0.0,0.0,0.2016327294205863,-0.0027641799776963174,-6.998196789660677E-4,-0.05662083890374968,-0.048284037705255765,1.8007309620319107,35.555239055709585,56.591233523456296,0.0,0.7807925102032481,3.508469066613446,1.0838287812319896,0.9826040425046397
267,13605.984043530118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.134458895388126,0.0,-0.6998624863302504,-0.41620609087835797,0.7108822019312597,0.20257521369573603,0.0,0.14290425046256916,0.0,-1.4874430248410366,-2.4211985239309755,-0.9042944077571168,-0.5644151199975491,0.32096847986230725,0.6278862909001794,-0.38818434994939327,0.0,-0.597945280505847,-1.7330103375528407,-0.03078725194871115,-0.18947575558556967,-0.6574765583563891,-0.017756581768406957,0.4743682567966252,-0.1881116660752986,0.0,-0.36728980975300873,2.880415919711656,-2.0090477693093027,-0.22197659425893335,-0.21184624978295827,0.25246876637181354,0.2673965068999951,0.0,0.0,0.20169804261488986,-0.002760937645091286,-6.990459642287623E-4,-0.056564028000762226,-0.04826528600169463,1.818502735335609,35.548726398690796,56.626379538577034,0.0,0.7824129968465956,3.5098212447946855,1.0828624300306375,0.9844107735364495
268,13605.976617235401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1343468125252307,0.0,-0.6999495368522821,-0.4161824222072383,0.710734308827277,0.20267427340066674,0.0,0.14282428441359515,0.0,-1.4873306526983001,-2.4211055705039755,-0.9045538280672905,-0.5648088854412241,0.3210669407435985,0.6284332719244015,-0.38821376635004357,0.0,-0.5984007066608775,-1.733277039763281,-0.030717386193170305,-0.18930111431279262,-0.6572273991296379,-0.01753108473039507,0.47433901356490465,-0.18825058971678219,0.0,-0.3674415736831079,2.8806284740631063,-2.0092891071777683,-0.22231080386506846,-0.21216994580357684,0.25233834229230284,0.26758727942893346,0.0,0.0,0.2016531542032273,-0.0027640422218486783,-6.997854150516276E-4,-0.05660405358413222,-0.048280253262535267,1.8244306155131322,35.50850790078185,56.61054508853398,0.0,0.7836820383867507,3.5091069871973564,1.0835959866161244,0.9831237701461312
269,13605.969115362188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1344616640734906,0.0,-0.6998656073420675,-0.4162053935605193,0.7108915483081688,0.20257890230213194,0.0,0.14290492131737448,0.0,-1.4874386708369378,-2.4212275930642204,-0.9043202518550499,-0.5644359907838707,0.32096969797285196,0.6279001008694353,-0.3881837840289106,0.0,-0.5979374511155043,-1.732982169442432,-0.031064780085143455,-0.18945956606868017,-0.6574541661531306,-0.017323007490332356,0.4743666320867188,-0.1880914172598401,0.0,-0.3673000352668222,2.880423161459904,-2.00905618039535,-0.22198008482350629,-0.2118478243792333,0.25247972086899173,0.2674027958764141,0.0,0.0,0.20171045275712293,-0.002761012799661495,-6.990623659828836E-4,-0.056555411834253055,-0.04826686423133072,1.837139722221042,35.49561788905448,56.6343027939531,0.0,0.785214589855398,3.5100483553277133,1.0825333200504015,0.9847490951237831
270,13605.961939986948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1343234864697231,0.0,-0.6999692206682726,-0.4161851288301957,0.7107114971511752,0.20267992036335486,0.0,0.14281808029377777,0.0,-1.4872898286520326,-2.4211975438493236,-0.9046105174402016,-0.5648112566454525,0.321039551817547,0.6284543345307751,-0.3882459706192823,0.0,-0.5984202774878513,-1.733250151075875,-0.0309864182775769,-0.18925527521472674,-0.6571631209818395,-0.01718887074010495,0.4742771314348141,-0.18831203415943273,0.0,-0.36757621234752763,2.880689553722316,-2.0093390479769875,-0.22236704618266323,-0.21221623139770465,0.2523261904791383,0.26761029591121616,0.0,0.0,0.2016350763698951,-0.0027642391274055947,-6.998357397322285E-4,-0.056601088923388984,-0.048286204435892446,1.8351462496665942,35.44518485926311,56.60011082029331,0.0,0.7863276866741089,3.508702125668922,1.0837547231922562,0.9825068601273848
271,13605.954440549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1344615082704463,0.0,-0.6998682713414951,-0.41621412617674525,0.7109061541090491,0.20258043707009496,0.0,0.14290807041898335,0.0,-1.4874612821362867,-2.421167331800255,-0.9042852980504854,-0.5644286407424982,0.32097272619693235,0.6279074569780702,-0.38817268794359033,0.0,-0.5979305342271977,-1.7329286402402317,-0.031407937802021405,-0.1894485154374642,-0.6574455846283888,-0.01703163369857117,0.4743558418139239,-0.1880987368315695,0.0,-0.36737386158247426,2.8804142699761592,-2.0090629139585605,-0.221973652577083,-0.21184203151094222,0.2524922936579629,0.26739646146432006,0.0,0.0,0.20170915352689123,-0.0027609503449714957,-6.990466957736952E-4,-0.05655058960979412,-0.0482733786034937,1.8468807053088525,35.430777878285326,56.619860859723744,0.0,0.7877927305072681,3.509479769743166,1.082515665746165,0.9842179949027174
272,13605.947136769104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1343813792989248,0.0,-0.6999252498942714,-0.4161833017231315,0.7108009390290707,0.20266864702425416,0.0,0.1428403999640403,0.0,-1.4874456080245497,-2.4209502288347413,-0.9044412604699485,-0.5647756737562848,0.32111492583505363,0.6284121943356773,-0.3881519421835856,0.0,-0.5983705162756767,-1.7331899694598154,-0.03128757777904322,-0.1892987248816007,-0.657247933086141,-0.01681153047972933,0.4744214987243445,-0.18816248551008458,0.0,-0.36731528336931063,2.8805163084622327,-2.009222754518825,-0.22220358522861783,-0.21206734407743508,0.25239122613807924,0.2675600334812879,0.0,0.0,0.20170189289318544,-0.00276361960186491,-6.99679956969701E-4,-0.056568796976642195,-0.04827415485358299,1.8753943796170822,35.41859406863724,56.64711141750506,0.0,0.7892637400451906,3.5101768157528075,1.0828832389323158,0.9843458816578935
273,13605.939991018218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1344261435462113,0.0,-0.6998961031110372,-0.41620283221630144,0.7108562804535036,0.20259351569249948,0.0,0.14289316286255943,0.0,-1.4873704338753417,-2.4214003257113146,-0.9044600741925745,-0.5645004910309253,0.3209368723884259,0.6279531312571058,-0.3882221057506511,0.0,-0.5979785842602259,-1.7329310225698147,-0.03162484364736791,-0.18938865222184514,-0.6573537020577273,-0.016654134426349054,0.4742907089235065,-0.18815533403934417,0.0,-0.36744225343663167,2.8805135251754126,-2.009133794517041,-0.22207382439478945,-0.21192571128469773,0.25245891200825826,0.267447723249798,0.0,0.0,0.2016967661158629,-0.002761526924240009,-6.99183300376346E-4,-0.056539224837224455,-0.048271469330924445,1.8800993530232786,35.39139691461682,56.646088767218544,0.0,0.7905746885231685,3.51014628325569,1.0825430529235887,0.9845745674794977
274,13605.933084346623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.134339059612865,0.0,-0.6999684890345259,-0.4161917992453758,0.7107459924204313,0.20267247181709813,0.0,0.14282564965977354,0.0,-1.4873369429461931,-2.421149523364539,-0.9045351764688002,-0.5647396473803158,0.3210256108648932,0.6284337746348266,-0.3882420931663521,0.0,-0.598385633344515,-1.7331645620185814,-0.03163289395639903,-0.18922040012873376,-0.6571320036315067,-0.0165120729240327,0.4742637792077148,-0.18832522390882736,0.0,-0.36761933594750457,2.8806760542500536,-2.00934820773373,-0.22233507349291004,-0.21217942636137457,0.2523680756269377,0.2676002773275349,0.0,0.0,0.20163881833231445,-0.002763858728564437,-6.997400176271691E-4,-0.05657237297480314,-0.0482868335084978,1.877192600713229,35.3429331925057,56.61261409788032,0.0,0.7916686915106633,3.5088732775449993,1.08368491786711,0.9824510278208451
275,13605.925793921731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1344628460470763,0.0,-0.699878140015064,-0.4162172080437383,0.710922382129426,0.20259117085528086,0.0,0.14290025250336127,0.0,-1.4874618224305913,-2.4211427213952117,-0.9043019317361091,-0.5644831241823592,0.32099761245291436,0.6279435625545305,-0.3881654304640067,0.0,-0.5979639726838352,-1.7328817818108648,-0.03208961406306649,-0.18941047324912855,-0.6574131040493797,-0.016359742513063106,0.4743540195905172,-0.18810781398585877,0.0,-0.36740613524949295,2.880416673669854,-2.0091021397960964,-0.22198760988729724,-0.21185866659183283,0.2525089575979888,0.267409017087596,0.0,0.0,0.20171352957358044,-0.0027612422293616847,-6.991187328662571E-4,-0.05653382178725281,-0.04827918067338359,1.8866989299194532,35.32355806298809,56.623521375304385,0.0,0.7930533603230228,3.50930525551042,1.0823459147337724,0.9840556301521411
276,13605.918771286495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1344007828972031,0.0,-0.6999216069113259,-0.41618485432134705,0.710833102902594,0.20266039199414804,0.0,0.142850904769229,0.0,-1.487444391915323,-2.4209679153957095,-0.9044090204375046,-0.5647305582451241,0.321111123400725,0.6283837330546853,-0.3881484470717647,0.0,-0.5983393103475216,-1.7330966024093106,-0.03206081536605954,-0.18929365254280545,-0.6572607783681051,-0.0161590463742242,0.4744119155270163,-0.18815670540569202,0.0,-0.36736553270853056,2.880505714718116,-2.0092457493279707,-0.22217614697970167,-0.21203774026933517,0.2524279830405399,0.2675481744479185,0.0,0.0,0.20171193813096344,-0.0027634493523090212,-6.996476671746171E-4,-0.056559089636621804,-0.048288038485482354,1.8951244968655554,35.292775686342424,56.61740950979975,0.0,0.7943349132227853,3.5090763366941937,1.082240960846947,0.9839676998671699
277,13605.911834937606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1344316785763249,0.0,-0.6999049712974188,-0.4162039524007404,0.7108743558172259,0.20260192715063052,0.0,0.1428879238901965,0.0,-1.4873623415368165,-2.4213579242591154,-0.9044658852922924,-0.5645338102816574,0.32096480380732884,0.6279904560018266,-0.38821783402031423,0.0,-0.5980352897713469,-1.7328838198662293,-0.03232110916246598,-0.18935829258311426,-0.6573413288334286,-0.015995508484868286,0.47430504127984335,-0.18818389485352613,0.0,-0.36744352758763416,2.880519296479767,-2.0091800301295777,-0.22208308449274664,-0.21193461224962612,0.2524764334157977,0.26746160543535125,0.0,0.0,0.20170289973019598,-0.00276184046216724,-6.99266547910118E-4,-0.056529945501654244,-0.048282821623077024,1.9048883846669646,35.27204096427836,56.625079621880914,0.0,0.7956786780561574,3.509365125857038,1.082114737837191,0.9841933426703825
278,13605.905074308312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.134368766369663,0.0,-0.6999514965196959,-0.4161954942493864,0.7107981816382218,0.2026666077867863,0.0,0.14284253948066908,0.0,-1.4873709253650327,-2.421101741149037,-0.9044845071115953,-0.5647186411035887,0.321037948657331,0.6284018942532067,-0.38820687371703416,0.0,-0.5983300105148187,-1.7330415325715922,-0.032376968702941766,-0.1892309075587466,-0.6571751762785836,-0.015888428587073167,0.4743088312767383,-0.18826634984049545,0.0,-0.36757909981819936,2.8806127371139287,-2.009319967307039,-0.2222597190983986,-0.21210587161224664,0.2524124719715579,0.26757357612390936,0.0,0.0,0.2016735285984709,-0.0027635625399340218,-6.996722559795047E-4,-0.056555514516839635,-0.048296212369453355,1.9057140967015744,35.228864499665,56.59838682829797,0.0,0.7967621591945471,3.5082998555425005,1.082679253190867,0.9828330753788093
