Iteration,LL,asc_carD,b_carD_age_gr_under25,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under25,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under25,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under25,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under25,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_vgvi,g_bike_stressLink,g_walk_speed
123,5830.939376096183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8202913857894627,1.6129487624303345,-0.45872026503149377,-0.5079464957143345,0.40713593419826216,0.4177263826705199,-0.2563602268481007,-0.6210679984868942,0.0,-0.8964647627455877,0.5288995421295263,-0.31076957679351674,-0.5240453135001085,-0.10736206526342681,0.24723882796867788,-0.5990216656364679,-1.2826380139094842,0.0,-1.690701225325149,0.0,-0.37946498332631884,-1.035186000684855,-0.6518112019242812,0.466635141269037,-0.7660771953776813,-1.6015684612234444,0.0,3.3924522836068585,-0.6526478894371718,-0.3622524361634705,-0.6313010759444541,-0.3252204591564141,0.0,0.0,0.0,-0.2750400625392799,-0.003629477199084275,-0.0010604191037127605,-0.02994328577553461,-0.05750794773168776,1.3935762482463627,6.308920862494651,4.196946898828418
124,5830.924044800304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819862073095045,1.6137606822924033,-0.45760698845439957,-0.5071548906388116,0.405690926928087,0.4187194644485866,-0.2568168720353964,-0.6214862661380324,0.0,-0.895919436205976,0.5291384845365377,-0.3107685264199015,-0.5239737061022436,-0.10742536193112365,0.24707675077891528,-0.599037459513167,-1.2834399498439895,0.0,-1.6912696979541166,0.0,-0.3800430760401106,-1.034775338218952,-0.6508031396757402,0.46732093100919975,-0.7673651424603987,-1.6079766059559084,0.0,3.3925422841878157,-0.6527783167095901,-0.3625747355663657,-0.6317525447113017,-0.3250596416894272,0.0,0.0,0.0,-0.2752133634488201,-0.0036321094204135856,-0.0010612212572117018,-0.02891837740016569,-0.05749472425975263,1.5074391780551304,6.457667749329228,4.198782816699171
125,5830.908550105583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8195569124780766,1.6138784034738394,-0.45694676995519057,-0.5067970989660573,0.40540246057748514,0.41860703316832515,-0.2562640299989405,-0.6215603308215547,0.0,-0.8959044437423641,0.5296648521899588,-0.31063733673150634,-0.5237069400262003,-0.10755844351035451,0.24728446003242088,-0.5992751911730183,-1.2841312720287543,0.0,-1.6917411472599002,0.0,-0.3802038648058043,-1.0376245508397808,-0.6503358448997795,0.466542816341428,-0.7690246327639447,-1.6091342652458482,0.0,3.391420635463246,-0.6517782575840186,-0.36203609863468833,-0.6310550577502728,-0.3248984219637048,0.0,0.0,0.0,-0.27492101823154524,-0.0036327537199178726,-0.001061333545173283,-0.02855196326879772,-0.05699445482583532,1.5759374645475344,6.469644423562041,4.255163481135128
126,5830.89965768464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819914809332999,1.613111062890088,-0.4578756839785022,-0.5075092781135756,0.4069409186766799,0.4174379503763195,-0.255242110571081,-0.621078043793546,0.0,-0.8968042715585085,0.5296660728066458,-0.31046697914315746,-0.5239649574228072,-0.10754945451633405,0.24819335194644776,-0.5995113293976081,-1.28303735906155,0.0,-1.6899860056166007,0.0,-0.38009097346334175,-1.0404559910405513,-0.6517226829075541,0.4653202177345902,-0.7681613276624716,-1.6037104568955005,0.0,3.3909043590093035,-0.6510382230954345,-0.3614188982974456,-0.6303683799660146,-0.3250918581076019,0.0,0.0,0.0,-0.27449998282506916,-0.0036292085519713134,-0.0010602024966299038,-0.027485387899002702,-0.05676860821322786,1.6885973243676042,6.688503673675656,4.2807876544997265
127,5830.894103403155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8204255805113028,1.6120807586792307,-0.45917010288244525,-0.5083453193810232,0.40893805355303475,0.41600557926183956,-0.25440177086494614,-0.6206858588080518,0.0,-0.897499485013019,0.5296283831143832,-0.3104982317403402,-0.5236664120229501,-0.10747081342778836,0.24813573825743873,-0.5994937307963512,-1.2824920485228324,0.0,-1.6882459907038183,0.0,-0.37951643252073275,-1.0430952351276812,-0.6533350985340705,0.46395161788451966,-0.7670948535637184,-1.5958142922225724,0.0,3.390405852094522,-0.6505169944960945,-0.36079803111366193,-0.6294447261662409,-0.32529662131881115,0.0,0.0,0.0,-0.2742207046972248,-0.0036259301224296214,-0.0010591458189581856,-0.027382631730186763,-0.05662296843826511,1.699684764931605,6.756673172841145,4.296757235288411
128,5830.891429611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820746994718834,1.6113555076153467,-0.46005102245553253,-0.508880492987487,0.4103585145604371,0.41497897955025,-0.25400070614832465,-0.6204791650552132,0.0,-0.8978070135146655,0.5296742313098081,-0.3105643533988475,-0.5232005219261455,-0.10745129817535856,0.24763990741828815,-0.5994054828121519,-1.2826221750807043,0.0,-1.6859660705780464,0.0,-0.37896727801029934,-1.0458150821289087,-0.6546648744244489,0.46286378537749245,-0.7664776873026742,-1.5899162832784937,0.0,3.389986026486874,-0.6501747129193748,-0.36036250871235764,-0.6287582243960064,-0.32540482536902654,0.0,0.0,0.0,-0.2741022322996961,-0.003623906476687609,-0.0010584968423910238,-0.02701834298531252,-0.056516152009109234,1.7389130236885328,6.892023200015492,4.308345492620189
129,5830.8910743554825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8207350522367696,1.6112387458821888,-0.4601751932318917,-0.5089458904575113,0.41053869716789315,0.4147926256624609,-0.25412136895812704,-0.6204298293364264,0.0,-0.8977867405455406,0.5296612336480842,-0.3105712882217672,-0.5231120603895528,-0.10749304592034171,0.2474542615143493,-0.5994138904664873,-1.2828079535501147,0.0,-1.683931483289875,0.0,-0.3785895648942797,-1.0463293391761492,-0.6549230565160193,0.4627572629853765,-0.7662552809083271,-1.588597816026166,0.0,3.3901775674059387,-0.6503094549253214,-0.36042324694611494,-0.6289505608281167,-0.3254449918819723,0.0,0.0,0.0,-0.27422080193122494,-0.00362347418810668,-0.0010583743992655284,-0.026945687104813192,-0.05660176150090192,1.7454273137513459,6.974191675965344,4.298382034061351
130,5830.889849623727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8205775047226234,1.6116225089773992,-0.45970985710419365,-0.5087080219190976,0.4098197742176379,0.4152974417814539,-0.25431938292400197,-0.620532499559977,0.0,-0.8976964731705322,0.5296802411066898,-0.3105495375393644,-0.5232907800366724,-0.10750066993528624,0.24765977536774442,-0.5994353344291209,-1.2827884882142107,0.0,-1.6848029198910721,0.0,-0.3789064535164917,-1.045442077841246,-0.6544637668067648,0.46323142883723023,-0.7665695038375084,-1.5914926053351435,0.0,3.390258498117056,-0.6503849610538298,-0.3605666268848393,-0.6291646563995456,-0.32535378262867404,0.0,0.0,0.0,-0.2742375011366948,-0.0036241679539563833,-0.0010585906649202097,-0.02682083621830064,-0.0565965500494443,1.7622462941198136,6.978351993252193,4.298907216875631
131,5830.889248630694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8204246553177703,1.612020989301624,-0.4592364590067657,-0.508449272607439,0.4090763799238356,0.4158350921963497,-0.2545374532226187,-0.6206627015435239,0.0,-0.8975900051107195,0.5296924428290128,-0.3105506926769217,-0.5234407144096065,-0.10750377592625288,0.24778342128220873,-0.5994254396926836,-1.282827316625275,0.0,-1.6852109441289127,0.0,-0.3791955989496829,-1.0444325428756338,-0.654005187564062,0.4637686294584023,-0.7668779509433211,-1.5944737574017631,0.0,3.3904004050514134,-0.650496727324721,-0.360735848043308,-0.6293903006909655,-0.32527176218666753,0.0,0.0,0.0,-0.27427668042052206,-0.003624719816939729,-0.001058769692204641,-0.02660919129404061,-0.056602584756218426,1.7907718561280233,7.018637869954046,4.298224427610565
132,5830.888908989982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820385106385646,1.6121627108775125,-0.45908855461675085,-0.508353360084321,0.4088208466048833,0.4160376262803217,-0.2546241129035162,-0.6207177200343341,0.0,-0.897583035623864,0.5296718142316791,-0.3105617815169149,-0.523496848746608,-0.1074963215477724,0.24781825351546333,-0.5994033296971882,-1.2828089766860433,0.0,-1.6849835318865032,0.0,-0.3792703375299782,-1.0439032388911742,-0.6538451908903602,0.4640166495637214,-0.7669126935901651,-1.5955413394976636,0.0,3.3905212316348896,-0.6505829921377982,-0.3608233787134139,-0.6294993628465761,-0.3252598028847019,0.0,0.0,0.0,-0.2743030303579318,-0.0036246540552445157,-0.001058755675848709,-0.02642822976517637,-0.05662166665013902,1.8139927859998575,7.070931418023253,4.2961564301750235
133,5830.888739810158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820401300731921,1.6121887907151493,-0.45909214708025736,-0.5083258920835544,0.4088011452000921,0.4161008020009888,-0.25466153627350274,-0.6207528638702098,0.0,-0.8975592309989552,0.5296449963103762,-0.3105729833487118,-0.5234986220800367,-0.10748490873617059,0.24778200623884858,-0.599373583264358,-1.282812068519804,0.0,-1.6850439411747355,0.0,-0.3793087933744219,-1.0436591883816613,-0.653784617835192,0.4640912807004668,-0.7668905766791215,-1.5958665035713644,0.0,3.3905912957260527,-0.6506530784340399,-0.36087447672693157,-0.6295343142256912,-0.32527720464376675,0.0,0.0,0.0,-0.27432388586686096,-0.0036246718782755425,-0.0010587695443617195,-0.026320539158085885,-0.05664871312348872,1.8301422533955107,7.10371219555468,4.293225899390355
134,5830.888683237168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8204669038770995,1.6120535450814821,-0.4592779005997599,-0.5084159228418981,0.40908900597083975,0.4159147959634846,-0.25458130905244886,-0.6207141232074277,0.0,-0.8976223124416589,0.5296366248110269,-0.310574131025654,-0.5234536300536322,-0.10747728664029457,0.24775489707013493,-0.5993743584926293,-1.28276636285442,0.0,-1.684758290023838,0.0,-0.3792351513946421,-1.044048600242707,-0.6540012370878806,0.463889191637082,-0.7667346086609804,-1.5949039910699148,0.0,3.3905715835111394,-0.6506250910938499,-0.36082488189468614,-0.6294691679425349,-0.32532097715942454,0.0,0.0,0.0,-0.2743138997262145,-0.003624342034376318,-0.0010586653407371035,-0.02619126013396345,-0.056656632864683164,1.845784664130204,7.140105023413103,4.292357518607457
135,5830.888677212493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820482259245375,1.6120188382895388,-0.45932549125534594,-0.5084572485639478,0.4091575869707596,0.41586297485234314,-0.25457352470153344,-0.6206912702227255,0.0,-0.8976356097286617,0.5296379420274603,-0.3105722297288135,-0.5234447407897903,-0.10747717485221345,0.24774863033244746,-0.5993758449077471,-1.2827487823977441,0.0,-1.684786964897722,0.0,-0.3792209253992068,-1.0442101460199358,-0.6540958439544684,0.4638223065908141,-0.766682651587265,-1.5945935956463264,0.0,3.3905406156393516,-0.6506052694294976,-0.3607992893738818,-0.6294384919876806,-0.32531880499272753,0.0,0.0,0.0,-0.27430405805657604,-0.0036243284509068904,-0.0010586588682689826,-0.026207793096282288,-0.05665241820578872,1.8438451304988452,7.135558043001361,4.292773397960445
136,5830.888676605639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8204921500571407,1.6119971757007554,-0.45935126181632036,-0.5084766487909763,0.4091983473775413,0.4158310610443511,-0.25456166515910766,-0.6206793475707034,0.0,-0.8976393059931205,0.5296384199476223,-0.3105729527313736,-0.5234339371149446,-0.10747750721782043,0.2477366646722341,-0.5993776003258892,-1.282747268778732,0.0,-1.6847702633595194,0.0,-0.3792139912102164,-1.0443020976182629,-0.6541542849587582,0.4637820880522162,-0.766663321638231,-1.594404674304262,0.0,3.3905252220882423,-0.6505927621849306,-0.3607860306349639,-0.6294216423658502,-0.3253198243724632,0.0,0.0,0.0,-0.2743006613413091,-0.003624313129282883,-0.0010586533805383297,-0.026208570120952075,-0.056650682967447415,1.8438112976331158,7.135091552431934,4.292948452763097
137,5830.888676540567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820493032837689,1.61199385387474,-0.45935416263649687,-0.5084803956542095,0.4092026497851456,0.41582558522051505,-0.2545593798655404,-0.6206769460653561,0.0,-0.8976399242732394,0.5296387428431784,-0.31057242407755803,-0.5234328097483331,-0.1074778119070134,0.24773598451164386,-0.5993780092829628,-1.2827465400090172,0.0,-1.6847667662509238,0.0,-0.3792134191120774,-1.0443206038786823,-0.6541675364425256,0.46377612941983765,-0.7666617455823431,-1.5943695276069607,0.0,3.390522306629736,-0.6505912747611419,-0.36078427610319036,-0.6294200411537672,-0.3253192935000648,0.0,0.0,0.0,-0.27429979121174997,-0.003624314951368633,-0.0010586537166841058,-0.0262076908030615,-0.05665043294497514,1.8439593621236965,7.135091124347386,4.292975392029085
138,5830.888676520395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820492660219739,1.6119941264945565,-0.4593530168982163,-0.5084810249985608,0.40920069210853055,0.4158255498906276,-0.25455916130988954,-0.6206764726776487,0.0,-0.8976395871129209,0.529638665380136,-0.3105722649733677,-0.5234324718573943,-0.10747783022782934,0.24773595023724768,-0.5993782289701466,-1.2827467929801764,0.0,-1.6847692293008674,0.0,-0.37921468344301024,-1.0443241149425835,-0.6541717852283073,0.4637764895991651,-0.7666628823997426,-1.5943655376879138,0.0,3.390521837945819,-0.6505915346153982,-0.36078450751412183,-0.6294204122429664,-0.3253185533082069,0.0,0.0,0.0,-0.27429965655070265,-0.003624318876714831,-0.0010586548775626192,-0.026206962228064054,-0.05665049267188905,1.8440802782430596,7.135070269138699,4.2929697622040335
139,5830.888676519293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820492384908826,1.6119947122763563,-0.4593523369700655,-0.5084807056881102,0.40919949265943273,0.4158264494973205,-0.2545595520701498,-0.6206767126530078,0.0,-0.8976394216822837,0.529638626073782,-0.31057217851125046,-0.5234328827498071,-0.10747782665312651,0.24773632618453006,-0.5993781588001499,-1.2827467023925578,0.0,-1.6847718296312917,0.0,-0.379215231539894,-1.044321970007659,-0.6541705903607598,0.46377750563497944,-0.7666633267533473,-1.5943704735589794,0.0,3.3905222025043678,-0.650591931159994,-0.36078490266507696,-0.6294208516730899,-0.3253184912782473,0.0,0.0,0.0,-0.2742997348891071,-0.003624319955601827,-0.0010586552527592956,-0.02620691249606513,-0.05665059195005958,1.8440899924282608,7.1350441222810215,4.292958975163018
140,5830.888676519195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820492381660419,1.6119948350928368,-0.4593523087193733,-0.50848057113978,0.40919941404002597,0.4158266915605349,-0.2545596763383276,-0.6206768260233132,0.0,-0.8976393870527912,0.5296385794058796,-0.3105722139368134,-0.5234329271837218,-0.10747778204561746,0.24773637391104825,-0.5993781395604392,-1.2827466591361498,0.0,-1.6847729221953558,0.0,-0.379215363892603,-1.0443210702916281,-0.654169923503256,0.46377768505567174,-0.7666633106352563,-1.5943721272264444,0.0,3.390522352736298,-0.6505920411889368,-0.3607849991537533,-0.6294209060493465,-0.3253185513661134,0.0,0.0,0.0,-0.27429978348619305,-0.003624320118137254,-0.0010586553111920152,-0.026206954819239636,-0.0566506373734584,1.8440842766529462,7.135026814428348,4.2929538878207465
141,5830.888676519185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8204924183594082,1.6119948016310086,-0.459352411733043,-0.5084805689080504,0.40919956200885305,0.41582667442069793,-0.25455968622613,-0.6206768360167892,0.0,-0.8976393802602659,0.5296385774724487,-0.31057221291804143,-0.5234329559065595,-0.10747778260922465,0.24773637565340367,-0.5993781293802997,-1.2827466206486215,0.0,-1.6847731830366097,0.0,-0.3792153618016048,-1.044320977390395,-0.6541697802989933,0.463777607721539,-0.766663226793618,-1.5943721990022637,0.0,3.390522372733171,-0.6505920376470224,-0.360784992071398,-0.6294208888113789,-0.32531859581329176,0.0,0.0,0.0,-0.27429979044810426,-0.003624320111582715,-0.0010586553151004355,-0.026206982298037675,-0.05665065054223542,1.8440804135023945,7.135019047615633,4.292952353299241
142,5830.888676519184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8204924333896777,1.6119947826268552,-0.45935244662135033,-0.5084805747398407,0.40919961708611174,0.41582664937325065,-0.25455968104088794,-0.6206768326687799,0.0,-0.8976393838524379,0.529638574147797,-0.3105722184062769,-0.5234329433453065,-0.10747777848775199,0.24773636534320825,-0.59937813104902,-1.282746613302871,0.0,-1.6847731807620294,0.0,-0.37921535083383817,-1.0443210118949378,-0.6541697929510676,0.4637775701754497,-0.7666631985456273,-1.5943720885244426,0.0,3.390522367187435,-0.6505920324627674,-0.3607849828463048,-0.6294208771185273,-0.32531860295589016,0.0,0.0,0.0,-0.2742997900769631,-0.003624320106733085,-0.0010586553118170229,-0.02620698811889272,-0.05665065156114013,1.8440796070430292,7.135017596704017,4.292952219359015
143,5830.888676519184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820492440527496,1.6119947725858994,-0.45935246439586924,-0.508480579015109,0.40919964471757,0.415826636685908,-0.25455967861422774,-0.6206768295515662,0.0,-0.8976393827267253,0.5296385746628934,-0.31057221749801883,-0.5234329448609862,-0.10747778006395688,0.24773636196470947,-0.5993781308704528,-1.2827466093322346,0.0,-1.684773173751526,0.0,-0.37921534536112145,-1.0443210336901418,-0.6541698033266558,0.46377755107498814,-0.7666631843763385,-1.594372029185076,0.0,3.390522364268211,-0.6505920280462578,-0.36078497811127386,-0.629420873687669,-0.3253186065757956,0.0,0.0,0.0,-0.27429978940966543,-0.0036243201067508255,-0.0010586553124234896,-0.026206991359319094,-0.056650652206715474,1.8440791659128313,7.1350167727177665,4.292952134641107
144,5830.888676519184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820492440527496,1.6119947725858994,-0.45935246439586924,-0.508480579015109,0.40919964471757,0.415826636685908,-0.25455967861422774,-0.6206768295515662,0.0,-0.8976393827267253,0.5296385746628934,-0.31057221749801883,-0.5234329448609862,-0.10747778006395688,0.24773636196470947,-0.5993781308704528,-1.2827466093322346,0.0,-1.684773173751526,0.0,-0.37921534536112145,-1.0443210336901418,-0.6541698033266558,0.46377755107498814,-0.7666631843763385,-1.594372029185076,0.0,3.390522364268211,-0.6505920280462578,-0.36078497811127386,-0.629420873687669,-0.3253186065757956,0.0,0.0,0.0,-0.27429978940966543,-0.0036243201067508255,-0.0010586553124234896,-0.026206991359319094,-0.056650652206715474,1.8440791659128313,7.1350167727177665,4.292952134641107
std.err,,,,,,,,,,,0.14003050648072948,0.1671432109877499,0.1373166484900671,0.19667524462838745,0.11764897763904575,0.1609018169367766,0.13705982144748208,0.197384480642003,,0.11580643303779592,0.16589905579517772,0.09412301942814846,0.13402409055654194,0.08372805791081872,0.114089041012971,0.10082942153684239,0.18878174384908797,,0.2171750063869558,,0.1896789389111117,0.3337849671505966,0.18475875141684128,0.219486617761503,0.24066884349600198,0.5176923590805842,,0.10682218582589131,0.1751552480625537,0.09336979760772764,0.11532422958785744,0.0803307377351721,,,,0.0825840109348346,1.8767984882555537E-4,6.208288447460115E-5,0.015921683967401443,0.005867494417856541,2.1128505296636306,4.525589753100564,0.6532964927572619
t.test,,,,,,,,,,,-20.141985567378082,9.644392751938003,-3.345205912370464,-2.5853817036092637,3.4781402518687368,2.58435016211967,-1.8572888533330585,-3.1445067389937824,,-7.751204826710804,3.1925351963232136,-3.2996414626828154,-3.9055138720763107,-1.2836530876953423,2.1714299617659494,-5.944476540028984,-6.794865770270994,,-7.757675258218473,,-1.999248559371324,-3.128723988396298,-3.5406701891525465,2.1130106054070907,-3.1855522852050204,-3.0797673583915026,,31.73987068373978,-3.7143735928135593,-3.8640436988739273,-5.4578372293235855,-4.049740059008044,,,,-3.3214636381140403,-19.311184069204778,-17.052289393167584,-1.6459936909296853,-9.6549989096386,0.8727920598370069,1.5765938058856166,6.571215645935193
p.val,,,,,,,,,,,0.0,0.0,8.222150332775069E-4,0.009727124540354959,5.049056690142883E-4,0.009756268640855215,0.06327006941495039,0.0016636707952941698,,9.103828801926284E-15,0.001410297562919549,9.680842262553835E-4,9.402536405844764E-5,0.19926336567897707,0.029898686101808014,2.773416829526809E-9,1.0841327835464654E-11,,8.659739592076221E-15,,0.04558146690431353,0.0017556714134296936,3.9911213965004855E-4,0.03459986016449612,0.0014447799426879904,0.002071623424193092,,0.0,2.0370766394828266E-4,1.1152525653557177E-4,4.8196917123988214E-8,5.127455569287065E-5,,,,8.954664956846159E-4,0.0,0.0,0.0997650579490168,0.0,0.38277642827466485,0.11488901891950576,4.990607926913526E-11
