Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_40_54,b_carD_age_gr_55_69,b_carD_age_gr_70up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_40_54,b_carP_age_gr_55_69,b_carP_age_gr_70up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_40_54,b_pt_age_gr_55_69,b_pt_age_gr_70up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_40_54,b_bike_age_gr_55_69,b_bike_age_gr_70up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_40_54,b_walk_age_gr_55_69,b_walk_age_gr_70up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_shopping,g_bike_grad_c,g_bike_grad_e,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
369,28836.17421484248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226268827993429,0.0,1.1179177611479885,-0.359659585560977,-0.19419755346885936,0.060558114000462696,0.9395422367006883,-0.3142174949837662,0.05208960581852085,0.32885152887974556,0.056969669942105804,-0.012839436379567025,-2.799245360282783,-2.173801851914736,1.397357165929943,-0.5194526660572499,-0.16865425133686465,0.023309675910794758,0.4210055895635666,0.37144405307707307,0.7801902575951809,1.0382000839138328,-0.5518473869179755,-0.9549904351520203,-3.345873608487205,-0.4876098959031818,0.24010385862479294,-0.18529529959529267,-0.337861017412219,-0.9679981258105101,-0.5064116239708292,0.21591953448305667,1.7890362060443712,0.5423251841932619,-0.3727214972763932,-0.6364927922816098,1.2039510999097953,-1.5932140414354494,0.407653308893744,-0.2263755519651768,0.04762623998128641,-0.11927077117905921,0.2625274171254308,-0.5878926014248234,1.603165178032522,0.5140222609839716,-0.1438613470438216,-0.07756720722919468,-0.0024782738769612593,-6.277463773467966E-4,-0.05188179037573943,-0.08250668070467658,13.357429331803639,43.18807372230432,4.887561828211432,31.915966997971637,0.08128809165150803,2.414364194256186,-0.19927898140914324,0.5273248701726448,-0.11617542062879699,0.685791585389627,0.16634555024555678
370,28836.17335965956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226878055842922,0.0,1.1180249274599177,-0.3596900148213419,-0.19422047923634347,0.06061128041465751,0.9396625724027494,-0.3142419387115731,0.05196927212463795,0.3288598342445338,0.05700587617236723,-0.012801720944205975,-2.7996087006423824,-2.1740057006400595,1.3973620220102492,-0.5194077972508248,-0.16877087659885986,0.023141294607146604,0.42090876735628097,0.37177512824164144,0.7808911222284687,1.0383003755898994,-0.5516749433752525,-0.9548756477564654,-3.3453912786678273,-0.48856483880715423,0.24001211823487664,-0.18543383331447882,-0.33793055258086546,-0.9677047794652697,-0.5063721443371889,0.215418960764651,1.7888896949448037,0.542354760641035,-0.37270640237237707,-0.636405947724176,1.20389372722778,-1.593251700191347,0.40764640440328204,-0.22637876028279272,0.04773220926080213,-0.11909097511098786,0.26253998335099993,-0.5878752068133244,1.6031888625741122,0.5140583696722597,-0.14384327379089934,-0.0774593813425349,-0.0024782282178187945,-6.277454132876826E-4,-0.05201493695715195,-0.08246896842310661,13.349927082680228,43.071405778014054,4.889147061662885,31.83638903654933,0.07953397078939871,2.408955578751241,-0.19852982733495908,0.52797368217012,-0.11597835891000927,0.6861961171524079,0.1666514289273138
371,28836.173355442395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6225694732819336,0.0,1.1178171235489334,-0.35963078053665853,-0.19417592140175202,0.060508195336919576,0.9394288240374727,-0.3141941098495439,0.05220269493741555,0.3288439148206191,0.05693523345137549,-0.01287542594151406,-2.798914943159855,-2.1736083838086535,1.397351112545319,-0.5194924631379253,-0.16854492353830214,0.02346942716617078,0.4210969740389519,0.37113378362509825,0.7795329850247732,1.0381049789538523,-0.5520074157913029,-0.9550953048899629,-3.3463454369391004,-0.4867188473221088,0.24018273159900294,-0.18516750232333565,-0.3377856447818607,-0.9682420803968883,-0.5064460831422256,0.21645527805254194,1.7891728952570212,0.5422964861309715,-0.37273166765729465,-0.6365730498525421,1.2039925382062313,-1.5931588648694417,0.407656163167329,-0.22637621719865936,0.04752939482380582,-0.11943543122600682,0.2625166778688912,-0.5878971915602992,1.6031364273610238,0.5139878996294941,-0.1438785136868961,-0.0776745094805834,-0.002478274401474501,-6.277342579175955E-4,-0.051745379169183384,-0.08251936932213744,13.364044666305498,43.32232684924796,4.9083316337350285,32.017421755549,0.08322435543498244,2.419708306705513,-0.20018494280996188,0.5271058523131849,-0.11624086726044806,0.6856285244395721,0.16611311813356974
372,28836.171357947907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.62265731789787,0.0,1.117971858629002,-0.35967495842537905,-0.19420930777616652,0.06058456968278486,0.9396028200119567,-0.31422967893189097,0.052029127776615336,0.3288558342346525,0.05698756297358177,-0.01282081466268012,-2.799434029888096,-2.173903338312214,1.397358647949393,-0.5194291645450729,-0.16871313156134762,0.02322539007879754,0.4209571653299715,0.37161074411176137,0.7805426046526349,1.0382500106166568,-0.5517597530265059,-0.9549312852408471,-3.345638551648252,-0.48809777292374285,0.24005305582209108,-0.1853668339412285,-0.337889913305827,-0.9678296762495532,-0.5063901648849928,0.21570554519189233,1.788961328054691,0.5423391604699689,-0.37271121458506634,-0.6364480081421933,1.203913267928453,-1.5932191322159182,0.40764743346374777,-0.22637969058722654,0.04768340567990293,-0.11917563157726015,0.2625344107170754,-0.5878763974923973,1.6031726898763947,0.514040204323247,-0.14385243742848783,-0.07751711580966507,-0.002478226042366275,-6.277380818647295E-4,-0.05194273827323863,-0.08247283740860034,13.353342952822988,43.14352354996681,4.902447097238304,31.89181573572754,0.08056594477922502,2.4117528028831785,-0.1990220141901811,0.5279067283972892,-0.11599940705448608,0.6861386335129281,0.16653861635941136
373,28836.170279811016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.622626793332232,0.0,1.1179184534151716,-0.35965954011058127,-0.19419744334117225,0.06055832555048247,0.9395423980752788,-0.3142174412384036,0.052088919112599504,0.3288518081133838,0.05696948897249084,-0.012839717446232147,-2.799257746526222,-2.1738019599672964,1.3973562548046898,-0.5194519843381985,-0.16865388382557464,0.023309817853320654,0.4210052317538611,0.37144589717846577,0.7801918333648924,1.0381997696681935,-0.5518457535401347,-0.9549892714160588,-3.345897942523407,-0.4876094911594988,0.24009749644092457,-0.1852966293913362,-0.33784942999763634,-0.9679661062038767,-0.5064060439745376,0.2159968502373284,1.7890334686528828,0.5423254070538958,-0.37271557203227274,-0.6364888097166136,1.2039380660839982,-1.5931910273152556,0.4076494438894509,-0.2263803137427272,0.047626023875948775,-0.11926889672556408,0.26252854632494654,-0.5878799788449307,1.6031562492051508,0.5140220568362546,-0.14386130932640526,-0.07757366234477261,-0.0024782255495217845,-6.277311681714185E-4,-0.05186748159660984,-0.08248081066697605,13.357009533171187,43.217342890202346,4.913127963789012,31.947280230688204,0.08163342347945704,2.4147151756080016,-0.19951932832229352,0.527768974071587,-0.11603857294952871,0.6860392291436589,0.16640429576218482
374,28836.169433476494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226873539689768,0.0,1.118024876529156,-0.3596897756248737,-0.19422027677943418,0.06061116986444696,0.9396619125186684,-0.3142416902731406,0.051969418605287365,0.3288600401226717,0.05700546523499601,-0.012802300878883422,-2.799618633773145,-2.174004585428627,1.3973608761601624,-0.5194072873663306,-0.16876988483636587,0.0231426522538748,0.42090916594140143,0.3717747826525876,0.7808881582339243,1.0382992973846268,-0.5516744530653112,-0.9548749883808348,-3.3454179136203654,-0.48855921060915153,0.24000625783817464,-0.1854343063962164,-0.33791850905063553,-0.9676742003428065,-0.5063669878489123,0.2154985752962723,1.7888879149357422,0.54235460347604,-0.3727007038317522,-0.636402573566035,1.2038810127560384,-1.5932280916500166,0.40764255515558634,-0.2263834385416766,0.04773186027868126,-0.11908978222508305,0.26254103710425786,-0.5878625572351309,1.6031800813672041,0.5140578976328102,-0.14384339334674598,-0.07746655652081137,-0.0024781803058962605,-6.27730293037201E-4,-0.05199999430466809,-0.08244326955558508,13.349541688894828,43.10117771734731,4.914672148567578,31.868030092066945,0.07988732275071575,2.4093326876080376,-0.19877322382673374,0.5284150525884563,-0.11584267922425191,0.6864422541735538,0.16670896500612747
375,28836.16852531237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226284902156343,0.0,1.117921608345238,-0.35966032220964206,-0.19419806817687654,0.06055989659501857,0.939545740014542,-0.31421794709317746,0.05208541719975806,0.32885214397655094,0.05697033885517042,-0.01283889136448566,-2.799273817130522,-2.1738069551349386,1.3973556519000652,-0.5194494971853036,-0.1686574165931602,0.023305670512754617,0.4210026123751315,0.37145596434394723,0.7802129216071843,1.0382022617049003,-0.5518397254761427,-0.9549844328857358,-3.345893114956567,-0.48764027811536936,0.24009116914372472,-0.18530186074001734,-0.3378464939057967,-0.9679418342423228,-0.5064035931131756,0.2160145994284265,1.78902872000826,0.5423258188879263,-0.372713148272647,-0.6364856315274824,1.2039301825886148,-1.593182223342476,0.40764743334569387,-0.22638223814346625,0.047630480582429746,-0.11926151259838409,0.26252944465744554,-0.5878736161533666,1.6031537174131338,0.5140228955138482,-0.14386087465171207,-0.07757349701961924,-0.002478203126642946,-6.277246582184312E-4,-0.05186574950507111,-0.08246838594984533,13.35657004231453,43.22615094569383,4.924204270655172,31.95818486337608,0.08172559187373768,2.414688936565013,-0.19959759582297978,0.5279824990088055,-0.1159731913372048,0.6861592063904967,0.1664406151995931
376,28836.1676231542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226832821429655,0.0,1.1180181747620568,-0.3596877421478546,-0.1942186980178503,0.060607653790986676,0.9396540468325055,-0.31424010352079623,0.05197718242357417,0.3288596065614473,0.05700298312798235,-0.01280491306587596,-2.799599516427813,-2.1739912879532883,1.3973603568895014,-0.5194106106357474,-0.16876169228137491,0.023153722137346608,0.4209154779410933,0.3717532649056331,0.7808409035664443,1.0382924432553844,-0.5516856885458115,-0.9548829254182092,-3.3454627346055372,-0.4884933428174517,0.2400095644806527,-0.18542548507455464,-0.33790851408873407,-0.9676800600839387,-0.5063670499424736,0.21556905053742678,1.7888966356761817,0.542352993173459,-0.3726988822646436,-0.6364066140133717,1.203879175729444,-1.5932152161099002,0.4076413118985309,-0.2263855922877237,0.04772405599995846,-0.1191016501941131,0.2625406874596732,-0.5878580564821015,1.6031741342386592,0.5140554265906309,-0.14384454680454248,-0.07747679469454685,-0.0024781613127422874,-6.27723250970585E-4,-0.05198401516724068,-0.08243398613396419,13.34986876058208,43.122977089442934,4.926339180932772,31.888130515394792,0.0801723007713241,2.4098788785562157,-0.19893710297066777,0.5285743792567071,-0.1157932427574552,0.6865280173699955,0.1667145620723146
377,28836.167411607377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6225771911549245,0.0,1.1178318854575213,-0.35963456940478367,-0.19417858300288596,0.06051543590921232,0.9394445078601736,-0.314197176752633,0.05218612043859766,0.32884540524574557,0.05693966023682671,-0.012870910069993788,-2.7989797076400373,-2.173634800975936,1.3973506158974425,-0.5194856099366957,-0.1685592855250782,0.02344795300230638,0.42108386368634326,0.3711792728644449,0.7796261556240786,1.0381176690637113,-0.5519827065208317,-0.9550788439282764,-3.3463189425921254,-0.48683899086228244,0.24016206801890136,-0.185187107113687,-0.3377783293178179,-0.9681599090980378,-0.5064329570227809,0.21650028110113897,1.7891502457106563,0.542300842663048,-0.3727213069345761,-0.6365562810596334,1.2039670672969998,-1.5931318623784543,0.40764990428995895,-0.22638326492026176,0.047541913414510695,-0.11941033197548731,0.2625198824701862,-0.5878774266448822,1.6031267631219397,0.5139923013424396,-0.14387608608762806,-0.07766951496086709,-0.0024781998881709035,-6.277125868838819E-4,-0.05174202193278672,-0.08247843021747682,13.362503033686153,43.34875491119248,4.944232754942476,32.05129951820991,0.08349094727675735,2.419529228271302,-0.20042748706434826,0.5278089319800827,-0.1160239858634872,0.6860258437755127,0.166233455548317
378,28836.165722012323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.622657803896713,0.0,1.1179737639747,-0.35967511531172214,-0.19420931530640045,0.06058546765451993,0.9396040510203765,-0.3142297690315017,0.05202706045008849,0.32885629599334515,0.0569876632042583,-0.012820906293336534,-2.799455337326224,-2.1739055055213568,1.3973572597367865,-0.5194276497618239,-0.16871368208668008,0.023224260560562454,0.4209558540557722,0.37161646709176166,0.7805514218417885,1.0382504045922518,-0.5517558290725115,-0.9549283824702598,-3.3456701676847036,-0.488104470174156,0.24004302832860408,-0.18536987713130879,-0.33787380421731594,-0.9677811140681712,-0.5063818421511626,0.2158126768126118,1.7889562558073684,0.5423397653998121,-0.3727026458403491,-0.6364416081498457,1.203894321217969,-1.5931863844029333,0.4076418420499302,-0.22638648030693972,0.04768375670714725,-0.11917161827783915,0.26253615130624375,-0.5878580473366883,1.6031603280125593,0.5140402121035265,-0.14385222171431447,-0.07752531531583381,-0.0024781555067100607,-6.277160729459697E-4,-0.0519230301365208,-0.08243542790129975,13.352675207149366,43.18491294982966,4.9390929125200635,31.936314415054735,0.08105437536138502,2.412230449616174,-0.19936217309001267,0.5285493230045114,-0.11580125678329889,0.6864973337878721,0.16662499045384094
379,28836.16467155499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226249796257783,0.0,1.1179164562648503,-0.359658606441833,-0.19419662885876166,0.06055713738938183,0.9395392684214993,-0.31421666064899745,0.05209132902799714,0.3288519719025847,0.056968203995045825,-0.01284118302671292,-2.799265572597706,-2.1737962842617686,1.3973548040075467,-0.5194521945492625,-0.16865011089556342,0.02331480195084232,0.42100747304319863,0.3714392565244094,0.7801744168662114,1.0381964677844648,-0.5518482013977436,-0.9549907594118705,-3.3459472119678146,-0.4875814399686456,0.24009059807661168,-0.18529481971135706,-0.33783080001346766,-0.9679279992526727,-0.506399351957055,0.2161228674699767,1.7890339047770294,0.5423249170672215,-0.37270753619418834,-0.6364858641524309,1.203920811316951,-1.5931567496599353,0.40764404824983835,-0.22638709501772844,0.04762276309825781,-0.119271215644865,0.26252983634761945,-0.5878621836873168,1.6031427633980893,0.5140207437780869,-0.14386175856164982,-0.0775860090716479,-0.0024781566600283675,-6.27709110413462E-4,-0.05184287663991591,-0.08244452340192597,13.35660789847432,43.263110903913535,4.949891684744227,31.994842538639162,0.08218760557451706,2.4153904878204364,-0.19988795815096463,0.5283922866130156,-0.11584632994928079,0.6863855713980787,0.16648057959466447
380,28836.163891169545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226900406649145,0.0,1.1180306517856835,-0.35969108895777413,-0.19422123958919124,0.060613898709554546,0.9396675412829172,-0.3142426729143838,0.05196308559747716,0.3288607820435803,0.057006852349426165,-0.012801072070480517,-2.799652517793463,-2.174014151313233,1.3973595147679925,-0.519404182654138,-0.168774805976824,0.0231353968053496,0.4209045004668751,0.37179227219498145,0.780921965545403,1.0383032352519401,-0.5516644264294758,-0.9548678662944984,-3.3454298357716676,-0.4886023102780057,0.2399928239563291,-0.1854425679863739,-0.33790522894640596,-0.9676148462601862,-0.5063576194148164,0.21558446276014692,1.788877537603324,0.5423560205371758,-0.3726917989471864,-0.636393236775375,1.2038597804959215,-1.5931964444832147,0.40763671525989026,-0.22639026425883968,0.0477372282378093,-0.11907822366352104,0.26254322100094885,-0.5878436523997193,1.6031689059620315,0.5140591989810471,-0.14384257938834888,-0.07747088730555984,-0.0024781095474209957,-6.277086816667963E-4,-0.05198584142374176,-0.082404733500003,13.34858662168733,43.13724247659358,4.950874166372625,31.908669219359233,0.0802985985197597,2.4095882625951575,-0.19907823451752246,0.5290773698382679,-0.11563924359597508,0.6868141843967077,0.1668074944193777
381,28836.16293596097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226298079000732,0.0,1.117925127543293,-0.35966098296257226,-0.19419847077227656,0.06056144215312379,0.9395488356015987,-0.3142184511797171,0.0520815964974273,0.3288527329882251,0.05697093543635432,-0.012838401001730214,-2.799300027897196,-2.173811944754713,1.3973544392761597,-0.5194474580553354,-0.16865968101377296,0.023301880347471025,0.42099984739263563,0.371466400316941,0.780231737252878,1.0382041868522087,-0.5518333260679387,-0.9549800276376523,-3.3459162442627943,-0.48766152151980413,0.24007982570812206,-0.18530713118854475,-0.33783179691271586,-0.9678894153360775,-0.5063948664108442,0.2161119713850056,1.789021469380516,0.5423268222993275,-0.372704420345642,-0.6364781303008407,1.2039101893034034,-1.5931501389044946,0.40764177227906,-0.22638906152614804,0.047632938451911334,-0.11925434867989128,0.26253135224564317,-0.5878552714074756,1.6031416548509156,0.5140234632224077,-0.143860400032692,-0.07758011730040276,-0.0024781332811675176,-6.277029967755701E-4,-0.05184852255043719,-0.08243076931939346,13.355788933362643,43.26488430518859,4.9603118742017385,32.000618322220376,0.08217737430436804,2.4150707006880605,-0.19991978502780347,0.5286288826260348,-0.115774187769716,0.6865210642764659,0.1665316914714477
382,28836.16200769325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.622679737455301,0.0,1.1180130358617355,-0.3596859591438337,-0.19421731264378514,0.060604970414203506,0.9396474220422143,-0.31423860053554764,0.051983063465199646,0.32885951028941734,0.05700067875071303,-0.012807516184004357,-2.799596710333799,-2.173980011462353,1.3973585048113097,-0.519412019642758,-0.16875473059242063,0.023163616156528812,0.4209206148086639,0.3717371127810471,0.780803481289301,1.0382861628396705,-0.5516931213103681,-0.9548874404029967,-3.345524421322412,-0.48843862777435076,0.2400054137861805,-0.18541964977333422,-0.33788797319600167,-0.9676501422108543,-0.5063614952869664,0.21570735430294402,1.78890108626612,0.542351442164124,-0.3726913683385598,-0.6364060056012644,1.2038635193518163,-1.5931792314293987,0.40763609559243047,-0.2263921858676223,0.04771846955227914,-0.11910848313067135,0.26254161459817327,-0.5878406877381794,1.603160315332572,0.5140530468884101,-0.14384556281035202,-0.07749222030730168,-0.0024780941776130234,-6.277014217895924E-4,-0.05195597348403126,-0.0823987859009687,13.349671259251826,43.17148933283713,4.962824395954344,31.93745716552193,0.08076971954700182,2.4106958538544467,-0.1993229859049254,0.5291794442356699,-0.11560706574772957,0.6868636999266732,0.16678292343305723
383,28836.16166416691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6225827688560435,0.0,1.117842993712029,-0.3596373693175297,-0.19418052583909573,0.0605207197913964,0.9394561145650436,-0.31419946060464826,0.052173755991729756,0.3288465891340448,0.0569428273970041,-0.012867682410252384,-2.79903124734794,-2.173654175192378,1.3973500327601716,-0.5194806851737978,-0.16856956467822876,0.02343212845482591,0.421074118123286,0.3712130326420903,0.7796941635918457,1.038126787087478,-0.5519642527774271,-0.9550668130977851,-3.346308991757656,-0.486924950779644,0.24014473675829018,-0.18520188893859094,-0.33776885663963835,-0.9680887630767037,-0.50642121131777,0.21656156673469923,1.789132686637021,0.542304244507495,-0.37271146526356425,-0.636542585330216,1.2039436089955737,-1.5931032515506485,0.40764391175052633,-0.22639029529312615,0.04755081133659993,-0.11939149437910133,0.26252262949267197,-0.5878583598024318,1.6031161985710105,0.5139954600455033,-0.14387427925424567,-0.07766834010979955,-0.0024781278081191637,-6.276910985231924E-4,-0.051734065635505415,-0.08243890643076442,13.361224871490728,43.37893791366695,4.979753391628826,32.08759342544405,0.08381768882627894,2.419543468442773,-0.20069346247171713,0.5284882589355067,-0.11581453585419282,0.6864088473132239,0.16634315997566407
384,28836.16017830457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226581701938907,0.0,1.1179755180986308,-0.35967526429859314,-0.1942093364813585,0.06058621819961847,0.939605147670945,-0.3142298580355296,0.052025188677721226,0.32885673522789777,0.05698770209666464,-0.012821043484374661,-2.799475675697572,-2.1739073640591564,1.3973558967196544,-0.5194263436563482,-0.16871406778080644,0.02322328447606166,0.42095470018167397,0.3716215606076664,0.7805588565802385,1.0382506348850353,-0.5517522749744923,-0.954925817984274,-3.3457017003704235,-0.488109177932786,0.24003330046859625,-0.18537273739583177,-0.33785794519265144,-0.9677337724067657,-0.5063736562043357,0.21591831438454395,1.7889513912725663,0.5423403294825326,-0.372694181869752,-0.636435435639396,1.2038755011220212,-1.59315350983213,0.4076363054880846,-0.2263932379408798,0.04768419399828639,-0.11916768458417495,0.2625378508073556,-0.5878399190425668,1.6031480018116766,0.5140401759758426,-0.1438520395123414,-0.0775336519959721,-0.0024780860975792103,-6.276943543999779E-4,-0.051903423733748975,-0.08239840708530725,13.35202051651425,43.225743893343264,4.975145246558568,31.980167792650587,0.08153899798845075,2.4127124458042597,-0.19969756374083777,0.5291858159357983,-0.1156051858216959,0.6868530202441938,0.16671062410398518
385,28836.15915474231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226233068096039,0.0,1.1179146982453965,-0.3596577537338793,-0.19419587805181962,0.06055609150286665,0.9395364350429689,-0.31421594828955035,0.05209340972454434,0.32885215325900274,0.056967017744998114,-0.012842546031455352,-2.799274191480949,-2.1737911695057086,1.3973533507781268,-0.5194522558680102,-0.1686466577056194,0.023319351209710754,0.4210094602809535,0.3714334758194849,0.7801589351899432,1.0381934545445348,-0.5518501855174655,-0.9549919008213013,-3.3459945830410915,-0.4875551030758639,0.2400836639728875,-0.1852933344132025,-0.33781266154834,-0.9678898630775856,-0.5063925679089218,0.2162453453876321,1.7890339252348846,0.5423245055394165,-0.3726995569301723,-0.6364827300514505,1.2039035405830998,-1.5931225976326502,0.4076386841908582,-0.22639379013338587,0.04761986843561884,-0.11927298808745967,0.2625311404715992,-0.5878445416588804,1.603129482936196,0.5140195303709125,-0.14386216743029576,-0.07759797529733864,-0.0024780883774184544,-6.276873006844467E-4,-0.05181889269070446,-0.08240851382768737,13.3561916308252,43.30786478256261,4.986042735143696,32.04143772243352,0.08273112010833503,2.4160496978781776,-0.20024881117941892,0.5290114011548954,-0.11565545023545505,0.686730051843353,0.16655701519073005
386,28836.158438876395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226924230026643,0.0,1.1180358947773554,-0.35969227386823927,-0.19422211710172826,0.0606163510635104,0.9396726017506906,-0.31424354980159364,0.05195733722437788,0.32886147303196944,0.05700806878678983,-0.012800019399419384,-2.7996843919745857,-2.174022735728299,1.3973581233578254,-0.5194013299882766,-0.1687791917821587,0.023128931737028326,0.4209003050791101,0.37180811313473033,0.7809522895030441,1.0383066574331816,-0.551655272529497,-0.9548613317477648,-3.3454435255069606,-0.4886401403420521,0.23997997885466127,-0.18545015262910147,-0.3378919239590858,-0.9675576541210174,-0.506348508687933,0.21567071216496206,1.7888678847986461,0.5423572964723783,-0.37268308067903705,-0.6363844061093167,1.2038389590995482,-1.593164624326153,0.4076309518283358,-0.22639701975402857,0.04774216285220231,-0.1190674872386749,0.2625453264728107,-0.5878249824908836,1.6031577572368247,0.5140603280491766,-0.1438418570896741,-0.07747567352586025,-0.002478039785696552,-6.276873102232996E-4,-0.051971284344895965,-0.08236669930421665,13.347672425977377,43.1732367349138,4.986511172779387,31.949011539795798,0.08071317114071568,2.409868944046879,-0.19938158478692503,0.5297316589014327,-0.11543835471564007,0.6871817094896215,0.16690400133244898
387,28836.157434416516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226307960936994,0.0,1.1179280604065862,-0.35966148974560597,-0.19419876350210835,0.06056269725750852,0.9395512939256474,-0.3142188323652446,0.052078416334637494,0.32885326970412665,0.0569713429091122,-0.012838107023272637,-2.799324128661314,-2.173815861948494,1.3973531989723758,-0.5194456715388063,-0.16866134302273164,0.023298981129712418,0.4209976059002146,0.371475042468611,0.7802467794916894,1.0382055675212287,-0.5518278684560851,-0.954976247674739,-3.3459414917411916,-0.4876769957725565,0.24006909602080734,-0.18531165708148156,-0.3378170037044119,-0.9678392154689486,-0.5063864138924896,0.2162101803271079,1.7890150241274465,0.5423276762513323,-0.37269587896707085,-0.6364711811963902,1.2038906209615308,-1.593117860408239,0.40763618519312855,-0.2263958156064249,0.04763487891966244,-0.11924811801080464,0.2625331778455769,-0.5878371469398374,1.6031295872405151,0.5140238417381441,-0.14386002566606412,-0.07758725226588649,-0.002478064284458754,-6.276815300074707E-4,-0.05183078393674527,-0.08239362216127766,13.35505236988958,43.303686127382946,4.995911240205049,32.04287547695553,0.08263429609051388,2.415481541897772,-0.20024130287574504,0.5292677767969218,-0.11557752409995167,0.6868787543023015,0.16662066405043915
388,28836.15649039184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226768087082568,0.0,1.1180089805860778,-0.3596844897178409,-0.19421615903377873,0.06060282373825682,0.9396420326779522,-0.31423735816271237,0.05198770853689252,0.32885949440810447,0.056998747963355224,-0.012809719743431685,-2.799597428471024,-2.1739708207497928,1.3973567392052157,-0.5194129972699304,-0.16874895398872575,0.02317176816052557,0.4209247521970878,0.3717243198625537,0.780773199716078,1.038280927705819,-0.5516988131300822,-0.9548908315083571,-3.345580758533644,-0.48839283618490975,0.2400004825316483,-0.18541521417747742,-0.3378684656469617,-0.9676180883557024,-0.5063556145508149,0.21583850698252038,1.788904088555614,0.5423502314061168,-0.3726838191170536,-0.636404623903616,1.2038474652022717,-1.593143826965853,0.407630868247301,-0.22639874558004133,0.047713917915469674,-0.11911354566483626,0.2625426493609173,-0.5878233491487077,1.6031468513543883,0.5140510472888628,-0.14384639210569075,-0.07750644929942312,-0.00247802734293113,-6.276798194355092E-4,-0.05192952067232865,-0.08236359591677184,13.349406512179181,43.2181601284977,4.998711807411288,31.985254192796102,0.08134394544679475,2.4114576981559783,-0.1996956993190462,0.5297848946509187,-0.1154207749694422,0.6872001926490366,0.1668535420355802
