Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_40_54,b_carD_age_gr_55_69,b_carD_age_gr_70up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_40_54,b_carP_age_gr_55_69,b_carP_age_gr_70up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_40_54,b_pt_age_gr_55_69,b_pt_age_gr_70up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_40_54,b_bike_age_gr_55_69,b_bike_age_gr_70up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_40_54,b_walk_age_gr_55_69,b_walk_age_gr_70up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
73,28831.90842783479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.624930715456353,0.0,1.1228392847412372,-0.35910739869376823,-0.19232844334609478,0.061611406950511094,0.9398709316897619,-0.3110489167393691,0.052693869761775126,0.32622475787510674,0.05635060160658434,-0.01494465768158481,-2.7926182128017323,-2.1801080653938234,1.394857668093546,-0.5257867635195806,-0.16707905581319266,0.029532750059247607,0.42173252402390815,0.37209467296668675,0.7855744569692829,1.0383541599525217,-0.5500982881652234,-0.9579396441924066,-3.2233882520812034,-0.42723474692790575,0.23549434374228556,-0.18189089591866592,-0.40688219835453565,-1.0207378831973144,-0.5172456753979567,-0.02999342567089909,1.7614025618991724,0.5473477906978743,-0.3555216926670229,-0.6365035818953528,1.2230785287520693,-1.6370306532145795,0.4170887038479209,-0.22366429651444572,-0.02971727817296564,-0.04966181108167726,0.26295821012543424,-0.5967320853906972,1.6049308176971555,0.5185827364972441,-0.14418267250760294,-0.08891315711729804,-0.0025046569872946905,-6.364994869468549E-4,-0.08521930127971336,-0.08780466430868629,11.28386935699266,-0.3798642742299164,2.2888824204529454,-0.024492672444203976,0.41680469974926554,-0.09894240497821766,0.6172358444712795,0.23936651419296504
74,28830.991616208797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6254088303296883,0.0,1.1229230998037778,-0.35872013189419866,-0.19191665525788287,0.061954717320434276,0.9396755609962604,-0.3105935169203779,0.05295396422902942,0.32612098824127006,0.05637391611823056,-0.015267413477616544,-2.7869756528641063,-2.1806038754599006,1.3900168821271437,-0.520759226805038,-0.16861580523977057,0.022345812825022144,0.4202504271813885,0.36830932531159083,0.784965996391578,1.0398592653104186,-0.5518470318920922,-0.9581499500391439,-3.2290499811486684,-0.414890353751891,0.2311059188790214,-0.18209735447062902,-0.40630033697564966,-1.0253751156886877,-0.5190062264716844,-0.026544458003398337,1.7687245630107107,0.5464732979569268,-0.35734202692658107,-0.6393848622675408,1.2221044069527698,-1.6391166067241043,0.41696522720799417,-0.22303112882235704,-0.029084204611930654,-0.049808550629798616,0.2627824078408522,-0.5953581701769235,1.6063474003687732,0.51847286597381,-0.1441644086136051,-0.09000902322874405,-0.0025055358767586754,-6.373682525380129E-4,-0.08425911315507088,-0.08753605324034129,11.715853004868057,-0.373322270098793,2.365200705285873,-0.024331409623774596,0.41959474132590496,-0.09564507602508267,0.6166389020731486,0.2408580530339927
75,28826.533183214528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6244627901042714,0.0,1.1204018208319138,-0.3556681903122124,-0.1906248052361269,0.06300517157537736,0.9386982031325974,-0.31773410598395696,0.052153204963520834,0.3294369575138196,0.05771117222029963,-0.012727957544558926,-2.7951741953758655,-2.1736106544851186,1.4073638451869523,-0.5284098964306769,-0.17007597417974854,0.029086735313792196,0.42357646553662964,0.3794745252037822,0.7769820114384687,1.0355148281521493,-0.5519485645156893,-0.9572519045560745,-3.278285169141251,-0.2899092933387086,0.2504139785656496,-0.1865690140465445,-0.3688108430871019,-1.0527230110694952,-0.5288535023675319,-0.009859018592544743,1.807026702431943,0.5534935175519096,-0.3830651712736914,-0.6347054050660723,1.231691858758706,-1.631759276607707,0.4148148663283534,-0.2261424443059426,-0.0358407845694944,-0.05840486458661892,0.2584407651625786,-0.5904951528515782,1.6069158306738223,0.5151988647175612,-0.1464513452924837,-0.09246492472694756,-0.0025250797838600493,-6.421036332378595E-4,-0.074741835562043,-0.08501480921963911,15.861117997951297,-0.2992674879386148,3.100988582375725,2.452756458933246E-4,0.451624325607166,-0.06757621158157211,0.6452414670232869,0.24627374753480005
76,28823.66784738126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6239084436676217,0.0,1.1213455876786642,-0.3566342782162579,-0.19183507105702435,0.0642997659441477,0.9388392847855282,-0.31639505889767566,0.050686054223992666,0.33098408307513016,0.05792505602251716,-0.013580741630355142,-2.79362106302208,-2.162963879790173,1.400168637688817,-0.5071062014080279,-0.16113096172489086,0.030631328535581454,0.4165501964053966,0.3655507116233464,0.7885502303320512,1.048432530652261,-0.5510258361924462,-0.9457310132123334,-3.2827438236208297,-0.26044546083989567,0.24646185389488579,-0.1928880902142143,-0.34694889564941006,-1.0411201019585643,-0.5308661925302054,-0.03103778955957198,1.807469700036931,0.5583008987535708,-0.3941261747419802,-0.6105443849966599,1.2315356272610096,-1.615296432479122,0.4119751200388299,-0.22870399123742335,-0.04135423093178841,-0.0615085473354561,0.25826718023823175,-0.5863985185041488,1.6106306823059038,0.5167349009644513,-0.14515973182618297,-0.09077545096509029,-0.0025322082094457526,-6.464444065071857E-4,-0.0640391457183596,-0.08227094734520689,20.278103905640133,-0.19604142969495697,3.85206585550537,0.058093089418230284,0.4952336216955419,-0.047738783048685646,0.6958777849105497,0.2500977534844086
77,28822.283916176213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6247164973897912,0.0,1.1197782183362408,-0.35802046069835086,-0.19335118544479943,0.0631968381581541,0.9392358312059593,-0.3144650273163541,0.0528814264258543,0.3306974997449414,0.057265005838118034,-0.014733379472199042,-2.7807218582461317,-2.162193436714505,1.390291077879603,-0.5094870376503227,-0.16550850714309454,0.02319953972504973,0.4185872407385388,0.36506462599775735,0.7821014780454966,1.0412145783631666,-0.5523810275098826,-0.9440484782760995,-3.2293411479230065,-0.3379005492443668,0.2538383221913139,-0.19443305664217825,-0.34169734406511965,-1.0183748394322567,-0.5172703776870593,-0.06856545187115358,1.7546189189276675,0.5524163987586556,-0.38872875212843,-0.5928263578225116,1.227642036822316,-1.6019792970902664,0.41295003072887854,-0.22751673084287324,-0.038882936544839854,-0.05643801791415411,0.259547219366531,-0.5871155625738331,1.6104118144323925,0.5163009216672725,-0.1449445692954486,-0.0909925606223173,-0.0025278205641413474,-6.455074455573787E-4,-0.06568931131046069,-0.08247135328045341,19.727044915590344,-0.1790285206022236,3.7619201600361465,0.0879349572439669,0.48762184965397276,-0.042972329447717166,0.7187414529472126,0.24918607807629514
78,28821.43753167433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6221298198759566,0.0,1.1155572290246198,-0.36105270959102376,-0.19543068013539175,0.0589671773614567,0.9389178615197386,-0.3144767250872058,0.05315780485284399,0.327766243622366,0.056780646664480516,-0.01515402953894701,-2.788683453350003,-2.173916695541483,1.3957047482880869,-0.5228833164749147,-0.17449202569926936,0.016398412249394968,0.4228876455579447,0.3721724323345473,0.7758423921217651,1.0350716899287993,-0.5525749161314126,-0.9563807194971421,-3.229436471499372,-0.35294637914543087,0.25172391283872664,-0.1904211044584148,-0.3453584106464922,-1.0248306025687728,-0.5084782725836068,-0.049139056361206024,1.758260408471434,0.5472125984456192,-0.3846335608263,-0.6153821710299456,1.2266983939225278,-1.5918561416272508,0.41372892595442123,-0.224589192759365,-0.03447919891344189,-0.0555849224810938,0.2593256891841089,-0.5905173364578911,1.6068719965343161,0.5135494201802114,-0.14578416206762698,-0.0946436981602944,-0.0024958847448665086,-6.342285679237622E-4,-0.06313532370373887,-0.08148662843406872,20.747723482525746,-0.14292879828913416,3.948989716574228,0.08993228833327813,0.5079902490157545,-0.04679684125677817,0.7427243288643787,0.2513326234736573
79,28820.898822631265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.623346944914328,0.0,1.117896491907117,-0.3603549446791501,-0.1947194244150689,0.060313956348780125,0.9396561569443584,-0.31419980683309046,0.05284877969706482,0.3283161688617675,0.0571648634784555,-0.014297363311285996,-2.7891958530682657,-2.1698587701615817,1.395853754286111,-0.5172906636034258,-0.169339989294449,0.022362299394664928,0.4205565366971288,0.3698371674362405,0.780327962220424,1.036236384588963,-0.551634446629697,-0.953507006052592,-3.2274534594702535,-0.3436062277959216,0.2545058523514204,-0.1918031829258095,-0.34657888818075483,-1.0093739603075675,-0.5030158163423543,-0.04659574523967636,1.7531989494463536,0.549964538772847,-0.3812518032629421,-0.6159538173795357,1.2248163493584043,-1.58685670236374,0.41516417217650137,-0.2254473149788197,-0.03506077635463388,-0.05538177897414473,0.2599718490312607,-0.5902616004188891,1.6072354509650297,0.5142940654875313,-0.14580416744109978,-0.09478413073344581,-0.002503418887921637,-6.358916545573933E-4,-0.06149892386444937,-0.08074472311290358,21.641246592227283,-0.1155030364699868,4.13827159832103,0.09653829880644556,0.519116407413926,-0.04109359877029682,0.7594947436697789,0.2527333052666077
80,28820.65059653829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6225429435752978,0.0,1.1170551045925794,-0.3606300320861178,-0.19479246298205197,0.05971001261575572,0.93934150346565,-0.31428237220658894,0.05245683657071019,0.3278172942510307,0.0570846784747063,-0.014091526989077178,-2.79008032853658,-2.1724696654517954,1.3955659490553272,-0.5201960804216648,-0.1710890179085344,0.021200066552301767,0.42097595712971586,0.3705707205805776,0.7785667292047361,1.0363035282501096,-0.5511637069796637,-0.9552987838089574,-3.2310297995969686,-0.33797833509449926,0.2547426948945998,-0.18962069701804116,-0.3471339109476368,-1.002436034069424,-0.5021961350916022,-0.03737404918257551,1.7559920501280166,0.5503680800216322,-0.37812862101445255,-0.6251970871341693,1.2243614032874488,-1.583382727526368,0.4139710275246191,-0.22494169760350471,-0.03485604733197325,-0.05644200326505189,0.2596682065599507,-0.5908841067169336,1.6059307250908395,0.5138176405731849,-0.14628035111553966,-0.09478147164677068,-0.00249402948291714,-6.334417303284081E-4,-0.06077003139623052,-0.0802965943024952,22.052212962967406,-0.10309044372772924,4.23465942695391,0.09802513919627268,0.5271001760991182,-0.040413924332483406,0.7684682756790392,0.25388421156935215
81,28820.524527347738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6225262903570452,0.0,1.1174559883257453,-0.36029678045339136,-0.19455549682612105,0.059989072272498195,0.9394399016103193,-0.31450201634395797,0.05235748674459535,0.3279544172234335,0.05726754410475571,-0.013715111281754788,-2.7908960111095102,-2.171743694955435,1.3964179401614805,-0.5184606686609551,-0.1700358842800817,0.022353891993631744,0.4206718118759127,0.37056344016015047,0.780049716851798,1.0362855355464013,-0.5514784561274169,-0.9550824427122594,-3.2340431603166806,-0.3322585135682277,0.2565091218946472,-0.18797492738754962,-0.34730964544201354,-0.9970109857062752,-0.5027471693122009,-0.03269530994964743,1.7579742837520753,0.5516502809303165,-0.37671842409453404,-0.6287074524190877,1.2242250745090244,-1.5825993525983304,0.4145327983797246,-0.22518286228431997,-0.035050960685721874,-0.05658349533939251,0.2597459108795198,-0.590978674050886,1.6056269993997165,0.5139273805531969,-0.14659297199721796,-0.09535891907208123,-0.002498944098271536,-6.344003376917197E-4,-0.06035934515691967,-0.07995091347862278,22.391826067663416,-0.0940524981584519,4.313701816285237,0.09870499044463586,0.5333649962948716,-0.03855861913316159,0.7738655788515726,0.25514160792523977
82,28820.31406478434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6224141642419507,0.0,1.1174669617925423,-0.36024117581039516,-0.19439404199003696,0.06002072944452575,0.9392478108735439,-0.3143685402303929,0.05231097260529736,0.32789492643568346,0.057132229495292244,-0.013811346669618814,-2.790123226754629,-2.1726352981764627,1.3955330174083822,-0.5197052195716706,-0.17043182115993183,0.022539011893027913,0.4205702456887653,0.37039757940627865,0.779536518812961,1.03696348334887,-0.5513851792373605,-0.955219780304841,-3.2344999657596936,-0.3362353238949102,0.25510638330405966,-0.18784886143575855,-0.3448722137829601,-0.9845681775938198,-0.5042155848473924,-0.03168885785995051,1.7592392922116933,0.5519387312310995,-0.3759708274379778,-0.6315563527495777,1.2234818136077183,-1.5822527574813532,0.41386808495565364,-0.2252258412123711,-0.0350108684569084,-0.05623286056262137,0.25969871415440265,-0.5909475788582397,1.6053687427913572,0.5142742612897578,-0.14657037372038662,-0.09474993344189431,-0.00249743962629708,-6.344043795164419E-4,-0.05961592807230817,-0.07956566280152409,22.790365995863855,-0.08133735065835676,4.393880101313084,0.11209958062139122,0.5398529196778343,-0.036158607578299286,0.7797553268446372,0.2566927570571392
83,28820.10080472345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6226287834104205,0.0,1.1180461189078594,-0.3598020315432776,-0.1940084101089176,0.06039417788183542,0.9391382982818367,-0.3143802614284631,0.05226970720928559,0.3280395573051958,0.057122788142578304,-0.013903467709686283,-2.7897283262851427,-2.1729546786163114,1.3951846676597066,-0.5190624962924483,-0.17032638048791102,0.02276040125642397,0.4208649425363515,0.3701652382238573,0.7805269064423078,1.0369085391517072,-0.5516147280806445,-0.9552088664625381,-3.2337775268312443,-0.34158938433992614,0.2547093841890359,-0.18778644830345262,-0.3390289400541481,-0.966628209688486,-0.505536992446281,-0.03363162313651956,1.7586816936343517,0.5524117728719662,-0.37601120253985076,-0.6332706219126633,1.222978409026915,-1.5815399113308413,0.4140271409700359,-0.22529887180873515,-0.034955278799030515,-0.05583933586188355,0.25972051017001246,-0.590506846203323,1.605640684375562,0.5146294146588556,-0.14657051626719772,-0.09484610369086091,-0.002501097799484866,-6.354195798853892E-4,-0.058730154644523094,-0.07913254736478138,23.25907639458576,-0.06489083029775679,4.486980558099455,0.13564149737356668,0.5491940404406904,-0.03472118790449007,0.7872250687198269,0.2583509960465275
84,28819.988071988435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6221049983337474,0.0,1.1178004793412046,-0.3599315282139909,-0.19411536528999546,0.06011540558074835,0.9389662657638833,-0.3145341669879373,0.05195517347959159,0.32781933603163954,0.05713953028334641,-0.013720093446443468,-2.7909772479230703,-2.1734738229142705,1.3960684845906284,-0.5196051319008289,-0.17029054804815738,0.022767394655297268,0.420510290944689,0.37013212026876746,0.7806132310300369,1.0370116872577801,-0.551328695969772,-0.9553393029607115,-3.236973987043796,-0.3376786299099286,0.2551143321519269,-0.18736383071710638,-0.3375110300736619,-0.9625571503852692,-0.5059360302405081,-0.028604554188728898,1.7620599417902054,0.5524150748682551,-0.37614769620263205,-0.6371684819610114,1.2233145175054,-1.580606383369269,0.4136627340413536,-0.2251879786205873,-0.03516007943138473,-0.05660536736245812,0.2595291932915748,-0.5906636245254666,1.6051002866394508,0.5143390816970516,-0.14665574867976983,-0.09487173113864891,-0.0024956049587927264,-6.338469444569322E-4,-0.058462266676123954,-0.07890025259009023,23.45262972562962,-0.058746033045331186,4.533714273951711,0.14555009675586614,0.5563763658079959,-0.03654543717261833,0.7903522140497042,0.25912290836705754
85,28819.921402096974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.622078729323567,0.0,1.1177169393955444,-0.3598823297382169,-0.1941400801325938,0.06010151635563344,0.9390406256895754,-0.31471835491055655,0.05205602210384612,0.3279396338555352,0.05726203654645245,-0.013558703512105471,-2.791054739081453,-2.173234350234516,1.3959928180445897,-0.5195041907080853,-0.17043052513103177,0.022467932183389164,0.420659251684092,0.37049759959751827,0.7801755768990344,1.0369996284692646,-0.5517706724130719,-0.9553139323232419,-3.2396460346157694,-0.33569414648596413,0.2562691991071477,-0.1862624457379001,-0.33644861869158416,-0.959312842956095,-0.5067825784433383,-0.026879692721465297,1.764247903122614,0.5530280320445948,-0.3761012765647024,-0.6379403631873574,1.2235939609110371,-1.581386347795629,0.4138787022099438,-0.2254779186338684,-0.03521104947214049,-0.05621585094029867,0.2595811543654531,-0.5907291473338283,1.6048999917167557,0.5144105107823866,-0.1468459047452558,-0.0954024130133172,-0.002497877513011226,-6.34222038306413E-4,-0.05813239096091634,-0.07865672519257665,23.697501511225948,-0.052635488009812686,4.583287056063527,0.15308961424047687,0.5619877072791172,-0.03611092173153975,0.7920895161602131,0.260435750205726
86,28819.875075692646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.621944223692067,0.0,1.1177131347074218,-0.35990441866451234,-0.19409238397761405,0.06011241361487603,0.9389836894907871,-0.3147143119319464,0.05194418623476055,0.3278785752745003,0.05723956853232781,-0.013530399742265567,-2.792157152705322,-2.1731617765448714,1.3968279657409421,-0.5193643284126216,-0.16999914409965128,0.022922118501488425,0.4203590112358195,0.3704466359215068,0.780548471721687,1.0372229319382773,-0.5515158819197172,-0.9553448290140116,-3.241992978991944,-0.33119948204010313,0.2561305852199324,-0.18630274640494005,-0.33671896499645615,-0.9599937420654219,-0.5068506723011496,-0.02379811799129976,1.7665710209313876,0.5531523710759729,-0.37626814354073995,-0.6390426470473206,1.2237233202205637,-1.581220603275052,0.41352392947473876,-0.225537541848814,-0.03539341556470367,-0.0566035272767418,0.2594680915367524,-0.5907342562649247,1.6046440162960032,0.514290079806552,-0.14688144092139183,-0.09529362227580705,-0.0024943444045619407,-6.332947450875818E-4,-0.05799624659413159,-0.07850194017472271,23.835704001135067,-0.050105045648801014,4.616780733084318,0.1555525801164237,0.5663402145214157,-0.036723640093548275,0.7932734811872239,0.2610399136786505
87,28819.82724204666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6219392192715205,0.0,1.1176353585505752,-0.35987930155004944,-0.19411628383726778,0.06009037415487253,0.9390312684351755,-0.3148299715100209,0.05204061678576687,0.327966527984491,0.05731990716316576,-0.013467729618584584,-2.791956463184633,-2.1730930550445593,1.3965270310945097,-0.5195413178484019,-0.17033538229619044,0.022445702355629208,0.4205723477342078,0.3706407271318559,0.7800168480831147,1.0371907466866173,-0.5518713838412135,-0.9553609490168495,-3.2433171735546646,-0.32940926062712755,0.25685322562453733,-0.18554637999723458,-0.3365627918553255,-0.9601247103175518,-0.5073408269658207,-0.023361817172055162,1.767594514196317,0.5535272498471973,-0.376351264765711,-0.6388963131476743,1.2239713396917191,-1.5819683358216399,0.4136653227886054,-0.22572585539371973,-0.03550259039311377,-0.05655537728408476,0.2595124214574081,-0.5907088701596147,1.6045596684462866,0.5143280256737868,-0.1469953029423154,-0.0956489936686363,-0.0024959407744781443,-6.335616668086309E-4,-0.05776748913463987,-0.07831931904543124,24.03168828965932,-0.04646575281884671,4.65542083030029,0.15756583033472168,0.5702987080456067,-0.0359996913402481,0.7942422864265114,0.261845650515704
88,28819.793882398786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.621946119587876,0.0,1.1177913904223271,-0.35982842734884557,-0.193989586856949,0.060206109668729045,0.9390011996460258,-0.31478106062982697,0.051971807643468974,0.3279262339175395,0.05728367281318003,-0.013495824028660239,-2.7929415672605113,-2.1731135479531845,1.3972352043474987,-0.5192020403020036,-0.1697905554672213,0.02311777564215465,0.4203236706121813,0.3705527191687054,0.7805753217451556,1.0374779344862466,-0.5516264478116653,-0.9555013900714522,-3.2453412452946777,-0.3269201896855508,0.2562103436747419,-0.18580803495932707,-0.3365426108173375,-0.9590521090834754,-0.5076012915217312,-0.021558965143590347,1.7694614585183635,0.5535957804277846,-0.37644666415067574,-0.6396897543866872,1.2239877353766524,-1.5823873879188926,0.4134309750678587,-0.2257830250648405,-0.03560176922962871,-0.0567545936785412,0.2594716782922895,-0.5906695921699596,1.6044724342282424,0.5143056174019468,-0.1469748702116943,-0.09550921265973386,-0.0024935505597777057,-6.329737080616047E-4,-0.057678909707968615,-0.07819778868350424,24.147785557614274,-0.045273580951341305,4.680648266292786,0.1598279456885523,0.573578082811489,-0.03618381724475889,0.7948280696785105,0.26227730284844
89,28819.769725126527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.621920148407022,0.0,1.1176911747395009,-0.3598228142720641,-0.19402565320119602,0.06015462930959157,0.9390185499965363,-0.3148675597856252,0.05202191952113168,0.32797757121954774,0.057346330694644156,-0.013444290165902975,-2.792659315455132,-2.173260272952541,1.39677667208505,-0.5196378967960555,-0.17026262502996733,0.02250727479256352,0.42053263470430075,0.3706424821939161,0.7800516218278124,1.0374019699617216,-0.5519278961133908,-0.9555340401020029,-3.2467979388965578,-0.3250215772424983,0.2567786733371976,-0.1853230940010421,-0.3363735204723035,-0.9596160556828777,-0.507984045997884,-0.020935459555992422,1.770606143727825,0.5538076990728847,-0.37666027963108667,-0.6397725326693262,1.2241492953409296,-1.5828848785484086,0.41354017229465995,-0.22587179535589788,-0.03563911760444264,-0.0567007716489655,0.2595011046239905,-0.5906562791161517,1.6043914721920196,0.5143364669506766,-0.14703270985685768,-0.09575931100493787,-0.0024941337245990916,-6.329934962874347E-4,-0.057530894932760625,-0.07806020635873696,24.296137618729027,-0.04339556835083335,4.709163174332193,0.16083235336096488,0.5764324564257158,-0.03546190122358972,0.7954405314199974,0.26287717010569056
90,28819.751319307677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.621926762553105,0.0,1.1177759902377291,-0.35980924746362325,-0.19395997978073815,0.060222614106124554,0.9390179017952647,-0.31483888242730285,0.05196876325937277,0.3279553361567495,0.05731171592654027,-0.013484996964241781,-2.793542883257692,-2.173091464014974,1.397413509880372,-0.5192211729025437,-0.1697753438992566,0.023023150008146448,0.4203756001026937,0.37069017729332904,0.7804780187860154,1.0376081096729481,-0.5517266686105405,-0.9555863060642279,-3.2478597217326377,-0.32275697187412833,0.2564029345786848,-0.18562109814816813,-0.3365124823722529,-0.9600609055374739,-0.5079665885359947,-0.01990127841159576,1.7716532038274482,0.5538504657471399,-0.37683653869378797,-0.6398760983938625,1.2241496098266242,-1.5829689088479768,0.41338819627813167,-0.22592350910921277,-0.03571337877125916,-0.0568217490088974,0.2594692229265991,-0.590628960875177,1.6043151410207797,0.5143355804153796,-0.14699866029333666,-0.09566421389169363,-0.0024924375698958516,-6.325589569847697E-4,-0.05744514763537278,-0.07795707804934639,24.402546271801523,-0.042318420695077436,4.73191604980641,0.16130541948510013,0.5787708167618861,-0.03510712978116964,0.7962110508720928,0.2632396135597728
91,28819.734671626877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6219262453175278,0.0,1.1177083210280798,-0.35981487041490084,-0.19399728166042798,0.06018327842327401,0.9390295524887616,-0.31488385546570064,0.05201465453955385,0.3279941089874598,0.05735193347601114,-0.013454075415905532,-2.793151105708169,-2.1732373299089014,1.3969107273320687,-0.5196215028840449,-0.17018942446339846,0.02255861122218104,0.4205199869516192,0.3706795039550188,0.7800496970411592,1.0375117047461235,-0.5519411154619256,-0.9555754670964931,-3.2485555348991517,-0.3212062140085209,0.25675690938004375,-0.1853329179784745,-0.3364278875758362,-0.9605167366297751,-0.5081461474261356,-0.01984423862540471,1.772133505986025,0.5539804638630589,-0.3769834776968167,-0.6396966420724419,1.2242635268438502,-1.583449829166555,0.4134675327739692,-0.2259817310095752,-0.035721317709636956,-0.05673247516418917,0.25950160277331463,-0.5905770066308067,1.604300126948929,0.5143615913554185,-0.1470267099222814,-0.09580457605189191,-0.0024928388691185374,-6.325804880652137E-4,-0.05730300737934304,-0.07783048589108532,24.538952749804032,-0.04051076930045554,4.758553604568971,0.16175646459882012,0.5811123111598874,-0.034125936399992486,0.7969311369001539,0.263785990398208
92,28819.717476936097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6219088936657868,0.0,1.1177806006899673,-0.35980570608897083,-0.1939409094256432,0.0602311043852347,0.9390255713578303,-0.31487125287769696,0.05194967674158095,0.32795940426279496,0.05733277863991424,-0.01348240022589581,-2.794082251718628,-2.1731513115273127,1.3975566071616554,-0.5192156997711711,-0.16973636701813494,0.023063561499674267,0.42039384806671287,0.3707492007307081,0.780500215362877,1.0377427185160208,-0.5517401180883834,-0.9556873822677623,-3.249663445767848,-0.31944473837306203,0.2563332876895993,-0.18548308408648975,-0.33662496793936075,-0.9610203533086425,-0.5081575920619784,-0.018709605870518665,1.7732441125044969,0.5539945192825264,-0.3770808834010021,-0.6400730345384874,1.2243026985604213,-1.5836254005804582,0.41336945307752093,-0.22599581643248134,-0.03579994357810732,-0.056972719758991534,0.2594760663573363,-0.5905806168061024,1.6042172077198826,0.5143401467763626,-0.14699640369924574,-0.09573698222518212,-0.0024913722365702707,-6.321920519665172E-4,-0.057270922399923124,-0.07775093007291924,24.614135100445818,-0.040101348012105624,4.774911166872837,0.1616442456025529,0.5829284490462167,-0.03377636402065857,0.7974034402436267,0.2640031586887729
93,28819.70421357016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6219069891136206,0.0,1.1177080686141372,-0.3598168049690332,-0.1939762075180438,0.060191201634191546,0.9390451951895594,-0.3149154154502094,0.05198854589976271,0.3279960795715466,0.057373683755888985,-0.013445386314098702,-2.7937461120651936,-2.1733190597498604,1.3971004931651039,-0.5196495760404188,-0.1701343722932143,0.02261773805185995,0.42051064055681847,0.3707557747074028,0.7800775430867843,1.0376587558519599,-0.5519619588029353,-0.9557000069804937,-3.250645224711686,-0.31806763160018997,0.2566527468968372,-0.18517880888547292,-0.33670526440210363,-0.9618429247254976,-0.5083780421321903,-0.018349547563965563,1.7740216199952952,0.5541317493061374,-0.3771934563409678,-0.6399949725839221,1.224362254802747,-1.5840139031338658,0.4134261431307397,-0.226058530074557,-0.0358161868474678,-0.05689472345124715,0.2595074426715966,-0.590557435022377,1.6041791014970908,0.514378022776125,-0.14701168658284428,-0.09584433229822464,-0.00249149049195696,-6.321418298391302E-4,-0.05717223373079323,-0.07765176919331471,24.71880027250442,-0.03913325634016163,4.794657734762897,0.1612265170991467,0.5845412434375937,-0.03279255946512174,0.7978577145979129,0.2644396299665125
