Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
124,28852.13301581057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7258818860460905,0.0,1.2252013222775968,-0.17344820401032077,0.0754933493964664,0.9348714852282956,-0.3141720689276678,0.04678561255171307,0.3200653508969783,0.057078639105001314,-0.007741034995309454,-2.9597218857580176,-2.1220668935701794,1.5509738671633488,-0.2338391176948159,0.16570153681157118,0.4193212686915505,0.3688803503283608,0.7688254199024492,1.0332186607103362,-0.5440683508949263,-0.929291580832269,-3.2680943549568653,-0.49306377764839954,0.38282594453795477,-0.08199981562198333,-0.5358447011341084,-0.49939207316034323,-0.04547451884869385,1.7649498661775596,0.557571101784156,-0.3751737706065563,-0.6447790856784724,1.1182366274221482,-1.6538738581350345,0.5375722253818553,0.026134859966815725,0.0623982183872657,0.2636176177830855,-0.5878858459680938,1.5945019358482913,0.5151826082599323,-0.1422938705431156,-0.08969492575246553,-0.0024412378300457107,-6.165457109818672E-4,-0.04155569899208372,-0.05056686774368334,34.08980612309315,0.8021098928530519,7.045584312312909,0.4512474823498626,1.008834668682693,0.7579236103152415,1.1141800071869112,0.3809099954258878
125,28852.08820944538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725872987543206,0.0,1.2251966625142392,-0.17355358402604634,0.07547614364039093,0.934982460970063,-0.3141590216860826,0.04674481352567486,0.3200628083501802,0.05708427125825977,-0.007708678491298718,-2.959957276762632,-2.122071963619964,1.550951358154089,-0.23391563113046643,0.16567560530007114,0.4196534776557296,0.3689202941636947,0.7686282017299526,1.0331704962392354,-0.5436856984015793,-0.928953294292689,-3.268134465057746,-0.4915759604127307,0.38349184986535995,-0.0817132927982388,-0.5387671934248548,-0.49906359605688505,-0.04561664022737219,1.7645747406013863,0.557616853019403,-0.3751683484686631,-0.6443958952922055,1.1181212008794315,-1.6517008094670096,0.5377309973699146,0.02609614010780034,0.06184108320610661,0.26363766565581803,-0.5878769421480738,1.594349735299386,0.5152040808894318,-0.14225712782815544,-0.08974127954009839,-0.002439724698068667,-6.161967847944778E-4,-0.04147672984238487,-0.05053879375016065,34.347256751084224,0.8034384486218821,7.047527253563008,0.4304298084966542,1.009479068239109,0.7578049242847922,1.1199104830787316,0.38145115768456184
126,28852.053472337382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7258846819117712,0.0,1.225202962914525,-0.1735369630694344,0.07549177839531025,0.9350211218886131,-0.3141693594754737,0.04669666127313464,0.3200493993286607,0.05709811852178403,-0.0076613656541665,-2.95987680615876,-2.122153503278951,1.5508052215575185,-0.23385077688629627,0.1655997926578179,0.41970022209775015,0.3689430564370105,0.7686385261152715,1.0331120490799748,-0.5437923718835648,-0.9289112958834056,-3.2676784491676343,-0.4913835486059028,0.38344097876608263,-0.08180555492337921,-0.5419084393447748,-0.49896872806598086,-0.0457880733363046,1.7643110144327823,0.5574485656001037,-0.37520730692444887,-0.6441525724927148,1.1176765322908788,-1.649464590940647,0.5377471022242791,0.02612906024607355,0.06235532077308774,0.26357701210352635,-0.5878058053781342,1.594388316466502,0.5152207003569474,-0.14225562779521245,-0.08974986834607213,-0.002439950780960275,-6.162609331843361E-4,-0.04147451844666315,-0.050553872315838744,34.53293589247189,0.8013690456101271,7.042674154814716,0.4122782762755257,1.0084876692736253,0.7568390571765219,1.1259570856016565,0.3816751554310528
127,28851.86689922406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7257340564393688,0.0,1.225024199007888,-0.17377596618444321,0.07541210004396884,0.9355811009274457,-0.31441645489872283,0.0460840719755788,0.31994085705540354,0.05710156368503953,-0.007272187973288117,-2.96025866667724,-2.122244969179245,1.5501573224044234,-0.2335704530366695,0.1654023379739299,0.42089657290017707,0.36899218751340757,0.7674470308457485,1.0330174229369034,-0.542054890677189,-0.9276751965012044,-3.2596958178787627,-0.4933842720699802,0.38573537744441494,-0.08196767673840578,-0.5646340033027937,-0.4967089856319742,-0.04708785649509256,1.7608413060318664,0.5571682524067592,-0.37509304327490395,-0.6424339232281664,1.1149693584146447,-1.6246124996308107,0.5379300035432936,0.026101643380614357,0.061296759326549134,0.2631595578349046,-0.5870534954817347,1.5942717598316276,0.5152796150718256,-0.14236351459517194,-0.09023528866725587,-0.002436341682488677,-6.155182307962907E-4,-0.04114507281406816,-0.05040820454973764,35.61952994636067,0.8292465858785362,7.010701084053608,0.28626731657538973,1.009373684365845,0.7566216998863551,1.1937590182723492,0.38416581365439584
128,28851.839268653457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7256505407635563,0.0,1.2250625536438546,-0.17356223812855429,0.07546573328251355,0.9353498664856537,-0.3144850010035684,0.04602887354398787,0.3199647464279176,0.0570693029447392,-0.007360532141493862,-2.959465577438088,-2.1226418036900956,1.5500020960682346,-0.2339409108258862,0.1652463798293717,0.42041649193428454,0.3685795759430753,0.7680552818909796,1.0330930443247082,-0.5435471670551874,-0.9283604847936563,-3.255829984736657,-0.5002240654977834,0.3849942255884143,-0.08261045473605547,-0.579686668877655,-0.49715348806414034,-0.04668995623695976,1.7609630876507707,0.5570500942882093,-0.37502138024612736,-0.6428137694986432,1.1144360754009166,-1.6252387147326732,0.5374795610746008,0.026085340533657794,0.06367735287875272,0.26313105721960195,-0.5867653990967192,1.5945283433539261,0.5152296709020069,-0.14247027265510342,-0.09029711292885956,-0.002438131677252259,-6.159620599794344E-4,-0.041067489343628284,-0.05032749924034308,36.26034924068826,0.8408540363567586,7.016425421093722,0.2367444635479086,1.0151371672166516,0.7563493577067519,1.1957255288084967,0.388494008366867
129,28851.813323368242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7255903265998247,0.0,1.2250021616909592,-0.17359695957079455,0.075475163638036,0.9353809940263395,-0.3145262471297585,0.04599139692245275,0.31991870204768125,0.05704458506579981,-0.007335545499183035,-2.95999925665602,-2.122436002550643,1.5500588355828024,-0.23356757232186956,0.16537607887185027,0.42044960408569015,0.368686033023347,0.7675952799006045,1.0330912198535322,-0.5428701568314376,-0.9280937082180399,-3.2526722033544133,-0.5047216620018876,0.38598307858564485,-0.08246962934201102,-0.5846241898629887,-0.496597401858185,-0.046581760370780635,1.760443252765922,0.556974673130802,-0.374993466090226,-0.6427489580560014,1.1142780033303912,-1.6222816903656483,0.5373750657795722,0.026015029598136428,0.06382306025780324,0.26309864306514347,-0.5866078236191373,1.5944782268354607,0.5151230210580545,-0.1425504243025692,-0.09048747232951876,-0.0024363225330097716,-6.154145209813808E-4,-0.04084601673298796,-0.050129078220173436,36.57238840605313,0.8651847075631425,7.03213355989938,0.2153854629025935,1.0238884043278826,0.759166848264523,1.2060033126313714,0.3911843359132887
130,28851.792373203294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254339533911327,0.0,1.224923642647158,-0.17365543625314367,0.07545711820492064,0.9352498294679331,-0.31453202981603484,0.04594081268979446,0.31992966809344914,0.05705414073475016,-0.007334614236624342,-2.9598787010608896,-2.1223773910547874,1.5501477650100988,-0.2338086275777636,0.16529496568807917,0.42061493871393496,0.3685162748646347,0.7676775224098302,1.0327264662236877,-0.543408484705724,-0.9289997279527109,-3.247470419808487,-0.5135544115071861,0.38627368860002437,-0.08256510356527917,-0.5881152795435964,-0.4962922293837073,-0.04732506890048226,1.7591997612720576,0.5567334501023771,-0.3750714171833824,-0.6431256460850114,1.1142805721145879,-1.6208438987315017,0.5374356803877793,0.02598082605334788,0.0630839968351364,0.2630743269470642,-0.5864372883239432,1.5945254700623332,0.5152359680714039,-0.14255466485748905,-0.09058404422517881,-0.002434908498703292,-6.149983313065572E-4,-0.04064645171266954,-0.049938026586185416,36.68039869520498,0.9000081795291981,7.032129994497706,0.1988240071887285,1.0338351408490771,0.7619115188261438,1.2193511363946972,0.3919600354447954
131,28851.786860136406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7252762901828653,0.0,1.2248513051705676,-0.17358632704494487,0.07539342279766476,0.9352454102717569,-0.31473320312045927,0.04570776714699884,0.31993556443455723,0.056953870723216914,-0.007431784678123192,-2.9602893799139602,-2.122615703170725,1.5501372634819717,-0.23390309125413877,0.16565931991722993,0.419995048242315,0.36844103889167124,0.7677309547919334,1.0335413804865914,-0.5427805296113692,-0.9280203826257291,-3.245500407641907,-0.5186474760638865,0.3867216944953236,-0.08277345921868776,-0.5940803504372287,-0.49658118413839103,-0.0468774000885414,1.759746891708377,0.5570243565103231,-0.3751947987826114,-0.6440266259611019,1.114169327969076,-1.6173622535469199,0.5370292900962299,0.0258693765916591,0.06202774316314623,0.2630150477976078,-0.5861380635971298,1.5945916355004472,0.5151335011065026,-0.14269619675097964,-0.0907745338820251,-0.002434681783010427,-6.148417337828537E-4,-0.04055347062068977,-0.04983543038616576,36.806271832032905,0.918213240431864,7.034082445617837,0.1856272102130889,1.0398889104279567,0.7633225545235162,1.2255120849284293,0.39064362179224
132,28851.780683178145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7252671490356308,0.0,1.2248711682432283,-0.173576913239556,0.07540249952685633,0.9351918445158871,-0.3147217116171918,0.04570040133392844,0.3199510605456778,0.05695954350671475,-0.00743108456917891,-2.96017648906366,-2.122684035023333,1.5501647895941726,-0.23406343307316102,0.16557799754598537,0.42000442427954504,0.36844011228792334,0.7678599887335341,1.0334722870198212,-0.5431952801719889,-0.9283290507313696,-3.246600696910415,-0.5174205531316918,0.3861969155749962,-0.08288183947307752,-0.5938594117693289,-0.49684619773774,-0.04665618655851209,1.7600536851014739,0.5570541634800341,-0.37524913166563395,-0.6442399038987878,1.114591772054853,-1.6184978660427447,0.5370347586550622,0.02592342568351703,0.06049772565492405,0.26300300622643924,-0.5861693948643854,1.5945403575347459,0.5151290355045914,-0.14271850382217935,-0.09069676197490294,-0.002434889490248666,-6.149033798096457E-4,-0.04061008514899515,-0.04989210883879857,36.785246618782644,0.9116740551126558,7.0296824989565,0.18639839607831118,1.0380192019598213,0.7625085281038909,1.2227193838144341,0.38706834383536126
133,28851.772624681766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7252609886003893,0.0,1.224894416837353,-0.17355894198028496,0.07541476219847665,0.9350947356600353,-0.3146617913736946,0.045681238562517115,0.31996826832227077,0.05698135337486426,-0.007410601353661718,-2.960079087581088,-2.1229219800337216,1.5501526670561028,-0.2343775200502932,0.16550970944502968,0.41994527940256793,0.3684744520382807,0.7682566521668011,1.0333374654544611,-0.5439546484161466,-0.9287591415549122,-3.2484612838929996,-0.515958768114619,0.3853976616235734,-0.08304370795172113,-0.5935768910975068,-0.49748389908069907,-0.046385331574785964,1.7607820635447853,0.5569071471239262,-0.37546839023862993,-0.6446987314653954,1.1155066524814174,-1.6207453013789583,0.5371665999258861,0.026068999126827874,0.05696076380648464,0.2629743184710103,-0.586235076150816,1.5944572551141831,0.5151900350031876,-0.14270459932419,-0.0905061203566187,-0.00243534074553407,-6.149832325171847E-4,-0.0406656285155159,-0.04995456096189667,36.79843391294465,0.902252680203721,7.029079969351965,0.18788449853252429,1.0358319568569196,0.7627197027631458,1.217909886605445,0.3772199039499223
134,28851.768783923733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.72527765042921,0.0,1.2248835981786124,-0.17363744460228053,0.07540492225303834,0.9351094082302819,-0.314597261659458,0.045711088119341756,0.3199671211679369,0.057003132106871975,-0.00738173425728616,-2.9602965878949132,-2.1228145750734124,1.5502271974602009,-0.234329107858781,0.1654646787879993,0.4201129371384714,0.36864245028216114,0.7681680091835801,1.033214401540327,-0.543823230575656,-0.9288204619590367,-3.24858899976587,-0.5157676217685159,0.38559142309520467,-0.08273672475961907,-0.5931672938044327,-0.4975849622161837,-0.04662337373485829,1.7608168451468513,0.5568726601598555,-0.3755607584434665,-0.6447424127471711,1.1163174710948867,-1.621894571954407,0.5373588552054308,0.02611230015502839,0.054226783343328415,0.26298882449667677,-0.5863347655504701,1.5943378002421946,0.5152489530269411,-0.14266358734093795,-0.09042982343591484,-0.002434967321644373,-6.148713485376307E-4,-0.04061899752237091,-0.049927075100155115,36.84217262221202,0.9056079426660516,7.03546142844214,0.1877846386092831,1.0368649331865594,0.7649882443830722,1.2165001517940446,0.3715734461279309
135,28851.76650647091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253457049064482,0.0,1.2248832535658956,-0.17367812488540663,0.07540362183724288,0.9351759695338788,-0.3145505776237614,0.04575261412403942,0.31996079778478953,0.05701112868149627,-0.007369012825624484,-2.9604830272616685,-2.1228249802216723,1.5502396667840572,-0.23427012075383805,0.16559463358197155,0.4200614062019773,0.368730138031337,0.7681560790316362,1.0332483693854506,-0.5434993587974088,-0.9284079932997025,-3.248166711506959,-0.5158599377461008,0.38614324822424484,-0.08236639419621275,-0.5937417778922461,-0.497637327557138,-0.04709473647668628,1.7608163634777618,0.5568244544765167,-0.37558136700070305,-0.644331944338676,1.1168984495915135,-1.6226856820159103,0.5375314092475412,0.026134839234189078,0.05230213973900323,0.2630286031898772,-0.5863975948255067,1.594307975848721,0.5153237843827229,-0.14260319364013002,-0.09038674890505714,-0.002434946603452181,-6.148491984476866E-4,-0.040554197619176835,-0.04987842918261191,36.95534099506284,0.9101117661390316,7.047286105099745,0.18505700253137258,1.037590343072176,0.7689360176619485,1.2142228221944955,0.36669224641994486
136,28851.765953375332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253748773791706,0.0,1.22489263758251,-0.1736693366138908,0.07542709813097595,0.9351940620124454,-0.3145377940388439,0.04578052286806427,0.31994932080595484,0.05701470428963469,-0.007362868641096649,-2.9604694272073906,-2.122754117343973,1.5501973766688673,-0.23413631876196034,0.16552296649687123,0.42013273172578525,0.36874625215224754,0.768035730748507,1.0331973189928874,-0.5434007023431191,-0.928419770809905,-3.247517345221827,-0.5163122911026262,0.38628786677379157,-0.08230261957739145,-0.5943615972240444,-0.4974167059326615,-0.047233637968924436,1.7605222037834851,0.5568273273778275,-0.3754765491228648,-0.6439218356070256,1.1168845276621961,-1.6225899239404131,0.5375166808426152,0.026120015756767402,0.05236830618795896,0.2630329322867329,-0.586392805290092,1.594306161675639,0.5153031183866427,-0.1426111387546548,-0.09042151805513969,-0.002434854694953096,-6.148371328865668E-4,-0.040547086018556625,-0.049876082207063625,36.9600871334592,0.9120587961566567,7.0447043776419465,0.18216422276213756,1.0377612537499705,0.768736667856822,1.214713700848129,0.3671103210886217
137,28851.76447362544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7254152023767024,0.0,1.2248997586892365,-0.17364780533807306,0.07547729138135945,0.9352228367957651,-0.3145149801693963,0.04583794887031224,0.3199119122657935,0.05701627131518211,-0.0073603166193889746,-2.9603865810917904,-2.1225846652894,1.550180762871619,-0.23387154726162848,0.16548655224032036,0.420202724881929,0.36874243717042204,0.7677695588116733,1.0331069818039653,-0.5431128096249476,-0.9283714633591503,-3.2464430176792725,-0.5169734289416981,0.386672466482786,-0.08226402664457502,-0.5943291988783254,-0.49685535320423163,-0.04750695845301165,1.7598799129396647,0.5568159646773185,-0.3751958305001058,-0.6428063919429593,1.116656687068191,-1.6220591231409875,0.5374795761338335,0.026087780036299777,0.05307804636793539,0.2630546603445503,-0.5863689610025926,1.5943371605651355,0.5152321518697575,-0.14262780029149738,-0.0905158708621989,-0.0024348633386563736,-6.14876364733954E-4,-0.04057831220449327,-0.049915698566207894,36.85334846784978,0.9125497642282652,7.030707795394468,0.1808058296762347,1.0362269397544874,0.7669490892028841,1.2144166828563419,0.368477331433132
138,28851.763448243488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.725386220124561,0.0,1.224918513126929,-0.17365337262107597,0.07547011152030372,0.9351812247505594,-0.3145208712570455,0.045837617451695525,0.3199236456467935,0.05702246324463974,-0.007380080685296803,-2.9602308911099553,-2.1226373430098975,1.5502231892930658,-0.23407699291860154,0.1655214833290289,0.42013051334793683,0.368685053832426,0.7679494862421167,1.0331076407241255,-0.5433856529520635,-0.9284718368087699,-3.2459896161037243,-0.5179758020429003,0.38666494474898333,-0.08229228865957598,-0.5950021637270393,-0.4969510482807492,-0.04781033196413455,1.7597427500954788,0.5568072167811016,-0.3751981012895537,-0.6427852363772827,1.1167737162547107,-1.6229176608535696,0.5375332664992882,0.026112539452311363,0.05278641901957246,0.2630749311707917,-0.5863987553319148,1.5943476355898383,0.5152641847752257,-0.1426018943805664,-0.09045134664163908,-0.0024351478007526373,-6.149568968488018E-4,-0.04058446608192518,-0.04993307784854135,36.843695228248144,0.9132848934769618,7.025094796026301,0.1780029311778493,1.035151361743945,0.7672953794845755,1.2124279877470263,0.3676478337489805
139,28851.76004968651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7253554419327193,0.0,1.224935768846864,-0.17365136097223255,0.07546923889394391,0.9351280905014256,-0.314519555364424,0.04586958573099617,0.31993109840825934,0.05701889490928132,-0.007414211363134663,-2.960058845525858,-2.1226076764421276,1.5502796569568464,-0.23413208972093377,0.16553661291633423,0.420080324125053,0.36866172534168723,0.768014845476543,1.0332262049813479,-0.5433866820226655,-0.9283521201875115,-3.2450825178365306,-0.5209323298596699,0.38683040803214586,-0.08232037463084145,-0.5979031495425933,-0.4969361419885118,-0.04817724079968978,1.759561416565262,0.5568440833663448,-0.37515236929080464,-0.642627653568643,1.117213462715319,-1.6249938359004756,0.5375905193742163,0.026183111851945027,0.05177174189760614,0.263107845000247,-0.5865477980554418,1.5943270766592532,0.5152330657007643,-0.14257922354890426,-0.09031931084171976,-0.002436110908644284,-6.152417370146504E-4,-0.040647584724660596,-0.050064435526188486,36.71574544320456,0.9130155829478978,6.988575253661772,0.16507106788918174,1.028161614354435,0.7668411014204511,1.2037247303424177,0.36462604586066916
